,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
0,1,1,Woody Austin,84,36.48,386,1058,-0.08
1,2,2,Vijay Singh,71,36.07,259,718,-0.054000000000000006
2,3,3,Nicholas Thompson,96,36.03,436,1210,-0.078
3,4,4,Kevin Sutherland,96,36.02,366,1016,-0.16899999999999998
4,5,5,Y.E. Yang,83,35.48,347,978,-0.037000000000000005
5,6,6,Rich Beem,77,35.45,285,804,-0.046
6,7,7,Bo Van Pelt,100,35.15,400,1138,-0.14300000000000002
7,8,8,David Toms,98,35.01,390,1114,-0.11
8,9,9,Aaron Baddeley,66,34.85,283,812,-0.039
9,10,10,Mathew Goggin,76,34.69,289,833,-0.083
10,11,11,Michael Letzig,96,34.67,414,1194,-0.111
11,12,12,Retief Goosen,74,34.36,268,780,-0.127
12,13,13,Bill Haas,91,34.12,389,1140,-0.064
13,14,14,John Merrick,91,34.11,324,950,-0.009000000000000001
14,15,15,Mark Calcavecchia,72,34.1,295,865,-0.040999999999999995
15,16,16,Matt Bettencourt,98,34.02,412,1211,-0.028999999999999998
16,17,17,Charlie Wi,92,34.0,374,1100,-0.099
17,18,18,Steve Marino,98,33.87,397,1172,-0.073
18,19,19,Ian Poulter,59,33.84,199,588,-0.136
19,20,20,John Rollins,92,33.79,372,1101,0.003
20,21,21,Steve Stricker,81,33.64,290,862,-0.162
21,22,22,Tommy Armour III,58,33.61,243,723,-0.099
22,23,23,Heath Slocum,95,33.56,396,1180,-0.053
23,24,24,Jeff Maggert,79,33.5,340,1015,-0.094
24,25,25,Todd Hamilton,83,33.48,299,893,-0.054000000000000006
25,26,26,Ryan Palmer,78,33.47,328,980,0.003
26,27,27,Jonathan Byrd,89,33.42,368,1101,-0.122
27,28,28,Padraig Harrington,66,33.33,224,672,-0.174
28,29,29,Joe Ogilvie,85,33.24,355,1068,-0.059000000000000004
29,30,30,Ted Purdy,101,33.2,413,1244,0.005
30,31,31,Stephen Ames,77,33.08,262,792,-0.16
31,32,32,Jason Gore,74,33.02,285,863,-0.006999999999999999
32,33,33,Geoff Ogilvy,78,32.97,269,816,-0.037000000000000005
