,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
0,1,1,Dustin Johnson,85,27.84,250,898,-0.104
1,2,2,Andres Romero,58,27.56,167,606,-0.222
2,3,3,Anthony Kim,76,27.37,231,844,-0.117
3,4,4,Charley Hoffman,97,26.9,326,1212,-0.178
4,5,5,Nick Watney,86,26.53,251,946,-0.151
5,6,6,Ángel Cabrera,55,26.13,139,532,-0.115
6,7,7,Phil Mickelson,66,24.85,167,672,-0.084
7,8,8,Scott Piercy,85,24.67,261,1058,-0.149
8,9,9,Martin Laird,72,24.48,212,866,-0.132
9,10,10,Fred Couples,54,24.4,143,586,-0.147
10,11,11,Steve Marino,98,24.06,282,1172,-0.124
11,12,12,Jason Day,61,23.93,167,698,-0.210
12,13,13,Harrison Frazar,93,23.87,279,1169,-0.151
13,14,14,Robert Garrigus,83,23.83,239,1003,-0.100
14,15,15,Troy Matteson,95,23.53,288,1224,-0.115
15,16,16,Hunter Mahan,94,23.52,247,1050,-0.206
16,17,17,Rory Sabbatini,81,23.34,218,934,-0.261
17,18,18,Bubba Watson,73,23.05,183,794,-0.126
18,19,19,J.B. Holmes,74,23.01,197,856,-0.005
19,20,20,Sergio Garcia,59,22.73,140,616,-0.136
20,21,21,Kevin Streelman,97,22.61,274,1212,-0.128
21,22,22,Charles Warren,63,22.43,166,740,-0.139
22,23,23,Ricky Barnes,67,22.27,159,714,-0.164
23,24,24,Jeff Overton,92,22.26,236,1060,-0.178
24,25,25,Marc Leishman,91,22.01,258,1172,-0.151
25,26,26,John Rollins,92,21.98,242,1101,-0.211
26,27,27,Tag Ridings,50,21.93,125,570,-0.040
27,28,28,Daniel Chopra,89,21.8,254,1165,-0.106
28,29,29,Davis Love III,89,21.44,232,1082,-0.073
29,30,30,Geoff Ogilvy,78,21.32,174,816,-0.149
30,31,31,Bill Lunde,83,21.31,222,1042,-0.122
31,32,32,Peter Tomasulo,61,21.28,136,639,-0.199
32,33,33,Gary Woodland,53,21.17,109,515,+0.046
33,34,34,Camilo Villegas,76,20.94,165,788,-0.158
34,35,35,Vijay Singh,71,20.89,150,718,-0.080
35,36,36,Ryan Moore,89,20.86,218,1045,-0.257
36,37,37,Nicholas Thompson,96,20.83,252,1210,-0.190
37,T38,T38,Charles Howell III,99,20.64,239,1158,-0.163
38,T38,T38,Sean O'Hair,80,20.64,168,814,-0.095
39,40,40,Matt Jones,56,20.61,129,626,-0.147
40,41,41,Matt Bettencourt,98,20.56,249,1211,-0.092
41,42,42,Lucas Glover,93,20.42,225,1102,-0.107
42,43,43,Jonathan Byrd,89,20.16,222,1101,-0.194
43,44,44,Tiger Woods,64,20.09,135,672,-0.304
44,45,45,Bill Haas,91,19.91,227,1140,-0.172
