,SG_Tee-to-Green_RANK THIS WEEK,SG_Tee-to-Green_RANK LAST WEEK,SG_Tee-to-Green_PLAYER NAME,SG_Tee-to-Green_ROUNDS,SG_Tee-to-Green_AVERAGE,SG_Tee-to-Green_SG:OTT,SG_Tee-to-Green_SG:APR,SG_Tee-to-Green_SG:ARG,SG_Tee-to-Green_MEASURED ROUNDS
99,100,100,Bill Lunde,83,0.157,0.14300000000000002,-0.028999999999999998,0.043,75
100,101,101,Chris Riley,77,0.14,-0.342,-0.24600000000000002,0.728,67
101,102,102,Luke Donald,79,0.135,-0.54,0.426,0.249,61
102,103,103,Scott Piercy,85,0.127,0.11900000000000001,0.111,-0.10300000000000001,76
103,104,104,Chris Stroud,88,0.098,-0.133,0.36,-0.128,76
104,105,105,Ryan Moore,89,0.09699999999999999,0.26,0.017,-0.18,75
105,106,106,Brandt Snedeker,81,0.063,-0.037000000000000005,0.03,0.069,65
106,107,107,Kris Blanks,60,0.062,0.154,0.284,-0.375,47
107,108,108,Ken Duke,87,0.06,-0.077,-0.04,0.177,71
108,109,109,Jeff Maggert,79,0.053,0.447,-0.192,-0.201,73
109,110,110,Tim Herron,87,0.04,0.067,-0.243,0.21600000000000003,81
110,111,111,Lee Janzen,74,0.023,-0.331,0.184,0.17,61
111,112,112,Billy Mayfair,83,0.02,0.02,-0.01,0.01,69
112,113,113,Cameron Beckman,87,0.018000000000000002,-0.191,0.28300000000000003,-0.07400000000000001,75
113,114,114,John Rollins,92,0.012,0.618,-0.449,-0.157,79
114,115,115,Jason Gore,74,0.0,0.326,-0.163,-0.163,62
115,116,116,Harrison Frazar,93,-0.012,-0.055999999999999994,0.08900000000000001,-0.045,84
116,117,117,Brendon de Jonge,90,-0.019,0.134,0.034,-0.187,79
117,118,118,Ted Purdy,101,-0.028999999999999998,0.42100000000000004,-0.22,-0.231,89
118,119,119,Casey Wittenberg,71,-0.03,-0.132,-0.055999999999999994,0.158,54
119,120,120,Cliff Kresge,78,-0.04,-0.10800000000000001,0.047,0.02,67
120,T121,T121,Jeff Overton,92,-0.047,-0.017,-0.055999999999999994,0.026000000000000002,76
121,T121,T121,Chez Reavie,81,-0.047,-0.203,-0.109,0.265,70
122,123,123,Tom Pernice Jr.,82,-0.048,-0.245,0.006,0.192,75
123,124,124,Stewart Cink,79,-0.054000000000000006,0.098,-0.040999999999999995,-0.11,59
124,125,125,Jimmy Walker,74,-0.067,-0.574,0.263,0.244,64
125,126,126,Pat Perez,74,-0.09,-0.07400000000000001,-0.129,0.113,62
126,127,127,Brian Gay,96,-0.095,-0.322,-0.032,0.259,82
127,128,128,Martin Laird,72,-0.109,0.5379999999999999,-0.509,-0.138,62
128,129,129,Freddie Jacobson,83,-0.122,-0.33399999999999996,-0.069,0.282,73
129,130,130,Jeff Klauk,97,-0.153,-0.016,-0.243,0.105,88
130,131,131,James Nitties,86,-0.156,0.262,-0.512,0.095,76
131,132,132,Charlie Wi,92,-0.16,-0.16699999999999998,-0.036000000000000004,0.044000000000000004,79
132,133,133,Jarrod Lyle,65,-0.168,0.159,-0.601,0.27399999999999997,50
133,134,134,Scott McCarron,91,-0.17600000000000002,0.259,-0.485,0.05,81
134,135,135,Johnson Wagner,81,-0.179,-0.19699999999999998,0.09,-0.07200000000000001,74
135,136,136,Matt Jones,56,-0.20199999999999999,-0.23399999999999999,-0.078,0.11,45
136,137,137,Bryce Molder,69,-0.214,-0.321,-0.005,0.11199999999999999,54
137,138,138,Mark Calcavecchia,72,-0.21600000000000003,-0.095,-0.07,-0.051,62
138,139,139,Rich Beem,77,-0.22699999999999998,0.10099999999999999,-0.019,-0.309,58
139,140,140,Spencer Levin,75,-0.244,-0.493,0.196,0.053,67
140,141,141,Andres Romero,58,-0.247,0.37,-0.521,-0.096,43
141,142,142,John Merrick,91,-0.248,0.162,-0.08199999999999999,-0.32799999999999996,68
142,143,143,Greg Chalmers,85,-0.289,-0.221,-0.18600000000000003,0.11800000000000001,71
143,144,144,Daniel Chopra,89,-0.319,-0.022000000000000002,-0.345,0.047,83
144,145,145,Dean Wilson,81,-0.331,-0.9570000000000001,0.369,0.257,70
145,146,146,Glen Day,79,-0.335,-0.139,-0.263,0.067,64
146,147,147,Bart Bryant,58,-0.365,-0.106,-0.033,-0.226,52
147,148,148,Vaughn Taylor,88,-0.376,-0.188,-0.004,-0.183,79
148,149,149,Webb Simpson,94,-0.38,-0.297,-0.223,0.139,87
149,150,150,Jeff Quinney,78,-0.45,-0.563,0.064,0.049,71
150,151,151,Joe Ogilvie,85,-0.455,-0.218,-0.287,0.05,77
151,152,152,Ryuji Imada,85,-0.457,-0.583,-0.252,0.37799999999999995,69
152,153,153,Peter Tomasulo,61,-0.467,0.249,-0.573,-0.14300000000000002,46
153,154,154,Peter Lonard,86,-0.469,-0.166,-0.26899999999999996,-0.034,77
154,155,155,Nathan Green,104,-0.47200000000000003,-0.40700000000000003,-0.153,0.08900000000000001,92
155,156,156,Corey Pavin,73,-0.478,-0.9740000000000001,0.17,0.326,54
156,157,157,Ben Curtis,63,-0.515,0.154,-0.642,-0.027999999999999997,47
157,158,158,Brad Adamonis,70,-0.537,-0.33899999999999997,-0.379,0.18100000000000002,61
158,159,159,Kent Jones,73,-0.539,0.004,-0.462,-0.08,61
159,160,160,Ryan Palmer,78,-0.561,-0.14300000000000002,-0.15,-0.268,70
160,161,161,Matt Bettencourt,98,-0.57,-0.046,-0.267,-0.257,87
161,162,162,Bob Heintz,59,-0.581,-0.326,-0.335,0.081,51
162,163,163,Steve Lowery,83,-0.601,0.185,-0.314,-0.473,77
163,164,164,Todd Hamilton,83,-0.612,0.055,-0.512,-0.155,64
164,165,165,David Mathis,82,-0.6659999999999999,-0.266,-0.28600000000000003,-0.114,69
165,166,166,Aron Price,89,-0.6759999999999999,-0.456,-0.055999999999999994,-0.165,77
166,167,167,Rick Price,54,-0.711,-0.154,-0.168,-0.39,41
167,168,168,Richard Johnson,85,-0.737,-0.503,-0.08,-0.154,74
168,169,169,Gary Woodland,53,-0.7440000000000001,-0.203,-0.021,-0.52,37
169,170,170,Brian Vranesh,51,-0.752,0.06,-0.63,-0.182,43
170,171,171,Aaron Baddeley,66,-0.755,-0.45899999999999996,-0.507,0.212,58
171,172,172,Mark Brooks,55,-0.7709999999999999,-0.49,-0.27699999999999997,-0.004,40
172,173,173,Colt Knost,71,-0.877,-0.012,-0.562,-0.304,56
173,174,174,Carl Pettersson,86,-0.893,-0.326,-0.423,-0.14300000000000002,74
174,175,175,Greg Kraft,51,-1.038,-0.581,0.016,-0.474,41
175,176,176,Derek Fathauer,63,-1.085,-0.35,-0.568,-0.16699999999999998,51
176,177,177,Marc Turnesa,77,-1.203,-0.237,-0.616,-0.35,71
177,178,178,Brian Bateman,55,-1.3519999999999999,-0.64,-0.486,-0.226,48
178,179,179,Leif Olson,51,-1.376,-0.599,-0.39899999999999997,-0.37799999999999995,43
179,180,180,Brendon Todd,53,-1.4469999999999998,-0.792,-0.71,0.055,47
180,181,181,David Duval,56,-1.6019999999999999,-1.33,-0.266,-0.006,44
181,182,182,Parker McLachlin,71,-1.76,-1.036,-0.976,0.252,67
182,183,183,Eric Axley,71,-2.498,-1.4409999999999998,-0.804,-0.253,59
183,184,184,Brad Faxon,59,-2.705,-1.03,-1.4280000000000002,-0.24600000000000002,52
