,Hang_Time_RANK THIS WEEK,Hang_Time_RANK LAST WEEK,Hang_Time_PLAYER NAME,Hang_Time_ROUNDS,Hang_Time_AVG.,Hang_Time_TOTAL ACTUAL HANG TIME,Hang_Time_TOTAL ATTEMPTS,Hang_Time_LONGEST ACT. HANG TIME,Hang_Time_SHORTEST ACT. HANG TIME
95,T87,T87,Tim Herron,87,6.2,512.3,83,7.5,4.2
96,T87,T87,Zach Johnson,94,6.2,564.8,91,7.0,4.8
97,T87,T87,Anthony Kim,76,6.2,372.3,60,7.5,2.4
98,T87,T87,Jeff Klauk,97,6.2,543.1,87,7.1,3.0
99,T87,T87,Michael Letzig,96,6.2,530.8,86,7.5,3.4
100,T87,T87,Peter Lonard,86,6.2,444.6,72,7.2,3.5
101,T87,T87,Jeff Maggert,79,6.2,438.1,71,7.2,4.4
102,T87,T87,Rocco Mediate,79,6.2,346.9,56,7.1,4.7
103,T87,T87,Aron Price,89,6.2,439.7,71,6.9,4.2
104,T87,T87,Andres Romero,58,6.2,310.7,50,7.6,3.7
105,T87,T87,Justin Rose,71,6.2,347.8,56,7.1,5.1
106,T87,T87,Rory Sabbatini,81,6.2,413.0,67,7.5,4.5
107,T87,T87,Peter Tomasulo,61,6.2,261.1,42,7.4,4.1
108,T109,T109,Briny Baird,89,6.1,461.6,76,7.4,2.6
109,T109,T109,Cameron Beckman,87,6.1,459.9,75,7.1,4.6
110,T109,T109,Alex Cejka,82,6.1,424.3,69,7.4,4.8
111,T109,T109,Fred Couples,54,6.1,250.6,41,7.6,4.3
112,T109,T109,Ben Crane,93,6.1,497.3,81,6.9,4.1
113,T109,T109,Steve Elkington,70,6.1,331.8,54,6.9,3.9
114,T109,T109,Jim Furyk,86,6.1,410.1,67,7.2,1.2
115,T109,T109,Lucas Glover,93,6.1,429.5,70,7.2,4.6
116,T109,T109,Todd Hamilton,83,6.1,368.9,60,7.0,3.0
117,T109,T109,J.J. Henry,97,6.1,490.6,80,7.3,3.6
118,T109,T109,Ryuji Imada,85,6.1,443.1,73,7.2,2.5
119,T109,T109,Richard Johnson,85,6.1,454.0,75,7.1,4.1
120,T109,T109,Colt Knost,71,6.1,318.8,52,7.1,4.9
121,T109,T109,Cliff Kresge,78,6.1,389.7,64,7.3,4.0
122,T109,T109,Tom Lehman,55,6.1,207.2,34,7.6,4.7
123,T109,T109,Jarrod Lyle,65,6.1,298.5,49,6.9,1.8
124,T109,T109,Parker McLachlin,71,6.1,384.8,63,7.2,4.1
125,T109,T109,Rod Pampling,72,6.1,371.9,61,7.0,5.0
126,T109,T109,Tom Pernice Jr.,82,6.1,448.8,73,7.3,3.8
127,T109,T109,Ian Poulter,59,6.1,295.0,48,6.8,4.4
128,T109,T109,Chez Reavie,81,6.1,442.0,73,7.0,4.5
129,T109,T109,Heath Slocum,95,6.1,485.5,80,7.0,3.0
130,T109,T109,Steve Stricker,81,6.1,418.6,69,7.1,1.8
131,T109,T109,Vaughn Taylor,88,6.1,397.5,65,7.1,4.3
132,T109,T109,Kirk Triplett,60,6.1,315.8,52,6.9,1.8
133,T109,T109,Scott Verplank,88,6.1,484.2,80,7.1,4.3
134,T109,T109,Camilo Villegas,76,6.1,329.9,54,7.2,4.0
135,T109,T109,Johnson Wagner,81,6.1,439.0,72,7.3,4.5
136,T109,T109,Nick Watney,86,6.1,445.2,73,7.3,4.3
137,T138,T138,Tommy Armour III,58,6.0,293.8,49,6.8,4.8
138,T138,T138,Ricky Barnes,67,6.0,295.2,49,7.1,1.8
139,T138,T138,Greg Chalmers,85,6.0,399.0,66,7.4,3.9
140,T138,T138,K.J. Choi,65,6.0,344.1,57,7.2,4.3
141,T138,T138,Charles Howell III,99,6.0,513.2,85,7.0,4.3
142,T138,T138,Jerry Kelly,90,6.0,469.1,78,7.4,2.1
143,T138,T138,Matt Kuchar,82,6.0,392.3,65,7.3,4.3
144,T138,T138,Spencer Levin,75,6.0,389.6,65,7.4,4.6
145,T138,T138,Kevin Na,91,6.0,439.9,73,7.2,3.8
146,T138,T138,Tim Petrovic,97,6.0,512.5,85,6.9,4.3
147,T138,T138,Jeff Quinney,78,6.0,404.7,68,7.3,4.2
148,T138,T138,Patrick Sheehan,51,6.0,199.3,33,6.9,4.3
149,T138,T138,Charlie Wi,92,6.0,464.9,78,7.1,4.1
150,T138,T138,Jay Williamson,69,6.0,330.9,55,6.8,5.1
151,T138,T138,Y.E. Yang,83,6.0,410.2,68,6.9,4.3
152,T153,T153,Matt Bettencourt,98,5.9,489.8,83,7.3,3.2
153,T153,T153,Kris Blanks,60,5.9,270.7,46,7.2,2.6
154,T153,T153,Tim Clark,81,5.9,384.0,65,7.0,4.7
155,T153,T153,Glen Day,79,5.9,353.9,60,6.9,1.5
156,T153,T153,Bob Estes,78,5.9,434.2,74,7.0,3.7
157,T153,T153,Steve Flesch,77,5.9,318.9,54,6.8,3.6
158,T153,T153,Paul Goydos,79,5.9,409.4,69,6.6,3.5
159,T153,T153,Nathan Green,104,5.9,521.7,89,7.0,1.9
160,T153,T153,Freddie Jacobson,83,5.9,402.3,68,7.1,4.4
161,T153,T153,Ryan Moore,89,5.9,399.4,68,7.2,3.3
162,T153,T153,Carl Pettersson,86,5.9,453.5,77,7.4,3.5
163,T153,T153,Brian Vranesh,51,5.9,207.9,35,6.8,1.2
164,T153,T153,Casey Wittenberg,71,5.9,308.1,52,6.8,2.6
165,T166,T166,Jason Dufner,90,5.8,459.0,79,7.0,3.6
166,T166,T166,Brian Gay,96,5.8,512.5,89,7.0,4.3
167,T166,T166,Greg Kraft,51,5.8,238.3,41,6.6,4.0
168,T166,T166,David Mathis,82,5.8,383.5,66,7.0,3.7
169,T166,T166,Jeff Overton,92,5.8,423.0,73,7.6,3.5
170,T166,T166,Chris Riley,77,5.8,334.1,58,6.8,4.7
171,T166,T166,Mike Weir,85,5.8,389.5,67,7.1,3.8
172,T166,T166,Dean Wilson,81,5.8,368.5,63,7.1,0.8
173,T174,T174,Michael Allen,73,5.7,278.4,49,6.7,3.2
174,T174,T174,Eric Axley,71,5.7,305.7,54,7.3,3.7
175,T174,T174,Mark Brooks,55,5.7,210.3,37,6.8,3.6
176,T174,T174,Bart Bryant,58,5.7,330.8,58,7.2,4.3
177,T174,T174,Justin Leonard,95,5.7,479.7,84,6.8,3.8
178,T174,T174,Nick O'Hern,90,5.7,497.7,87,6.7,4.1
179,T180,T180,Brad Adamonis,70,5.6,326.0,58,7.3,1.8
180,T180,T180,Corey Pavin,73,5.6,292.3,52,6.4,3.9
181,T182,T182,Ken Duke,87,5.4,309.6,57,6.7,4.1
182,T182,T182,Brad Faxon,59,5.4,301.0,56,6.4,3.6
183,T182,T182,Scott Sterling,51,5.4,216.1,40,6.7,3.7
