,Smash_Factor_RANK THIS WEEK,Smash_Factor_RANK LAST WEEK,Smash_Factor_PLAYER NAME,Smash_Factor_ROUNDS,Smash_Factor_AVG.,Smash_Factor_TOTAL SMASH FACTOR,Smash_Factor_TOTAL ATTEMPTS,Smash_Factor_HIGHEST VALUE,Smash_Factor_LOWEST VALUE
75,T49,T49,Kevin Sutherland,96,1.482,96.359,65,1.485,1.449
76,T49,T49,Vaughn Taylor,88,1.482,100.80799999999999,68,1.485,1.449
77,T49,T49,Camilo Villegas,76,1.482,87.415,59,1.485,1.4409999999999998
78,T49,T49,Matt Weibring,65,1.482,72.627,49,1.485,1.463
79,T49,T49,Charlie Wi,92,1.482,118.55,80,1.485,1.449
80,T49,T49,Gary Woodland,53,1.482,47.426,32,1.485,1.449
81,T82,T82,Stuart Appleby,79,1.4809999999999999,99.213,67,1.4909999999999999,1.4469999999999998
82,T82,T82,Briny Baird,89,1.4809999999999999,115.486,78,1.485,1.443
83,T82,T82,Brendon de Jonge,90,1.4809999999999999,103.65,70,1.485,1.459
84,T82,T82,Bob Heintz,59,1.4809999999999999,65.172,44,1.485,1.4569999999999999
85,T82,T82,Freddie Jacobson,83,1.4809999999999999,103.67,70,1.489,1.453
86,T82,T82,Greg Kraft,51,1.4809999999999999,60.736999999999995,41,1.489,1.449
87,T82,T82,Hunter Mahan,94,1.4809999999999999,102.193,69,1.489,1.449
88,T82,T82,Billy Mayfair,83,1.4809999999999999,99.21700000000001,67,1.4869999999999999,1.4609999999999999
89,T82,T82,George McNeill,82,1.4809999999999999,112.55,76,1.485,1.449
90,T82,T82,John Merrick,91,1.4809999999999999,105.145,71,1.485,1.449
91,T82,T82,Phil Mickelson,66,1.4809999999999999,66.66199999999999,45,1.4869999999999999,1.449
92,T82,T82,Bryce Molder,69,1.4809999999999999,78.491,53,1.489,1.453
93,T82,T82,Leif Olson,51,1.4809999999999999,56.278,38,1.485,1.449
94,T82,T82,Rod Pampling,72,1.4809999999999999,91.836,62,1.485,1.449
95,T82,T82,Jeff Quinney,78,1.4809999999999999,102.171,69,1.4909999999999999,1.435
96,T82,T82,Webb Simpson,94,1.4809999999999999,112.554,76,1.485,1.443
97,T82,T82,Brandt Snedeker,81,1.4809999999999999,91.82600000000001,62,1.485,1.463
98,T82,T82,Scott Sterling,51,1.4809999999999999,60.735,41,1.4869999999999999,1.449
99,T82,T82,Kirk Triplett,60,1.4809999999999999,78.505,53,1.489,1.449
100,T82,T82,Scott Verplank,88,1.4809999999999999,127.334,86,1.4869999999999999,1.435
101,T82,T82,Nick Watney,86,1.4809999999999999,108.079,73,1.485,1.449
102,T82,T82,Bubba Watson,73,1.4809999999999999,74.064,50,1.485,1.449
103,T82,T82,Boo Weekley,79,1.4809999999999999,111.075,75,1.485,1.455
104,T105,T105,Stephen Ames,77,1.48,91.78200000000001,62,1.485,1.455
105,T105,T105,Greg Chalmers,85,1.48,100.67,68,1.4869999999999999,1.449
106,T105,T105,Glen Day,79,1.48,93.211,63,1.485,1.449
107,T105,T105,Ken Duke,87,1.48,88.788,60,1.4869999999999999,1.439
108,T105,T105,Todd Hamilton,83,1.48,93.211,63,1.4869999999999999,1.4369999999999998
109,T105,T105,Tim Herron,87,1.48,124.3,84,1.485,1.4509999999999998
110,T105,T105,Matt Kuchar,82,1.48,99.167,67,1.489,1.449
111,T105,T105,Davis Love III,89,1.48,102.135,69,1.4909999999999999,1.449
112,T105,T105,Steve Lowery,83,1.48,115.434,78,1.485,1.449
113,T105,T105,Tim Petrovic,97,1.48,130.21200000000002,88,1.4969999999999999,1.449
114,T105,T105,Rick Price,54,1.48,59.188,40,1.489,1.4569999999999999
115,T105,T105,Brendon Todd,53,1.48,71.02,48,1.485,1.4509999999999998
116,T117,T117,Brad Adamonis,70,1.479,87.29,59,1.5,1.449
117,T117,T117,Brian Bateman,55,1.479,73.962,50,1.4909999999999999,1.449
118,T117,T117,Cameron Beckman,87,1.479,116.836,79,1.5019999999999998,1.413
119,T117,T117,Jason Day,61,1.479,70.97800000000001,48,1.485,1.449
120,T117,T117,Steve Flesch,77,1.479,82.837,56,1.485,1.4069999999999998
121,T117,T117,J.J. Henry,97,1.479,122.751,83,1.485,1.433
122,T117,T117,Jerry Kelly,90,1.479,118.338,80,1.4909999999999999,1.4469999999999998
123,T117,T117,Tom Lehman,55,1.479,53.244,36,1.485,1.449
124,T117,T117,Ryan Moore,89,1.479,105.009,71,1.485,1.449
125,T117,T117,Brett Quigley,92,1.479,109.47,74,1.485,1.449
126,T117,T117,Chez Reavie,81,1.479,110.959,75,1.485,1.449
127,T117,T117,Adam Scott,53,1.479,65.078,44,1.485,1.449
128,T117,T117,Kevin Streelman,97,1.479,127.18,86,1.4869999999999999,1.443
129,T117,T117,Mark Wilson,99,1.479,119.804,81,1.5019999999999998,1.455
130,T131,T131,Aaron Baddeley,66,1.4780000000000002,75.39699999999999,51,1.4869999999999999,1.449
131,T131,T131,Ángel Cabrera,55,1.4780000000000002,56.177,38,1.485,1.443
132,T131,T131,Chad Campbell,90,1.4780000000000002,106.416,72,1.485,1.4469999999999998
133,T131,T131,Chris DiMarco,97,1.4780000000000002,127.094,86,1.485,1.415
134,T131,T131,Joe Durant,62,1.4780000000000002,69.467,47,1.485,1.449
135,T131,T131,Jim Furyk,86,1.4780000000000002,103.45,70,1.485,1.449
136,T131,T131,Anthony Kim,76,1.4780000000000002,93.094,63,1.485,1.4409999999999998
137,T131,T131,Nicholas Thompson,96,1.4780000000000002,118.206,80,1.485,1.449
138,T139,T139,Tommy Armour III,58,1.4769999999999999,73.866,50,1.485,1.4469999999999998
139,T139,T139,Matt Jones,56,1.4769999999999999,57.613,39,1.485,1.449
140,T139,T139,Greg Owen,97,1.4769999999999999,125.527,85,1.489,1.419
141,T139,T139,Ted Purdy,101,1.4769999999999999,121.132,82,1.4869999999999999,1.449
142,T143,T143,Eric Axley,71,1.476,82.65899999999999,56,1.49,1.4509999999999998
143,T143,T143,Lucas Glover,93,1.476,106.264,72,1.489,1.4409999999999998
144,T143,T143,Retief Goosen,74,1.476,82.646,56,1.489,1.449
145,T143,T143,Charley Hoffman,97,1.476,120.992,82,1.485,1.449
146,T143,T143,Troy Matteson,95,1.476,125.455,85,1.4869999999999999,1.449
147,T143,T143,Tiger Woods,64,1.476,59.04600000000001,40,1.4869999999999999,1.431
148,T149,T149,Woody Austin,84,1.475,118.01,80,1.485,1.449
149,T149,T149,Bill Haas,91,1.475,119.46700000000001,81,1.485,1.4369999999999998
150,T149,T149,Charles Howell III,99,1.475,126.838,86,1.485,1.449
151,T149,T149,Ryuji Imada,85,1.475,113.605,77,1.485,1.4369999999999998
152,T149,T149,Zach Johnson,94,1.475,135.708,92,1.485,1.449
153,T149,T149,Colt Knost,71,1.475,79.664,54,1.485,1.445
154,T149,T149,Pat Perez,74,1.475,95.869,65,1.485,1.4409999999999998
155,T149,T149,Tom Pernice Jr.,82,1.475,112.072,76,1.485,1.449
156,T149,T149,D.J. Trahan,96,1.475,113.603,77,1.485,1.449
157,T149,T149,Dean Wilson,81,1.475,92.955,63,1.4869999999999999,1.449
158,T159,T159,Ricky Barnes,67,1.474,75.161,51,1.485,1.449
159,T159,T159,Jonathan Byrd,89,1.474,91.368,62,1.493,1.449
160,T159,T159,Sergio Garcia,59,1.474,66.343,45,1.485,1.449
161,T159,T159,Kent Jones,73,1.474,85.508,58,1.485,1.4369999999999998
162,T159,T159,Will MacKenzie,69,1.474,89.90100000000001,61,1.485,1.449
163,T159,T159,Kevin Stadler,65,1.474,69.26100000000001,47,1.485,1.449
164,T165,T165,Kris Blanks,60,1.473,67.77199999999999,46,1.485,1.449
165,T165,T165,Daniel Chopra,89,1.473,132.594,90,1.485,1.411
166,T165,T165,Ben Curtis,63,1.473,64.832,44,1.485,1.449
167,T165,T165,Luke Donald,79,1.473,97.22399999999999,66,1.4869999999999999,1.433
168,169,169,Mike Weir,85,1.472,100.118,68,1.4869999999999999,1.421
169,T170,T170,Brian Gay,96,1.4709999999999999,133.876,91,1.485,1.395
170,T170,T170,Justin Rose,71,1.4709999999999999,82.384,56,1.485,1.423
171,T170,T170,Johnson Wagner,81,1.4709999999999999,108.844,74,1.4869999999999999,1.449
172,173,173,Michael Allen,73,1.469,76.377,52,1.485,1.449
173,T174,T174,Mark Calcavecchia,72,1.4680000000000002,86.617,59,1.485,1.391
174,T174,T174,Richard Johnson,85,1.4680000000000002,113.01100000000001,77,1.485,1.393
175,T174,T174,John Senden,100,1.4680000000000002,118.87,81,1.5019999999999998,1.411
176,T177,T177,Lee Janzen,74,1.4669999999999999,88.04799999999999,60,1.485,1.449
177,T177,T177,Y.E. Yang,83,1.4669999999999999,102.66799999999999,70,1.485,1.4469999999999998
178,179,179,Charles Warren,63,1.466,68.913,47,1.485,1.403
179,T180,T180,Bart Bryant,58,1.465,84.97399999999999,58,1.485,1.449
180,T180,T180,Bob Estes,78,1.465,108.41,74,1.485,1.375
181,T182,T182,Kevin Na,91,1.464,109.831,75,1.485,1.433
182,T182,T182,Marc Turnesa,77,1.464,114.208,78,1.485,1.4409999999999998
183,184,184,Scott McCarron,91,1.46,113.913,78,1.485,1.421
