,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
0,1,1,Anthony Kim,76,41.41,53,128,3.94
1,2,2,Charley Hoffman,97,37.89,72,190,3.97
2,3,3,Dustin Johnson,85,35.81,53,148,4.15
3,4,4,Troy Matteson,95,35.16,64,182,3.89
4,5,5,Sergio Garcia,59,34.78,32,92,3.94
5,6,6,John Merrick,91,34.42,53,154,4.06
6,7,7,Leif Olson,51,34.04,32,94,3.47
7,8,8,Peter Tomasulo,61,33.96,36,106,3.64
8,9,9,Gary Woodland,53,33.72,29,86,3.76
9,10,10,Matt Jones,56,33.67,33,98,3.85
10,T11,T11,Ryan Moore,89,33.33,54,162,3.74
11,T11,T11,Scott Piercy,85,33.33,54,162,3.76
12,13,13,Brendon de Jonge,90,33.14,57,172,3.54
13,14,14,Steve Marino,98,32.78,59,180,3.85
14,15,15,Fred Couples,54,32.69,34,104,3.68
15,16,16,Ángel Cabrera,55,32.14,27,84,3.78
16,17,17,Ricky Barnes,67,31.82,35,110,3.66
17,T18,T18,Daniel Chopra,89,31.46,56,178,3.84
18,T18,T18,Charles Howell III,99,31.46,56,178,3.77
19,20,20,Andres Romero,58,31.11,28,90,3.68
20,21,21,Marc Leishman,91,31.03,54,174,3.43
21,22,22,Harrison Frazar,93,30.9,55,178,3.71
22,23,23,Bill Lunde,83,30.86,50,162,3.64
23,24,24,Joe Ogilvie,85,30.72,51,166,3.73
24,25,25,John Senden,100,30.61,60,196,3.83
25,26,26,Michael Letzig,96,30.43,56,184,3.64
26,27,27,Camilo Villegas,76,30.33,37,122,3.7
27,28,28,Retief Goosen,74,30.16,38,126,3.87
28,29,29,Brian Vranesh,51,29.79,28,94,3.11
29,30,30,J.J. Henry,97,29.67,54,182,3.5
30,T31,T31,J.B. Holmes,74,29.55,39,132,3.49
31,T31,T31,Martin Laird,72,29.55,39,132,3.77
32,33,33,Bill Haas,91,29.31,51,174,3.47
33,34,34,Brian Bateman,55,29.09,32,110,3.94
34,35,35,Jarrod Lyle,65,28.95,33,114,4.09
35,36,36,Tommy Armour III,58,28.45,33,116,3.85
36,37,37,Tag Ridings,50,28.41,25,88,3.84
37,38,38,Davis Love III,89,28.31,47,166,3.55
38,39,39,Chad Campbell,90,28.21,44,156,3.84
39,40,40,Charles Warren,63,28.07,32,114,3.28
40,41,41,David Duval,56,28.0,28,100,4.07
41,42,42,Kevin Streelman,97,27.96,52,186,3.42
42,43,43,Bubba Watson,73,27.78,35,126,3.69
43,44,44,Tim Herron,87,27.59,48,174,3.52
44,45,45,Ryan Palmer,78,27.56,43,156,3.72
45,46,46,Hunter Mahan,94,27.44,45,164,3.4
46,47,47,Geoff Ogilvy,78,27.42,34,124,3.94
47,48,48,Robert Garrigus,83,27.22,43,158,3.53
48,49,49,George McNeill,82,26.92,42,156,3.45
49,50,50,Nicholas Thompson,96,26.6,50,188,3.14
50,51,51,Ted Purdy,101,26.34,49,186,3.24
51,52,52,Nick Watney,86,26.32,40,152,3.88
52,53,53,John Rollins,92,26.14,46,176,3.57
53,54,54,Bo Van Pelt,100,26.11,47,180,3.6
54,55,55,Boo Weekley,79,26.09,36,138,3.67
55,56,56,Jeff Overton,92,25.6,43,168,3.35
56,57,57,Scott Sterling,51,25.58,22,86,3.45
57,58,58,D.J. Trahan,96,25.57,45,176,3.51
58,59,59,Vijay Singh,71,25.44,29,114,3.21
59,60,60,Rod Pampling,72,25.37,34,134,3.32
60,61,61,Lucas Glover,93,25.29,44,174,3.77
61,T62,T62,Stuart Appleby,79,25.0,34,136,3.59
62,T62,T62,Matt Bettencourt,98,25.0,47,188,3.34
63,T62,T62,Chris Stroud,88,25.0,41,164,3.27
64,T62,T62,Tiger Woods,64,25.0,26,104,3.81
65,66,66,Heath Slocum,95,24.72,44,178,3.23
66,67,67,Phil Mickelson,66,24.55,27,110,4.0
67,68,68,Brett Quigley,92,24.4,41,168,3.59
68,69,69,Sean O'Hair,80,24.22,31,128,3.32
69,70,70,Jonathan Byrd,89,24.12,41,170,3.44
70,71,71,Kris Blanks,60,24.07,26,108,3.5
71,72,72,James Nitties,86,23.75,38,160,3.76
72,73,73,Jimmy Walker,74,23.53,32,136,3.75
73,74,74,Kevin Sutherland,96,23.49,39,166,3.64
74,75,75,Eric Axley,71,23.08,30,130,3.7
75,T76,T76,Ben Crane,93,23.03,41,178,3.46
76,T76,T76,Greg Owen,97,23.03,41,178,3.27
77,78,78,Stewart Cink,79,23.02,29,126,4.21
78,79,79,Steve Lowery,83,22.89,38,166,3.47
79,80,80,Cameron Beckman,87,22.84,37,162,3.46
80,81,81,Kenny Perry,92,22.78,36,158,3.31
81,T82,T82,Greg Chalmers,85,22.73,35,154,3.54
82,T82,T82,Adam Scott,53,22.73,20,88,2.9
83,84,84,Jason Day,61,22.64,24,106,3.5
84,85,85,Aaron Baddeley,66,22.13,27,122,3.74
85,86,86,Webb Simpson,94,21.81,41,188,3.59
86,87,87,Carl Pettersson,86,21.79,34,156,3.62
87,88,88,Will MacKenzie,69,21.74,30,138,3.33
88,89,89,Robert Allenby,71,21.67,26,120,2.81
89,90,90,Tim Petrovic,97,21.58,41,190,3.54
90,91,91,Jeff Maggert,79,21.52,34,158,2.91
91,T92,T92,Jay Williamson,69,21.31,26,122,2.85
92,T92,T92,Casey Wittenberg,71,21.31,26,122,3.38
