,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Mathew Goggin,76,49.26,67,136,-0.16
1,2,2,Steve Stricker,81,46.27,62,134,-0.39
2,3,3,Nicholas Thompson,96,45.21,85,188,-0.19
3,4,4,Woody Austin,84,44.05,74,168,-0.22
4,5,5,Steve Marino,98,43.33,78,180,-0.05
5,6,6,Stephen Ames,77,43.08,56,130,-0.20
6,7,7,Charlie Wi,92,42.78,77,180,-0.29
7,T8,T8,Rich Beem,77,42.75,59,138,-0.12
8,T8,T8,Boo Weekley,79,42.75,59,138,+0.05
9,10,10,Greg Owen,97,42.7,76,178,-0.05
10,11,11,Rocco Mediate,79,42.54,57,134,-0.16
11,T12,T12,David Toms,98,41.67,75,180,-0.09
12,T12,T12,Bo Van Pelt,100,41.67,75,180,-0.16
13,14,14,Todd Hamilton,83,41.55,59,142,-0.15
14,15,15,Matt Weibring,65,41.53,49,118,-0.04
15,16,16,Jason Dufner,90,41.28,71,172,-0.20
16,17,17,Bryce Molder,69,41.23,47,114,-0.15
17,T18,T18,Steve Elkington,70,40.71,57,140,-0.12
18,T18,T18,Pat Perez,74,40.71,57,140,-0.26
19,20,20,Jason Day,61,40.57,43,106,+0.02
20,T21,T21,Ken Duke,87,40.51,64,158,-0.11
21,T21,T21,Kenny Perry,92,40.51,64,158,-0.13
22,23,23,Kevin Sutherland,96,40.36,67,166,-0.25
23,24,24,Jerry Kelly,90,40.24,66,164,-0.21
24,25,25,Scott McCarron,91,40.11,73,182,-0.26
25,26,26,Webb Simpson,94,39.89,75,188,-0.07
26,27,27,Y.E. Yang,83,39.61,61,154,+0.05
27,28,28,Cameron Beckman,87,39.51,64,162,-0.19
28,29,29,Vijay Singh,71,39.47,45,114,-0.02
29,T30,T30,Will MacKenzie,69,39.13,54,138,-0.02
30,T30,T30,Ian Poulter,59,39.13,36,92,-0.19
31,32,32,Lucas Glover,93,39.08,68,174,-0.15
32,33,33,Geoff Ogilvy,78,38.71,48,124,-0.25
33,34,34,Casey Wittenberg,71,38.52,47,122,-0.19
34,35,35,Mike Weir,85,38.51,57,148,-0.12
35,36,36,Jason Gore,74,38.41,53,138,-0.09
