,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
71,72,72,Adam Scott,29.17,525,18
72,73,73,Mark Hensby,29.2,730,25
73,T74,T74,Sergio Garcia,29.22,526,18
74,T74,T74,Jason Gore,29.22,789,27
75,T74,T74,Craig Lile,29.22,672,23
76,77,77,Tom Johnson,29.23,760,26
77,78,78,Kevin Sutherland,29.24,731,25
78,79,79,Camilo Villegas,29.25,702,24
79,80,80,Luke Donald,29.26,556,19
80,81,81,Paul Goydos,29.28,527,18
81,T82,T82,D.J. Brigman,29.29,615,21
82,T82,T82,David Toms,29.29,615,21
83,T82,T82,Bob Tway,29.29,908,31
84,T85,T85,Mark Calcavecchia,29.3,791,27
85,T85,T85,Lucas Glover,29.3,791,27
86,T85,T85,Steve Marino,29.3,879,30
87,88,88,Justin Leonard,29.31,850,29
88,89,89,Matt Kuchar,29.32,733,25
89,T90,T90,Woody Austin,29.33,792,27
90,T90,T90,Eric Axley,29.33,1056,36
91,T90,T90,Bo Van Pelt,29.33,880,30
92,93,93,Ted Purdy,29.35,910,31
93,T94,T94,Rich Barcelo,29.36,734,25
94,T94,T94,Kyle Reifers,29.36,734,25
95,96,96,Tim Petrovic,29.38,940,32
96,97,97,Jarrod Lyle,29.39,676,23
97,T98,T98,Andrew Buckle,29.4,735,25
98,T98,T98,Brendon de Jonge,29.4,735,25
99,T98,T98,Charley Hoffman,29.4,882,30
100,101,101,Brett Quigley,29.42,706,24
101,102,102,Dean Wilson,29.43,824,28
102,103,103,Jason Bohn,29.47,501,17
103,T104,T104,Hunter Mahan,29.48,796,27
104,T104,T104,Tom Pernice Jr.,29.48,914,31
105,T104,T104,Jason Schultz,29.48,619,21
106,T107,T107,Mark Brooks,29.53,502,17
107,T107,T107,Tom Byrum,29.53,561,19
108,T107,T107,Tiger Woods,29.53,443,15
109,T110,T110,Ben Curtis,29.54,709,24
110,T110,T110,Glen Day,29.54,768,26
111,T112,T112,Stuart Appleby,29.57,680,23
112,T112,T112,Briny Baird,29.57,887,30
113,T112,T112,Carl Pettersson,29.57,887,30
114,T112,T112,Duffy Waldorf,29.57,680,23
115,T116,T116,Ryan Armour,29.58,917,31
116,T116,T116,Richard Johnson,29.58,917,31
117,T116,T116,Pat Perez,29.58,769,26
118,119,119,Chris Couch,29.59,858,29
119,120,120,Alex Cejka,29.61,681,23
120,T121,T121,Stephen Ames,29.62,622,21
121,T121,T121,Vijay Singh,29.62,770,26
122,123,123,Will MacKenzie,29.63,889,30
123,T124,T124,Cameron Beckman,29.64,830,28
124,T124,T124,Henrik Stenson,29.64,415,14
125,126,126,Tim Herron,29.65,771,26
126,T127,T127,Jerry Kelly,29.67,801,27
127,T127,T127,D.J. Trahan,29.67,890,30
128,T127,T127,Johnson Wagner,29.67,979,33
129,130,130,Charles Howell III,29.68,742,25
130,131,131,Robert Gamez,29.69,861,29
131,132,132,Phil Mickelson,29.7,594,20
132,T133,T133,Nick O'Hern,29.71,624,21
133,T133,T133,Rod Pampling,29.71,713,24
134,T133,T133,Steve Wheatcroft,29.71,713,24
135,136,136,Bubba Watson,29.73,773,26
136,137,137,Vaughn Taylor,29.74,803,27
137,138,138,Doug LaBelle II,29.75,952,32
138,139,139,Paul Stankowski,29.76,506,17
139,T140,T140,Ken Duke,29.77,923,31
140,T140,T140,Steve Lowery,29.77,655,22
141,T142,T142,Lee Janzen,29.78,685,23
142,T142,T142,John Senden,29.78,804,27
143,T144,T144,Jeff Maggert,29.8,745,25
144,T144,T144,Jeff Sluman,29.8,596,20
145,146,146,Fred Funk,29.81,626,21
146,T147,T147,John Daly,29.82,656,22
147,T147,T147,Michael Putnam,29.82,835,28
148,T149,T149,Todd Hamilton,29.86,836,28
149,T149,T149,John Merrick,29.86,836,28
150,T151,T151,Mathias Grönberg,29.87,926,31
151,T151,T151,Kent Jones,29.87,896,30
152,153,153,Kenny Perry,29.88,717,24
153,154,154,Robert Garrigus,29.89,837,28
154,155,155,Charles Warren,29.9,867,29
155,156,156,Mike Weir,29.91,658,22
156,T157,T157,Anthony Kim,29.96,779,26
157,T157,T157,Boo Weekley,29.96,839,28
158,T159,T159,Craig Barlow,30.0,480,16
159,T159,T159,Mathew Goggin,30.0,870,29
160,T159,T159,Stephen Leaney,30.0,780,26
161,T159,T159,Shaun Micheel,30.0,840,28
162,T159,T159,Joey Sindelar,30.0,750,25
163,164,164,Bill Haas,30.03,871,29
164,T165,T165,Matt Hendrix,30.09,692,23
165,T165,T165,Chris Stroud,30.09,692,23
166,T167,T167,Jeff Brehaut,30.1,602,20
167,T167,T167,Ryan Palmer,30.1,903,30
168,169,169,Daisuke Maruyama,30.11,813,27
169,170,170,Jason Dufner,30.13,964,32
170,171,171,Jim Rutledge,30.14,663,22
171,172,172,Brett Wetterich,30.15,814,27
172,173,173,Scott Gutschewski,30.24,635,21
173,174,174,Darron Stiles,30.26,696,23
174,T175,T175,Harrison Frazar,30.29,939,31
175,T175,T175,Greg Owen,30.29,848,28
176,177,177,Sean O'Hair,30.32,849,28
177,T178,T178,Billy Mayfair,30.33,910,30
178,T178,T178,Geoff Ogilvy,30.33,637,21
179,180,180,Peter Lonard,30.35,789,26
180,181,181,Mark Wilson,30.42,730,24
181,182,182,Kirk Triplett,30.44,761,25
182,183,183,Chad Campbell,30.52,824,27
183,184,184,Tom Lehman,30.53,580,19
184,185,185,Davis Love III,30.55,611,20
185,186,186,Tommy Armour III,30.57,703,23
186,T187,T187,Trevor Immelman,30.6,612,20
187,T187,T187,Jaco Van Zyl,30.6,612,20
188,189,189,Kevin Stadler,30.63,919,30
189,190,190,Nick Watney,30.65,797,26
190,191,191,David Branshaw,30.67,920,30
191,192,192,J.J. Henry,30.72,768,25
192,193,193,Robert Allenby,30.78,831,27
193,194,194,Joe Durant,30.85,833,27
194,195,195,J.B. Holmes,30.96,712,23
195,196,196,Jeff Gove,31.17,935,30
