,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
46,47,47,John Senden,97,31.28,179,56
47,T48,T48,Tim Clark,66,31.25,112,35
48,T48,T48,Sean O'Hair,98,31.25,160,50
49,50,50,Tom Pernice Jr.,104,31.21,157,49
50,51,51,Robert Garrigus,95,31.14,167,52
51,52,52,Anthony Kim,93,31.13,151,47
52,53,53,Ken Duke,112,31.09,193,60
53,54,54,Mike Weir,82,30.97,113,35
54,55,55,Michael Boyd,61,30.69,101,31
55,56,56,Joey Sindelar,75,30.66,137,42
56,T57,T57,Brian Gay,107,30.65,199,61
57,T57,T57,José María Olazábal,52,30.65,62,19
58,59,59,David Toms,80,30.63,111,34
59,60,60,Mark Wilson,87,30.58,121,37
60,61,61,Ryuji Imada,104,30.57,157,48
61,T62,T62,D.J. Brigman,67,30.3,99,30
62,T62,T62,Anders Hansen,55,30.3,66,20
63,T62,T62,Jesper Parnevik,88,30.3,132,40
64,65,65,Lee Janzen,66,30.28,109,33
65,66,66,Stewart Cink,91,30.14,146,44
66,67,67,Dean Wilson,92,30.06,163,49
67,T68,T68,Glen Day,85,30.0,140,42
68,T68,T68,J.J. Henry,86,30.0,140,42
69,T68,T68,Chris Tidland,59,30.0,80,24
70,T71,T71,Robert Gamez,88,29.94,167,50
71,T71,T71,Billy Mayfair,98,29.94,167,50
72,73,73,Tim Petrovic,106,29.88,164,49
73,74,74,Paul Gow,70,29.7,101,30
74,75,75,Padraig Harrington,64,29.55,88,26
75,T76,T76,Chris Couch,76,29.41,119,35
76,T76,T76,Todd Hamilton,76,29.41,102,30
77,T76,T76,Ryan Palmer,91,29.41,170,50
78,T79,T79,Craig Barlow,52,29.33,75,22
79,T79,T79,Matt Kuchar,85,29.33,150,44
80,T81,T81,Eric Axley,107,29.31,174,51
81,T81,T81,J.B. Holmes,71,29.31,116,34
82,83,83,Arron Oberholser,69,29.25,106,31
83,84,84,Duffy Waldorf,69,29.2,113,33
84,85,85,Will MacKenzie,100,29.19,161,47
85,86,86,Ryan Armour,107,29.12,182,53
86,87,87,Ryan Moore,92,29.11,158,46
87,88,88,Jason Gore,86,29.08,141,41
88,T89,T89,Brian Davis,101,29.07,172,50
89,T89,T89,Paul Goydos,60,29.07,86,25
90,91,91,Craig Bowden,78,29.06,117,34
91,92,92,Joe Ogilvie,102,28.99,169,49
92,93,93,Aaron Baddeley,83,28.79,132,38
93,94,94,Kent Jones,97,28.74,167,48
94,95,95,Charles Howell III,89,28.71,101,29
95,96,96,Stuart Appleby,74,28.7,115,33
96,97,97,Mark Hensby,81,28.68,129,37
97,T98,T98,Retief Goosen,50,28.57,56,16
98,T98,T98,Scott Gutschewski,67,28.57,105,30
99,T98,T98,Matt Hendrix,63,28.57,119,34
100,101,101,Bryce Molder,56,28.41,88,25
101,102,102,John Mallinger,96,28.39,155,44
102,103,103,John Daly,59,28.26,92,26
103,104,104,Jeff Maggert,79,28.22,163,46
104,105,105,Troy Matteson,87,28.18,110,31
105,106,106,Jason Schultz,63,28.09,89,25
106,107,107,Shaun Micheel,91,28.0,125,35
107,108,108,Boo Weekley,101,27.98,168,47
108,109,109,Robert Allenby,90,27.89,147,41
109,110,110,Tag Ridings,52,27.85,79,22
110,111,111,Jay Williamson,50,27.84,97,27
111,T112,T112,Scott Verplank,82,27.78,126,35
112,T112,T112,Bubba Watson,80,27.78,126,35
113,114,114,Bob Tway,103,27.68,177,49
114,115,115,Heath Slocum,101,27.64,199,55
115,116,116,Fred Funk,65,27.62,105,29
116,117,117,Steve Elkington,87,27.59,145,40
117,118,118,Jeff Overton,60,27.52,109,30
118,119,119,Jason Bohn,57,27.47,91,25
119,120,120,Harrison Frazar,88,27.41,135,37
120,121,121,Daisuke Maruyama,86,27.4,146,40
121,122,122,Ted Purdy,102,27.36,201,55
122,123,123,Carl Pettersson,111,27.33,172,47
123,124,124,Jeff Quinney,95,27.22,158,43
124,125,125,Steve Wheatcroft,73,27.2,125,34
125,126,126,Steve Marino,106,27.03,185,50
126,127,127,Geoff Ogilvy,84,26.98,126,34
127,128,128,Charlie Wi,90,26.92,156,42
128,129,129,Jerry Kelly,101,26.75,157,42
129,130,130,Cameron Beckman,96,26.7,176,47
130,131,131,Bart Bryant,87,26.67,135,36
131,132,132,Bo Van Pelt,104,26.63,199,53
132,133,133,Michael Putnam,96,26.62,154,41
133,T134,T134,Mathias Grönberg,95,26.39,144,38
134,T134,T134,Steve Stricker,81,26.39,144,38
135,136,136,Craig Lile,77,26.32,114,30
136,T137,T137,Michael Allen,74,26.19,126,33
137,T137,T137,Richard Johnson,93,26.19,168,44
138,139,139,Peter Lonard,85,26.12,134,35
139,140,140,Jason Dufner,100,26.09,161,42
140,141,141,Craig Kanada,109,26.06,188,49
141,142,142,Davis Love III,66,26.04,96,25
142,143,143,Charles Warren,101,25.99,177,46
143,144,144,Brett Wetterich,88,25.98,127,33
144,145,145,Bubba Dickerson,51,25.88,85,22
145,146,146,Chad Campbell,96,25.78,128,33
146,147,147,Steve Flesch,100,25.73,171,44
147,148,148,Nick O'Hern,72,25.64,117,30
148,149,149,Michael Sim,52,25.56,90,23
149,150,150,Pat Perez,84,25.42,118,30
150,151,151,Kyle Reifers,71,25.36,138,35
151,152,152,John Merrick,92,25.34,146,37
152,T153,T153,Jeff Brehaut,59,25.25,99,25
153,T153,T153,Daniel Chopra,106,25.25,198,50
154,155,155,Gavin Coles,87,25.2,123,31
155,156,156,Kirk Triplett,77,25.18,139,35
156,T157,T157,Doug LaBelle II,104,25.15,167,42
157,T157,T157,Vijay Singh,102,25.15,171,43
158,159,159,Cliff Kresge,107,25.13,187,47
159,T160,T160,Briny Baird,115,25.0,196,49
160,T160,T160,Phil Mickelson,73,25.0,108,27
161,T162,T162,David Branshaw,83,24.83,145,36
162,T162,T162,Jim Furyk,84,24.83,145,36
163,T162,T162,Johnson Wagner,97,24.83,145,36
164,165,165,Mathew Goggin,97,24.71,170,42
165,166,166,Billy Andrade,88,24.64,138,34
166,167,167,D.J. Trahan,99,24.61,191,47
167,168,168,Zach Johnson,76,24.58,118,29
168,169,169,Tom Byrum,50,24.19,62,15
169,170,170,Ernie Els,59,23.96,96,23
170,171,171,Hunter Mahan,91,23.81,126,30
171,172,172,Dicky Pride,71,23.76,101,24
172,173,173,Chris Stroud,66,23.64,110,26
173,174,174,Tom Lehman,62,23.53,85,20
174,175,175,Steve Lowery,74,23.49,149,35
175,176,176,Kenny Perry,83,23.24,142,33
176,T177,T177,Tommy Armour III,81,23.13,160,37
177,T177,T177,Greg Owen,81,23.13,147,34
178,179,179,Darron Stiles,65,22.94,109,25
179,180,180,Alex Cejka,80,22.56,164,37
180,181,181,Rod Pampling,92,22.52,151,34
181,182,182,Camilo Villegas,82,22.5,120,27
182,183,183,John Rollins,102,22.35,179,40
183,184,184,Kevin Sutherland,85,22.06,136,30
184,185,185,Jaco Van Zyl,51,21.51,93,20
185,186,186,Mark Brooks,53,21.43,84,18
186,187,187,Chris DiMarco,79,21.19,118,25
187,188,188,Brian Bateman,55,20.78,77,16
188,189,189,Kevin Stadler,95,20.71,140,29
189,190,190,Corey Pavin,81,20.51,117,24
190,191,191,Ben Curtis,80,19.83,116,23
191,192,192,José Coceres,50,19.74,76,15
192,193,193,Trevor Immelman,74,19.35,93,18
193,194,194,Joe Durant,88,18.79,149,28
194,195,195,Jeff Gove,103,18.69,198,37
195,196,196,Jim Rutledge,59,15.49,71,11
