,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
135,T136,T136,Craig Bowden,3.94,17,432
136,T136,T136,Camilo Villegas,3.94,17,432
137,138,138,Jeff Brehaut,3.97,15,378
138,139,139,Charles Howell III,4.0,18,450
139,T140,T140,Will MacKenzie,4.02,21,522
140,T140,T140,Michael Putnam,4.02,21,522
141,142,142,Scott Verplank,4.04,16,396
142,143,143,Billy Andrade,4.06,19,468
143,T144,T144,David Branshaw,4.07,22,540
144,T144,T144,José Coceres,4.07,11,270
145,T144,T144,Charley Hoffman,4.07,22,540
146,T144,T144,Justin Rose,4.07,11,270
147,148,148,Bubba Dickerson,4.09,14,342
148,T149,T149,Kenny Perry,4.11,17,414
149,T149,T149,Duffy Waldorf,4.11,17,414
150,T151,T151,Chad Campbell,4.12,20,486
151,T151,T151,Shaun Micheel,4.12,20,486
152,T153,T153,Robert Garrigus,4.17,21,504
153,T153,T153,Trevor Immelman,4.17,15,360
154,T153,T153,Jarrod Lyle,4.17,18,432
155,T153,T153,Jeff Sluman,4.17,15,360
156,157,157,Stuart Appleby,4.29,17,396
157,158,158,Briny Baird,4.3,24,558
158,T159,T159,Chris Couch,4.32,21,486
159,T159,T159,Peter Lonard,4.32,21,486
160,T159,T159,Sean O'Hair,4.32,21,486
161,T162,T162,Parker McLachlin,4.37,22,504
162,T162,T162,Ryan Moore,4.37,22,504
163,164,164,Tom Johnson,4.4,19,432
164,165,165,John Merrick,4.41,23,522
165,T166,T166,Kent Jones,4.44,24,540
166,T166,T166,Kirk Triplett,4.44,20,450
167,168,168,Andrew Buckle,4.49,21,468
168,T169,T169,Michael Boyd,4.5,17,378
169,T169,T169,Jaco Van Zyl,4.5,17,378
170,T171,T171,Brian Bateman,4.63,15,324
171,T171,T171,Kevin Stadler,4.63,25,540
172,T173,T173,Jason Gore,4.67,21,450
173,T173,T173,J.J. Henry,4.67,21,450
174,T173,T173,Dicky Pride,4.67,21,450
175,176,176,Charles Warren,4.79,25,522
176,177,177,D.J. Brigman,4.8,19,396
177,178,178,Steve Flesch,4.81,26,540
178,179,179,J.B. Holmes,4.83,20,414
179,180,180,Nick Watney,4.91,23,468
180,181,181,Robert Allenby,4.94,24,486
181,T182,T182,John Daly,4.97,17,342
182,T182,T182,Fred Funk,4.97,17,342
183,T184,T184,Mathew Goggin,4.98,26,522
184,T184,T184,Boo Weekley,4.98,26,522
185,186,186,Jim Rutledge,5.07,21,414
186,187,187,John Senden,5.14,25,486
187,188,188,Craig Barlow,5.19,14,270
188,189,189,Rich Beem,5.33,24,450
189,T190,T190,Woody Austin,5.35,26,486
190,T190,T190,Brett Wetterich,5.35,26,486
191,T192,T192,Tom Byrum,5.56,19,342
192,T192,T192,Kyle Reifers,5.56,26,468
193,194,194,Greg Owen,5.75,29,504
194,195,195,Darron Stiles,5.79,25,432
195,196,196,Joe Durant,5.97,29,486
