,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
49,50,50,Tim Herron,98,32.41,216,70
50,51,51,Jason Schultz,63,32.39,142,46
51,T52,T52,Stuart Appleby,74,32.26,155,50
52,T52,T52,J.J. Henry,86,32.26,186,60
53,54,54,Ryan Palmer,91,32.16,255,82
54,55,55,Aaron Baddeley,83,32.12,193,62
55,56,56,Lee Janzen,66,32.08,159,51
56,57,57,Woody Austin,95,32.07,237,76
57,58,58,Scott Gutschewski,67,32.02,178,57
58,59,59,Brett Quigley,79,32.0,175,56
59,60,60,Justin Leonard,95,31.84,223,71
60,61,61,Bryce Molder,56,31.82,154,49
61,62,62,Tripp Isenhour,86,31.79,195,62
62,T63,T63,Chris Couch,76,31.77,192,61
63,T63,T63,Steve Elkington,87,31.77,192,61
64,65,65,Eric Axley,107,31.73,271,86
65,T66,T66,Fred Funk,65,31.71,164,52
66,T66,T66,John Mallinger,96,31.71,246,78
67,68,68,Steve Marino,106,31.68,262,83
68,69,69,Rory Sabbatini,81,31.67,180,57
69,70,70,Bob Tway,103,31.64,256,81
70,71,71,Ryan Moore,92,31.56,225,71
71,72,72,Jason Gore,86,31.51,219,69
72,73,73,Craig Barlow,52,31.43,105,33
73,74,74,Nathan Green,103,31.37,255,80
74,T75,T75,Jason Dufner,100,31.36,220,69
75,T75,T75,Bill Haas,93,31.36,220,69
76,77,77,Michael Sim,52,31.34,134,42
77,78,78,Jesper Parnevik,88,31.28,195,61
78,T79,T79,Sergio Garcia,68,31.25,144,45
79,T79,T79,Richard Johnson,93,31.25,240,75
80,81,81,Craig Bowden,78,31.21,173,54
81,82,82,Arron Oberholser,69,31.17,154,48
82,83,83,Will MacKenzie,100,31.05,248,77
83,84,84,Sean O'Hair,98,31.02,216,67
84,85,85,Paul Goydos,60,30.95,126,39
85,T86,T86,Zach Johnson,76,30.81,172,53
86,T86,T86,Shaun Micheel,91,30.81,172,53
87,T86,T86,Charlie Wi,90,30.81,211,65
88,T89,T89,D.J. Brigman,67,30.72,153,47
89,T89,T89,Dicky Pride,71,30.72,166,51
90,91,91,Steve Flesch,100,30.67,238,73
91,92,92,Ryuji Imada,104,30.65,248,76
92,93,93,Glen Day,85,30.62,209,64
93,94,94,Padraig Harrington,64,30.6,134,41
94,95,95,Michael Boyd,61,30.43,138,42
95,96,96,Brian Gay,107,30.42,286,87
96,97,97,Briny Baird,115,30.36,303,92
97,98,98,Frank Lickliter II,95,30.35,257,78
98,99,99,Troy Matteson,87,30.34,178,54
99,100,100,Robert Garrigus,95,30.31,254,77
100,101,101,Adam Scott,69,30.3,165,50
101,102,102,Anthony Kim,93,30.19,212,64
102,T103,T103,Joe Ogilvie,102,30.13,239,72
103,T103,T103,Carl Pettersson,111,30.13,239,72
104,105,105,Paul Stankowski,52,30.09,113,34
105,106,106,Jeff Quinney,95,29.96,237,71
106,107,107,David Toms,80,29.94,157,47
107,108,108,Stewart Cink,91,29.9,204,61
108,109,109,Bo Van Pelt,104,29.89,271,81
109,110,110,Boo Weekley,101,29.8,245,73
110,111,111,Retief Goosen,50,29.76,84,25
111,112,112,Stephen Leaney,82,29.74,195,58
112,113,113,Mathias Grönberg,95,29.73,222,66
113,114,114,Rich Beem,89,29.67,182,54
114,115,115,Brian Davis,101,29.66,236,70
115,116,116,Heath Slocum,101,29.63,270,80
116,117,117,Mark Wilson,87,29.51,183,54
117,118,118,Craig Lile,77,29.44,180,53
118,119,119,Jason Bohn,57,29.41,153,45
119,120,120,Daniel Chopra,106,29.29,280,82
120,121,121,Cameron Beckman,96,29.18,233,68
121,122,122,J.B. Holmes,71,29.12,182,53
122,123,123,Bubba Watson,80,29.1,189,55
123,124,124,Ryan Armour,107,29.02,255,74
124,125,125,Bubba Dickerson,51,28.91,128,37
125,126,126,Geoff Ogilvy,84,28.9,173,50
126,127,127,Peter Lonard,85,28.87,194,56
127,128,128,Kent Jones,97,28.8,250,72
128,129,129,Jeff Overton,60,28.77,146,42
129,130,130,John Daly,59,28.47,137,39
130,131,131,José María Olazábal,52,28.44,109,31
131,132,132,Jaco Van Zyl,51,28.37,141,40
132,133,133,Matt Hendrix,63,28.33,180,51
133,134,134,Paul Gow,70,28.05,164,46
134,135,135,Billy Andrade,88,28.04,214,60
135,136,136,Tom Byrum,50,28.0,100,28
136,T137,T137,Robert Allenby,90,27.86,201,56
137,T137,T137,Jeff Brehaut,59,27.86,140,39
138,T139,T139,Bart Bryant,87,27.78,198,55
139,T139,T139,Jeff Maggert,79,27.78,234,65
140,141,141,Cliff Kresge,107,27.66,282,78
141,142,142,Phil Mickelson,73,27.59,145,40
142,143,143,Harrison Frazar,88,27.45,204,56
143,144,144,Scott Verplank,82,27.33,161,44
144,145,145,Gavin Coles,87,27.32,183,50
145,146,146,Mathew Goggin,97,27.31,238,65
146,147,147,Jerry Kelly,101,27.27,209,57
147,148,148,Ted Purdy,102,27.24,268,73
148,149,149,Ernie Els,59,27.21,136,37
149,150,150,Steve Wheatcroft,73,27.18,195,53
150,151,151,Kyle Reifers,71,27.14,199,54
151,152,152,Steve Stricker,81,27.12,177,48
152,153,153,Duffy Waldorf,69,26.88,160,43
153,154,154,Charles Warren,101,26.79,265,71
154,155,155,Craig Kanada,109,26.71,277,74
155,156,156,Vijay Singh,102,26.7,221,59
156,157,157,Brian Bateman,55,26.67,120,32
157,T158,T158,Hunter Mahan,91,26.63,184,49
158,T158,T158,Kenny Perry,83,26.63,184,49
159,160,160,Kirk Triplett,77,26.4,197,52
160,161,161,Chris DiMarco,79,26.35,167,44
161,T162,T162,Brett Wetterich,88,26.32,190,50
162,T162,T162,Jay Williamson,50,26.32,133,35
163,164,164,Alex Cejka,80,26.27,217,57
164,165,165,Kevin Sutherland,85,26.23,183,48
165,T166,T166,Tommy Armour III,81,26.15,218,57
166,T166,T166,Chad Campbell,96,26.15,195,51
167,168,168,D.J. Trahan,99,26.09,253,66
168,169,169,Anders Hansen,55,26.0,100,26
169,170,170,Doug LaBelle II,104,25.98,254,66
170,171,171,John Merrick,92,25.85,205,53
171,172,172,Jim Furyk,84,25.84,178,46
172,173,173,Pat Perez,84,25.73,171,44
173,174,174,David Branshaw,83,25.69,218,56
174,175,175,Camilo Villegas,82,25.56,180,46
175,176,176,Nick O'Hern,72,25.29,170,43
176,177,177,Darron Stiles,65,25.16,155,39
177,178,178,Michael Allen,74,25.13,191,48
178,T179,T179,Davis Love III,66,25.0,132,33
179,T179,T179,Rod Pampling,92,25.0,212,53
180,T179,T179,Chris Stroud,66,25.0,168,42
181,182,182,Tom Lehman,62,24.79,117,29
182,183,183,Ben Curtis,80,24.73,182,45
183,184,184,John Rollins,102,24.69,243,60
184,185,185,Mark Brooks,53,24.56,114,28
185,186,186,Trevor Immelman,74,24.24,132,32
186,187,187,Michael Putnam,96,24.11,224,54
187,188,188,Steve Lowery,74,23.66,224,53
188,189,189,Johnson Wagner,97,23.58,212,50
189,190,190,Corey Pavin,81,23.53,170,40
190,191,191,Jim Rutledge,59,22.95,122,28
191,192,192,Greg Owen,81,22.73,198,45
192,193,193,Kevin Stadler,95,21.8,211,46
193,194,194,Jeff Gove,103,21.32,272,58
194,195,195,José Coceres,50,20.54,112,23
195,196,196,Joe Durant,88,20.0,205,41
