,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
0,T1,T1,Mark Brooks,53,0.0,,109,100.0
1,T1,T1,Jonathan Byrd,73,0.0,,169,100.0
2,T1,T1,K.J. Choi,87,0.0,,173,100.0
3,T1,T1,Marco Dawson,73,0.0,,159,100.0
4,T1,T1,Luke Donald,69,0.0,,131,100.0
5,T1,T1,Fred Funk,65,0.0,,160,100.0
6,T1,T1,Jim Furyk,84,0.0,,174,100.0
7,T1,T1,Lucas Glover,98,0.0,,194,100.0
8,T1,T1,Retief Goosen,50,0.0,,83,100.0
9,T1,T1,Bill Haas,93,0.0,,214,100.0
10,T1,T1,Anders Hansen,55,0.0,,95,100.0
11,T1,T1,J.P. Hayes,89,0.0,,199,100.0
12,T1,T1,J.J. Henry,86,0.0,,182,100.0
13,T1,T1,Trevor Immelman,74,0.0,,122,100.0
14,T1,T1,Freddie Jacobson,70,0.0,,188,100.0
15,T1,T1,Anthony Kim,93,0.0,,205,100.0
16,T1,T1,Stephen Leaney,82,0.0,,191,100.0
17,T1,T1,Daisuke Maruyama,86,0.0,,216,100.0
18,T1,T1,George McNeill,95,0.0,,220,100.0
19,T1,T1,Arron Oberholser,69,0.0,,145,100.0
20,T1,T1,José María Olazábal,52,0.0,,108,100.0
21,T1,T1,Rod Pampling,92,0.0,,203,100.0
22,T1,T1,Tom Pernice Jr.,104,0.0,,222,100.0
23,T1,T1,Ian Poulter,63,0.0,,99,100.0
24,T1,T1,Michael Sim,52,0.0,,133,100.0
25,T1,T1,Henrik Stenson,52,0.0,,96,100.0
26,T1,T1,Steve Stricker,81,0.0,,175,100.0
27,T1,T1,David Toms,80,0.0,,155,100.0
28,T1,T1,Bo Van Pelt,104,0.0,,265,100.0
29,T1,T1,Camilo Villegas,82,0.0,,175,100.0
30,T1,T1,Bubba Watson,80,0.0,,182,100.0
31,T1,T1,Brett Wetterich,88,0.0,,186,100.0
32,T1,T1,Jay Williamson,50,0.0,,129,100.0
33,34,34,Brian Gay,107,0.36,1.0,277,99.6
34,35,35,Daniel Chopra,106,0.37,1.0,271,99.6
35,T36,T36,Jeff Gove,103,0.38,1.0,261,99.6
36,T36,T36,Heath Slocum,101,0.38,1.0,262,99.6
37,T38,T38,Ken Duke,112,0.4,1.0,251,99.6
38,T38,T38,Nathan Green,103,0.4,1.0,253,99.6
39,40,40,Ryuji Imada,104,0.41,1.0,242,99.5
40,41,41,John Rollins,102,0.42,1.0,238,99.5
41,42,42,Joe Ogilvie,102,0.43,1.0,234,99.5
42,43,43,Steve Flesch,100,0.44,1.0,227,99.5
43,T44,T44,Brandt Snedeker,105,0.45,1.0,220,99.5
44,T44,T44,Dean Wilson,92,0.45,1.0,224,99.5
45,46,46,Shigeki Maruyama,84,0.46,1.0,216,99.5
46,T47,T47,Bob Estes,88,0.47,1.0,214,99.5
47,T47,T47,Mathias Grönberg,95,0.47,1.0,211,99.5
48,T47,T47,Vijay Singh,102,0.47,1.0,215,99.5
49,T47,T47,Johnson Wagner,97,0.47,1.0,211,99.5
50,51,51,Charlie Wi,90,0.49,1.0,206,99.5
51,52,52,Bart Bryant,87,0.52,1.0,191,99.4
52,53,53,Aaron Baddeley,83,0.54,1.0,186,99.4
53,54,54,Rocco Mediate,72,0.55,1.0,182,99.4
54,T55,T55,Stephen Ames,81,0.56,1.0,178,99.4
55,T55,T55,Gavin Coles,87,0.56,1.0,179,99.4
56,T55,T55,Chris Couch,76,0.56,1.0,179,99.4
57,T55,T55,Mark Wilson,87,0.56,1.0,177,99.4
58,T59,T59,Hunter Mahan,91,0.57,1.0,176,99.4
59,T59,T59,Rory Sabbatini,81,0.57,1.0,175,99.4
60,T61,T61,Scott Gutschewski,67,0.58,1.0,171,99.4
61,T61,T61,Brett Quigley,79,0.58,1.0,172,99.4
62,T63,T63,Todd Hamilton,76,0.59,1.0,170,99.4
63,T63,T63,Geoff Ogilvy,84,0.59,1.0,170,99.4
64,T63,T63,Pat Perez,84,0.59,1.0,169,99.4
65,T66,T66,Jarrod Lyle,77,0.6,1.0,168,99.4
66,T66,T66,Nick O'Hern,72,0.6,1.0,168,99.4
67,68,68,Chris DiMarco,79,0.61,1.0,163,99.3
68,69,69,Chris Stroud,66,0.63,1.0,160,99.3
69,T70,T70,Adam Scott,69,0.64,1.0,156,99.3
70,T70,T70,Nick Watney,87,0.64,1.0,157,99.3
71,72,72,D.J. Brigman,67,0.66,1.0,151,99.3
72,73,73,Bryce Molder,56,0.67,1.0,149,99.3
73,T74,T74,Jason Bohn,57,0.68,1.0,147,99.3
74,T74,T74,Mike Weir,82,0.68,1.0,148,99.3
75,76,76,Sergio Garcia,68,0.7,1.0,143,99.3
76,T77,T77,Jeff Overton,60,0.72,1.0,138,99.2
77,T77,T77,Jason Schultz,63,0.72,1.0,139,99.2
78,79,79,Jeff Brehaut,59,0.74,1.0,136,99.2
79,80,80,Michael Boyd,61,0.76,1.0,132,99.2
80,81,81,Padraig Harrington,64,0.77,1.0,130,99.2
81,T82,T82,Steve Marino,106,0.8,2.0,251,99.2
82,T82,T82,Chris Tidland,59,0.8,1.0,125,99.2
83,T84,T84,Bubba Dickerson,51,0.81,1.0,123,99.1
84,T84,T84,Frank Lickliter II,95,0.81,2.0,248,99.1
85,T86,T86,Doug LaBelle II,104,0.82,2.0,244,99.1
86,T86,T86,Ryan Palmer,91,0.82,2.0,244,99.1
87,88,88,Tim Petrovic,106,0.83,2.0,241,99.1
88,89,89,Robert Gamez,88,0.84,2.0,239,99.1
89,90,90,Kent Jones,97,0.85,2.0,236,99.1
90,91,91,Jeff Quinney,95,0.86,2.0,232,99.1
91,92,92,Carl Pettersson,111,0.87,2.0,229,99.1
92,T93,T93,Tom Lehman,62,0.88,1.0,113,99.1
93,T93,T93,Tiger Woods,63,0.88,1.0,113,99.1
94,95,95,Jeff Sluman,60,0.89,1.0,112,99.1
95,T96,T96,Kevin Na,84,0.9,2.0,221,99.1
96,T96,T96,John Senden,97,0.9,2.0,223,99.1
97,98,98,José Coceres,50,0.91,1.0,110,99.0
98,T99,T99,Charley Hoffman,97,0.92,2.0,218,99.0
99,T99,T99,Tag Ridings,52,0.92,1.0,109,99.0
100,101,101,Tommy Armour III,81,0.93,2.0,214,99.0
101,T102,T102,Tim Herron,98,0.94,2.0,212,99.0
102,T102,T102,Paul Stankowski,52,0.94,1.0,106,99.0
103,T104,T104,Alex Cejka,80,0.95,2.0,211,99.0
104,T104,T104,Jason Dufner,100,0.95,2.0,210,99.0
105,106,106,Craig Barlow,52,0.96,1.0,104,99.0
106,107,107,Joey Sindelar,75,0.97,2.0,206,99.0
107,108,108,Jason Gore,86,0.99,2.0,202,99.0
108,109,109,Jerry Kelly,101,1.0,2.0,201,99.0
109,110,110,John Merrick,92,1.02,2.0,196,98.9
110,111,111,Matt Kuchar,85,1.03,2.0,194,98.9
111,T112,T112,Bob Heintz,85,1.04,2.0,192,98.9
112,T112,T112,Mark Hensby,81,1.04,2.0,193,98.9
113,T112,T112,Parker McLachlin,83,1.04,2.0,193,98.9
114,T115,T115,Briny Baird,115,1.05,3.0,285,98.9
115,T115,T115,Jesper Parnevik,88,1.05,2.0,190,98.9
116,T117,T117,Steve Elkington,87,1.06,2.0,188,98.9
117,T117,T117,Peter Lonard,85,1.06,2.0,189,98.9
118,T119,T119,Tripp Isenhour,86,1.07,2.0,187,98.9
119,T119,T119,Vaughn Taylor,91,1.07,2.0,187,98.9
120,T121,T121,Craig Kanada,109,1.11,3.0,271,98.8
121,T121,T121,Kenny Perry,83,1.11,2.0,180,98.8
122,123,123,Cliff Kresge,107,1.12,3.0,268,98.8
123,124,124,Craig Lile,77,1.13,2.0,177,98.8
124,125,125,Andrew Buckle,77,1.14,2.0,175,98.8
125,126,126,Eric Axley,107,1.15,3.0,262,98.8
126,127,127,Matt Hendrix,63,1.16,2.0,173,98.8
127,128,128,Craig Bowden,78,1.18,2.0,169,98.8
128,129,129,Zach Johnson,76,1.19,2.0,168,98.8
129,130,130,Corey Pavin,81,1.21,2.0,165,98.7
130,131,131,Charles Howell III,89,1.22,2.0,164,98.7
131,T132,T132,Dicky Pride,71,1.25,2.0,160,98.7
132,T132,T132,Scott Verplank,82,1.25,2.0,160,98.7
133,T134,T134,Paul Gow,70,1.27,2.0,158,98.7
134,T134,T134,Will MacKenzie,100,1.27,3.0,236,98.7
135,T134,T134,Boo Weekley,101,1.27,3.0,237,98.7
136,137,137,Duffy Waldorf,69,1.29,2.0,155,98.7
137,T138,T138,Stuart Appleby,74,1.32,2.0,151,98.6
138,T138,T138,Mathew Goggin,97,1.32,3.0,228,98.6
139,T138,T138,Richard Johnson,93,1.32,3.0,227,98.6
140,141,141,Chris Riley,59,1.39,2.0,144,98.6
141,T142,T142,Tim Clark,66,1.4,2.0,143,98.6
142,T142,T142,Justin Leonard,95,1.4,3.0,215,98.6
