,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
90,T90,T90,Kevin Na,84,1.46,2.0,137,98.5
91,92,92,Steve Elkington,87,1.47,2.0,136,98.5
92,T93,T93,Brendon de Jonge,76,1.48,2.0,135,98.5
93,T93,T93,Rod Pampling,92,1.48,2.0,135,98.5
94,95,95,Daniel Chopra,106,1.49,3.0,202,98.5
95,T96,T96,Jeff Gove,103,1.53,3.0,196,98.4
96,T96,T96,Brett Wetterich,88,1.53,2.0,131,98.4
97,98,98,Matt Kuchar,85,1.54,2.0,130,98.4
98,99,99,Nick Watney,87,1.57,2.0,127,98.4
99,100,100,Joe Ogilvie,102,1.58,3.0,190,98.4
100,101,101,Cliff Kresge,107,1.6,3.0,188,98.4
101,102,102,Dicky Pride,71,1.63,2.0,123,98.3
102,103,103,Will MacKenzie,100,1.64,3.0,183,98.3
103,104,104,Andrew Buckle,77,1.65,2.0,121,98.3
104,T105,T105,Matt Hendrix,63,1.67,2.0,120,98.3
105,T105,T105,Brett Quigley,79,1.67,2.0,120,98.3
106,107,107,K.J. Choi,87,1.69,2.0,118,98.3
107,108,108,Craig Kanada,109,1.7,3.0,176,98.3
108,109,109,Sean O'Hair,98,1.72,3.0,174,98.2
109,T110,T110,D.J. Brigman,67,1.75,2.0,114,98.2
110,T110,T110,John Senden,97,1.75,3.0,171,98.2
111,112,112,Steve Wheatcroft,73,1.8,2.0,111,98.2
112,113,113,Steve Flesch,100,1.81,4.0,221,98.1
113,114,114,John Merrick,92,1.83,3.0,164,98.1
114,T115,T115,Robert Gamez,88,1.85,3.0,162,98.1
115,T115,T115,Lucas Glover,98,1.85,3.0,162,98.1
116,117,117,Ted Purdy,102,1.88,3.0,160,98.1
117,118,118,Tom Lehman,62,1.89,2.0,106,98.1
118,119,119,Jason Schultz,63,1.9,2.0,105,98.1
119,120,120,Jeff Quinney,95,1.91,3.0,157,98.0
120,T121,T121,Jeff Brehaut,59,1.94,2.0,103,98.0
121,T121,T121,Davis Love III,66,1.94,2.0,103,98.0
122,T123,T123,John Daly,59,2.0,2.0,100,98.0
123,T123,T123,Darron Stiles,65,2.0,2.0,100,98.0
124,T125,T125,Billy Andrade,88,2.01,3.0,149,97.9
125,T125,T125,Tom Pernice Jr.,104,2.01,3.0,149,97.9
126,127,127,Steve Marino,106,2.02,4.0,198,97.9
127,128,128,Marco Dawson,73,2.07,3.0,145,97.9
128,129,129,Stewart Cink,91,2.1,3.0,143,97.9
129,T130,T130,Ryan Armour,107,2.11,4.0,190,97.8
130,T130,T130,Tag Ridings,52,2.11,2.0,95,97.8
131,132,132,Bubba Dickerson,51,2.13,2.0,94,97.8
132,T133,T133,Charley Hoffman,97,2.14,3.0,140,97.8
133,T133,T133,Carl Pettersson,111,2.14,4.0,187,97.8
134,135,135,Tiger Woods,63,2.17,2.0,92,97.8
135,136,136,Bryce Molder,56,2.2,2.0,91,97.8
136,137,137,Rich Barcelo,80,2.21,3.0,136,97.7
137,138,138,Robert Garrigus,95,2.22,4.0,180,97.7
138,139,139,Pat Perez,84,2.26,3.0,133,97.7
139,140,140,Paul Goydos,60,2.3,2.0,87,97.7
140,T141,T141,Mathias Grönberg,95,2.34,4.0,171,97.6
141,T141,T141,Troy Matteson,87,2.34,4.0,171,97.6
142,T141,T141,Brandt Snedeker,105,2.34,4.0,171,97.6
143,T141,T141,Vaughn Taylor,91,2.34,3.0,128,97.6
144,145,145,Brian Davis,101,2.37,4.0,169,97.6
145,T146,T146,Rory Sabbatini,81,2.42,3.0,124,97.5
146,T146,T146,Mark Wilson,87,2.42,3.0,124,97.5
147,T148,T148,Paul Stankowski,52,2.44,2.0,82,97.5
148,T148,T148,Jaco Van Zyl,51,2.44,2.0,82,97.5
149,150,150,Chris Couch,76,2.47,4.0,162,97.5
150,T151,T151,Jonathan Byrd,73,2.5,3.0,120,97.5
151,T151,T151,Rocco Mediate,72,2.5,4.0,160,97.5
152,153,153,Ryuji Imada,104,2.52,4.0,159,97.4
153,154,154,Vijay Singh,102,2.58,5.0,194,97.4
154,155,155,Eric Axley,107,2.6,5.0,192,97.4
155,156,156,Parker McLachlin,83,2.61,4.0,153,97.3
156,157,157,Charles Howell III,89,2.63,4.0,152,97.3
157,T158,T158,Steve Lowery,74,2.68,4.0,149,97.3
158,T158,T158,Ryan Moore,92,2.68,4.0,149,97.3
159,T160,T160,Alex Cejka,80,2.7,4.0,148,97.3
160,T160,T160,Anthony Kim,93,2.7,4.0,148,97.3
161,162,162,Jerry Kelly,101,2.74,4.0,146,97.2
162,163,163,Fred Funk,65,2.75,3.0,109,97.2
163,164,164,Joe Durant,88,2.78,4.0,144,97.2
164,165,165,Frank Lickliter II,95,2.81,5.0,178,97.1
165,166,166,Bob Heintz,85,2.82,4.0,142,97.1
166,167,167,Kent Jones,97,2.86,5.0,175,97.1
167,168,168,Tim Herron,98,2.9,4.0,138,97.1
168,T169,T169,Cameron Beckman,96,2.99,5.0,167,97.0
169,T169,T169,John Mallinger,96,2.99,5.0,167,97.0
170,171,171,Adam Scott,69,3.03,3.0,99,96.9
171,172,172,Jim Rutledge,59,3.09,3.0,97,96.9
172,173,173,Bo Van Pelt,104,3.11,6.0,193,96.8
173,T174,T174,Jason Dufner,100,3.13,6.0,192,96.8
174,T174,T174,Padraig Harrington,64,3.13,3.0,96,96.8
175,T176,T176,Michael Allen,74,3.15,4.0,127,96.8
176,T176,T176,Scott Gutschewski,67,3.15,4.0,127,96.8
177,178,178,Jason Gore,86,3.18,5.0,157,96.8
178,179,179,Kenny Perry,83,3.23,5.0,155,96.7
179,180,180,José Coceres,50,3.3,3.0,91,96.7
180,181,181,José María Olazábal,52,3.33,2.0,60,96.6
181,T182,T182,Craig Barlow,52,3.7,3.0,81,96.3
182,T182,T182,J.P. Hayes,89,3.7,6.0,162,96.3
183,184,184,Woody Austin,95,3.75,6.0,160,96.2
184,185,185,Kevin Stadler,95,3.77,6.0,159,96.2
185,186,186,Steve Allan,63,3.85,4.0,104,96.1
186,187,187,Robert Allenby,90,3.95,6.0,152,96.0
187,188,188,Duffy Waldorf,69,4.17,6.0,144,95.8
188,189,189,J.B. Holmes,71,4.5,5.0,111,95.5
189,190,190,Greg Owen,81,4.51,6.0,133,95.4
190,191,191,Kirk Triplett,77,4.72,6.0,127,95.2
191,192,192,Peter Lonard,85,5.26,8.0,152,94.7
192,193,193,Tom Johnson,74,5.43,7.0,129,94.5
193,194,194,Mark Calcavecchia,93,5.44,8.0,147,94.5
194,195,195,Justin Rose,63,5.71,4.0,70,94.2
195,196,196,Rich Beem,89,6.17,10.0,162,93.8
