,GIR_Putting_Avg_-_25-30_RANK THIS WEEK,GIR_Putting_Avg_-_25-30_RANK LAST WEEK,GIR_Putting_Avg_-_25-30_PLAYER NAME,GIR_Putting_Avg_-_25-30_ROUNDS,GIR_Putting_Avg_-_25-30_% MADE,GIR_Putting_Avg_-_25-30_ATTEMPTS,GIR_Putting_Avg_-_25-30_PUTTS MADE
102,T103,T103,Eric Axley,107,0.79,101,8.0
103,T103,T103,Steve Flesch,100,0.79,89,7.0
104,T105,T105,Jeff Brehaut,59,0.78,51,4.0
105,T105,T105,Kenny Perry,83,0.78,103,8.0
106,T107,T107,Robert Allenby,90,0.76,92,7.0
107,T107,T107,Trevor Immelman,74,0.76,66,5.0
108,T107,T107,Craig Kanada,109,0.76,92,7.0
109,T110,T110,Rich Beem,89,0.75,80,6.0
110,T110,T110,Davis Love III,66,0.75,67,5.0
111,T110,T110,Heath Slocum,101,0.75,93,7.0
112,113,113,Paul Goydos,60,0.74,54,4.0
113,T114,T114,Frank Lickliter II,95,0.73,110,8.0
114,T114,T114,Jim Rutledge,59,0.73,55,4.0
115,T116,T116,Stuart Appleby,74,0.71,56,4.0
116,T116,T116,Michael Boyd,61,0.71,56,4.0
117,T116,T116,Parker McLachlin,83,0.71,70,5.0
118,T119,T119,Paul Gow,70,0.7,57,4.0
119,T119,T119,Lee Janzen,66,0.7,43,3.0
120,T119,T119,Tom Lehman,62,0.7,57,4.0
121,T119,T119,Geoff Ogilvy,84,0.7,71,5.0
122,T119,T119,David Toms,80,0.7,71,5.0
123,T124,T124,Alex Cejka,80,0.69,72,5.0
124,T124,T124,Arron Oberholser,69,0.69,58,4.0
125,T124,T124,Scott Verplank,82,0.69,58,4.0
126,T127,T127,Andrew Buckle,77,0.68,73,5.0
127,T127,T127,Darron Stiles,65,0.68,59,4.0
128,T129,T129,Cliff Kresge,107,0.67,105,7.0
129,T129,T129,Ted Purdy,102,0.67,119,8.0
130,T131,T131,David Branshaw,83,0.66,91,6.0
131,T131,T131,Sean O'Hair,98,0.66,91,6.0
132,T131,T131,Brett Quigley,79,0.66,76,5.0
133,T134,T134,Billy Andrade,88,0.65,92,6.0
134,T134,T134,Glen Day,85,0.65,93,6.0
135,T134,T134,Luke Donald,69,0.65,46,3.0
136,T134,T134,Kent Jones,97,0.65,108,7.0
137,T134,T134,Anthony Kim,93,0.65,92,6.0
138,T134,T134,Steve Stricker,81,0.65,62,4.0
139,T140,T140,Jason Dufner,100,0.63,96,6.0
140,T140,T140,Harrison Frazar,88,0.63,64,4.0
141,T140,T140,Jason Schultz,63,0.63,63,4.0
142,T143,T143,Bill Haas,93,0.62,81,5.0
143,T143,T143,Shigeki Maruyama,84,0.62,81,5.0
144,T143,T143,Duffy Waldorf,69,0.62,65,4.0
145,146,146,Ryan Palmer,91,0.61,82,5.0
146,T147,T147,Lucas Glover,98,0.6,100,6.0
147,T147,T147,Richard Johnson,93,0.6,84,5.0
148,T147,T147,Daisuke Maruyama,86,0.6,84,5.0
149,T147,T147,Shaun Micheel,91,0.6,84,5.0
150,T147,T147,Brandt Snedeker,105,0.6,83,5.0
151,152,152,Retief Goosen,50,0.59,34,2.0
152,T153,T153,Stewart Cink,91,0.57,88,5.0
153,T153,T153,John Merrick,92,0.57,105,6.0
154,T153,T153,Bob Tway,103,0.57,106,6.0
155,T153,T153,Bo Van Pelt,104,0.57,105,6.0
156,157,157,Mark Calcavecchia,93,0.56,72,4.0
157,158,158,Doug LaBelle II,104,0.55,110,6.0
158,T159,T159,Woody Austin,95,0.54,92,5.0
159,T159,T159,Jeff Maggert,79,0.54,74,4.0
160,T161,T161,Mathias Grönberg,95,0.53,95,5.0
161,T161,T161,Jay Williamson,50,0.53,57,3.0
162,T163,T163,Peter Lonard,85,0.52,77,4.0
163,T163,T163,D.J. Trahan,99,0.52,97,5.0
164,T165,T165,Tommy Armour III,81,0.51,78,4.0
165,T165,T165,Chris DiMarco,79,0.51,59,3.0
166,167,167,Phil Mickelson,73,0.5,60,3.0
167,168,168,John Rollins,102,0.49,82,4.0
168,169,169,Johnson Wagner,97,0.47,85,4.0
169,170,170,Mike Weir,82,0.44,68,3.0
170,T171,T171,Steve Elkington,87,0.43,70,3.0
171,T171,T171,Stephen Leaney,82,0.43,93,4.0
172,T171,T171,Jeff Sluman,60,0.43,47,2.0
173,T174,T174,Tim Herron,98,0.42,95,4.0
174,T174,T174,Vijay Singh,102,0.42,71,3.0
175,T174,T174,Jaco Van Zyl,51,0.42,48,2.0
176,T177,T177,Rich Barcelo,80,0.41,74,3.0
177,T177,T177,Mark Brooks,53,0.41,49,2.0
178,179,179,Tag Ridings,52,0.4,50,2.0
179,180,180,Henrik Stenson,52,0.37,27,1.0
180,181,181,Fred Funk,65,0.36,56,2.0
181,182,182,Charley Hoffman,97,0.35,85,3.0
182,T183,T183,Steve Allan,63,0.34,58,2.0
183,T183,T183,Billy Mayfair,98,0.34,89,3.0
184,T185,T185,Adam Scott,69,0.33,61,2.0
185,T185,T185,Steve Wheatcroft,73,0.33,61,2.0
186,T187,T187,J.J. Henry,86,0.32,93,3.0
187,T187,T187,Kirk Triplett,77,0.32,63,2.0
188,189,189,Kyle Reifers,71,0.3,67,2.0
189,T190,T190,Jarrod Lyle,77,0.29,70,2.0
190,T190,T190,Ian Poulter,63,0.29,35,1.0
191,T192,T192,John Daly,59,0.26,38,1.0
192,T192,T192,Matt Kuchar,85,0.26,77,2.0
193,194,194,Stephen Ames,81,0.25,79,2.0
194,195,195,Nick O'Hern,72,0.19,54,1.0
195,196,196,Todd Hamilton,76,0.0,62,
