,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,1,1,Kirk Triplett,77,8,59
1,T2,T2,Geoff Ogilvy,84,6,41
2,T2,T2,Nick Watney,87,6,54
3,T4,T4,Joe Durant,88,5,57
4,T4,T4,Joe Ogilvie,102,5,42
5,T6,T6,Steve Flesch,100,4,63
6,T6,T6,Lucas Glover,98,4,45
7,T6,T6,Matt Hendrix,63,4,32
8,T6,T6,Jerry Kelly,101,4,49
9,T6,T6,Kevin Sutherland,85,4,34
10,T11,T11,Tommy Armour III,81,3,36
11,T11,T11,Briny Baird,115,3,78
12,T11,T11,Mark Calcavecchia,93,3,56
13,T11,T11,Alex Cejka,80,3,44
14,T11,T11,Daniel Chopra,106,3,45
15,T11,T11,Gavin Coles,87,3,36
16,T11,T11,Chris Couch,76,3,53
17,T11,T11,Fred Funk,65,3,28
18,T11,T11,Paul Gow,70,3,36
19,T11,T11,Nathan Green,103,3,37
20,T11,T11,Tim Herron,98,3,47
21,T11,T11,Richard Johnson,93,3,41
22,T11,T11,Craig Lile,77,3,31
23,T11,T11,Will MacKenzie,100,3,73
24,T11,T11,Sean O'Hair,98,3,60
25,T11,T11,John Senden,97,3,64
26,T11,T11,Bo Van Pelt,104,3,45
27,T11,T11,Boo Weekley,101,3,46
28,T29,T29,Eric Axley,107,2,59
29,T29,T29,Rich Barcelo,80,2,41
30,T29,T29,Craig Barlow,52,2,33
31,T29,T29,Cameron Beckman,96,2,49
32,T29,T29,Jason Bohn,57,2,30
33,T29,T29,D.J. Brigman,67,2,38
34,T29,T29,Andrew Buckle,77,2,49
35,T29,T29,Ken Duke,112,2,47
36,T29,T29,Robert Gamez,88,2,40
37,T29,T29,Mathias Grönberg,95,2,59
38,T29,T29,Bob Heintz,85,2,30
39,T29,T29,J.J. Henry,86,2,37
40,T29,T29,Charley Hoffman,97,2,42
41,T29,T29,J.B. Holmes,71,2,61
42,T29,T29,Ryuji Imada,104,2,45
43,T29,T29,Kent Jones,97,2,60
44,T29,T29,Craig Kanada,109,2,49
45,T29,T29,Anthony Kim,93,2,49
46,T29,T29,Frank Lickliter II,95,2,52
47,T29,T29,Steve Marino,106,2,66
48,T29,T29,Troy Matteson,87,2,45
49,T29,T29,John Merrick,92,2,64
50,T29,T29,Rod Pampling,92,2,47
