,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Kevin Na,84,68.33,60,41
1,2,2,Rich Barcelo,80,67.21,61,41
2,3,3,Jonathan Byrd,73,65.96,47,31
3,4,4,Hunter Mahan,91,65.45,55,36
4,5,5,D.J. Brigman,67,64.71,51,33
5,T6,T6,Nathan Green,103,64.29,70,45
6,T6,T6,John Rollins,102,64.29,70,45
7,T8,T8,Tim Clark,66,64.1,39,25
8,T8,T8,Camilo Villegas,82,64.1,39,25
9,10,10,Chris Riley,59,63.83,47,30
10,11,11,Ryuji Imada,104,63.38,71,45
11,12,12,Paul Stankowski,52,62.79,43,27
12,13,13,Geoff Ogilvy,84,62.75,51,32
13,14,14,Kevin Stadler,95,62.71,59,37
14,15,15,Kenny Perry,83,62.5,56,35
15,16,16,Bob Heintz,85,62.12,66,41
16,17,17,Brandt Snedeker,105,61.9,42,26
17,18,18,Billy Mayfair,98,60.94,64,39
18,19,19,Justin Leonard,95,60.71,56,34
19,20,20,Tim Petrovic,106,60.61,66,40
20,21,21,Arron Oberholser,69,60.53,38,23
21,22,22,John Merrick,92,60.29,68,41
22,T23,T23,Bart Bryant,87,60.0,55,33
23,T23,T23,Doug LaBelle II,104,60.0,70,42
24,T23,T23,Craig Lile,77,60.0,55,33
25,T23,T23,George McNeill,95,60.0,55,33
26,27,27,Joey Sindelar,75,59.62,52,31
27,28,28,John Daly,59,59.57,47,28
28,29,29,Bob Estes,88,59.49,79,47
29,30,30,Steve Wheatcroft,73,58.82,51,30
30,31,31,Daniel Chopra,106,58.67,75,44
31,T32,T32,Mark Calcavecchia,93,58.62,58,34
32,T32,T32,Ian Poulter,63,58.62,29,17
33,34,34,Brendon de Jonge,76,58.54,41,24
34,T35,T35,Mathias Grönberg,95,58.33,60,35
35,T35,T35,Zach Johnson,76,58.33,48,28
36,T35,T35,Justin Rose,63,58.33,36,21
37,38,38,K.J. Choi,87,58.18,55,32
38,T39,T39,Paul Goydos,60,57.89,38,22
39,T39,T39,Darron Stiles,65,57.89,38,22
40,T39,T39,Charlie Wi,90,57.89,57,33
41,42,42,Freddie Jacobson,70,57.69,52,30
42,43,43,David Branshaw,83,57.63,59,34
43,44,44,Bo Van Pelt,104,57.58,66,38
44,45,45,Robert Gamez,88,57.38,61,35
45,46,46,Corey Pavin,81,57.35,68,39
46,47,47,Cameron Beckman,96,57.33,75,43
47,48,48,Troy Matteson,87,57.14,49,28
48,49,49,Woody Austin,95,56.99,93,53
49,50,50,Johnson Wagner,97,56.94,72,41
50,T51,T51,Marco Dawson,73,56.86,51,29
51,T51,T51,Dicky Pride,71,56.86,51,29
52,53,53,Frank Lickliter II,95,56.72,67,38
53,T54,T54,Craig Bowden,78,56.25,64,36
54,T54,T54,John Mallinger,96,56.25,48,27
55,T56,T56,Mathew Goggin,97,56.16,73,41
56,T56,T56,Richard Johnson,93,56.16,73,41
57,58,58,Tag Ridings,52,56.1,41,23
58,59,59,Joe Ogilvie,102,55.95,84,47
59,T60,T60,Harrison Frazar,88,55.93,59,33
60,T60,T60,Dean Wilson,92,55.93,59,33
61,T62,T62,Tripp Isenhour,86,55.88,68,38
62,T62,T62,Ted Purdy,102,55.88,68,38
63,64,64,Tommy Armour III,81,55.81,43,24
64,65,65,John Senden,97,55.71,70,39
65,66,66,Anthony Kim,93,55.7,79,44
66,T67,T67,Steve Elkington,87,55.38,65,36
67,T67,T67,David Toms,80,55.38,65,36
68,69,69,Jeff Brehaut,59,55.32,47,26
69,70,70,Robert Allenby,90,55.26,76,42
70,71,71,Anders Hansen,55,55.17,29,16
71,72,72,Mark Hensby,81,55.07,69,38
72,73,73,Bubba Watson,80,55.0,40,22
73,T74,T74,Jeff Overton,60,54.76,42,23
74,T74,T74,Jay Williamson,50,54.76,42,23
75,76,76,Heath Slocum,101,54.72,53,29
76,77,77,Parker McLachlin,83,54.69,64,35
77,78,78,Bill Haas,93,54.55,77,42
78,79,79,Shigeki Maruyama,84,54.39,57,31
79,80,80,Tom Byrum,50,54.29,35,19
80,T81,T81,J.J. Henry,86,54.24,59,32
81,T81,T81,Tom Pernice Jr.,104,54.24,59,32
82,T83,T83,Stephen Ames,81,53.85,52,28
