,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
86,T80,T80,Ted Purdy,102,26,554,4.7
87,T80,T80,Tag Ridings,52,26,330,7.9
88,T80,T80,Steve Stricker,81,26,488,5.3
89,T80,T80,Duffy Waldorf,69,26,372,7.0
90,T91,T91,Craig Bowden,78,25,486,5.1
91,T91,T91,Chad Campbell,96,25,464,5.4
92,T91,T91,Nathan Green,103,25,658,3.8
93,T91,T91,Mathias Grönberg,95,25,628,4.0
94,T91,T91,Padraig Harrington,64,25,368,6.8
95,T91,T91,Mark Hensby,81,25,526,4.8
96,T91,T91,Jerry Kelly,101,25,531,4.7
97,T91,T91,Stephen Leaney,82,25,483,5.2
98,T91,T91,Hunter Mahan,91,25,480,5.2
99,T91,T91,Kevin Na,84,25,617,4.1
100,T91,T91,Dicky Pride,71,25,434,5.8
101,T91,T91,John Senden,97,25,524,4.8
102,T91,T91,Bo Van Pelt,104,25,657,3.8
103,T91,T91,Camilo Villegas,82,25,486,5.1
104,T91,T91,Brett Wetterich,88,25,452,5.5
105,T106,T106,Steve Allan,63,24,376,6.4
106,T106,T106,Harrison Frazar,88,24,496,4.8
107,T106,T106,J.J. Henry,86,24,427,5.6
108,T106,T106,Zach Johnson,76,24,436,5.5
109,T106,T106,Bryce Molder,56,24,341,7.0
110,T106,T106,Kyle Reifers,71,24,410,5.9
111,T106,T106,Rory Sabbatini,81,24,502,4.8
112,T106,T106,Nick Watney,87,24,473,5.1
113,T106,T106,Tiger Woods,63,24,313,7.7
114,T115,T115,Stephen Ames,81,23,423,5.4
115,T115,T115,Billy Andrade,88,23,527,4.4
116,T115,T115,Aaron Baddeley,83,23,516,4.5
117,T115,T115,David Branshaw,83,23,497,4.6
118,T115,T115,Glen Day,85,23,507,4.5
119,T115,T115,Steve Elkington,87,23,523,4.4
120,T115,T115,Matt Hendrix,63,23,352,6.5
121,T115,T115,Greg Owen,81,23,441,5.2
122,T115,T115,Chris Riley,59,23,408,5.6
123,T115,T115,Chris Stroud,66,23,383,6.0
124,T115,T115,D.J. Trahan,99,23,597,3.9
125,T115,T115,Mark Wilson,87,23,486,4.7
126,T127,T127,Tommy Armour III,81,22,440,5.0
127,T127,T127,Tim Clark,66,22,426,5.2
128,T127,T127,José Coceres,50,22,309,7.1
129,T127,T127,Peter Lonard,85,22,510,4.3
130,T127,T127,Jason Schultz,63,22,362,6.1
131,T127,T127,Vaughn Taylor,91,22,527,4.2
132,T127,T127,Kirk Triplett,77,22,446,4.9
133,T134,T134,Ben Curtis,80,21,444,4.7
134,T134,T134,John Daly,59,21,337,6.2
135,T134,T134,Jim Furyk,84,21,447,4.7
136,T134,T134,Paul Goydos,60,21,362,5.8
137,T134,T134,Tripp Isenhour,86,21,517,4.1
138,T134,T134,Tom Pernice Jr.,104,21,634,3.3
139,T134,T134,Adam Scott,69,21,385,5.5
140,T134,T134,Kevin Stadler,95,21,466,4.5
141,T134,T134,Jay Williamson,50,21,337,6.2
142,T143,T143,Stuart Appleby,74,20,419,4.8
143,T143,T143,Michael Boyd,61,20,364,5.5
144,T143,T143,Mark Brooks,53,20,269,7.4
145,T143,T143,K.J. Choi,87,20,493,4.1
146,T143,T143,Marco Dawson,73,20,472,4.2
147,T143,T143,Chris DiMarco,79,20,436,4.6
148,T143,T143,Robert Gamez,88,20,481,4.2
149,T143,T143,Paul Gow,70,20,385,5.2
150,T143,T143,Matt Kuchar,85,20,498,4.0
151,T143,T143,Jeff Overton,60,20,361,5.5
152,T143,T143,Brett Quigley,79,20,425,4.7
153,T143,T143,Jim Rutledge,59,20,277,7.2
154,T143,T143,Chris Tidland,59,20,350,5.7
155,T156,T156,Scott Gutschewski,67,19,385,4.9
156,T156,T156,Kevin Sutherland,85,19,457,4.2
157,T156,T156,Scott Verplank,82,19,421,4.5
158,T159,T159,Jason Bohn,57,18,361,5.0
159,T159,T159,Jeff Brehaut,59,18,323,5.6
160,T159,T159,Andrew Buckle,77,18,484,3.7
161,T159,T159,Alex Cejka,80,18,503,3.6
162,T159,T159,Todd Hamilton,76,18,407,4.4
163,T159,T159,J.B. Holmes,71,18,427,4.2
164,T159,T159,Nick O'Hern,72,18,384,4.7
165,T159,T159,Arron Oberholser,69,18,396,4.5
166,T159,T159,Steve Wheatcroft,73,18,420,4.3
167,T168,T168,D.J. Brigman,67,17,351,4.8
168,T168,T168,Tom Byrum,50,17,260,6.5
169,T168,T168,Brendon de Jonge,76,17,448,3.8
170,T168,T168,Luke Donald,69,17,377,4.5
171,T168,T168,Joe Durant,88,17,432,3.9
172,T173,T173,Craig Barlow,52,16,288,5.6
173,T173,T173,Ernie Els,59,16,309,5.2
174,T173,T173,Sergio Garcia,68,16,397,4.0
175,T173,T173,Tom Lehman,62,16,314,5.1
176,T173,T173,Davis Love III,66,16,331,4.8
177,T178,T178,Tom Johnson,74,15,418,3.6
178,T178,T178,Mike Weir,82,15,421,3.6
179,T180,T180,Fred Funk,65,14,372,3.8
180,T180,T180,Anders Hansen,55,14,221,6.3
181,T180,T180,Trevor Immelman,74,14,346,4.0
182,T180,T180,Ian Poulter,63,14,287,4.9
183,T180,T180,Darron Stiles,65,14,336,4.2
184,T180,T180,Jaco Van Zyl,51,14,307,4.6
185,T186,T186,Brian Bateman,55,13,323,4.0
186,T186,T186,Lee Janzen,66,13,340,3.8
187,T186,T186,Michael Sim,52,13,356,3.7
188,T186,T186,Paul Stankowski,52,13,283,4.6
189,190,190,Phil Mickelson,73,12,375,3.2
190,T191,T191,Bubba Dickerson,51,11,296,3.7
191,T191,T191,Justin Rose,63,11,284,3.9
192,T191,T191,Henrik Stenson,52,11,258,4.3
193,T194,T194,Retief Goosen,50,10,241,4.1
194,T194,T194,Jeff Sluman,60,10,269,3.7
195,196,196,José María Olazábal,52,8,281,2.8
