,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
43,44,44,Jason Schultz,63,20.93,86,18
44,45,45,Briny Baird,115,20.88,182,38
45,46,46,Charlie Wi,90,20.81,149,31
46,47,47,Rory Sabbatini,81,20.79,101,21
47,48,48,Jim Rutledge,59,20.78,77,16
48,T49,T49,John Merrick,92,20.74,135,28
49,T49,T49,Jeff Quinney,95,20.74,135,28
50,T51,T51,Rich Beem,89,20.69,145,30
51,T51,T51,Jason Gore,86,20.69,116,24
52,53,53,Ryuji Imada,104,20.61,131,27
53,54,54,Paul Goydos,60,20.59,68,14
54,T55,T55,Tim Petrovic,106,20.38,157,32
55,T55,T55,Heath Slocum,101,20.38,157,32
56,57,57,Charles Howell III,89,20.35,113,23
57,58,58,Jay Williamson,50,20.25,79,16
58,59,59,Shigeki Maruyama,84,20.18,109,22
59,60,60,J.J. Henry,86,20.0,110,22
60,61,61,Corey Pavin,81,19.82,111,22
61,62,62,Robert Garrigus,95,19.74,152,30
62,63,63,Boo Weekley,101,19.71,137,27
63,64,64,Vijay Singh,102,19.64,168,33
64,65,65,Michael Boyd,61,19.51,82,16
65,66,66,Stewart Cink,91,19.49,118,23
66,67,67,Jason Dufner,100,19.44,144,28
67,68,68,Steve Flesch,100,19.37,191,37
68,69,69,Cliff Kresge,107,19.21,151,29
69,T70,T70,Mark Calcavecchia,93,19.05,126,24
70,T70,T70,Pat Perez,84,19.05,105,20
71,72,72,Nick O'Hern,72,18.99,79,15
72,73,73,Anders Hansen,55,18.97,58,11
73,74,74,Mathew Goggin,97,18.94,132,25
74,75,75,Ernie Els,59,18.92,74,14
75,76,76,Harrison Frazar,88,18.7,123,23
76,77,77,Brian Gay,107,18.62,145,27
77,T78,T78,Anthony Kim,93,18.55,124,23
78,T78,T78,Shaun Micheel,91,18.55,124,23
79,80,80,Chris Tidland,59,18.52,81,15
80,T81,T81,Stephen Ames,81,18.45,103,19
81,T81,T81,Jarrod Lyle,77,18.45,103,19
82,83,83,Michael Putnam,96,18.44,141,26
83,84,84,Tom Lehman,62,18.39,87,16
84,85,85,Chris Stroud,66,18.37,98,18
85,86,86,Lucas Glover,98,18.31,142,26
86,87,87,Kent Jones,97,18.3,153,28
87,T88,T88,Chad Campbell,96,18.18,132,24
88,T88,T88,José Coceres,50,18.18,77,14
89,T88,T88,Jeff Maggert,79,18.18,132,24
90,T88,T88,Daisuke Maruyama,86,18.18,121,22
91,T88,T88,Rod Pampling,92,18.18,110,20
92,T93,T93,Bill Haas,93,18.11,127,23
93,T93,T93,John Rollins,102,18.11,127,23
94,95,95,Dicky Pride,71,18.09,94,17
95,96,96,Craig Barlow,52,18.06,72,13
96,97,97,Camilo Villegas,82,18.05,133,24
97,98,98,Duffy Waldorf,69,18.03,122,22
98,99,99,Jason Bohn,57,17.98,89,16
99,100,100,Steve Marino,106,17.96,167,30
100,101,101,Vaughn Taylor,91,17.92,106,19
101,102,102,Kenny Perry,83,17.73,141,25
102,103,103,Rocco Mediate,72,17.65,136,24
103,104,104,Jeff Brehaut,59,17.58,91,16
104,105,105,Jerry Kelly,101,17.54,114,20
105,106,106,Matt Hendrix,63,17.53,97,17
106,107,107,Brian Davis,101,17.52,137,24
107,108,108,Johnson Wagner,97,17.45,149,26
108,109,109,Mark Wilson,87,17.31,104,18
109,110,110,Troy Matteson,87,17.29,133,23
110,111,111,Mark Brooks,53,17.28,81,14
111,112,112,Scott Verplank,82,17.17,99,17
112,113,113,Doug LaBelle II,104,17.14,140,24
113,114,114,Greg Owen,81,17.12,111,19
114,T115,T115,Tommy Armour III,81,17.09,117,20
115,T115,T115,Jim Furyk,84,17.09,117,20
116,117,117,Woody Austin,95,17.04,135,23
117,118,118,Ryan Palmer,91,17.01,147,25
118,119,119,Kirk Triplett,77,17.0,100,17
119,120,120,Todd Hamilton,76,16.9,71,12
120,121,121,Luke Donald,69,16.88,77,13
121,122,122,Kevin Na,84,16.81,113,19
122,T123,T123,Craig Bowden,78,16.67,108,18
123,T123,T123,Paul Gow,70,16.67,90,15
124,125,125,Richard Johnson,93,16.54,133,22
125,126,126,Nathan Green,103,16.53,121,20
126,127,127,Ben Curtis,80,16.49,97,16
127,128,128,Kyle Reifers,71,16.19,105,17
128,129,129,Paul Stankowski,52,16.18,68,11
129,130,130,Ted Purdy,102,16.03,131,21
130,131,131,Bubba Watson,80,15.97,119,19
131,132,132,John Mallinger,96,15.91,132,21
132,133,133,Rich Barcelo,80,15.89,107,17
133,T134,T134,Brian Bateman,55,15.79,57,9
134,T134,T134,Gavin Coles,87,15.79,133,21
135,136,136,John Senden,97,15.67,134,21
136,137,137,Hunter Mahan,91,15.6,109,17
137,138,138,Billy Andrade,88,15.57,122,19
138,139,139,Sergio Garcia,68,15.53,103,16
139,T140,T140,Mathias Grönberg,95,15.49,142,22
140,T140,T140,Michael Sim,52,15.49,71,11
141,142,142,Brett Quigley,79,15.46,97,15
142,143,143,Tom Byrum,50,15.38,78,12
143,144,144,K.J. Choi,87,15.31,98,15
144,145,145,J.B. Holmes,71,15.29,85,13
145,146,146,Mark Hensby,81,15.09,106,16
146,147,147,Jeff Gove,103,14.97,167,25
147,148,148,Glen Day,85,14.91,114,17
148,149,149,Darron Stiles,65,14.81,81,12
149,150,150,Andrew Buckle,77,14.71,102,15
150,151,151,Cameron Beckman,96,14.69,143,21
151,152,152,Zach Johnson,76,14.68,109,16
152,153,153,Brandt Snedeker,105,14.67,150,22
153,154,154,Marco Dawson,73,14.63,123,18
154,155,155,Steve Elkington,87,14.55,110,16
155,T156,T156,Stephen Leaney,82,14.52,124,18
156,T156,T156,Ian Poulter,63,14.52,62,9
157,158,158,George McNeill,95,14.5,131,19
158,159,159,Charles Warren,101,14.47,159,23
159,160,160,Steve Wheatcroft,73,14.44,90,13
160,T161,T161,Ken Duke,112,14.29,161,23
161,T161,T161,Retief Goosen,50,14.29,63,9
162,T161,T161,José María Olazábal,52,14.29,49,7
163,164,164,Chris Couch,76,14.18,134,19
164,165,165,Tripp Isenhour,86,14.16,113,16
165,T166,T166,Scott Gutschewski,67,14.0,100,14
166,T166,T166,Matt Kuchar,85,14.0,100,14
167,168,168,Arron Oberholser,69,13.83,94,13
168,169,169,Jeff Overton,60,13.68,95,13
169,T170,T170,Robert Allenby,90,13.64,132,18
170,T170,T170,David Branshaw,83,13.64,110,15
171,T170,T170,Jaco Van Zyl,51,13.64,66,9
172,173,173,D.J. Trahan,99,13.48,141,19
173,174,174,Mike Weir,82,13.19,91,12
174,175,175,Robert Gamez,88,13.18,129,17
175,176,176,Brendon de Jonge,76,13.13,99,13
176,177,177,Henrik Stenson,52,13.11,61,8
177,T178,T178,Ryan Armour,107,12.9,155,20
178,T178,T178,Justin Rose,63,12.9,62,8
179,180,180,Tom Pernice Jr.,104,12.73,110,14
180,181,181,Trevor Immelman,74,12.37,97,12
181,182,182,Chris DiMarco,79,12.26,106,13
182,183,183,Peter Lonard,85,11.86,118,14
183,T184,T184,Davis Love III,66,11.76,85,10
184,T184,T184,Kevin Sutherland,85,11.76,102,12
185,T186,T186,Phil Mickelson,73,11.54,78,9
186,T186,T186,Kevin Stadler,95,11.54,130,15
187,T188,T188,Fred Funk,65,11.49,87,10
188,T188,T188,Lee Janzen,66,11.49,87,10
189,190,190,D.J. Brigman,67,11.46,96,11
190,T191,T191,Bubba Dickerson,51,10.94,64,7
191,T191,T191,Jeff Sluman,60,10.94,64,7
192,193,193,Tom Johnson,74,10.68,103,11
193,194,194,Bo Van Pelt,104,10.24,166,17
194,195,195,Alex Cejka,80,9.68,124,12
195,196,196,Joe Durant,88,7.76,116,9
