,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
0,T1,T1,Freddie Jacobson,70,0.0,,96,100.0
1,T1,T1,Lee Janzen,66,0.0,,66,100.0
2,T1,T1,Zach Johnson,76,0.0,,81,100.0
3,T1,T1,Craig Lile,77,0.0,,105,100.0
4,T1,T1,Davis Love III,66,0.0,,90,100.0
5,T1,T1,Bryce Molder,56,0.0,,79,100.0
6,T1,T1,Dicky Pride,71,0.0,,96,100.0
7,T1,T1,Chris Riley,59,0.0,,65,100.0
8,T1,T1,Rory Sabbatini,81,0.0,,86,100.0
9,T1,T1,Henrik Stenson,52,0.0,,60,100.0
10,T1,T1,Kevin Sutherland,85,0.0,,83,100.0
11,T1,T1,Tiger Woods,63,0.0,,61,100.0
12,13,13,Cliff Kresge,107,0.67,1.0,149,99.3
13,14,14,Craig Kanada,109,0.74,1.0,135,99.2
14,15,15,Jesper Parnevik,88,0.76,1.0,132,99.2
15,16,16,Tim Herron,98,0.79,1.0,127,99.2
16,17,17,Sean O'Hair,98,0.84,1.0,119,99.1
17,18,18,Ryuji Imada,104,0.85,1.0,117,99.1
18,19,19,Bob Estes,88,0.88,1.0,113,99.1
19,20,20,Vijay Singh,102,0.91,1.0,110,99.0
20,21,21,Brendon de Jonge,76,0.95,1.0,105,99.0
21,22,22,Rich Beem,89,1.0,1.0,100,99.0
22,23,23,Daisuke Maruyama,86,1.03,1.0,97,98.9
23,24,24,Steve Stricker,81,1.04,1.0,96,98.9
24,T25,T25,Charles Howell III,89,1.05,1.0,95,98.9
25,T25,T25,Kevin Na,84,1.05,1.0,95,98.9
26,27,27,Brett Quigley,79,1.09,1.0,92,98.9
27,28,28,Scott Gutschewski,67,1.1,1.0,91,98.9
28,T29,T29,Aaron Baddeley,83,1.12,1.0,89,98.8
29,T29,T29,Jarrod Lyle,77,1.12,1.0,89,98.8
30,31,31,Parker McLachlin,83,1.14,1.0,88,98.8
31,32,32,Tag Ridings,52,1.16,1.0,86,98.8
32,33,33,Scott Verplank,82,1.22,1.0,82,98.7
33,34,34,Steve Wheatcroft,73,1.23,1.0,81,98.7
34,35,35,Jeff Sluman,60,1.27,1.0,79,98.7
35,36,36,Fred Funk,65,1.3,1.0,77,98.7
36,37,37,Michael Boyd,61,1.32,1.0,76,98.6
37,38,38,Todd Hamilton,76,1.33,1.0,75,98.6
38,39,39,Jason Bohn,57,1.35,1.0,74,98.6
39,40,40,Phil Mickelson,73,1.37,1.0,73,98.6
40,T41,T41,Tim Clark,66,1.39,1.0,72,98.6
41,T41,T41,Sergio Garcia,68,1.39,1.0,72,98.6
42,43,43,Doug LaBelle II,104,1.4,2.0,143,98.6
43,44,44,Tim Petrovic,106,1.42,2.0,141,98.5
44,45,45,Jay Williamson,50,1.43,1.0,70,98.5
45,46,46,Cameron Beckman,96,1.44,2.0,139,98.5
