,Average_Putting_Distance_-_GIR_3_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_3_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_3_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_3_Putts_ROUNDS,Average_Putting_Distance_-_GIR_3_Putts_AVG,Average_Putting_Distance_-_GIR_3_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_3_Putts_TOTAL PUTTS
28,T29,T29,Brendon de Jonge,76,"45' 0""",18.346,34
29,T29,T29,Bob Estes,88,"45' 0""",17.289,32
30,31,31,Tom Johnson,74,"44' 9""",24.148000000000003,45
31,T32,T32,Jim Furyk,84,"44' 8""",16.067999999999998,30
32,T32,T32,Matt Hendrix,63,"44' 8""",13.402999999999999,25
33,T34,T34,K.J. Choi,87,"44' 6""",16.56,31
34,T34,T34,John Daly,59,"44' 6""",17.618,33
35,T36,T36,Chris Couch,76,"44' 5""",22.392,42
36,T36,T36,Chris Tidland,59,"44' 5""",13.849,26
37,38,38,Jonathan Byrd,73,"44' 3""",12.212,23
38,39,39,Lucas Glover,98,"44' 2""",20.128,38
39,T40,T40,Paul Gow,70,"44' 1""",16.389,31
40,T40,T40,Steve Marino,106,"44' 1""",32.266,61
41,T42,T42,Marco Dawson,73,"44' 0""",14.792,28
42,T42,T42,Anders Hansen,55,"44' 0""",8.452,16
43,T42,T42,Brett Wetterich,88,"44' 0""",26.921,51
44,45,45,Johnson Wagner,97,"43' 11""",20.55,39
45,46,46,Rod Pampling,92,"43' 10""",22.094,42
46,T47,T47,Steve Allan,63,"43' 9""",16.784000000000002,32
47,T47,T47,Paul Stankowski,52,"43' 9""",12.604000000000001,24
48,49,49,Stephen Ames,81,"43' 8""",13.636,26
49,T50,T50,Brian Bateman,55,"43' 7""",16.73,32
50,T50,T50,Parker McLachlin,83,"43' 7""",20.916,40
51,T50,T50,Brett Quigley,79,"43' 7""",13.588,26
52,T50,T50,John Senden,97,"43' 7""",29.303,56
53,T54,T54,Briny Baird,115,"43' 6""",37.617,72
54,T54,T54,Stewart Cink,91,"43' 6""",18.278,35
55,T54,T54,Bubba Watson,80,"43' 6""",18.795,36
56,57,57,Tim Petrovic,106,"43' 5""",27.590999999999998,53
57,T58,T58,Stuart Appleby,74,"43' 4""",15.071,29
58,T58,T58,Tim Clark,66,"43' 4""",6.7620000000000005,13
59,T58,T58,Luke Donald,69,"43' 4""",11.964,23
60,T58,T58,Daisuke Maruyama,86,"43' 4""",24.965,48
61,T62,T62,Retief Goosen,50,"43' 3""",5.19,10
62,T62,T62,Charley Hoffman,97,"43' 3""",17.641,34
63,T62,T62,Jarrod Lyle,77,"43' 3""",18.151,35
64,T62,T62,Vijay Singh,102,"43' 3""",19.722,38
65,66,66,Mike Weir,82,"43' 2""",17.090999999999998,33
66,T67,T67,Anthony Kim,93,"43' 1""",21.706,42
67,T67,T67,Billy Mayfair,98,"43' 1""",25.866,50
68,T67,T67,Steve Wheatcroft,73,"43' 1""",20.158,39
69,70,70,Jeff Brehaut,59,"43' 0""",14.966,29
70,T71,T71,Jason Bohn,57,"42' 11""",13.382,26
71,T71,T71,Doug LaBelle II,104,"42' 11""",20.08,39
72,T73,T73,Jason Dufner,100,"42' 10""",31.881,62
73,T73,T73,Jaco Van Zyl,51,"42' 10""",17.477999999999998,34
74,T73,T73,Tiger Woods,63,"42' 10""",6.683,13
75,76,76,Ian Poulter,63,"42' 9""",8.728,17
76,T77,T77,Bill Haas,93,"42' 8""",25.581,50
77,T77,T77,Bob Tway,103,"42' 8""",18.945,37
78,79,79,Dicky Pride,71,"42' 7""",12.784,25
79,T80,T80,Mark Brooks,53,"42' 6""",10.208,20
80,T80,T80,Justin Leonard,95,"42' 6""",21.941,43
81,82,82,Steve Flesch,100,"42' 5""",27.504,54
82,83,83,Kevin Na,84,"42' 4""",15.761,31
83,T84,T84,Shaun Micheel,91,"42' 3""",21.788,43
84,T84,T84,Phil Mickelson,73,"42' 3""",7.6,15
85,T84,T84,Jeff Quinney,95,"42' 3""",20.791,41
86,T87,T87,Harrison Frazar,88,"42' 2""",24.305,48
87,T87,T87,Tom Lehman,62,"42' 2""",16.201,32
88,T87,T87,John Merrick,92,"42' 2""",29.866999999999997,59
89,90,90,Zach Johnson,76,"42' 1""",7.5760000000000005,15
90,91,91,Shigeki Maruyama,84,"42' 0""",15.619000000000002,31
91,T92,T92,J.P. Hayes,89,"41' 11""",18.604,37
92,T92,T92,Davis Love III,66,"41' 11""",16.590999999999998,33
93,T92,T92,Charles Warren,101,"41' 11""",34.228,68
94,T95,T95,Mathew Goggin,97,"41' 10""",26.111,52
95,T95,T95,Charles Howell III,89,"41' 10""",13.554,27
96,T95,T95,Kent Jones,97,"41' 10""",25.627,51
97,98,98,Robert Gamez,88,"41' 9""",16.035999999999998,32
98,T99,T99,Aaron Baddeley,83,"41' 8""",9.503,19
99,T99,T99,Chris DiMarco,79,"41' 8""",11.502,23
100,T99,T99,Jeff Gove,103,"41' 8""",34.982,70
101,T99,T99,Rory Sabbatini,81,"41' 8""",11.497,23
102,103,103,Camilo Villegas,82,"41' 7""",15.970999999999998,32
103,104,104,Jesper Parnevik,88,"41' 6""",14.432,29
104,105,105,Michael Sim,52,"41' 5""",10.429,21
105,T106,T106,Craig Barlow,52,"41' 4""",15.38,31
106,T106,T106,Arron Oberholser,69,"41' 4""",7.938,16
107,108,108,Sean O'Hair,98,"41' 0""",28.072,57
108,T109,T109,Billy Andrade,88,"40' 11""",26.991,55
109,T109,T109,Jeff Maggert,79,"40' 11""",18.671,38
110,T109,T109,Joe Ogilvie,102,"40' 11""",16.697,34
111,T109,T109,Chris Stroud,66,"40' 11""",14.715,30
112,T113,T113,Tom Byrum,50,"40' 9""",9.773,20
113,T113,T113,J.J. Henry,86,"40' 9""",17.12,35
114,115,115,David Toms,80,"40' 8""",13.175999999999998,27
115,T116,T116,Will MacKenzie,100,"40' 7""",30.193,62
116,T116,T116,Ryan Palmer,91,"40' 7""",18.032,37
117,T118,T118,Nathan Green,103,"40' 6""",14.104000000000001,29
118,T118,T118,Adam Scott,69,"40' 6""",15.055,31
119,T118,T118,Nick Watney,87,"40' 6""",21.375,44
120,121,121,Duffy Waldorf,69,"40' 5""",13.572000000000001,28
121,T122,T122,Michael Allen,74,"40' 4""",15.982999999999999,33
122,T122,T122,Brian Gay,107,"40' 4""",15.988,33
123,T122,T122,Tom Pernice Jr.,104,"40' 4""",19.855,41
124,T122,T122,D.J. Trahan,99,"40' 4""",27.105999999999998,56
125,T126,T126,Paul Goydos,60,"40' 3""",10.146,21
126,T126,T126,Corey Pavin,81,"40' 3""",15.944,33
127,T126,T126,Kyle Reifers,71,"40' 3""",21.234,44
128,T126,T126,Jeff Sluman,60,"40' 3""",11.594000000000001,24
129,T130,T130,Ken Duke,112,"40' 2""",21.221999999999998,44
130,T130,T130,Stephen Leaney,82,"40' 2""",15.435,32
131,T130,T130,Jason Schultz,63,"40' 2""",16.869,35
132,T130,T130,Boo Weekley,101,"40' 2""",18.329,38
133,134,134,John Rollins,102,"40' 1""",22.129,46
134,135,135,Jim Rutledge,59,"40' 0""",17.285,36
135,136,136,Glen Day,85,"39' 10""",16.738,35
136,T137,T137,Matt Kuchar,85,"39' 9""",13.357999999999999,28
137,T137,T137,Steve Lowery,74,"39' 9""",22.885,48
138,T137,T137,Kirk Triplett,77,"39' 9""",20.524,43
139,140,140,Brandt Snedeker,105,"39' 8""",11.43,24
140,T141,T141,Robert Allenby,90,"39' 7""",23.75,50
141,T141,T141,Frank Lickliter II,95,"39' 7""",21.395,45
142,T141,T141,Rocco Mediate,72,"39' 7""",16.145,34
143,T141,T141,Greg Owen,81,"39' 7""",26.11,55
144,T141,T141,Kevin Sutherland,85,"39' 7""",12.823,27
145,T141,T141,Vaughn Taylor,91,"39' 7""",11.880999999999998,25
146,147,147,Pat Perez,84,"39' 6""",13.735,29
147,T148,T148,José Coceres,50,"39' 5""",10.398,22
148,T148,T148,Gavin Coles,87,"39' 5""",15.135,32
149,T148,T148,Bob Heintz,85,"39' 5""",12.767999999999999,27
150,T151,T151,Daniel Chopra,106,"39' 4""",19.839000000000002,42
151,T151,T151,Geoff Ogilvy,84,"39' 4""",17.007,36
152,T153,T153,Craig Kanada,109,"39' 3""",22.133000000000003,47
153,T153,T153,Michael Putnam,96,"39' 3""",22.151999999999997,47
154,155,155,Steve Elkington,87,"39' 2""",12.681,27
155,T156,T156,Todd Hamilton,76,"39' 1""",12.205,26
156,T156,T156,Carl Pettersson,111,"39' 1""",20.185,43
157,T158,T158,Rich Barcelo,80,"39' 0""",17.801,38
158,T158,T158,Jerry Kelly,101,"39' 0""",19.652,42
159,T160,T160,Brian Davis,101,"38' 11""",18.219,39
160,T160,T160,Nick O'Hern,72,"38' 11""",6.999,15
161,T160,T160,Joey Sindelar,75,"38' 11""",17.73,38
162,T160,T160,Scott Verplank,82,"38' 11""",9.807,21
163,164,164,Alex Cejka,80,"38' 10""",19.118,41
164,165,165,Scott Gutschewski,67,"38' 9""",16.276,35
165,166,166,Mark Wilson,87,"38' 8""",20.875,45
166,T167,T167,Chad Campbell,96,"38' 7""",19.915,43
167,T167,T167,Bo Van Pelt,104,"38' 7""",19.439,42
168,169,169,Tripp Isenhour,86,"38' 6""",12.022,26
169,170,170,Kevin Stadler,95,"38' 5""",21.195,46
170,171,171,Ted Purdy,102,"38' 1""",22.840999999999998,50
171,T172,T172,Tim Herron,98,"38' 0""",19.132,42
172,T172,T172,Troy Matteson,87,"38' 0""",17.329,38
173,174,174,Robert Garrigus,95,"37' 11""",20.926,46
174,175,175,D.J. Brigman,67,"37' 10""",14.988,33
175,176,176,Peter Lonard,85,"37' 9""",19.022000000000002,42
176,177,177,Kenny Perry,83,"37' 6""",22.035,49
177,178,178,Lee Janzen,66,"37' 4""",12.103,27
178,179,179,Tag Ridings,52,"37' 3""",6.2589999999999995,14
179,180,180,John Mallinger,96,"37' 2""",24.969,56
180,181,181,Ryan Moore,92,"37' 1""",19.596,44
181,182,182,Cameron Beckman,96,"36' 11""",19.957,45
182,183,183,Ben Curtis,80,"36' 10""",12.386,28
183,184,184,Sergio Garcia,68,"36' 8""",6.159,14
184,185,185,Rich Beem,89,"36' 0""",20.305,47
185,186,186,Mark Hensby,81,"35' 7""",10.687000000000001,25
186,187,187,José María Olazábal,52,"35' 6""",5.111000000000001,12
187,188,188,Woody Austin,95,"35' 4""",22.451,53
188,189,189,Justin Rose,63,"35' 3""",9.3,22
189,190,190,Padraig Harrington,64,"35' 2""",8.872,21
190,191,191,Fred Funk,65,"35' 1""",9.269,22
191,192,192,Darron Stiles,65,"34' 9""",17.53,42
192,193,193,Mark Calcavecchia,93,"33' 7""",17.734,44
193,194,194,Joe Durant,88,"33' 5""",18.829,47
194,195,195,Ryan Armour,107,"33' 4""",16.410999999999998,41
