,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,1,Pat Perez,84,96.5,143,138
1,2,2,Anders Hansen,55,96.43,56,54
2,3,3,Sergio Garcia,68,95.88,97,93
3,4,4,Heath Slocum,101,95.78,166,159
4,5,5,Anthony Kim,93,95.68,185,177
5,T6,T6,Nathan Green,103,95.65,184,176
6,T6,T6,Shigeki Maruyama,84,95.65,161,154
7,8,8,Retief Goosen,50,95.52,67,64
8,9,9,Brandt Snedeker,105,95.4,174,166
9,10,10,Tag Ridings,52,95.29,85,81
10,T11,T11,Zach Johnson,76,95.24,105,100
11,T11,T11,Henrik Stenson,52,95.24,84,80
12,13,13,Brian Gay,107,95.07,203,193
13,T14,T14,Daniel Chopra,106,95.03,181,172
14,T14,T14,Ryan Palmer,91,95.03,181,172
15,16,16,Steve Stricker,81,95.0,120,114
16,17,17,Bo Van Pelt,104,94.86,214,203
17,18,18,Nick Watney,87,94.8,173,164
18,19,19,Robert Gamez,88,94.74,152,144
19,T20,T20,Craig Lile,77,94.44,180,170
20,T20,T20,Chris Tidland,59,94.44,108,102
21,T20,T20,Charlie Wi,90,94.44,162,153
22,23,23,Kevin Sutherland,85,94.38,160,151
23,24,24,Jesper Parnevik,88,94.34,159,150
24,25,25,Brian Bateman,55,94.32,88,83
25,26,26,Chris Stroud,66,94.29,105,99
26,27,27,Duffy Waldorf,69,94.21,121,114
27,28,28,Stewart Cink,91,94.16,137,129
28,T29,T29,Mark Brooks,53,94.03,67,63
29,T29,T29,Joe Ogilvie,102,94.03,201,189
30,31,31,Bart Bryant,87,94.01,167,157
31,32,32,Stephen Leaney,82,93.92,148,139
32,33,33,Stephen Ames,81,93.84,146,137
33,T34,T34,Craig Bowden,78,93.79,145,136
34,T34,T34,Dicky Pride,71,93.79,145,136
35,T36,T36,Ken Duke,112,93.75,176,165
36,T36,T36,Tripp Isenhour,86,93.75,144,135
37,T36,T36,George McNeill,95,93.75,160,150
38,T36,T36,Phil Mickelson,73,93.75,112,105
39,40,40,Michael Boyd,61,93.69,111,104
40,T41,T41,Mathias Grönberg,95,93.68,190,178
41,T41,T41,Carl Pettersson,111,93.68,190,178
42,43,43,Steve Elkington,87,93.51,154,144
43,44,44,Tim Clark,66,93.5,123,115
44,45,45,Jason Gore,86,93.49,169,158
45,46,46,Steve Wheatcroft,73,93.42,152,142
46,47,47,Richard Johnson,93,93.3,179,167
47,48,48,K.J. Choi,87,93.28,134,125
48,49,49,Bryce Molder,56,93.26,89,83
49,50,50,Cliff Kresge,107,93.19,235,219
50,51,51,J.J. Henry,86,93.18,132,123
51,52,52,Parker McLachlin,83,93.15,146,136
52,53,53,Rich Barcelo,80,93.14,175,163
53,54,54,Rory Sabbatini,81,93.1,145,135
54,55,55,Johnson Wagner,97,93.09,188,175
55,T56,T56,Hunter Mahan,91,93.06,144,134
56,T56,T56,Bob Tway,103,93.06,173,161
57,T58,T58,Aaron Baddeley,83,93.01,143,133
58,T58,T58,Fred Funk,65,93.01,143,133
59,60,60,Jim Rutledge,59,92.98,114,106
60,T61,T61,Gavin Coles,87,92.96,142,132
61,T61,T61,Jarrod Lyle,77,92.96,142,132
62,63,63,Scott Gutschewski,67,92.8,125,116
63,64,64,Paul Goydos,60,92.78,97,90
64,65,65,Ian Poulter,63,92.77,83,77
65,66,66,José María Olazábal,52,92.75,69,64
66,67,67,Mark Hensby,81,92.67,150,139
67,68,68,Nick O'Hern,72,92.66,109,101
68,69,69,Tim Herron,98,92.59,162,150
69,70,70,Steve Marino,106,92.57,175,162
70,71,71,Ryuji Imada,104,92.4,171,158
71,72,72,Corey Pavin,81,92.37,118,109
72,73,73,Kevin Na,84,92.21,154,142
73,74,74,Jeff Quinney,95,92.18,179,165
74,T75,T75,José Coceres,50,92.0,75,69
75,T75,T75,John Rollins,102,92.0,200,184
76,77,77,Brett Quigley,79,91.94,124,114
77,78,78,Matt Hendrix,63,91.89,111,102
78,79,79,Chris Couch,76,91.77,158,145
79,80,80,Michael Sim,52,91.76,85,78
80,81,81,Andrew Buckle,77,91.73,133,122
81,T82,T82,Jason Bohn,57,91.67,96,88
82,T82,T82,Bob Heintz,85,91.67,144,132
83,84,84,Steve Lowery,74,91.55,142,130
84,85,85,Eric Axley,107,91.53,189,173
85,86,86,Mathew Goggin,97,91.48,176,161
86,T87,T87,Jonathan Byrd,73,91.43,140,128
87,T87,T87,Jay Williamson,50,91.43,105,96
88,89,89,Boo Weekley,101,91.41,163,149
89,90,90,Jeff Overton,60,91.38,116,106
90,91,91,Jim Furyk,84,91.37,139,127
91,92,92,David Toms,80,91.28,149,136
92,93,93,Charles Howell III,89,91.2,125,114
93,94,94,Freddie Jacobson,70,91.18,136,124
94,95,95,Kent Jones,97,91.16,181,165
95,96,96,Marco Dawson,73,91.15,113,103
96,97,97,Jeff Brehaut,59,91.11,90,82
97,98,98,Sean O'Hair,98,90.96,177,161
98,T99,T99,Billy Andrade,88,90.91,187,170
99,T99,T99,D.J. Brigman,67,90.91,121,110
100,T99,T99,Adam Scott,69,90.91,110,100
101,T99,T99,Dean Wilson,92,90.91,165,150
102,103,103,Charley Hoffman,97,90.85,164,149
103,104,104,Trevor Immelman,74,90.82,98,89
104,105,105,David Branshaw,83,90.73,151,137
105,106,106,Alex Cejka,80,90.68,161,146
106,107,107,Rod Pampling,92,90.65,139,126
107,108,108,Michael Allen,74,90.63,128,116
108,T109,T109,Troy Matteson,87,90.59,170,154
109,T109,T109,Tom Pernice Jr.,104,90.59,170,154
110,111,111,Ben Curtis,80,90.54,148,134
111,112,112,Paul Stankowski,52,90.43,94,85
112,113,113,Scott Verplank,82,90.4,125,113
113,114,114,Davis Love III,66,90.38,104,94
114,T115,T115,Brendon de Jonge,76,90.37,135,122
115,T115,T115,Mark Wilson,87,90.37,135,122
116,117,117,John Mallinger,96,90.36,166,150
117,118,118,Arron Oberholser,69,90.35,114,103
118,119,119,Daisuke Maruyama,86,90.26,154,139
119,120,120,Ryan Moore,92,90.23,174,157
120,121,121,Vijay Singh,102,90.17,173,156
121,122,122,Justin Leonard,95,90.16,193,174
122,123,123,Lee Janzen,66,89.92,119,107
123,124,124,Bubba Dickerson,51,89.87,79,71
124,125,125,Kirk Triplett,77,89.84,128,115
125,126,126,Frank Lickliter II,95,89.81,157,141
126,T127,T127,Luke Donald,69,89.8,98,88
127,T127,T127,Tim Petrovic,106,89.8,196,176
128,129,129,Ted Purdy,102,89.78,186,167
129,130,130,Tiger Woods,63,89.74,78,70
130,131,131,Harrison Frazar,88,89.73,146,131
131,132,132,Doug LaBelle II,104,89.71,175,157
132,133,133,Matt Kuchar,85,89.68,155,139
133,134,134,Chris DiMarco,79,89.63,135,121
134,135,135,Brian Davis,101,89.56,182,163
135,136,136,Geoff Ogilvy,84,89.54,153,137
136,137,137,Brett Wetterich,88,89.47,152,136
137,138,138,John Senden,97,89.39,198,177
138,139,139,Paul Gow,70,89.29,140,125
139,T140,T140,Bob Estes,88,89.17,157,140
140,T140,T140,Todd Hamilton,76,89.17,120,107
141,142,142,Woody Austin,95,89.01,182,162
142,143,143,Bill Haas,93,88.96,163,145
143,144,144,Ernie Els,59,88.89,81,72
144,145,145,Mark Calcavecchia,93,88.82,161,143
145,146,146,Bubba Watson,80,88.81,134,119
146,147,147,Tommy Armour III,81,88.65,141,125
147,148,148,Billy Mayfair,98,88.62,167,148
148,T149,T149,Cameron Beckman,96,88.57,175,155
149,T149,T149,Jason Schultz,63,88.57,105,93
150,151,151,Tom Byrum,50,88.54,96,85
151,152,152,J.P. Hayes,89,88.48,165,146
152,153,153,Kenny Perry,83,88.41,164,145
153,154,154,Jerry Kelly,101,88.04,184,162
154,T155,T155,John Merrick,92,87.88,165,145
155,T155,T155,Jaco Van Zyl,51,87.88,99,87
156,T157,T157,Briny Baird,115,87.86,206,181
157,T157,T157,Camilo Villegas,82,87.86,140,123
158,159,159,Jeff Maggert,79,87.84,148,130
159,160,160,Lucas Glover,98,87.82,156,137
160,T161,T161,Rich Beem,89,87.5,160,140
161,T161,T161,Craig Kanada,109,87.5,168,147
162,T161,T161,Kyle Reifers,71,87.5,112,98
163,164,164,Rocco Mediate,72,87.39,111,97
164,165,165,Justin Rose,63,87.34,79,69
