,3-Putt_Avoidance_-_5-10_RANK THIS WEEK,3-Putt_Avoidance_-_5-10_RANK LAST WEEK,3-Putt_Avoidance_-_5-10_PLAYER NAME,3-Putt_Avoidance_-_5-10_ROUNDS,3-Putt_Avoidance_-_5-10_%,3-Putt_Avoidance_-_5-10_TOTAL 3 PUTTS,3-Putt_Avoidance_-_5-10_ATTEMPTS,3-Putt_Avoidance_-_5-10_2 PUTT OR BETTER %
0,T1,T1,Steve Allan,63,0.0,,199,100.0
1,T1,T1,Michael Allen,74,0.0,,203,100.0
2,T1,T1,Billy Andrade,88,0.0,,261,100.0
3,T1,T1,Stuart Appleby,74,0.0,,206,100.0
4,T1,T1,Aaron Baddeley,83,0.0,,219,100.0
5,T1,T1,Brian Bateman,55,0.0,,149,100.0
6,T1,T1,Craig Bowden,78,0.0,,260,100.0
7,T1,T1,Bart Bryant,87,0.0,,238,100.0
8,T1,T1,Tom Byrum,50,0.0,,127,100.0
9,T1,T1,Stewart Cink,91,0.0,,243,100.0
10,T1,T1,Tim Clark,66,0.0,,199,100.0
11,T1,T1,John Daly,59,0.0,,181,100.0
12,T1,T1,Brian Davis,101,0.0,,325,100.0
13,T1,T1,Marco Dawson,73,0.0,,241,100.0
14,T1,T1,Glen Day,85,0.0,,248,100.0
15,T1,T1,Luke Donald,69,0.0,,188,100.0
16,T1,T1,Ernie Els,59,0.0,,148,100.0
17,T1,T1,Jim Furyk,84,0.0,,214,100.0
18,T1,T1,Sergio Garcia,68,0.0,,192,100.0
19,T1,T1,Jeff Gove,103,0.0,,325,100.0
20,T1,T1,Bill Haas,93,0.0,,304,100.0
21,T1,T1,Anders Hansen,55,0.0,,121,100.0
22,T1,T1,Charles Howell III,89,0.0,,219,100.0
23,T1,T1,Trevor Immelman,74,0.0,,185,100.0
24,T1,T1,Tripp Isenhour,86,0.0,,277,100.0
25,T1,T1,Lee Janzen,66,0.0,,179,100.0
26,T1,T1,Zach Johnson,76,0.0,,206,100.0
27,T1,T1,Doug LaBelle II,104,0.0,,274,100.0
28,T1,T1,Stephen Leaney,82,0.0,,247,100.0
29,T1,T1,Tom Lehman,62,0.0,,151,100.0
30,T1,T1,Justin Leonard,95,0.0,,271,100.0
31,T1,T1,Davis Love III,66,0.0,,184,100.0
32,T1,T1,John Mallinger,96,0.0,,299,100.0
33,T1,T1,Shigeki Maruyama,84,0.0,,290,100.0
34,T1,T1,Shaun Micheel,91,0.0,,216,100.0
35,T1,T1,Phil Mickelson,73,0.0,,184,100.0
36,T1,T1,Ryan Moore,92,0.0,,249,100.0
37,T1,T1,Nick O'Hern,72,0.0,,190,100.0
38,T1,T1,José María Olazábal,52,0.0,,140,100.0
39,T1,T1,Jeff Overton,60,0.0,,184,100.0
40,T1,T1,Greg Owen,81,0.0,,258,100.0
41,T1,T1,Tom Pernice Jr.,104,0.0,,291,100.0
42,T1,T1,Kenny Perry,83,0.0,,254,100.0
43,T1,T1,Brett Quigley,79,0.0,,202,100.0
44,T1,T1,Kyle Reifers,71,0.0,,206,100.0
45,T1,T1,Tag Ridings,52,0.0,,164,100.0
46,T1,T1,Chris Riley,59,0.0,,182,100.0
47,T1,T1,Jim Rutledge,59,0.0,,133,100.0
48,T1,T1,Jason Schultz,63,0.0,,174,100.0
49,T1,T1,Michael Sim,52,0.0,,168,100.0
50,T1,T1,Heath Slocum,101,0.0,,289,100.0
51,T1,T1,Jeff Sluman,60,0.0,,156,100.0
52,T1,T1,Brandt Snedeker,105,0.0,,305,100.0
53,T1,T1,Darron Stiles,65,0.0,,183,100.0
54,T1,T1,Steve Stricker,81,0.0,,238,100.0
55,T1,T1,Chris Stroud,66,0.0,,174,100.0
56,T1,T1,D.J. Trahan,99,0.0,,326,100.0
57,T1,T1,Jaco Van Zyl,51,0.0,,148,100.0
58,T1,T1,Mike Weir,82,0.0,,225,100.0
59,T1,T1,Steve Wheatcroft,73,0.0,,217,100.0
60,T1,T1,Charlie Wi,90,0.0,,262,100.0
61,T1,T1,Tiger Woods,63,0.0,,156,100.0
62,63,63,Carl Pettersson,111,0.28,1.0,354,99.7
63,64,64,Cliff Kresge,107,0.3,1.0,332,99.7
64,T65,T65,Ryan Armour,107,0.32,1.0,311,99.6
65,T65,T65,Woody Austin,95,0.32,1.0,308,99.6
66,T67,T67,Jason Dufner,100,0.33,1.0,299,99.6
67,T67,T67,Brian Gay,107,0.33,1.0,302,99.6
68,T67,T67,Billy Mayfair,98,0.33,1.0,300,99.6
69,T70,T70,Robert Garrigus,95,0.34,1.0,298,99.6
70,T70,T70,Charles Warren,101,0.34,1.0,290,99.6
71,T72,T72,Mathew Goggin,97,0.35,1.0,282,99.6
72,T72,T72,Jason Gore,86,0.35,1.0,287,99.6
73,T72,T72,Johnson Wagner,97,0.35,1.0,287,99.6
74,T75,T75,Bob Estes,88,0.36,1.0,274,99.6
75,T75,T75,Mark Hensby,81,0.36,1.0,279,99.6
76,T75,T75,Daisuke Maruyama,86,0.36,1.0,277,99.6
77,T75,T75,John Rollins,102,0.36,1.0,278,99.6
78,T75,T75,Bob Tway,103,0.36,1.0,277,99.6
79,T80,T80,J.P. Hayes,89,0.37,1.0,270,99.6
80,T80,T80,Peter Lonard,85,0.37,1.0,268,99.6
81,T80,T80,Ryan Palmer,91,0.37,1.0,272,99.6
82,T83,T83,Steve Elkington,87,0.38,1.0,261,99.6
83,T83,T83,Jeff Maggert,79,0.38,1.0,260,99.6
84,T83,T83,George McNeill,95,0.38,1.0,260,99.6
85,T83,T83,Kevin Na,84,0.38,1.0,262,99.6
86,T83,T83,Ted Purdy,102,0.38,1.0,265,99.6
87,T88,T88,Harrison Frazar,88,0.39,1.0,254,99.6
88,T88,T88,Hunter Mahan,91,0.39,1.0,254,99.6
89,T88,T88,Brett Wetterich,88,0.39,1.0,257,99.6
90,91,91,Rich Beem,89,0.4,1.0,247,99.6
91,T92,T92,Robert Allenby,90,0.41,1.0,244,99.5
92,T92,T92,Chad Campbell,96,0.41,1.0,245,99.5
93,T92,T92,Matt Kuchar,85,0.41,1.0,245,99.5
94,T92,T92,Parker McLachlin,83,0.41,1.0,241,99.5
95,T92,T92,Rocco Mediate,72,0.41,1.0,246,99.5
96,T97,T97,David Branshaw,83,0.42,1.0,238,99.5
97,T97,T97,Brendon de Jonge,76,0.42,1.0,239,99.5
98,T97,T97,David Toms,80,0.42,1.0,237,99.5
99,T100,T100,Jonathan Byrd,73,0.43,1.0,232,99.5
100,T100,T100,Todd Hamilton,76,0.43,1.0,233,99.5
101,T100,T100,Freddie Jacobson,70,0.43,1.0,232,99.5
102,T100,T100,Steve Lowery,74,0.43,1.0,231,99.5
103,T104,T104,Chris DiMarco,79,0.44,1.0,227,99.5
104,T104,T104,Jarrod Lyle,77,0.44,1.0,229,99.5
105,T104,T104,Scott Verplank,82,0.44,1.0,227,99.5
106,T107,T107,K.J. Choi,87,0.45,1.0,224,99.5
107,T107,T107,Tom Johnson,74,0.45,1.0,224,99.5
108,T107,T107,Camilo Villegas,82,0.45,1.0,223,99.5
109,T107,T107,Bubba Watson,80,0.45,1.0,222,99.5
110,111,111,Ben Curtis,80,0.46,1.0,218,99.5
111,T112,T112,Stephen Ames,81,0.48,1.0,209,99.5
112,T112,T112,Adam Scott,69,0.48,1.0,210,99.5
113,114,114,Dicky Pride,71,0.49,1.0,204,99.5
114,115,115,Joey Sindelar,75,0.51,1.0,198,99.4
115,116,116,Scott Gutschewski,67,0.53,1.0,190,99.4
116,T117,T117,Paul Goydos,60,0.55,1.0,181,99.4
117,T117,T117,Chris Tidland,59,0.55,1.0,182,99.4
118,119,119,Jeff Brehaut,59,0.56,1.0,179,99.4
119,T120,T120,Eric Axley,107,0.57,2.0,348,99.4
120,T120,T120,Arron Oberholser,69,0.57,1.0,174,99.4
121,T122,T122,Craig Kanada,109,0.58,2.0,342,99.4
122,T122,T122,Jay Williamson,50,0.58,1.0,173,99.4
123,124,124,Michael Boyd,61,0.61,1.0,165,99.3
124,T125,T125,Padraig Harrington,64,0.62,1.0,162,99.3
125,T125,T125,Tim Petrovic,106,0.62,2.0,323,99.3
126,T127,T127,Ken Duke,112,0.63,2.0,315,99.3
127,T127,T127,Mathias Grönberg,95,0.63,2.0,320,99.3
128,T127,T127,Ryuji Imada,104,0.63,2.0,319,99.3
129,T130,T130,José Coceres,50,0.65,1.0,154,99.3
130,T130,T130,Bubba Dickerson,51,0.65,1.0,154,99.3
131,T130,T130,Steve Marino,106,0.65,2.0,309,99.3
132,T130,T130,Ian Poulter,63,0.65,1.0,154,99.3
133,T134,T134,Cameron Beckman,96,0.66,2.0,305,99.3
134,T134,T134,Charley Hoffman,97,0.66,2.0,301,99.3
135,T134,T134,Bryce Molder,56,0.66,1.0,152,99.3
136,T137,T137,Kent Jones,97,0.67,2.0,299,99.3
137,T137,T137,Frank Lickliter II,95,0.67,2.0,300,99.3
138,T137,T137,Justin Rose,63,0.67,1.0,149,99.3
139,140,140,Vaughn Taylor,91,0.68,2.0,294,99.3
140,T141,T141,Anthony Kim,93,0.69,2.0,288,99.3
141,T141,T141,Vijay Singh,102,0.69,2.0,289,99.3
142,143,143,Paul Stankowski,52,0.71,1.0,141,99.2
143,144,144,Kevin Stadler,95,0.72,2.0,278,99.2
144,T145,T145,Mark Brooks,53,0.74,1.0,135,99.2
145,T145,T145,Jeff Quinney,95,0.74,2.0,271,99.2
146,T147,T147,Bob Heintz,85,0.75,2.0,268,99.2
147,T147,T147,Corey Pavin,81,0.75,2.0,265,99.2
148,149,149,Mark Wilson,87,0.76,2.0,264,99.2
149,T150,T150,Rich Barcelo,80,0.78,2.0,255,99.2
150,T150,T150,John Merrick,92,0.78,2.0,257,99.2
151,T150,T150,Michael Putnam,96,0.78,2.0,255,99.2
152,T153,T153,Robert Gamez,88,0.8,2.0,249,99.2
153,T153,T153,Rod Pampling,92,0.8,2.0,249,99.2
154,T153,T153,Dean Wilson,92,0.8,2.0,249,99.2
155,156,156,Andrew Buckle,77,0.82,2.0,245,99.1
156,157,157,Henrik Stenson,52,0.83,1.0,121,99.1
