,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
57,58,58,Aaron Baddeley,83,53.15,111,59
58,59,59,Tom Johnson,74,53.04,115,61
59,60,60,Billy Mayfair,98,52.98,168,89
60,61,61,Woody Austin,95,52.87,157,83
61,62,62,Jim Furyk,84,52.76,127,67
62,63,63,Vijay Singh,102,52.7,148,78
63,64,64,Ryan Palmer,91,52.45,143,75
64,65,65,Kevin Sutherland,85,52.43,103,54
65,66,66,Corey Pavin,81,52.42,124,65
66,67,67,Nathan Green,103,52.35,149,78
67,68,68,Mark Wilson,87,52.34,128,67
68,69,69,Steve Elkington,87,52.31,130,68
69,70,70,Darron Stiles,65,52.25,111,58
70,T71,T71,Cameron Beckman,96,52.2,159,83
71,T71,T71,Steve Marino,106,52.2,159,83
72,73,73,Anthony Kim,93,51.92,156,81
73,74,74,Peter Lonard,85,51.88,133,69
74,75,75,Arron Oberholser,69,51.85,81,42
75,76,76,Troy Matteson,87,51.82,137,71
76,77,77,John Mallinger,96,51.77,141,73
77,78,78,Andrew Buckle,77,51.75,114,59
78,79,79,Craig Lile,77,51.56,128,66
79,80,80,Jeff Brehaut,59,51.55,97,50
80,81,81,John Senden,97,51.37,146,75
81,T82,T82,Chris DiMarco,79,51.35,111,57
82,T82,T82,John Merrick,92,51.35,148,76
83,T84,T84,Jason Dufner,100,51.33,150,77
84,T84,T84,Vaughn Taylor,91,51.33,150,77
85,86,86,Shaun Micheel,91,51.26,119,61
86,87,87,Chris Stroud,66,51.14,88,45
87,88,88,Michael Allen,74,50.89,112,57
88,89,89,Tom Byrum,50,50.79,63,32
89,90,90,Robert Allenby,90,50.7,142,72
90,91,91,Tom Lehman,62,50.54,93,47
91,92,92,Dean Wilson,92,50.41,123,62
92,93,93,Brendon de Jonge,76,50.4,125,63
93,94,94,Rod Pampling,92,50.39,127,64
94,95,95,Bob Tway,103,50.35,141,71
95,96,96,Bob Heintz,85,50.34,147,74
96,97,97,Carl Pettersson,111,50.29,171,86
97,98,98,Steve Flesch,100,50.28,179,90
98,T99,T99,Mark Brooks,53,50.0,60,30
99,T99,T99,Alex Cejka,80,50.0,162,81
100,T99,T99,Steve Lowery,74,50.0,122,61
101,T99,T99,Phil Mickelson,73,50.0,100,50
102,T99,T99,Brett Quigley,79,50.0,90,45
103,T99,T99,Tag Ridings,52,50.0,84,42
104,T99,T99,Michael Sim,52,50.0,92,46
105,T99,T99,Steve Wheatcroft,73,50.0,110,55
106,107,107,Briny Baird,115,49.71,171,85
107,108,108,Rich Beem,89,49.62,131,65
108,109,109,Bubba Watson,80,49.61,129,64
109,110,110,Camilo Villegas,82,49.57,115,57
110,111,111,Dicky Pride,71,49.54,109,54
111,112,112,Jeff Overton,60,49.51,103,51
112,113,113,Trevor Immelman,74,49.49,99,49
113,114,114,Nick O'Hern,72,49.45,91,45
114,115,115,Brian Davis,101,49.43,174,86
115,116,116,Pat Perez,84,49.17,120,59
116,117,117,Sean O'Hair,98,49.08,163,80
117,118,118,Todd Hamilton,76,49.06,106,52
118,119,119,Kirk Triplett,77,48.87,133,65
119,120,120,Will MacKenzie,100,48.85,174,85
120,T121,T121,Glen Day,85,48.72,117,57
121,T121,T121,Joe Ogilvie,102,48.72,156,76
122,T121,T121,Brandt Snedeker,105,48.72,156,76
123,124,124,Cliff Kresge,107,48.6,179,87
124,125,125,Stuart Appleby,74,48.57,105,51
125,126,126,Ernie Els,59,48.45,97,47
126,127,127,Craig Barlow,52,48.19,83,40
127,128,128,Jeff Maggert,79,47.97,148,71
128,129,129,Kyle Reifers,71,47.96,98,47
129,130,130,Jeff Sluman,60,47.89,71,34
130,131,131,Michael Boyd,61,47.76,67,32
131,132,132,Mike Weir,82,47.75,111,53
132,133,133,Ryan Armour,107,47.4,173,82
133,134,134,Charley Hoffman,97,47.37,152,72
134,135,135,Brett Wetterich,88,47.3,148,70
135,136,136,Johnson Wagner,97,47.27,165,78
136,137,137,Jerry Kelly,101,47.26,146,69
137,138,138,Jason Schultz,63,46.99,83,39
138,139,139,Ben Curtis,80,46.94,98,46
139,140,140,Chris Couch,76,46.92,130,61
140,T141,T141,Harrison Frazar,88,46.81,141,66
141,T141,T141,Rocco Mediate,72,46.81,141,66
142,143,143,Kent Jones,97,46.63,163,76
143,144,144,Rory Sabbatini,81,46.53,101,47
144,145,145,Nick Watney,87,46.46,127,59
145,T146,T146,Jason Gore,86,46.43,140,65
146,T146,T146,Daisuke Maruyama,86,46.43,140,65
147,148,148,Craig Kanada,109,46.37,179,83
148,149,149,Tiger Woods,63,46.32,95,44
149,150,150,Anders Hansen,55,46.3,54,25
150,T151,T151,Robert Gamez,88,46.15,143,66
151,T151,T151,Mark Hensby,81,46.15,156,72
152,153,153,Jeff Gove,103,46.11,193,89
153,154,154,David Branshaw,83,45.97,124,57
154,155,155,Ian Poulter,63,45.95,74,34
155,156,156,J.J. Henry,86,45.93,135,62
156,157,157,Matt Kuchar,85,45.86,133,61
157,158,158,Robert Garrigus,95,45.78,166,76
158,159,159,Tommy Armour III,81,45.59,136,62
159,160,160,Kevin Stadler,95,45.52,145,66
160,161,161,Justin Leonard,95,45.51,156,71
161,162,162,Eric Axley,107,45.35,172,78
162,163,163,Tim Herron,98,45.1,153,69
163,164,164,Charles Howell III,89,45.05,111,50
164,165,165,Boo Weekley,101,44.93,138,62
165,166,166,Matt Hendrix,63,44.9,98,44
166,167,167,Henrik Stenson,52,44.83,58,26
167,168,168,Bill Haas,93,44.79,163,73
168,169,169,Joey Sindelar,75,44.76,105,47
169,170,170,Ted Purdy,102,44.68,141,63
170,171,171,J.B. Holmes,71,44.64,112,50
171,172,172,Scott Verplank,82,44.53,137,61
172,173,173,Duffy Waldorf,69,44.21,95,42
173,174,174,Shigeki Maruyama,84,43.97,141,62
174,175,175,José Coceres,50,43.84,73,32
175,176,176,Geoff Ogilvy,84,43.81,105,46
176,177,177,Bryce Molder,56,43.66,71,31
177,178,178,Marco Dawson,73,43.65,126,55
178,179,179,Padraig Harrington,64,43.21,81,35
179,180,180,Retief Goosen,50,43.14,51,22
180,181,181,Jim Rutledge,59,43.08,65,28
181,T182,T182,Stephen Ames,81,42.86,105,45
182,T182,T182,Lee Janzen,66,42.86,91,39
183,184,184,Ryan Moore,92,42.75,138,59
184,185,185,Paul Gow,70,42.71,96,41
185,186,186,Ken Duke,112,42.6,169,72
186,187,187,D.J. Trahan,99,42.54,181,77
187,188,188,Davis Love III,66,42.53,87,37
188,189,189,Bubba Dickerson,51,42.31,78,33
189,190,190,Jason Bohn,57,42.27,97,41
190,191,191,J.P. Hayes,89,42.11,152,64
191,192,192,Joe Durant,88,41.13,141,58
192,193,193,Sergio Garcia,68,40.95,105,43
193,194,194,Chad Campbell,96,40.15,132,53
194,195,195,Jaco Van Zyl,51,40.0,70,28
195,196,196,Greg Owen,81,36.81,144,53
