,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Brian Bateman,55,72.73,22,16
1,2,2,Justin Rose,63,59.38,32,19
2,3,3,Ryan Palmer,91,58.21,67,39
3,4,4,Stuart Appleby,74,57.14,35,20
4,T5,T5,Stewart Cink,91,56.82,44,25
5,T5,T5,Troy Matteson,87,56.82,44,25
6,T7,T7,Tim Clark,66,56.52,23,13
7,T7,T7,Jim Rutledge,59,56.52,23,13
8,9,9,Tom Byrum,50,56.0,25,14
9,10,10,Brian Gay,107,55.93,59,33
10,11,11,Chris Tidland,59,55.26,38,21
11,12,12,Trevor Immelman,74,54.29,35,19
12,13,13,Joe Ogilvie,102,54.17,48,26
13,14,14,Steve Allan,63,53.85,52,28
14,15,15,Carl Pettersson,111,53.62,69,37
15,16,16,Ernie Els,59,53.33,30,16
16,17,17,Bob Estes,88,51.72,58,30
17,T18,T18,Michael Allen,74,51.22,41,21
18,T18,T18,Jonathan Byrd,73,51.22,41,21
19,T18,T18,Rod Pampling,92,51.22,41,21
20,21,21,Jarrod Lyle,77,51.06,47,24
21,22,22,Charles Warren,101,50.94,53,27
22,23,23,Ryuji Imada,104,50.88,57,29
23,24,24,Rich Beem,89,50.85,59,30
24,T25,T25,Bart Bryant,87,50.0,40,20
25,T25,T25,Jason Gore,86,50.0,48,24
26,T25,T25,Paul Goydos,60,50.0,32,16
27,T25,T25,Davis Love III,66,50.0,36,18
28,T25,T25,Steve Lowery,74,50.0,38,19
29,T25,T25,Kevin Na,84,50.0,44,22
30,T25,T25,John Senden,97,50.0,48,24
31,T25,T25,David Toms,80,50.0,44,22
32,T25,T25,Boo Weekley,101,50.0,34,17
33,34,34,Mathew Goggin,97,49.12,57,28
34,35,35,Todd Hamilton,76,48.98,49,24
35,36,36,Jim Furyk,84,48.72,39,19
36,37,37,Tom Lehman,62,48.39,31,15
37,38,38,Tom Pernice Jr.,104,48.33,60,29
38,39,39,Craig Bowden,78,48.15,54,26
39,40,40,Bo Van Pelt,104,47.89,71,34
40,41,41,Michael Putnam,96,47.83,46,22
41,T42,T42,Scott Gutschewski,67,47.37,38,18
42,T42,T42,Vaughn Taylor,91,47.37,57,27
43,T44,T44,Craig Barlow,52,47.22,36,17
44,T44,T44,Arron Oberholser,69,47.22,36,17
45,T44,T44,Dicky Pride,71,47.22,36,17
46,T44,T44,Brandt Snedeker,105,47.22,72,34
47,48,48,Tiger Woods,63,47.06,34,16
48,49,49,Kent Jones,97,46.97,66,31
49,T50,T50,Tripp Isenhour,86,46.81,47,22
50,T50,T50,Hunter Mahan,91,46.81,47,22
51,52,52,Cliff Kresge,107,46.77,62,29
52,53,53,Steve Wheatcroft,73,46.34,41,19
53,54,54,Richard Johnson,93,46.27,67,31
54,T55,T55,George McNeill,95,46.15,65,30
55,T55,T55,Bryce Molder,56,46.15,26,12
56,T55,T55,Jesper Parnevik,88,46.15,39,18
57,58,58,Daniel Chopra,106,46.0,50,23
58,59,59,Steve Stricker,81,45.95,37,17
59,60,60,John Daly,59,45.71,35,16
60,61,61,K.J. Choi,87,45.45,44,20
61,62,62,Doug LaBelle II,104,45.28,53,24
62,T63,T63,Paul Gow,70,45.16,31,14
63,T63,T63,Billy Mayfair,98,45.16,62,28
64,T65,T65,Jaco Van Zyl,51,45.0,20,9
65,T65,T65,Mark Wilson,87,45.0,60,27
66,67,67,Stephen Ames,81,44.9,49,22
67,68,68,Justin Leonard,95,44.83,58,26
68,69,69,Kenny Perry,83,44.68,47,21
69,70,70,Frank Lickliter II,95,44.64,56,25
70,T71,T71,Steve Flesch,100,44.44,63,28
71,T71,T71,Fred Funk,65,44.44,27,12
72,73,73,Ryan Armour,107,44.23,52,23
73,74,74,Craig Lile,77,44.19,43,19
74,75,75,Sergio Garcia,68,44.12,34,15
75,76,76,José Coceres,50,44.0,25,11
76,77,77,Shigeki Maruyama,84,43.94,66,29
77,T78,T78,Pat Perez,84,43.9,41,18
78,T78,T78,Darron Stiles,65,43.9,41,18
79,80,80,Billy Andrade,88,43.86,57,25
80,81,81,Kyle Reifers,71,43.59,39,17
81,82,82,Mark Calcavecchia,93,43.55,62,27
82,83,83,Tim Petrovic,106,43.33,60,26
83,84,84,Bob Heintz,85,43.14,51,22
84,T85,T85,Andrew Buckle,77,42.86,49,21
85,T85,T85,Steve Elkington,87,42.86,49,21
86,T85,T85,Matt Hendrix,63,42.86,35,15
87,T85,T85,Jeff Maggert,79,42.86,42,18
88,89,89,Peter Lonard,85,42.59,54,23
89,90,90,Joe Durant,88,42.55,47,20
90,91,91,Dean Wilson,92,42.5,40,17
91,92,92,Will MacKenzie,100,42.37,59,25
92,93,93,Matt Kuchar,85,42.0,50,21
93,T94,T94,Brian Davis,101,41.67,72,30
94,T94,T94,Shaun Micheel,91,41.67,48,20
95,96,96,Rory Sabbatini,81,41.46,41,17
96,97,97,Heath Slocum,101,41.38,58,24
97,98,98,John Mallinger,96,41.27,63,26
98,T99,T99,Alex Cejka,80,41.18,51,21
99,T99,T99,Jeff Quinney,95,41.18,51,21
100,T101,T101,David Branshaw,83,41.07,56,23
101,T101,T101,Bob Tway,103,41.07,56,23
102,103,103,Chris Riley,59,40.91,22,9
103,104,104,Duffy Waldorf,69,40.63,32,13
104,105,105,Jason Bohn,57,40.48,42,17
105,106,106,Stephen Leaney,82,40.43,47,19
106,T107,T107,Glen Day,85,40.0,50,20
107,T107,T107,Harrison Frazar,88,40.0,50,20
108,T107,T107,Jeff Gove,103,40.0,65,26
109,T107,T107,Charles Howell III,89,40.0,40,16
110,T107,T107,Parker McLachlin,83,40.0,40,16
111,T107,T107,Nick O'Hern,72,40.0,40,16
112,113,113,Mark Hensby,81,39.66,58,23
113,114,114,Robert Allenby,90,39.62,53,21
114,115,115,Corey Pavin,81,39.58,48,19
115,T116,T116,Daisuke Maruyama,86,39.39,66,26
116,T116,T116,Mike Weir,82,39.39,33,13
117,118,118,Charlie Wi,90,39.13,46,18
118,119,119,Briny Baird,115,39.06,64,25
119,T120,T120,John Merrick,92,39.02,41,16
120,T120,T120,Geoff Ogilvy,84,39.02,41,16
121,T120,T120,Adam Scott,69,39.02,41,16
122,T120,T120,Scott Verplank,82,39.02,41,16
123,124,124,Ryan Moore,92,38.71,62,24
124,125,125,Gavin Coles,87,38.64,44,17
125,126,126,Rocco Mediate,72,38.6,57,22
126,127,127,Vijay Singh,102,38.46,52,20
127,128,128,Michael Sim,52,38.24,34,13
128,129,129,John Rollins,102,38.18,55,21
129,130,130,Robert Garrigus,95,38.1,42,16
130,131,131,Ken Duke,112,38.03,71,27
131,T132,T132,Michael Boyd,61,37.93,29,11
132,T132,T132,Mathias Grönberg,95,37.93,58,22
133,134,134,Anthony Kim,93,37.74,53,20
134,135,135,Luke Donald,69,37.5,40,15
135,136,136,Tim Herron,98,37.25,51,19
136,137,137,Tom Johnson,74,37.21,43,16
137,138,138,D.J. Trahan,99,37.14,70,26
138,139,139,Bubba Watson,80,36.96,46,17
139,140,140,José María Olazábal,52,36.84,19,7
140,141,141,Kevin Stadler,95,36.73,49,18
141,142,142,Woody Austin,95,36.67,60,22
142,T143,T143,Rich Barcelo,80,36.54,52,19
143,T143,T143,Nick Watney,87,36.54,52,19
144,T145,T145,Jerry Kelly,101,36.36,55,20
145,T145,T145,Jeff Overton,60,36.36,44,16
146,T145,T145,Ian Poulter,63,36.36,22,8
147,T145,T145,Henrik Stenson,52,36.36,22,8
148,149,149,Craig Kanada,109,36.23,69,25
149,T150,T150,Lucas Glover,98,36.11,36,13
150,T150,T150,Jason Schultz,63,36.11,36,13
151,T150,T150,Joey Sindelar,75,36.11,36,13
152,153,153,Charley Hoffman,97,36.07,61,22
153,T154,T154,Cameron Beckman,96,36.0,50,18
154,T154,T154,Chris DiMarco,79,36.0,50,18
155,T154,T154,Jason Dufner,100,36.0,50,18
156,T157,T157,Mark Brooks,53,35.71,28,10
157,T157,T157,Kevin Sutherland,85,35.71,42,15
158,159,159,Aaron Baddeley,83,35.56,45,16
