,Average_Putting_Distance_-_All_3_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_3_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_3_putts_PLAYER NAME,Average_Putting_Distance_-_All_3_putts_ROUNDS,Average_Putting_Distance_-_All_3_putts_AVG,Average_Putting_Distance_-_All_3_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_3_putts_TOTAL PUTTS
138,T137,T137,Bo Van Pelt,104,"38' 5""",1650.9170000000001,43
139,T140,T140,Jeff Maggert,79,"38' 4""",1724.25,45
140,T140,T140,Greg Owen,81,"38' 4""",2298.75,60
141,T140,T140,Camilo Villegas,82,"38' 4""",1418.5,37
142,T143,T143,Paul Goydos,60,"38' 3""",917.4169999999999,24
143,T143,T143,Tripp Isenhour,86,"38' 3""",1071.833,28
144,T143,T143,Scott Verplank,82,"38' 3""",840.9169999999999,22
145,T146,T146,Rich Barcelo,80,"38' 1""",1562.6670000000001,41
146,T146,T146,Jonathan Byrd,73,"38' 1""",1104.333,29
147,T146,T146,Vaughn Taylor,91,"38' 1""",1256.0,33
148,T149,T149,Chad Campbell,96,"38' 0""",1973.8329999999999,52
149,T149,T149,Matt Hendrix,63,"38' 0""",1216.333,32
150,151,151,Steve Lowery,74,"37' 11""",2010.0,53
151,152,152,Peter Lonard,85,"37' 10""",1853.0,49
152,T153,T153,Nathan Green,103,"37' 7""",1315.4170000000001,35
153,T153,T153,Lee Janzen,66,"37' 7""",1053.333,28
154,155,155,Kenny Perry,83,"37' 6""",1950.3329999999999,52
155,156,156,Alex Cejka,80,"37' 4""",1644.0,44
156,157,157,José Coceres,50,"37' 3""",1006.5,27
157,T158,T158,Gavin Coles,87,"37' 2""",1301.083,35
158,T158,T158,Tim Herron,98,"37' 2""",1747.5829999999999,47
159,T158,T158,Ian Poulter,63,"37' 2""",743.5,20
160,T161,T161,Frank Lickliter II,95,"36' 11""",1919.9170000000001,52
161,T161,T161,Will MacKenzie,100,"36' 11""",2660.167,72
162,T161,T161,Ted Purdy,102,"36' 11""",1992.8329999999999,54
163,T164,T164,Carl Pettersson,111,"36' 10""",1731.3329999999999,47
164,T164,T164,Joey Sindelar,75,"36' 10""",1511.3329999999999,41
165,166,166,Nick O'Hern,72,"36' 9""",587.5,16
166,T167,T167,Sergio Garcia,68,"36' 8""",513.25,14
167,T167,T167,Bob Heintz,85,"36' 8""",1099.083,30
168,T169,T169,Brian Davis,101,"36' 7""",1684.5,46
169,T169,T169,Jerry Kelly,101,"36' 7""",1755.25,48
170,T169,T169,Mark Wilson,87,"36' 7""",1754.6670000000001,48
171,172,172,John Mallinger,96,"36' 5""",2221.0,61
172,173,173,Geoff Ogilvy,84,"36' 4""",1452.0,40
173,T174,T174,Ryan Moore,92,"36' 3""",1848.4170000000001,51
174,T174,T174,Duffy Waldorf,69,"36' 3""",1304.667,36
175,176,176,Kevin Stadler,95,"36' 1""",1948.1670000000001,54
176,T177,T177,Troy Matteson,87,"35' 8""",1604.75,45
177,T177,T177,Boo Weekley,101,"35' 8""",1641.6670000000001,46
178,179,179,José María Olazábal,52,"35' 6""",425.917,12
179,180,180,Robert Garrigus,95,"35' 5""",1913.9170000000001,54
180,181,181,Cameron Beckman,96,"35' 4""",1732.1670000000001,49
181,182,182,Kevin Sutherland,85,"34' 11""",1186.25,34
182,T183,T183,D.J. Brigman,67,"34' 10""",1324.6670000000001,38
183,T183,T183,Ben Curtis,80,"34' 10""",1115.333,32
184,T183,T183,Darron Stiles,65,"34' 10""",1568.3329999999999,45
185,T183,T183,Kirk Triplett,77,"34' 10""",1878.75,54
186,187,187,Mark Hensby,81,"34' 4""",996.25,29
187,T188,T188,Rich Beem,89,"34' 1""",1737.1670000000001,51
188,T188,T188,Tag Ridings,52,"34' 1""",579.5830000000001,17
189,190,190,Woody Austin,95,"33' 3""",2060.75,62
190,T191,T191,Ryan Armour,107,"32' 11""",1480.1670000000001,45
191,T191,T191,Justin Rose,63,"32' 11""",855.3330000000001,26
192,193,193,Padraig Harrington,64,"32' 3""",837.5,26
193,194,194,Fred Funk,65,"31' 11""",861.4169999999999,27
194,195,195,Mark Calcavecchia,93,"31' 10""",1720.75,54
195,196,196,Joe Durant,88,"31' 5""",1727.4170000000001,55
