,Approach_Putt_Performance_RANK THIS WEEK,Approach_Putt_Performance_RANK LAST WEEK,Approach_Putt_Performance_PLAYER NAME,Approach_Putt_Performance_ROUNDS,Approach_Putt_Performance_VALUE,Approach_Putt_Performance_ATTEMPTS,Approach_Putt_Performance_TOTAL DISTANCE (FEET)
64,T44,T44,Shigeki Maruyama,84,"2' 4""",815,1922.3329999999999
65,T44,T44,Troy Matteson,87,"2' 4""",819,1925.0829999999999
66,T44,T44,Billy Mayfair,98,"2' 4""",935,2210.25
67,T44,T44,Rocco Mediate,72,"2' 4""",718,1679.3329999999999
68,T44,T44,John Merrick,92,"2' 4""",933,2210.75
69,T44,T44,Bryce Molder,56,"2' 4""",526,1244.667
70,T44,T44,Tim Petrovic,106,"2' 4""",972,2264.333
71,T44,T44,Brett Quigley,79,"2' 4""",695,1639.25
72,T44,T44,Adam Scott,69,"2' 4""",583,1369.3329999999999
73,T44,T44,Joey Sindelar,75,"2' 4""",776,1813.5829999999999
74,T44,T44,Vijay Singh,102,"2' 4""",867,2050.167
75,T44,T44,Brandt Snedeker,105,"2' 4""",896,2099.5
76,T44,T44,Chris Stroud,66,"2' 4""",608,1434.9170000000001
77,T44,T44,David Toms,80,"2' 4""",656,1529.0
78,T44,T44,Duffy Waldorf,69,"2' 4""",672,1577.5
79,T44,T44,Jay Williamson,50,"2' 4""",518,1218.0
80,T44,T44,Dean Wilson,92,"2' 4""",796,1889.4170000000001
81,T82,T82,Billy Andrade,88,"2' 5""",880,2110.583
82,T82,T82,Stuart Appleby,74,"2' 5""",613,1474.5
83,T82,T82,Aaron Baddeley,83,"2' 5""",653,1567.6670000000001
84,T82,T82,Chad Campbell,96,"2' 5""",835,1991.9170000000001
85,T82,T82,Daniel Chopra,106,"2' 5""",989,2379.5
86,T82,T82,Tim Clark,66,"2' 5""",512,1234.417
87,T82,T82,Gavin Coles,87,"2' 5""",819,1997.8329999999999
88,T82,T82,Brian Davis,101,"2' 5""",945,2315.25
89,T82,T82,Brendon de Jonge,76,"2' 5""",729,1791.25
90,T82,T82,Bubba Dickerson,51,"2' 5""",469,1138.333
91,T82,T82,Steve Flesch,100,"2' 5""",981,2348.5
92,T82,T82,Robert Gamez,88,"2' 5""",870,2106.0
93,T82,T82,Brian Gay,107,"2' 5""",980,2359.083
94,T82,T82,Mathew Goggin,97,"2' 5""",981,2360.333
95,T82,T82,Bill Haas,93,"2' 5""",912,2167.583
96,T82,T82,J.P. Hayes,89,"2' 5""",842,2065.0
97,T82,T82,Matt Hendrix,63,"2' 5""",634,1507.75
98,T82,T82,Charley Hoffman,97,"2' 5""",870,2123.917
99,T82,T82,Ryuji Imada,104,"2' 5""",893,2129.333
100,T82,T82,Trevor Immelman,74,"2' 5""",616,1477.25
101,T82,T82,Jerry Kelly,101,"2' 5""",798,1943.5829999999999
102,T82,T82,Justin Leonard,95,"2' 5""",865,2077.0
103,T82,T82,Frank Lickliter II,95,"2' 5""",917,2235.417
104,T82,T82,Jarrod Lyle,77,"2' 5""",709,1705.0
105,T82,T82,John Mallinger,96,"2' 5""",901,2178.167
106,T82,T82,George McNeill,95,"2' 5""",841,2010.1670000000001
107,T82,T82,Shaun Micheel,91,"2' 5""",783,1889.5
108,T82,T82,Phil Mickelson,73,"2' 5""",547,1307.667
109,T82,T82,Arron Oberholser,69,"2' 5""",547,1316.6670000000001
110,T82,T82,Geoff Ogilvy,84,"2' 5""",662,1595.1670000000001
111,T82,T82,Greg Owen,81,"2' 5""",810,1938.4170000000001
112,T82,T82,Pat Perez,84,"2' 5""",699,1670.8329999999999
113,T82,T82,Ian Poulter,63,"2' 5""",400,982.6669999999999
114,T82,T82,Ted Purdy,102,"2' 5""",990,2387.583
115,T82,T82,Chris Riley,59,"2' 5""",498,1200.333
116,T82,T82,John Rollins,102,"2' 5""",884,2125.0
117,T82,T82,Jason Schultz,63,"2' 5""",576,1399.0
118,T82,T82,Kevin Stadler,95,"2' 5""",922,2242.583
119,T82,T82,Vaughn Taylor,91,"2' 5""",755,1798.25
120,T82,T82,D.J. Trahan,99,"2' 5""",1009,2398.167
121,T82,T82,Charles Warren,101,"2' 5""",1043,2513.667
122,T82,T82,Bubba Watson,80,"2' 5""",708,1682.6670000000001
123,T82,T82,Boo Weekley,101,"2' 5""",858,2100.417
124,T82,T82,Mike Weir,82,"2' 5""",639,1518.1670000000001
125,T126,T126,Stephen Ames,81,"2' 6""",686,1687.5829999999999
126,T126,T126,Briny Baird,115,"2' 6""",1172,2954.667
127,T126,T126,Rich Barcelo,80,"2' 6""",721,1779.9170000000001
128,T126,T126,Rich Beem,89,"2' 6""",753,1866.8329999999999
129,T126,T126,Craig Bowden,78,"2' 6""",708,1753.4170000000001
130,T126,T126,David Branshaw,83,"2' 6""",846,2094.833
131,T126,T126,D.J. Brigman,67,"2' 6""",612,1525.5
132,T126,T126,Jonathan Byrd,73,"2' 6""",629,1594.3329999999999
133,T126,T126,K.J. Choi,87,"2' 6""",707,1745.75
134,T126,T126,Robert Garrigus,95,"2' 6""",986,2453.25
135,T126,T126,Paul Gow,70,"2' 6""",630,1592.0829999999999
136,T126,T126,Paul Goydos,60,"2' 6""",477,1181.75
137,T126,T126,Scott Gutschewski,67,"2' 6""",647,1634.6670000000001
138,T126,T126,Doug LaBelle II,104,"2' 6""",1004,2475.917
139,T126,T126,Steve Lowery,74,"2' 6""",767,1910.6670000000001
140,T126,T126,Will MacKenzie,100,"2' 6""",1008,2557.25
141,T126,T126,Hunter Mahan,91,"2' 6""",799,1969.5829999999999
142,T126,T126,Steve Marino,106,"2' 6""",996,2524.667
143,T126,T126,Daisuke Maruyama,86,"2' 6""",847,2105.083
144,T126,T126,Parker McLachlin,83,"2' 6""",756,1901.5
145,T126,T126,Joe Ogilvie,102,"2' 6""",893,2235.0
146,T126,T126,Jeff Overton,60,"2' 6""",598,1511.75
147,T126,T126,Rod Pampling,92,"2' 6""",812,2013.25
148,T126,T126,Tom Pernice Jr.,104,"2' 6""",853,2127.333
149,T126,T126,Kenny Perry,83,"2' 6""",826,2034.75
150,T126,T126,Carl Pettersson,111,"2' 6""",964,2372.833
151,T126,T126,Michael Putnam,96,"2' 6""",925,2289.333
152,T126,T126,Kyle Reifers,71,"2' 6""",710,1770.5829999999999
153,T126,T126,Rory Sabbatini,81,"2' 6""",616,1547.6670000000001
154,T126,T126,Paul Stankowski,52,"2' 6""",466,1175.083
155,T126,T126,Darron Stiles,65,"2' 6""",607,1528.5
156,T126,T126,Chris Tidland,59,"2' 6""",559,1407.25
157,T126,T126,Bo Van Pelt,104,"2' 6""",1058,2653.417
158,T126,T126,Brett Wetterich,88,"2' 6""",791,2001.6670000000001
159,T126,T126,Mark Wilson,87,"2' 6""",810,2038.9170000000001
160,T161,T161,Craig Barlow,52,"2' 7""",497,1287.667
161,T161,T161,Jeff Brehaut,59,"2' 7""",546,1418.0
162,T161,T161,Tom Byrum,50,"2' 7""",469,1200.833
163,T161,T161,Mark Calcavecchia,93,"2' 7""",749,1950.6670000000001
164,T161,T161,Chris Couch,76,"2' 7""",796,2080.75
165,T161,T161,John Daly,59,"2' 7""",536,1389.75
166,T161,T161,Jason Dufner,100,"2' 7""",950,2480.833
167,T161,T161,Harrison Frazar,88,"2' 7""",796,2030.75
168,T161,T161,Fred Funk,65,"2' 7""",572,1455.6670000000001
169,T161,T161,Mathias Grönberg,95,"2' 7""",940,2412.0
170,T161,T161,J.B. Holmes,71,"2' 7""",710,1846.0
171,T161,T161,Tom Johnson,74,"2' 7""",698,1798.8329999999999
172,T161,T161,Richard Johnson,93,"2' 7""",947,2460.167
173,T161,T161,Kent Jones,97,"2' 7""",964,2491.667
174,T161,T161,Anthony Kim,93,"2' 7""",865,2201.333
175,T161,T161,Cliff Kresge,107,"2' 7""",1088,2800.917
176,T161,T161,Craig Lile,77,"2' 7""",722,1847.8329999999999
177,T161,T161,Jeff Maggert,79,"2' 7""",861,2245.417
178,T161,T161,Ryan Moore,92,"2' 7""",794,2076.583
179,T161,T161,Kevin Na,84,"2' 7""",762,1978.5829999999999
180,T161,T161,Ryan Palmer,91,"2' 7""",885,2254.833
181,T161,T161,Jesper Parnevik,88,"2' 7""",780,1991.8329999999999
182,T161,T161,Dicky Pride,71,"2' 7""",649,1685.5829999999999
183,T161,T161,Jeff Quinney,95,"2' 7""",938,2415.833
184,T161,T161,John Senden,97,"2' 7""",971,2490.333
185,T161,T161,Nick Watney,87,"2' 7""",766,1993.25
186,T187,T187,Woody Austin,95,"2' 8""",886,2367.917
187,T187,T187,Brian Bateman,55,"2' 8""",457,1212.833
188,T187,T187,Andrew Buckle,77,"2' 8""",706,1868.25
189,T187,T187,Sean O'Hair,98,"2' 8""",879,2328.5
190,T187,T187,Henrik Stenson,52,"2' 8""",386,1026.333
191,T187,T187,Kirk Triplett,77,"2' 8""",762,2008.4170000000001
192,T187,T187,Jaco Van Zyl,51,"2' 8""",480,1274.583
193,T187,T187,Steve Wheatcroft,73,"2' 8""",663,1764.3329999999999
194,195,195,Jim Rutledge,59,"2' 9""",544,1491.0829999999999
195,196,196,Jason Gore,86,"2' 11""",847,2441.5
