,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
49,T49,T49,Zach Johnson,76,0.77,52,4.0
50,T49,T49,Chris Stroud,66,0.77,39,3.0
51,52,52,Tim Petrovic,106,0.76,79,6.0
52,T53,T53,Tom Byrum,50,0.75,40,3.0
53,T53,T53,Jeff Gove,103,0.75,93,7.0
54,T55,T55,Brendon de Jonge,76,0.74,54,4.0
55,T55,T55,Kevin Sutherland,85,0.74,68,5.0
56,T55,T55,Bubba Watson,80,0.74,54,4.0
57,58,58,Robert Allenby,90,0.72,69,5.0
58,T59,T59,Tom Pernice Jr.,104,0.71,70,5.0
59,T59,T59,Justin Rose,63,0.71,28,2.0
60,T59,T59,Rory Sabbatini,81,0.71,42,3.0
61,T59,T59,Heath Slocum,101,0.71,70,5.0
62,T59,T59,Charles Warren,101,0.71,85,6.0
63,T64,T64,Rich Barcelo,80,0.7,57,4.0
64,T64,T64,Chad Campbell,96,0.7,71,5.0
65,T64,T64,Gavin Coles,87,0.7,71,5.0
66,T67,T67,Joe Durant,88,0.69,72,5.0
67,T67,T67,Bob Estes,88,0.69,72,5.0
68,T67,T67,Anthony Kim,93,0.69,72,5.0
69,T70,T70,Harrison Frazar,88,0.68,44,3.0
70,T70,T70,Jim Furyk,84,0.68,59,4.0
71,T70,T70,John Senden,97,0.68,73,5.0
72,T73,T73,Ken Duke,112,0.67,75,5.0
73,T73,T73,Lucas Glover,98,0.67,60,4.0
74,T73,T73,Ryan Moore,92,0.67,60,4.0
75,T73,T73,Nick O'Hern,72,0.67,45,3.0
76,77,77,David Branshaw,83,0.66,61,4.0
77,78,78,Rocco Mediate,72,0.65,46,3.0
78,T79,T79,Paul Gow,70,0.64,47,3.0
79,T79,T79,Pat Perez,84,0.64,47,3.0
80,T79,T79,Charlie Wi,90,0.64,78,5.0
81,T82,T82,Padraig Harrington,64,0.63,32,2.0
82,T82,T82,Matt Kuchar,85,0.63,63,4.0
83,T82,T82,Michael Putnam,96,0.63,79,5.0
84,T82,T82,Brandt Snedeker,105,0.63,64,4.0
85,T82,T82,Henrik Stenson,52,0.63,32,2.0
86,T82,T82,Darron Stiles,65,0.63,32,2.0
87,T88,T88,Shaun Micheel,91,0.62,65,4.0
88,T88,T88,Sean O'Hair,98,0.62,65,4.0
89,T90,T90,Cameron Beckman,96,0.61,82,5.0
90,T90,T90,K.J. Choi,87,0.61,66,4.0
91,T90,T90,Ryan Palmer,91,0.61,66,4.0
92,T93,T93,Michael Allen,74,0.6,67,4.0
93,T93,T93,Hunter Mahan,91,0.6,83,5.0
94,T95,T95,Chris Couch,76,0.59,51,3.0
95,T95,T95,Mathew Goggin,97,0.59,85,5.0
96,97,97,Rod Pampling,92,0.58,52,3.0
97,T98,T98,Andrew Buckle,77,0.57,53,3.0
98,T98,T98,Mark Hensby,81,0.57,53,3.0
99,T100,T100,Chris DiMarco,79,0.56,36,2.0
100,T100,T100,Steve Elkington,87,0.56,54,3.0
101,T100,T100,Robert Garrigus,95,0.56,71,4.0
102,T100,T100,Mathias Grönberg,95,0.56,89,5.0
103,T100,T100,Troy Matteson,87,0.56,71,4.0
104,T100,T100,Mark Wilson,87,0.56,71,4.0
105,106,106,Brian Davis,101,0.55,73,4.0
106,T107,T107,Alex Cejka,80,0.54,56,3.0
107,T107,T107,Brian Gay,107,0.54,74,4.0
108,T107,T107,Stephen Leaney,82,0.54,74,4.0
109,T107,T107,John Merrick,92,0.54,74,4.0
110,T107,T107,Geoff Ogilvy,84,0.54,56,3.0
111,112,112,Cliff Kresge,107,0.53,76,4.0
112,113,113,Daisuke Maruyama,86,0.52,58,3.0
113,T114,T114,Jason Dufner,100,0.51,59,3.0
114,T114,T114,Chris Tidland,59,0.51,59,3.0
115,T116,T116,Jeff Brehaut,59,0.5,40,2.0
116,T116,T116,D.J. Brigman,67,0.5,40,2.0
117,T116,T116,Steve Flesch,100,0.5,60,3.0
118,T116,T116,Ryuji Imada,104,0.5,60,3.0
119,T116,T116,Ted Purdy,102,0.5,80,4.0
120,T116,T116,Jim Rutledge,59,0.5,60,3.0
121,T122,T122,Woody Austin,95,0.48,62,3.0
122,T122,T122,Aaron Baddeley,83,0.48,42,2.0
123,T122,T122,Adam Scott,69,0.48,42,2.0
124,T125,T125,Bart Bryant,87,0.47,64,3.0
125,T125,T125,Craig Kanada,109,0.47,86,4.0
126,T125,T125,Carl Pettersson,111,0.47,64,3.0
127,T125,T125,Mike Weir,82,0.47,43,2.0
128,T125,T125,Dean Wilson,92,0.47,64,3.0
129,T130,T130,Jonathan Byrd,73,0.45,44,2.0
130,T130,T130,Marco Dawson,73,0.45,44,2.0
131,T130,T130,Scott Gutschewski,67,0.45,44,2.0
132,T130,T130,Jeff Overton,60,0.45,44,2.0
133,T134,T134,Bill Haas,93,0.44,68,3.0
134,T134,T134,Trevor Immelman,74,0.44,45,2.0
135,T134,T134,Kenny Perry,83,0.44,68,3.0
136,T137,T137,Ben Curtis,80,0.43,46,2.0
137,T137,T137,Doug LaBelle II,104,0.43,94,4.0
138,T137,T137,Joey Sindelar,75,0.43,69,3.0
139,T137,T137,D.J. Trahan,99,0.43,69,3.0
140,141,141,Billy Mayfair,98,0.42,72,3.0
141,T142,T142,Eric Axley,107,0.41,73,3.0
142,T142,T142,Matt Hendrix,63,0.41,49,2.0
143,T142,T142,Charley Hoffman,97,0.41,74,3.0
144,T145,T145,Kevin Na,84,0.39,51,2.0
145,T145,T145,Kyle Reifers,71,0.39,51,2.0
146,T147,T147,J.B. Holmes,71,0.38,52,2.0
147,T147,T147,Freddie Jacobson,70,0.38,53,2.0
148,T147,T147,Brett Quigley,79,0.38,53,2.0
149,150,150,Stephen Ames,81,0.37,54,2.0
150,T151,T151,Mark Brooks,53,0.36,28,1.0
151,T151,T151,Stewart Cink,91,0.36,56,2.0
152,T151,T151,Retief Goosen,50,0.36,28,1.0
153,T151,T151,J.J. Henry,86,0.36,56,2.0
154,T155,T155,Stuart Appleby,74,0.35,57,2.0
155,T155,T155,Daniel Chopra,106,0.35,86,3.0
156,T157,T157,Fred Funk,65,0.34,58,2.0
157,T157,T157,Bob Heintz,85,0.34,58,2.0
158,T157,T157,Lee Janzen,66,0.34,58,2.0
159,T157,T157,Brett Wetterich,88,0.34,58,2.0
160,T161,T161,Ernie Els,59,0.33,30,1.0
161,T161,T161,Jason Gore,86,0.33,60,2.0
162,T161,T161,Corey Pavin,81,0.33,60,2.0
163,T161,T161,Vijay Singh,102,0.33,61,2.0
164,165,165,Kevin Stadler,95,0.31,64,2.0
165,T166,T166,Tripp Isenhour,86,0.29,70,2.0
166,T166,T166,Bryce Molder,56,0.29,34,1.0
167,T166,T166,David Toms,80,0.29,34,1.0
168,T166,T166,Jay Williamson,50,0.29,35,1.0
169,T170,T170,Steve Marino,106,0.27,75,2.0
170,T170,T170,Paul Stankowski,52,0.27,37,1.0
171,172,172,Jeff Sluman,60,0.26,39,1.0
172,173,173,Brian Bateman,55,0.23,44,1.0
173,174,174,Chris Riley,59,0.21,47,1.0
174,T175,T175,Todd Hamilton,76,0.2,51,1.0
175,T175,T175,Tom Lehman,62,0.2,49,1.0
176,T175,T175,Steve Wheatcroft,73,0.2,50,1.0
177,T178,T178,Rich Beem,89,0.17,59,1.0
178,T178,T178,Steve Lowery,74,0.17,60,1.0
179,T180,T180,Jarrod Lyle,77,0.16,61,1.0
180,T180,T180,Vaughn Taylor,91,0.16,61,1.0
181,T182,T182,Tim Herron,98,0.14,72,1.0
182,T182,T182,Boo Weekley,101,0.14,70,1.0
183,184,184,Nick Watney,87,0.13,75,1.0
184,185,185,Richard Johnson,93,0.12,81,1.0
185,T186,T186,Craig Barlow,52,0.0,34,
186,T186,T186,José Coceres,50,0.0,31,
187,T186,T186,Paul Goydos,60,0.0,30,
188,T186,T186,Anders Hansen,55,0.0,30,
189,T186,T186,Tom Johnson,74,0.0,52,
190,T186,T186,Craig Lile,77,0.0,45,
191,T186,T186,Phil Mickelson,73,0.0,43,
192,T186,T186,José María Olazábal,52,0.0,32,
193,T186,T186,Ian Poulter,63,0.0,24,
194,T186,T186,Jason Schultz,63,0.0,37,
195,T186,T186,Jaco Van Zyl,51,0.0,34,
