,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
44,T37,T37,John Merrick,92,"25' 3""",17580.083,696
45,T37,T37,Bob Tway,103,"25' 3""",18205.25,722
46,T47,T47,Stuart Appleby,74,"25' 2""",11505.0,457
47,T47,T47,Troy Matteson,87,"25' 2""",15348.333,610
48,T47,T47,Dicky Pride,71,"25' 2""",12463.0,495
49,T47,T47,Brandt Snedeker,105,"25' 2""",18102.0,720
50,T47,T47,Paul Stankowski,52,"25' 2""",8343.667,331
51,T52,T52,Craig Barlow,52,"25' 1""",9264.583,369
52,T52,T52,Brian Bateman,55,"25' 1""",8343.0,333
53,T52,T52,Stewart Cink,91,"25' 1""",14902.5,594
54,T52,T52,John Daly,59,"25' 1""",8946.25,357
55,T52,T52,Glen Day,85,"25' 1""",15165.417,605
56,T52,T52,Steve Elkington,87,"25' 1""",15113.667,602
57,T52,T52,J.P. Hayes,89,"25' 1""",15636.0,623
58,T52,T52,Charley Hoffman,97,"25' 1""",16326.75,651
59,T52,T52,Trevor Immelman,74,"25' 1""",12106.25,483
60,T52,T52,Jarrod Lyle,77,"25' 1""",13260.083,528
61,T52,T52,Kevin Na,84,"25' 1""",14302.5,570
62,T52,T52,Corey Pavin,81,"25' 1""",13853.083,552
63,T64,T64,Bart Bryant,87,"25' 0""",15212.083,609
64,T64,T64,Paul Gow,70,"25' 0""",11665.833,466
65,T64,T64,Cliff Kresge,107,"25' 0""",20518.583,822
66,T64,T64,Brett Quigley,79,"25' 0""",12748.25,510
67,T64,T64,Henrik Stenson,52,"25' 0""",7396.75,296
68,T64,T64,Duffy Waldorf,69,"25' 0""",12637.917,506
69,T70,T70,Jonathan Byrd,73,"24' 11""",11524.917,462
70,T70,T70,Luke Donald,69,"24' 11""",9552.167,383
71,T70,T70,Jason Dufner,100,"24' 11""",17385.333,697
72,T73,T73,Bill Haas,93,"24' 10""",16686.167,672
73,T73,T73,Peter Lonard,85,"24' 10""",15273.5,616
74,T73,T73,Davis Love III,66,"24' 10""",11310.667,456
75,T73,T73,Shaun Micheel,91,"24' 10""",14887.25,600
76,T73,T73,Joey Sindelar,75,"24' 10""",14416.167,580
77,T78,T78,Billy Andrade,88,"24' 9""",15531.75,628
78,T78,T78,Craig Bowden,78,"24' 9""",13255.333,535
79,T78,T78,Jeff Brehaut,59,"24' 9""",10161.5,411
80,T78,T78,Bryce Molder,56,"24' 9""",9339.917,378
81,T78,T78,Carl Pettersson,111,"24' 9""",17635.417,713
82,T78,T78,Kyle Reifers,71,"24' 9""",12764.75,515
83,T78,T78,Kevin Stadler,95,"24' 9""",16725.25,676
84,T78,T78,Johnson Wagner,97,"24' 9""",18618.75,752
85,T78,T78,Steve Wheatcroft,73,"24' 9""",11870.917,480
86,T87,T87,Aaron Baddeley,83,"24' 8""",12125.0,491
87,T87,T87,Brian Gay,107,"24' 8""",18320.667,743
88,T87,T87,Craig Kanada,109,"24' 8""",18628.25,756
89,T87,T87,Billy Mayfair,98,"24' 8""",17857.583,723
90,T91,T91,Stephen Ames,81,"24' 7""",13225.25,538
91,T91,T91,Eric Axley,107,"24' 7""",18014.833,733
92,T91,T91,Cameron Beckman,96,"24' 7""",18239.25,743
93,T91,T91,Jason Bohn,57,"24' 7""",10822.583,440
94,T91,T91,Brian Davis,101,"24' 7""",17368.333,707
95,T91,T91,Nathan Green,103,"24' 7""",16475.5,670
96,T91,T91,Freddie Jacobson,70,"24' 7""",13416.333,545
97,T91,T91,Steve Lowery,74,"24' 7""",13686.75,557
98,T91,T91,George McNeill,95,"24' 7""",15543.917,632
99,T91,T91,Pat Perez,84,"24' 7""",12872.083,524
100,T91,T91,Adam Scott,69,"24' 7""",10532.25,428
101,T91,T91,Steve Stricker,81,"24' 7""",13315.333,542
102,T91,T91,Bo Van Pelt,104,"24' 7""",20235.75,824
103,T104,T104,Chris DiMarco,79,"24' 6""",12658.417,517
104,T104,T104,Mathias Grönberg,95,"24' 6""",16892.167,689
105,T104,T104,Justin Leonard,95,"24' 6""",16364.0,669
106,T104,T104,Geoff Ogilvy,84,"24' 6""",12257.083,501
107,T104,T104,Rod Pampling,92,"24' 6""",15257.833,623
108,T104,T104,Tom Pernice Jr.,104,"24' 6""",15563.583,636
109,T104,T104,Kirk Triplett,77,"24' 6""",13754.083,561
110,T104,T104,Camilo Villegas,82,"24' 6""",13978.25,571
111,T112,T112,Tommy Armour III,81,"24' 5""",15242.333,624
112,T112,T112,Lee Janzen,66,"24' 5""",10470.5,429
113,T112,T112,Zach Johnson,76,"24' 5""",12309.333,504
114,T112,T112,Steve Marino,106,"24' 5""",18322.083,751
115,T112,T112,Shigeki Maruyama,84,"24' 5""",14604.333,598
116,T112,T112,Nick O'Hern,72,"24' 5""",10582.583,433
117,T112,T112,Justin Rose,63,"24' 5""",7507.25,307
118,T112,T112,Rory Sabbatini,81,"24' 5""",11748.0,481
119,T120,T120,Daniel Chopra,106,"24' 4""",18472.167,760
120,T120,T120,Tim Clark,66,"24' 4""",9766.167,401
121,T120,T120,Jim Furyk,84,"24' 4""",14317.0,589
122,T120,T120,Retief Goosen,50,"24' 4""",6507.4169999999995,267
123,T120,T120,Todd Hamilton,76,"24' 4""",10440.25,429
124,T120,T120,Tom Lehman,62,"24' 4""",10398.583,428
125,T120,T120,Daisuke Maruyama,86,"24' 4""",15029.417,618
126,T120,T120,Arron Oberholser,69,"24' 4""",10445.75,429
127,T120,T120,Ian Poulter,63,"24' 4""",7368.6669999999995,303
128,T120,T120,Tag Ridings,52,"24' 4""",8602.333,354
129,T120,T120,Jeff Sluman,60,"24' 4""",8354.583,343
130,T131,T131,Robert Allenby,90,"24' 3""",15811.0,653
131,T131,T131,Robert Garrigus,95,"24' 3""",17562.583,725
132,T131,T131,Kent Jones,97,"24' 3""",17384.167,717
133,T131,T131,Anthony Kim,93,"24' 3""",15872.167,655
134,T131,T131,Matt Kuchar,85,"24' 3""",14564.667,601
135,T131,T131,Sean O'Hair,98,"24' 3""",16411.75,677
136,T131,T131,John Rollins,102,"24' 3""",16425.333,677
137,T131,T131,Charles Warren,101,"24' 3""",18599.583,766
138,T131,T131,Brett Wetterich,88,"24' 3""",13645.833,562
139,T140,T140,Rich Beem,89,"24' 2""",13428.083,555
140,T140,T140,David Branshaw,83,"24' 2""",15065.833,623
141,T140,T140,Mark Brooks,53,"24' 2""",8686.083,359
142,T140,T140,Fred Funk,65,"24' 2""",10257.667,424
143,T140,T140,Anders Hansen,55,"24' 2""",6777.3330000000005,280
144,T140,T140,Bob Heintz,85,"24' 2""",13488.167,559
145,T140,T140,J.B. Holmes,71,"24' 2""",12055.917,499
146,T140,T140,Frank Lickliter II,95,"24' 2""",16177.333,669
147,T140,T140,Ryan Moore,92,"24' 2""",14597.917,604
148,T140,T140,Jaco Van Zyl,51,"24' 2""",8548.167,354
149,T150,T150,Ryan Armour,107,"24' 1""",18943.083,786
150,T150,T150,Sergio Garcia,68,"24' 1""",10993.167,457
151,T150,T150,Phil Mickelson,73,"24' 1""",10435.333,433
152,T150,T150,Jeff Overton,60,"24' 1""",11256.25,468
153,T150,T150,Ryan Palmer,91,"24' 1""",16051.333,667
154,T150,T150,Ted Purdy,102,"24' 1""",18270.0,758
155,T150,T150,Heath Slocum,101,"24' 1""",18789.833,779
156,T157,T157,Woody Austin,95,"24' 0""",15837.25,661
157,T157,T157,Marco Dawson,73,"24' 0""",12421.917,517
158,T157,T157,Jeff Gove,103,"24' 0""",19914.75,829
159,T157,T157,Paul Goydos,60,"24' 0""",8120.1669999999995,338
160,T157,T157,Jeff Maggert,79,"24' 0""",15671.833,652
161,T157,T157,Kenny Perry,83,"24' 0""",15273.75,636
162,T157,T157,Chris Riley,59,"24' 0""",8947.167,373
163,T157,T157,Chris Stroud,66,"24' 0""",11055.833,460
164,T165,T165,Brendon de Jonge,76,"23' 11""",12106.5,506
165,T165,T165,John Mallinger,96,"23' 11""",15653.0,655
166,T165,T165,Joe Ogilvie,102,"23' 11""",15808.333,660
167,T165,T165,Bubba Watson,80,"23' 11""",12792.5,534
168,T165,T165,Boo Weekley,101,"23' 11""",15482.5,648
169,T165,T165,Jay Williamson,50,"23' 11""",9674.833,405
170,T165,T165,Tiger Woods,63,"23' 11""",9046.167,378
171,T172,T172,Jerry Kelly,101,"23' 10""",14390.667,604
172,T172,T172,David Toms,80,"23' 10""",11953.75,502
173,T172,T172,Mike Weir,82,"23' 10""",11316.667,475
174,T175,T175,Michael Allen,74,"23' 9""",12460.417,525
175,T175,T175,José Coceres,50,"23' 9""",7879.0,332
176,T175,T175,Harrison Frazar,88,"23' 9""",13436.083,565
177,T175,T175,Vijay Singh,102,"23' 9""",15908.583,671
178,T179,T179,Joe Durant,88,"23' 8""",15676.667,662
179,T179,T179,Vaughn Taylor,91,"23' 8""",13221.25,559
180,T179,T179,D.J. Trahan,99,"23' 8""",18333.75,774
181,182,182,Ken Duke,112,"23' 7""",18510.667,786
182,T183,T183,Chad Campbell,96,"23' 4""",14048.083,602
183,T183,T183,Ernie Els,59,"23' 4""",8567.833,367
184,T183,T183,Steve Flesch,100,"23' 4""",17321.333,743
185,T183,T183,Darron Stiles,65,"23' 4""",9901.0,425
186,T187,T187,Padraig Harrington,64,"23' 3""",7779.8330000000005,335
187,T187,T187,Matt Hendrix,63,"23' 3""",10895.167,468
188,189,189,Robert Gamez,88,"23' 2""",15011.75,647
189,T190,T190,Mark Hensby,81,"23' 1""",13160.333,570
190,T190,T190,Rocco Mediate,72,"23' 1""",12213.75,529
191,T192,T192,Alex Cejka,80,"23' 0""",14651.25,638
192,T192,T192,Greg Owen,81,"23' 0""",13561.917,589
193,194,194,Bubba Dickerson,51,"22' 9""",7315.1669999999995,322
194,195,195,Mark Calcavecchia,93,"22' 6""",12194.667,541
195,196,196,Scott Verplank,82,"22' 1""",10691.75,485
