,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,Jay Williamson,0.4,1,252
1,2,2,José María Olazábal,1.11,3,270
2,T3,T3,Sergio Garcia,1.23,4,324
3,T3,T3,Charlie Wi,1.23,6,486
4,5,5,Michael Allen,1.52,6,396
5,6,6,Zach Johnson,1.59,6,378
6,T7,T7,Charley Hoffman,1.67,9,540
7,T7,T7,Tripp Isenhour,1.67,9,540
8,T9,T9,Nathan Green,1.72,9,522
9,T9,T9,Brandt Snedeker,1.72,9,522
10,11,11,Brian Gay,1.74,10,576
11,12,12,Michael Boyd,1.85,7,378
12,T13,T13,Anders Hansen,1.96,6,306
13,T13,T13,Craig Kanada,1.96,12,612
14,T13,T13,Michael Sim,1.96,6,306
15,T16,T16,Shigeki Maruyama,1.97,11,558
16,T16,T16,Joe Ogilvie,1.97,11,558
17,18,18,Mark Hensby,2.0,9,450
18,19,19,Steve Stricker,2.02,8,396
19,20,20,Gavin Coles,2.06,10,486
20,21,21,Tim Clark,2.16,7,324
21,T22,T22,Chris DiMarco,2.17,9,414
22,T22,T22,Duffy Waldorf,2.17,9,414
23,T24,T24,Freddie Jacobson,2.22,8,360
24,T24,T24,Dicky Pride,2.22,10,450
25,T24,T24,Tiger Woods,2.22,6,270
26,T27,T27,Bob Heintz,2.26,11,486
27,T27,T27,Bob Tway,2.26,13,576
28,29,29,Scott Verplank,2.27,9,396
29,30,30,Jason Bohn,2.29,7,306
30,T31,T31,Jarrod Lyle,2.31,10,432
31,T31,T31,Brett Quigley,2.31,10,432
32,33,33,Kevin Na,2.35,11,468
33,T34,T34,Daniel Chopra,2.36,14,594
34,T34,T34,Johnson Wagner,2.36,14,594
35,T36,T36,Parker McLachlin,2.38,12,504
36,T36,T36,Bryce Molder,2.38,9,378
37,T36,T36,Nick O'Hern,2.38,9,378
38,T36,T36,Heath Slocum,2.38,12,504
39,T36,T36,Henrik Stenson,2.38,6,252
40,41,41,Cliff Kresge,2.41,13,540
41,42,42,Richard Johnson,2.43,14,576
42,T43,T43,Eric Axley,2.47,16,648
43,T43,T43,Tag Ridings,2.47,8,324
44,45,45,Michael Putnam,2.49,13,522
45,46,46,Tom Byrum,2.5,9,360
46,47,47,Aaron Baddeley,2.53,10,396
47,48,48,Tommy Armour III,2.55,11,432
48,49,49,Matt Kuchar,2.56,12,468
49,T50,T50,Brian Davis,2.58,13,504
50,T50,T50,Robert Garrigus,2.58,13,504
51,T50,T50,J.P. Hayes,2.58,13,504
52,53,53,Justin Rose,2.59,7,270
53,T54,T54,Bubba Dickerson,2.63,9,342
54,T54,T54,Arron Oberholser,2.63,9,342
55,56,56,Chris Tidland,2.65,10,378
56,T57,T57,Charles Howell III,2.67,12,450
57,T57,T57,Jesper Parnevik,2.67,13,486
58,59,59,Steve Flesch,2.69,15,558
59,T60,T60,Rich Beem,2.78,14,504
60,T60,T60,Alex Cejka,2.78,12,432
61,T60,T60,Craig Lile,2.78,12,432
62,T60,T60,Dean Wilson,2.78,14,504
63,64,64,Doug LaBelle II,2.86,17,594
64,65,65,John Senden,2.88,14,486
65,66,66,Corey Pavin,2.89,13,450
66,67,67,Jonathan Byrd,2.9,12,414
67,T68,T68,Stephen Ames,2.91,11,378
68,T68,T68,Jeff Brehaut,2.91,11,378
69,70,70,Luke Donald,2.92,10,342
70,T71,T71,Bob Estes,2.98,15,504
71,T71,T71,John Rollins,2.98,15,504
72,T73,T73,John Daly,3.03,12,396
73,T73,T73,Jim Furyk,3.03,12,396
74,T73,T73,Rory Sabbatini,3.03,12,396
75,T76,T76,Ken Duke,3.05,17,558
76,T76,T76,Tom Pernice Jr.,3.05,17,558
77,T78,T78,Mark Brooks,3.09,10,324
78,T78,T78,Glen Day,3.09,15,486
79,T78,T78,Paul Goydos,3.09,10,324
80,T78,T78,Pat Perez,3.09,15,486
81,82,82,Steve Elkington,3.11,14,450
82,T83,T83,Stuart Appleby,3.14,13,414
83,T83,T83,Marco Dawson,3.14,13,414
84,85,85,Robert Gamez,3.15,17,540
85,86,86,David Toms,3.17,12,378
86,T87,T87,Rich Barcelo,3.21,15,468
87,T87,T87,Paul Gow,3.21,15,468
88,T87,T87,Troy Matteson,3.21,15,468
89,90,90,Jeff Overton,3.22,11,342
90,91,91,Steve Marino,3.23,18,558
91,T92,T92,Bart Bryant,3.24,14,432
92,T92,T92,K.J. Choi,3.24,14,432
93,T92,T92,Stewart Cink,3.24,14,432
94,T92,T92,Kenny Perry,3.24,14,432
95,T92,T92,Chris Stroud,3.24,14,432
96,T97,T97,José Coceres,3.27,10,306
97,T97,T97,Padraig Harrington,3.27,10,306
98,T99,T99,D.J. Brigman,3.28,13,396
99,T99,T99,Rocco Mediate,3.28,13,396
100,T101,T101,Lucas Glover,3.29,16,486
101,T101,T101,Brett Wetterich,3.29,16,486
102,103,103,Ryan Armour,3.3,19,576
103,T104,T104,Craig Bowden,3.33,15,450
104,T104,T104,Ernie Els,3.33,9,270
105,T104,T104,J.J. Henry,3.33,15,450
106,T104,T104,Jeff Maggert,3.33,15,450
107,T104,T104,George McNeill,3.33,18,540
108,T104,T104,Phil Mickelson,3.33,12,360
109,T104,T104,Carl Pettersson,3.33,18,540
110,T104,T104,Kevin Sutherland,3.33,15,450
111,T112,T112,Todd Hamilton,3.37,17,504
112,T112,T112,Vaughn Taylor,3.37,17,504
113,114,114,Brian Bateman,3.4,11,324
114,115,115,Ryuji Imada,3.41,19,558
115,T116,T116,Andrew Buckle,3.42,16,468
116,T116,T116,Brendon de Jonge,3.42,16,468
117,T116,T116,Retief Goosen,3.42,8,234
118,T116,T116,Stephen Leaney,3.42,16,468
119,T116,T116,Kyle Reifers,3.42,16,468
120,T116,T116,Vijay Singh,3.42,16,468
121,122,122,Jeff Sluman,3.44,13,378
122,123,123,Cameron Beckman,3.45,18,522
123,124,124,Camilo Villegas,3.47,15,432
124,125,125,Woody Austin,3.5,17,486
125,126,126,Jason Schultz,3.54,14,396
126,T127,T127,Chris Couch,3.64,19,522
127,T127,T127,Greg Owen,3.64,19,522
128,129,129,Tim Petrovic,3.65,21,576
129,T130,T130,Jason Gore,3.7,18,486
130,T130,T130,Matt Hendrix,3.7,16,432
131,T130,T130,Kent Jones,3.7,20,540
132,T130,T130,Bo Van Pelt,3.7,20,540
133,134,134,Briny Baird,3.76,21,558
134,135,135,Ryan Moore,3.77,19,504
135,136,136,Joey Sindelar,3.78,17,450
136,137,137,Fred Funk,3.79,15,396
137,138,138,Tom Lehman,3.8,13,342
138,139,139,Jeff Quinney,3.83,20,522
139,T140,T140,David Branshaw,3.89,21,540
140,T140,T140,Bill Haas,3.89,21,540
141,T142,T142,Joe Durant,3.91,19,486
142,T142,T142,Tim Herron,3.91,19,486
143,T142,T142,Hunter Mahan,3.91,19,486
144,T145,T145,Ian Poulter,3.92,12,306
145,T145,T145,Chris Riley,3.92,12,306
146,T147,T147,Lee Janzen,3.94,17,432
147,T147,T147,Rod Pampling,3.94,17,432
148,T149,T149,Steve Allan,4.01,13,324
149,T149,T149,Adam Scott,4.01,13,324
150,T149,T149,Paul Stankowski,4.01,13,324
151,T152,T152,Frank Lickliter II,4.02,21,522
152,T152,T152,John Mallinger,4.02,21,522
153,T152,T152,Boo Weekley,4.02,21,522
154,155,155,Mike Weir,4.04,16,396
155,156,156,Tom Johnson,4.12,20,486
156,T157,T157,Craig Barlow,4.17,12,288
157,T157,T157,Ben Curtis,4.17,18,432
158,T157,T157,Jerry Kelly,4.17,21,504
159,T157,T157,Shaun Micheel,4.17,21,504
160,T157,T157,Ted Purdy,4.17,24,576
161,T162,T162,Mathew Goggin,4.21,22,522
162,T162,T162,Justin Leonard,4.21,22,522
163,T162,T162,Charles Warren,4.21,22,522
164,165,165,Ryan Palmer,4.26,23,540
165,166,166,Scott Gutschewski,4.29,17,396
166,T167,T167,Chad Campbell,4.32,21,486
167,T167,T167,Peter Lonard,4.32,21,486
168,169,169,Jim Rutledge,4.35,18,414
169,170,170,Mark Calcavecchia,4.37,22,504
170,T171,T171,Trevor Immelman,4.44,16,360
171,T171,T171,Steve Wheatcroft,4.44,20,450
172,173,173,Bubba Watson,4.49,21,468
173,174,174,Harrison Frazar,4.51,26,576
174,175,175,Steve Lowery,4.55,18,396
175,176,176,D.J. Trahan,4.63,25,540
176,177,177,Kevin Stadler,4.66,26,558
177,178,178,Mark Wilson,4.67,21,450
178,179,179,Davis Love III,4.72,17,360
179,180,180,Jaco Van Zyl,4.76,18,378
180,181,181,John Merrick,4.79,25,522
181,182,182,Mathias Grönberg,4.84,27,558
182,183,183,Anthony Kim,4.91,23,468
183,184,184,Billy Andrade,4.94,24,486
184,185,185,Jason Dufner,5.03,29,576
185,186,186,Jeff Gove,5.19,28,540
186,187,187,Geoff Ogilvy,5.29,20,378
187,188,188,Darron Stiles,5.32,23,432
188,189,189,Sean O'Hair,5.36,27,504
189,190,190,Billy Mayfair,5.37,29,540
190,191,191,Daisuke Maruyama,5.75,29,504
191,192,192,Nick Watney,5.77,27,468
192,193,193,Kirk Triplett,5.78,26,450
193,194,194,J.B. Holmes,5.79,25,432
194,195,195,Will MacKenzie,5.93,32,540
195,196,196,Robert Allenby,6.17,30,486
