,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
157,158,158,Paul Goydos,4.04,8,198
158,159,159,Briny Baird,4.06,19,468
159,160,160,Luke Donald,4.07,11,270
160,T161,T161,Steve Flesch,4.09,14,342
161,T161,T161,Frank Lickliter II,4.09,14,342
162,163,163,John Merrick,4.25,13,306
163,164,164,Joey Sindelar,4.27,10,234
164,T165,T165,Jeff Brehaut,4.32,7,162
165,T165,T165,Michael Sim,4.32,7,162
166,167,167,Brian Davis,4.35,18,414
167,T168,T168,Rich Barcelo,4.37,11,252
168,T168,T168,Marco Dawson,4.37,11,252
169,T170,T170,Craig Barlow,4.44,8,180
170,T170,T170,Brian Bateman,4.44,8,180
171,T170,T170,John Daly,4.44,8,180
172,T170,T170,Will MacKenzie,4.44,16,360
173,174,174,John Senden,4.5,17,378
174,175,175,Joe Durant,4.51,13,288
175,176,176,Duffy Waldorf,4.55,9,198
176,T177,T177,Fred Funk,4.63,10,216
177,T177,T177,Charles Howell III,4.63,15,324
178,T177,T177,Ryan Moore,4.63,15,324
179,T177,T177,Greg Owen,4.63,10,216
180,T181,T181,Jim Rutledge,4.76,6,126
181,T181,T181,Kirk Triplett,4.76,12,252
182,T183,T183,Jason Schultz,5.0,9,180
183,T183,T183,Jeff Sluman,5.0,9,180
184,185,185,Jerry Kelly,5.07,21,414
185,186,186,Troy Matteson,5.25,17,324
186,T187,T187,Eric Axley,5.26,18,342
187,T187,T187,Michael Putnam,5.26,18,342
188,189,189,Charles Warren,5.29,20,378
189,T190,T190,Jason Bohn,5.56,12,216
190,T190,T190,Mathew Goggin,5.56,20,360
191,T190,T190,Brett Wetterich,5.56,17,306
192,T190,T190,Steve Wheatcroft,5.56,12,216
193,194,194,Steve Marino,5.81,23,396
194,195,195,Kyle Reifers,6.11,11,180
195,196,196,Jaco Van Zyl,7.78,7,90
