,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
0,1,1,Jesper Parnevik,88,26.92,286,77
1,2,2,Padraig Harrington,64,23.38,154,36
2,3,3,Jason Schultz,63,23.08,182,42
3,4,4,Paul Goydos,60,22.93,157,36
4,5,5,Freddie Jacobson,70,22.31,251,56
5,6,6,Geoff Ogilvy,84,22.0,200,44
6,7,7,Chris Riley,59,21.94,155,34
7,8,8,Jonathan Byrd,73,21.78,202,44
8,9,9,Tiger Woods,63,21.57,153,33
9,10,10,Steve Lowery,74,21.4,243,52
10,11,11,Parker McLachlin,83,21.31,244,52
11,12,12,José Coceres,50,21.23,146,31
12,13,13,Sean O'Hair,98,21.02,295,62
13,14,14,Carl Pettersson,111,20.85,331,69
14,15,15,Corey Pavin,81,20.33,246,50
15,16,16,Ryan Moore,92,20.23,262,53
16,17,17,Joe Ogilvie,102,19.94,311,62
17,18,18,Ryuji Imada,104,19.78,278,55
18,19,19,Rich Beem,89,19.62,265,52
19,20,20,Bob Heintz,85,19.51,246,48
20,21,21,Tag Ridings,52,19.34,181,35
21,22,22,Bryce Molder,56,19.3,171,33
22,23,23,Brian Davis,101,19.03,289,55
23,24,24,Dean Wilson,92,18.99,258,49
24,25,25,Rory Sabbatini,81,18.57,210,39
25,26,26,Charley Hoffman,97,18.49,265,49
26,27,27,Frank Lickliter II,95,18.47,314,58
27,28,28,Justin Leonard,95,18.44,282,52
28,29,29,Steve Allan,63,18.37,196,36
29,30,30,Jaco Van Zyl,51,18.32,131,24
30,T31,T31,Tim Clark,66,18.29,175,32
31,T31,T31,Pat Perez,84,18.29,246,45
32,33,33,Craig Lile,77,18.26,230,42
33,T34,T34,Jeff Maggert,79,18.18,286,52
34,T34,T34,Billy Mayfair,98,18.18,319,58
35,T36,T36,Eric Axley,107,18.13,331,60
36,T36,T36,Daniel Chopra,106,18.13,342,62
37,38,38,Vaughn Taylor,91,18.03,244,44
38,39,39,John Merrick,92,17.99,278,50
39,40,40,Bart Bryant,87,17.91,268,48
40,41,41,Craig Kanada,109,17.83,314,56
41,T42,T42,Steve Elkington,87,17.79,253,45
42,T42,T42,Jay Williamson,50,17.79,163,29
43,44,44,Troy Matteson,87,17.74,310,55
44,45,45,Dicky Pride,71,17.73,220,39
45,46,46,Jason Gore,86,17.71,271,48
46,47,47,Tim Petrovic,106,17.68,328,58
47,48,48,Michael Putnam,96,17.57,313,55
48,49,49,Todd Hamilton,76,17.44,172,30
49,50,50,Shaun Micheel,91,17.39,276,48
50,51,51,J.P. Hayes,89,17.36,265,46
51,52,52,Gavin Coles,87,17.13,286,49
52,53,53,Lucas Glover,98,17.08,281,48
53,54,54,John Rollins,102,17.03,276,47
54,55,55,Will MacKenzie,100,16.98,324,55
55,56,56,Jason Dufner,100,16.97,330,56
56,57,57,Adam Scott,69,16.96,171,29
57,58,58,Kevin Na,84,16.95,236,40
58,59,59,Bill Haas,93,16.78,292,49
59,60,60,Aaron Baddeley,83,16.75,209,35
60,61,61,Chad Campbell,96,16.73,281,47
61,62,62,Jeff Quinney,95,16.72,293,49
62,T63,T63,Richard Johnson,93,16.67,318,53
63,T63,T63,Rod Pampling,92,16.67,252,42
64,T63,T63,Chris Stroud,66,16.67,198,33
65,66,66,Camilo Villegas,82,16.6,253,42
66,67,67,Jarrod Lyle,77,16.59,217,36
67,T68,T68,Luke Donald,69,16.44,146,24
68,T68,T68,Jeff Overton,60,16.44,219,36
69,T70,T70,Tim Herron,98,16.42,268,44
70,T70,T70,Boo Weekley,101,16.42,274,45
71,72,72,Stuart Appleby,74,16.38,177,29
72,73,73,Michael Allen,74,16.33,245,40
73,74,74,David Toms,80,16.32,239,39
74,75,75,Rich Barcelo,80,16.24,234,38
75,76,76,Kent Jones,97,16.22,296,48
76,77,77,Bob Tway,103,16.21,327,53
77,78,78,Stephen Ames,81,16.14,223,36
78,79,79,Daisuke Maruyama,86,16.13,248,40
79,80,80,Charles Howell III,89,16.06,249,40
80,81,81,Nathan Green,103,16.01,281,45
81,82,82,Craig Barlow,52,16.0,150,24
82,83,83,Steve Stricker,81,15.94,207,33
83,84,84,Glen Day,85,15.83,259,41
84,85,85,Jim Furyk,84,15.81,234,37
85,86,86,Chris Tidland,59,15.76,165,26
86,87,87,Brian Gay,107,15.74,324,51
87,88,88,Fred Funk,65,15.71,191,30
88,89,89,Tom Pernice Jr.,104,15.67,268,42
89,90,90,Ernie Els,59,15.65,147,23
90,91,91,Tommy Armour III,81,15.64,243,38
91,92,92,Nick Watney,87,15.61,237,37
92,93,93,Kyle Reifers,71,15.6,218,34
93,94,94,Steve Flesch,100,15.54,354,55
94,T95,T95,Ben Curtis,80,15.53,219,34
95,T95,T95,Vijay Singh,102,15.53,309,48
96,97,97,Jason Bohn,57,15.47,181,28
97,98,98,Briny Baird,115,15.45,369,57
98,99,99,Bob Estes,88,15.41,266,41
99,100,100,John Mallinger,96,15.36,306,47
100,T101,T101,Mark Calcavecchia,93,15.32,248,38
101,T101,T101,Shigeki Maruyama,84,15.32,248,38
102,103,103,Scott Verplank,82,15.31,196,30
103,104,104,Anthony Kim,93,15.3,268,41
104,T105,T105,Chris Couch,76,15.27,262,40
105,T105,T105,Joey Sindelar,75,15.27,262,40
106,107,107,Anders Hansen,55,15.25,118,18
107,108,108,Mark Brooks,53,15.24,164,25
108,109,109,Michael Boyd,61,15.22,184,28
109,110,110,Marco Dawson,73,15.16,244,37
110,111,111,Duffy Waldorf,69,15.15,231,35
111,112,112,Mathew Goggin,97,15.14,284,43
112,T113,T113,Phil Mickelson,73,15.12,172,26
113,T113,T113,Nick O'Hern,72,15.12,172,26
114,T115,T115,Steve Marino,106,15.08,325,49
115,T115,T115,Arron Oberholser,69,15.08,179,27
116,117,117,John Daly,59,15.06,166,25
117,118,118,Paul Gow,70,15.05,206,31
118,119,119,Charlie Wi,90,14.95,301,45
119,120,120,Ryan Palmer,91,14.89,309,46
120,121,121,Craig Bowden,78,14.88,242,36
121,122,122,J.J. Henry,86,14.85,229,34
122,T123,T123,Tom Byrum,50,14.81,162,24
123,T123,T123,Robert Garrigus,95,14.81,324,48
124,T123,T123,José María Olazábal,52,14.81,108,16
125,126,126,Stewart Cink,91,14.76,271,40
126,127,127,Justin Rose,63,14.71,136,20
127,128,128,Mark Wilson,87,14.69,245,36
128,129,129,Brett Wetterich,88,14.64,239,35
129,130,130,Andrew Buckle,77,14.62,212,31
130,T131,T131,Brandt Snedeker,105,14.56,316,46
131,T131,T131,Johnson Wagner,97,14.56,309,45
132,T133,T133,George McNeill,95,14.52,303,44
133,T133,T133,Bubba Watson,80,14.52,248,36
134,135,135,Harrison Frazar,88,14.45,256,37
135,136,136,D.J. Trahan,99,14.43,298,43
136,137,137,Stephen Leaney,82,14.4,250,36
137,T138,T138,Rocco Mediate,72,14.39,264,38
138,T138,T138,Ian Poulter,63,14.39,132,19
139,140,140,Jerry Kelly,101,14.35,230,33
140,141,141,Woody Austin,95,14.29,301,43
141,142,142,Ted Purdy,102,14.24,302,43
142,143,143,Greg Owen,81,14.17,247,35
143,144,144,Ryan Armour,107,14.16,353,50
144,145,145,Heath Slocum,101,14.12,340,48
145,146,146,Paul Stankowski,52,14.09,149,21
146,147,147,Brett Quigley,79,14.08,213,30
147,148,148,Ken Duke,112,14.01,357,50
148,149,149,Mathias Grönberg,95,13.99,293,41
149,150,150,Cameron Beckman,96,13.96,308,43
150,151,151,Robert Allenby,90,13.92,273,38
151,152,152,Hunter Mahan,91,13.91,266,37
152,153,153,Doug LaBelle II,104,13.87,310,43
153,154,154,Kenny Perry,83,13.86,267,37
154,155,155,Jim Rutledge,59,13.82,152,21
155,T156,T156,Brian Bateman,55,13.79,145,20
156,T156,T156,D.J. Brigman,67,13.79,203,28
157,158,158,Kirk Triplett,77,13.77,247,34
158,159,159,Zach Johnson,76,13.74,211,29
159,160,160,Matt Hendrix,63,13.68,212,29
160,161,161,Mark Hensby,81,13.64,264,36
161,162,162,Alex Cejka,80,13.51,259,35
162,163,163,Michael Sim,52,13.5,163,22
163,164,164,Davis Love III,66,13.47,193,26
164,165,165,Cliff Kresge,107,13.45,342,46
165,166,166,J.B. Holmes,71,13.37,202,27
166,167,167,Jeff Gove,103,13.33,315,42
167,168,168,Charles Warren,101,13.31,338,45
168,169,169,Scott Gutschewski,67,13.3,218,29
169,170,170,Matt Kuchar,85,13.25,249,33
170,171,171,David Branshaw,83,13.24,272,36
171,T172,T172,K.J. Choi,87,13.12,221,29
172,T172,T172,Peter Lonard,85,13.12,282,37
173,174,174,Jeff Brehaut,59,13.1,168,22
174,T175,T175,Joe Durant,88,13.04,276,36
175,T175,T175,Sergio Garcia,68,13.04,184,24
176,177,177,Billy Andrade,88,13.01,292,38
177,178,178,Chris DiMarco,79,12.99,231,30
178,179,179,Tom Lehman,62,12.97,185,24
179,180,180,Steve Wheatcroft,73,12.89,194,25
180,181,181,Bo Van Pelt,104,12.88,365,47
181,182,182,Tripp Isenhour,86,12.74,259,33
182,T183,T183,Trevor Immelman,74,12.63,190,24
183,T183,T183,Mike Weir,82,12.63,198,25
184,185,185,Retief Goosen,50,12.5,120,15
185,186,186,Henrik Stenson,52,12.41,137,17
186,187,187,Lee Janzen,66,12.35,170,21
187,188,188,Jeff Sluman,60,11.95,159,19
188,189,189,Tom Johnson,74,11.89,227,27
189,190,190,Kevin Sutherland,85,11.85,211,25
190,191,191,Darron Stiles,65,11.7,188,22
191,192,192,Brendon de Jonge,76,11.62,241,28
192,193,193,Kevin Stadler,95,11.23,276,31
193,194,194,Robert Gamez,88,11.07,298,33
194,195,195,John Senden,97,11.04,299,33
195,196,196,Bubba Dickerson,51,9.74,154,15
