,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
0,1,1,Ryan Moore,92,8,54
1,T2,T2,Joe Durant,88,7,57
2,T2,T2,Robert Garrigus,95,7,55
3,T4,T4,Ryan Armour,107,6,46
4,T4,T4,Woody Austin,95,6,65
5,T4,T4,Rich Beem,89,6,53
6,T4,T4,Mark Calcavecchia,93,6,56
7,T4,T4,Harrison Frazar,88,6,53
8,T4,T4,Greg Owen,81,6,61
9,T4,T4,Kevin Sutherland,85,6,34
10,T4,T4,Steve Wheatcroft,73,6,46
11,T12,T12,Brian Bateman,55,5,37
12,T12,T12,Cameron Beckman,96,5,49
13,T12,T12,David Branshaw,83,5,51
14,T12,T12,Brian Davis,101,5,46
15,T12,T12,Jeff Maggert,79,5,46
16,T12,T12,Troy Matteson,87,5,45
17,T12,T12,Ted Purdy,102,5,55
18,T12,T12,Darron Stiles,65,5,45
19,T12,T12,D.J. Trahan,99,5,68
20,T12,T12,Kirk Triplett,77,5,59
21,T12,T12,Charles Warren,101,5,75
22,T23,T23,Michael Allen,74,4,36
23,T23,T23,Tom Byrum,50,4,24
24,T23,T23,Chad Campbell,96,4,53
25,T23,T23,Lee Janzen,66,4,28
26,T23,T23,Tom Johnson,74,4,50
27,T23,T23,Steve Lowery,74,4,53
28,T23,T23,John Mallinger,96,4,62
29,T23,T23,Michael Putnam,96,4,52
30,T23,T23,Kyle Reifers,71,4,50
31,T23,T23,Bob Tway,103,4,38
32,T33,T33,Robert Allenby,90,3,57
33,T33,T33,Billy Andrade,88,3,61
34,T33,T33,Eric Axley,107,3,59
35,T33,T33,Briny Baird,115,3,78
36,T33,T33,Rich Barcelo,80,3,41
37,T33,T33,Stewart Cink,91,3,37
38,T33,T33,Ben Curtis,80,3,32
39,T33,T33,John Daly,59,3,43
40,T33,T33,Glen Day,85,3,39
41,T33,T33,Brendon de Jonge,76,3,38
42,T33,T33,Mathew Goggin,97,3,61
43,T33,T33,J.B. Holmes,71,3,61
44,T33,T33,Richard Johnson,93,3,41
