,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
0,1,1,Tiger Woods,63,7.9
1,2,2,Henrik Stenson,52,7.3
2,3,3,Freddie Jacobson,70,6.9
3,4,4,Tim Clark,66,6.8
4,T5,T5,Ernie Els,59,6.7
5,T5,T5,Padraig Harrington,64,6.7
6,7,7,Geoff Ogilvy,84,6.5
7,T8,T8,Sergio Garcia,68,6.4
8,T8,T8,Chris Riley,59,6.4
9,T10,T10,Zach Johnson,76,6.3
10,T10,T10,Jesper Parnevik,88,6.3
11,T10,T10,Adam Scott,69,6.3
12,T13,T13,Aaron Baddeley,83,6.2
13,T13,T13,Rory Sabbatini,81,6.2
14,T15,T15,Briny Baird,115,6.1
15,T15,T15,Stewart Cink,91,6.1
16,T15,T15,Sean O'Hair,98,6.1
17,T18,T18,Stephen Ames,81,6.0
18,T18,T18,Rocco Mediate,72,6.0
19,T18,T18,Rod Pampling,92,6.0
20,T21,T21,Arron Oberholser,69,5.9
21,T21,T21,Carl Pettersson,111,5.9
22,T21,T21,Justin Rose,63,5.9
23,T21,T21,David Toms,80,5.9
24,T25,T25,Steve Allan,63,5.8
25,T25,T25,Paul Goydos,60,5.8
26,T25,T25,Frank Lickliter II,95,5.8
27,T25,T25,Ryan Moore,92,5.8
28,T29,T29,Jonathan Byrd,73,5.7
29,T29,T29,Luke Donald,69,5.7
30,T29,T29,Lucas Glover,98,5.7
31,T29,T29,Nathan Green,103,5.7
32,T29,T29,Justin Leonard,95,5.7
33,T29,T29,Heath Slocum,101,5.7
34,T29,T29,Dean Wilson,92,5.7
35,T36,T36,Bart Bryant,87,5.6
36,T36,T36,K.J. Choi,87,5.6
37,T36,T36,Brian Davis,101,5.6
38,T36,T36,Charles Howell III,89,5.6
39,T36,T36,Joe Ogilvie,102,5.6
40,T36,T36,Brandt Snedeker,105,5.6
41,T42,T42,Woody Austin,95,5.5
42,T42,T42,Mark Calcavecchia,93,5.5
43,T42,T42,Steve Elkington,87,5.5
44,T42,T42,Robert Garrigus,95,5.5
45,T42,T42,Ryuji Imada,104,5.5
46,T42,T42,Vijay Singh,102,5.5
47,T48,T48,Ken Duke,112,5.4
48,T48,T48,Tim Herron,98,5.4
49,T48,T48,Steve Lowery,74,5.4
50,T48,T48,Will MacKenzie,100,5.4
51,T48,T48,Jeff Maggert,79,5.4
52,T48,T48,Kevin Na,84,5.4
53,T48,T48,Tim Petrovic,106,5.4
