,GIR_Putting_Avg_-__35_RANK THIS WEEK,GIR_Putting_Avg_-__35_RANK LAST WEEK,GIR_Putting_Avg_-__35_PLAYER NAME,GIR_Putting_Avg_-__35_ROUNDS,GIR_Putting_Avg_-__35_% MADE,GIR_Putting_Avg_-__35_ATTEMPTS,GIR_Putting_Avg_-__35_PUTTS MADE
55,T55,T55,Craig Kanada,109,0.42,190,8.0
56,T55,T55,Jerry Kelly,101,0.42,144,6.0
57,T55,T55,Jeff Overton,60,0.42,119,5.0
58,T55,T55,Johnson Wagner,97,0.42,190,8.0
59,T60,T60,Bart Bryant,87,0.41,172,7.0
60,T60,T60,Michael Putnam,96,0.41,194,8.0
61,T60,T60,Joey Sindelar,75,0.41,148,6.0
62,T63,T63,Tom Byrum,50,0.4,100,4.0
63,T63,T63,Glen Day,85,0.4,150,6.0
64,T63,T63,Luke Donald,69,0.4,101,4.0
65,T63,T63,Jeff Gove,103,0.4,226,9.0
66,T63,T63,Troy Matteson,87,0.4,151,6.0
67,T63,T63,Corey Pavin,81,0.4,149,6.0
68,T63,T63,Kevin Stadler,95,0.4,176,7.0
69,T63,T63,Vaughn Taylor,91,0.4,124,5.0
70,T71,T71,Woody Austin,95,0.39,155,6.0
71,T71,T71,Tom Pernice Jr.,104,0.39,153,6.0
72,T71,T71,Brandt Snedeker,105,0.39,178,7.0
73,T71,T71,Jaco Van Zyl,51,0.39,103,4.0
74,T75,T75,Tommy Armour III,81,0.38,156,6.0
75,T75,T75,Rich Beem,89,0.38,130,5.0
76,T75,T75,Bob Heintz,85,0.38,130,5.0
77,T75,T75,Stephen Leaney,82,0.38,183,7.0
78,T75,T75,John Mallinger,96,0.38,157,6.0
79,T75,T75,George McNeill,95,0.38,158,6.0
80,T75,T75,Joe Ogilvie,102,0.38,158,6.0
81,T75,T75,Tim Petrovic,106,0.38,208,8.0
82,T75,T75,Vijay Singh,102,0.38,156,6.0
83,T75,T75,Dean Wilson,92,0.38,157,6.0
84,T85,T85,Steve Elkington,87,0.37,162,6.0
85,T85,T85,Trevor Immelman,74,0.37,135,5.0
86,T85,T85,Kent Jones,97,0.37,187,7.0
87,T85,T85,Craig Lile,77,0.37,164,6.0
88,T85,T85,Jeff Maggert,79,0.37,163,6.0
89,T85,T85,Michael Sim,52,0.37,108,4.0
90,T85,T85,Brett Wetterich,88,0.37,161,6.0
91,T92,T92,Jeff Brehaut,59,0.36,112,4.0
92,T92,T92,K.J. Choi,87,0.36,165,6.0
93,T92,T92,J.P. Hayes,89,0.36,166,6.0
94,T92,T92,Daisuke Maruyama,86,0.36,169,6.0
95,T96,T96,Greg Owen,81,0.35,144,5.0
96,T96,T96,Jesper Parnevik,88,0.35,171,6.0
97,T96,T96,Rory Sabbatini,81,0.35,115,4.0
98,99,99,Nathan Green,103,0.34,149,5.0
99,T100,T100,Craig Bowden,78,0.33,151,5.0
100,T100,T100,Mark Brooks,53,0.33,91,3.0
101,T100,T100,Brendon de Jonge,76,0.33,120,4.0
102,T100,T100,Bob Estes,88,0.33,153,5.0
103,T100,T100,Harrison Frazar,88,0.33,151,5.0
104,T100,T100,Billy Mayfair,98,0.33,182,6.0
105,T106,T106,Stephen Ames,81,0.32,124,4.0
106,T106,T106,Eric Axley,107,0.32,186,6.0
107,T106,T106,Ernie Els,59,0.32,95,3.0
108,T106,T106,Richard Johnson,93,0.32,190,6.0
109,T106,T106,Cliff Kresge,107,0.32,222,7.0
110,T106,T106,Shaun Micheel,91,0.32,154,5.0
111,T112,T112,Chris DiMarco,79,0.31,131,4.0
112,T112,T112,Paul Gow,70,0.31,127,4.0
113,T112,T112,Tripp Isenhour,86,0.31,129,4.0
114,T112,T112,Dicky Pride,71,0.31,131,4.0
115,T112,T112,Jim Rutledge,59,0.31,127,4.0
116,T117,T117,Steve Allan,63,0.3,132,4.0
117,T117,T117,Lucas Glover,98,0.3,166,5.0
118,T117,T117,Matt Hendrix,63,0.3,99,3.0
119,T117,T117,Charley Hoffman,97,0.3,167,5.0
120,T117,T117,John Merrick,92,0.3,202,6.0
121,T117,T117,Bryce Molder,56,0.3,100,3.0
122,T123,T123,Cameron Beckman,96,0.29,172,5.0
123,T123,T123,Padraig Harrington,64,0.29,70,2.0
124,T123,T123,J.B. Holmes,71,0.29,138,4.0
125,T123,T123,Tom Johnson,74,0.29,140,4.0
126,T127,T127,Peter Lonard,85,0.28,144,4.0
127,T127,T127,Will MacKenzie,100,0.28,214,6.0
128,T127,T127,Kenny Perry,83,0.28,143,4.0
129,T130,T130,David Branshaw,83,0.27,148,4.0
130,T130,T130,Andrew Buckle,77,0.27,147,4.0
131,T130,T130,Bubba Dickerson,51,0.27,75,2.0
132,T130,T130,Bill Haas,93,0.27,184,5.0
133,T130,T130,Steve Lowery,74,0.27,146,4.0
134,T130,T130,Boo Weekley,101,0.27,149,4.0
135,T136,T136,Charles Howell III,89,0.26,154,4.0
136,T136,T136,Anthony Kim,93,0.26,154,4.0
137,T136,T136,Doug LaBelle II,104,0.26,190,5.0
138,T136,T136,Hunter Mahan,91,0.26,155,4.0
139,T136,T136,Parker McLachlin,83,0.26,156,4.0
140,T136,T136,Ryan Palmer,91,0.26,151,4.0
141,T136,T136,Ian Poulter,63,0.26,76,2.0
142,T136,T136,Adam Scott,69,0.26,115,3.0
143,T136,T136,D.J. Trahan,99,0.26,193,5.0
144,T145,T145,Michael Boyd,61,0.25,121,3.0
145,T145,T145,John Senden,97,0.25,238,6.0
146,147,147,J.J. Henry,86,0.24,164,4.0
147,T148,T148,Chris Couch,76,0.23,176,4.0
148,T148,T148,Scott Gutschewski,67,0.23,133,3.0
149,T148,T148,Nick Watney,87,0.23,173,4.0
150,T148,T148,Bubba Watson,80,0.23,128,3.0
151,T148,T148,Mark Wilson,87,0.23,177,4.0
152,T153,T153,Ben Curtis,80,0.22,139,3.0
153,T153,T153,Joe Durant,88,0.22,138,3.0
154,T153,T153,Steve Flesch,100,0.22,179,4.0
155,T153,T153,Mathew Goggin,97,0.22,228,5.0
156,T153,T153,Jason Gore,86,0.22,183,4.0
157,T153,T153,Ryuji Imada,104,0.22,185,4.0
158,T153,T153,Carl Pettersson,111,0.22,182,4.0
159,T160,T160,Alex Cejka,80,0.21,140,3.0
160,T160,T160,Jim Furyk,84,0.21,145,3.0
161,T160,T160,Nick O'Hern,72,0.21,95,2.0
162,T163,T163,Craig Barlow,52,0.2,99,2.0
163,T163,T163,Steve Marino,106,0.2,199,4.0
164,T163,T163,Bo Van Pelt,104,0.2,202,4.0
165,T166,T166,Jason Bohn,57,0.18,111,2.0
166,T166,T166,Kevin Sutherland,85,0.18,164,3.0
167,T166,T166,Mike Weir,82,0.18,111,2.0
168,T169,T169,Aaron Baddeley,83,0.17,120,2.0
169,T169,T169,Gavin Coles,87,0.17,174,3.0
170,T169,T169,Retief Goosen,50,0.17,60,1.0
171,T169,T169,Rocco Mediate,72,0.17,120,2.0
172,T173,T173,D.J. Brigman,67,0.16,125,2.0
173,T173,T173,Marco Dawson,73,0.16,124,2.0
174,T173,T173,Brett Quigley,79,0.16,124,2.0
175,T173,T173,Bob Tway,103,0.16,183,3.0
176,T177,T177,Freddie Jacobson,70,0.15,132,2.0
177,T177,T177,Matt Kuchar,85,0.15,132,2.0
178,T177,T177,Kyle Reifers,71,0.15,133,2.0
179,T180,T180,José Coceres,50,0.14,72,1.0
180,T180,T180,Camilo Villegas,82,0.14,144,2.0
181,T180,T180,Duffy Waldorf,69,0.14,139,2.0
182,183,183,Justin Rose,63,0.13,77,1.0
183,T184,T184,Ted Purdy,102,0.12,165,2.0
184,T184,T184,John Rollins,102,0.12,171,2.0
185,T186,T186,Ken Duke,112,0.11,174,2.0
186,T186,T186,Phil Mickelson,73,0.11,89,1.0
187,T186,T186,Scott Verplank,82,0.11,90,1.0
188,T189,T189,Todd Hamilton,76,0.1,99,1.0
189,T189,T189,Darron Stiles,65,0.1,100,1.0
190,191,191,Davis Love III,66,0.09,116,1.0
191,192,192,Jason Schultz,63,0.08,123,1.0
192,193,193,Kirk Triplett,77,0.07,144,1.0
193,T194,T194,Brian Bateman,55,0.0,86,
194,T194,T194,Chris Tidland,59,0.0,133,
195,T194,T194,Jay Williamson,50,0.0,89,
