,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
54,T51,T51,Charlie Wi,90,150,576,26.0
55,56,56,Robert Garrigus,95,149,548,27.2
56,T57,T57,Peter Lonard,85,147,510,28.8
57,T57,T57,Shigeki Maruyama,84,147,605,24.3
58,59,59,Gavin Coles,87,146,549,26.6
59,T60,T60,Rich Barcelo,80,145,524,27.7
60,T60,T60,John Senden,97,145,524,27.7
61,T62,T62,Hunter Mahan,91,144,480,30.0
62,T62,T62,Jeff Quinney,95,144,589,24.4
63,T62,T62,Bob Tway,103,144,597,24.1
64,T62,T62,Mark Wilson,87,144,486,29.6
65,66,66,Steve Elkington,87,143,523,27.3
66,T67,T67,Billy Andrade,88,142,527,26.9
67,T67,T67,Jerry Kelly,101,142,531,26.7
68,T67,T67,Kenny Perry,83,142,500,28.4
69,T70,T70,Alex Cejka,80,141,503,28.0
70,T70,T70,Johnson Wagner,97,141,552,25.5
71,T72,T72,Stephen Leaney,82,140,483,29.0
72,T72,T72,Justin Leonard,95,140,590,23.7
73,T72,T72,Corey Pavin,81,140,510,27.5
74,T75,T75,Bart Bryant,87,139,507,27.4
75,T75,T75,David Toms,80,139,458,30.3
76,T77,T77,Parker McLachlin,83,138,535,25.8
77,T77,T77,Dean Wilson,92,138,537,25.7
78,T79,T79,Bob Heintz,85,137,535,25.6
79,T79,T79,Matt Kuchar,85,137,498,27.5
80,T79,T79,Jeff Maggert,79,137,522,26.2
81,T79,T79,Jesper Parnevik,88,137,558,24.6
82,T79,T79,Kevin Stadler,95,137,466,29.4
83,T84,T84,Andrew Buckle,77,135,484,27.9
84,T84,T84,Rod Pampling,92,135,498,27.1
85,T86,T86,Rich Beem,89,134,493,27.2
86,T86,T86,Craig Lile,77,134,507,26.4
87,T88,T88,K.J. Choi,87,132,493,26.8
88,T88,T88,Daisuke Maruyama,86,132,509,25.9
89,T88,T88,Steve Stricker,81,132,488,27.0
90,T91,T91,John Merrick,92,131,507,25.8
91,T91,T91,Ryan Moore,92,131,542,24.2
92,T93,T93,Michael Putnam,96,130,505,25.7
93,T93,T93,Nick Watney,87,130,473,27.5
94,95,95,Robert Allenby,90,129,483,26.7
95,T96,T96,Glen Day,85,128,507,25.2
96,T96,T96,Pat Perez,84,128,455,28.1
97,T96,T96,Ted Purdy,102,128,554,23.1
98,T99,T99,Aaron Baddeley,83,127,516,24.6
99,T99,T99,J.P. Hayes,89,127,577,22.0
100,T101,T101,Marco Dawson,73,126,472,26.7
101,T101,T101,Boo Weekley,101,126,529,23.8
102,T103,T103,Brendon de Jonge,76,125,448,27.9
103,T103,T103,Chris DiMarco,79,125,436,28.7
104,T103,T103,Steve Lowery,74,125,462,27.1
105,T103,T103,Troy Matteson,87,125,536,23.3
106,T103,T103,Rocco Mediate,72,125,468,26.7
107,T108,T108,Jonathan Byrd,73,124,475,26.1
108,T108,T108,Kevin Sutherland,85,124,457,27.1
109,T110,T110,Freddie Jacobson,70,123,501,24.6
110,T110,T110,Camilo Villegas,82,123,486,25.3
111,T112,T112,Tim Clark,66,122,426,28.6
112,T112,T112,Harrison Frazar,88,122,496,24.6
113,T112,T112,Jarrod Lyle,77,122,486,25.1
114,T112,T112,Bubba Watson,80,122,471,25.9
115,T112,T112,Brett Wetterich,88,122,452,27.0
116,117,117,Steve Wheatcroft,73,121,420,28.8
117,T118,T118,Zach Johnson,76,119,436,27.3
118,T118,T118,Rory Sabbatini,81,119,502,23.7
119,120,120,Tom Johnson,74,118,418,28.2
120,121,121,Adam Scott,69,117,385,30.4
121,T122,T122,Chris Couch,76,116,509,22.8
122,T122,T122,Todd Hamilton,76,116,407,28.5
123,T124,T124,Tommy Armour III,81,115,440,26.1
124,T124,T124,Robert Gamez,88,115,481,23.9
125,T124,T124,Kirk Triplett,77,115,446,25.8
126,T127,T127,David Branshaw,83,114,497,22.9
127,T127,T127,Dicky Pride,71,114,434,26.3
128,T127,T127,Scott Verplank,82,114,421,27.1
129,130,130,Greg Owen,81,113,441,25.6
130,T131,T131,Jim Furyk,84,112,447,25.1
131,T131,T131,Charles Howell III,89,112,446,25.1
132,T133,T133,Ben Curtis,80,111,444,25.0
133,T133,T133,Chris Tidland,59,111,350,31.7
134,T135,T135,Steve Allan,63,110,376,29.3
135,T135,T135,Shaun Micheel,91,110,462,23.8
136,T135,T135,Mike Weir,82,110,421,26.1
137,T138,T138,Stephen Ames,81,109,423,25.8
138,T138,T138,J.J. Henry,86,109,427,25.5
139,T138,T138,Geoff Ogilvy,84,109,471,23.1
140,T141,T141,Joe Durant,88,108,432,25.0
141,T141,T141,Arron Oberholser,69,108,396,27.3
142,143,143,John Daly,59,106,337,31.5
143,T144,T144,Michael Allen,74,105,429,24.5
144,T144,T144,Stuart Appleby,74,105,419,25.1
145,T144,T144,Chad Campbell,96,105,464,22.6
146,T144,T144,J.B. Holmes,71,105,427,24.6
147,148,148,Kyle Reifers,71,104,410,25.4
148,T149,T149,Luke Donald,69,103,377,27.3
149,T149,T149,Chris Riley,59,103,408,25.2
150,T151,T151,Fred Funk,65,102,372,27.4
151,T151,T151,Paul Goydos,60,102,362,28.2
152,T151,T151,Joey Sindelar,75,102,417,24.5
153,154,154,Phil Mickelson,73,100,375,26.7
154,T155,T155,Trevor Immelman,74,99,346,28.6
155,T155,T155,Jeff Overton,60,99,361,27.4
156,157,157,Scott Gutschewski,67,98,385,25.5
157,158,158,Brett Quigley,79,97,425,22.8
158,T159,T159,Jeff Brehaut,59,96,323,29.7
159,T159,T159,Duffy Waldorf,69,96,372,25.8
160,T161,T161,Matt Hendrix,63,95,352,27.0
161,T161,T161,Nick O'Hern,72,95,384,24.7
162,T161,T161,Chris Stroud,66,95,383,24.8
163,T164,T164,D.J. Brigman,67,94,351,26.8
164,T164,T164,Darron Stiles,65,94,336,28.0
165,166,166,Jay Williamson,50,93,337,27.6
166,167,167,Michael Sim,52,92,356,25.8
167,T168,T168,Sergio Garcia,68,89,397,22.4
168,T168,T168,Padraig Harrington,64,89,368,24.2
169,T170,T170,Brian Bateman,55,88,323,27.2
170,T170,T170,Lee Janzen,66,88,340,25.9
171,172,172,Tag Ridings,52,87,330,26.4
172,T173,T173,Jason Bohn,57,86,361,23.8
173,T173,T173,Davis Love III,66,86,331,26.0
174,T173,T173,Jason Schultz,63,86,362,23.8
175,176,176,Tom Lehman,62,85,314,27.1
176,T177,T177,Michael Boyd,61,84,364,23.1
177,T177,T177,Paul Gow,70,84,385,21.8
178,T177,T177,Tiger Woods,63,84,313,26.8
179,180,180,Justin Rose,63,83,284,29.2
180,T181,T181,Bryce Molder,56,82,341,24.0
181,T181,T181,José María Olazábal,52,82,281,29.2
182,183,183,Craig Barlow,52,81,288,28.1
183,T184,T184,Mark Brooks,53,77,269,28.6
184,T184,T184,José Coceres,50,77,309,24.9
185,T184,T184,Jaco Van Zyl,51,77,307,25.1
186,187,187,Ian Poulter,63,75,287,26.1
187,T188,T188,Bubba Dickerson,51,74,296,25.0
188,T188,T188,Ernie Els,59,74,309,23.9
189,T188,T188,Jeff Sluman,60,74,269,27.5
190,T188,T188,Paul Stankowski,52,74,283,26.1
191,192,192,Tom Byrum,50,70,260,26.9
192,193,193,Jim Rutledge,59,66,277,23.8
193,194,194,Anders Hansen,55,59,221,26.7
194,195,195,Retief Goosen,50,56,241,23.2
195,196,196,Henrik Stenson,52,55,258,21.3
