,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
0,T1,T1,Billy Mayfair,98,8,53
1,T1,T1,Nick Watney,87,8,54
2,T3,T3,Billy Andrade,88,7,61
3,T3,T3,Woody Austin,95,7,65
4,T3,T3,D.J. Brigman,67,7,38
5,T3,T3,John Mallinger,96,7,62
6,T3,T3,Ryan Palmer,91,7,44
7,T3,T3,Carl Pettersson,111,7,48
8,T3,T3,Ted Purdy,102,7,55
9,T3,T3,Charles Warren,101,7,75
10,T11,T11,Jeff Gove,103,6,77
11,T11,T11,Justin Leonard,95,6,48
12,T11,T11,John Merrick,92,6,64
13,T14,T14,Robert Allenby,90,5,57
14,T14,T14,Jeff Brehaut,59,5,34
15,T14,T14,John Daly,59,5,43
16,T14,T14,Glen Day,85,5,39
17,T14,T14,Harrison Frazar,88,5,53
18,T14,T14,Jim Furyk,84,5,32
19,T14,T14,Mathew Goggin,97,5,61
20,T14,T14,Nathan Green,103,5,37
21,T14,T14,Bob Heintz,85,5,30
22,T14,T14,Kent Jones,97,5,60
23,T14,T14,Anthony Kim,93,5,49
24,T14,T14,Frank Lickliter II,95,5,52
25,T14,T14,Jeff Maggert,79,5,46
26,T14,T14,Michael Putnam,96,5,52
27,T14,T14,John Rollins,102,5,50
28,T14,T14,Adam Scott,69,5,34
29,T14,T14,Kevin Stadler,95,5,55
30,T14,T14,Bo Van Pelt,104,5,45
31,T14,T14,Dean Wilson,92,5,31
32,T33,T33,Ryan Armour,107,4,46
33,T33,T33,Eric Axley,107,4,59
34,T33,T33,Briny Baird,115,4,78
35,T33,T33,Mark Calcavecchia,93,4,56
36,T33,T33,K.J. Choi,87,4,32
37,T33,T33,Chris Couch,76,4,53
38,T33,T33,Ben Curtis,80,4,32
39,T33,T33,Brian Davis,101,4,46
40,T33,T33,Ken Duke,112,4,47
41,T33,T33,Steve Flesch,100,4,63
42,T33,T33,Robert Gamez,88,4,40
43,T33,T33,Robert Garrigus,95,4,55
44,T33,T33,Brian Gay,107,4,38
45,T33,T33,Jason Gore,86,4,57
46,T33,T33,Paul Gow,70,4,36
47,T33,T33,Bill Haas,93,4,52
48,T33,T33,J.P. Hayes,89,4,46
49,T33,T33,Jerry Kelly,101,4,49
50,T33,T33,Peter Lonard,85,4,50
51,T33,T33,Will MacKenzie,100,4,73
52,T33,T33,Shigeki Maruyama,84,4,34
53,T33,T33,Troy Matteson,87,4,45
54,T33,T33,Shaun Micheel,91,4,49
55,T33,T33,Corey Pavin,81,4,39
56,T33,T33,Tom Pernice Jr.,104,4,44
57,T33,T33,Kyle Reifers,71,4,50
58,T33,T33,Brandt Snedeker,105,4,29
59,T33,T33,Darron Stiles,65,4,45
60,T33,T33,Camilo Villegas,82,4,39
61,T33,T33,Duffy Waldorf,69,4,36
62,T33,T33,Boo Weekley,101,4,46
63,T33,T33,Mark Wilson,87,4,48
64,T65,T65,Steve Allan,63,3,36
65,T65,T65,Stuart Appleby,74,3,34
66,T65,T65,Craig Barlow,52,3,33
67,T65,T65,Craig Bowden,78,3,37
68,T65,T65,David Branshaw,83,3,51
69,T65,T65,Mark Brooks,53,3,22
70,T65,T65,Bart Bryant,87,3,40
71,T65,T65,Chad Campbell,96,3,53
