,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
0,1,1,Rich Barcelo,27.54,358,13
1,2,2,Nathan Green,27.71,582,21
2,3,3,Tag Ridings,27.75,222,8
3,4,4,Ryan Palmer,27.8,417,15
4,5,5,Daniel Chopra,27.95,559,20
5,T6,T6,Bob Heintz,28.0,392,14
6,T6,T6,Kevin Na,28.0,448,16
7,8,8,Anthony Kim,28.05,561,20
8,9,9,Luke Donald,28.07,393,14
9,10,10,Marco Dawson,28.08,365,13
10,11,11,Brian Gay,28.1,562,20
11,12,12,Rory Sabbatini,28.18,479,17
12,13,13,Mark Wilson,28.24,480,17
13,14,14,Craig Bowden,28.29,396,14
14,15,15,Todd Hamilton,28.3,283,10
15,16,16,Brandt Snedeker,28.32,623,22
16,T17,T17,Gavin Coles,28.33,425,15
17,T17,T17,Phil Mickelson,28.33,425,15
18,T17,T17,Scott Verplank,28.33,510,18
19,T20,T20,Harrison Frazar,28.36,312,11
20,T20,T20,Rocco Mediate,28.36,397,14
21,22,22,Brian Bateman,28.38,227,8
22,23,23,José María Olazábal,28.4,284,10
23,24,24,Ernie Els,28.43,398,14
24,T25,T25,Mark Calcavecchia,28.44,512,18
25,T25,T25,Charley Hoffman,28.44,512,18
26,T27,T27,Glen Day,28.47,427,15
27,T27,T27,Freddie Jacobson,28.47,427,15
28,29,29,Michael Boyd,28.5,228,8
29,T30,T30,Zach Johnson,28.53,485,17
30,T30,T30,Tiger Woods,28.53,428,15
31,32,32,Paul Goydos,28.55,314,11
32,33,33,Tim Petrovic,28.57,600,21
33,34,34,John Rollins,28.59,629,22
34,T35,T35,K.J. Choi,28.61,515,18
35,T35,T35,Dean Wilson,28.61,515,18
36,T37,T37,Jarrod Lyle,28.62,372,13
37,T37,T37,Ian Poulter,28.62,372,13
38,39,39,Jason Schultz,28.63,229,8
39,40,40,Peter Lonard,28.64,401,14
40,41,41,Camilo Villegas,28.65,487,17
41,T42,T42,Andrew Buckle,28.67,344,12
42,T42,T42,Dicky Pride,28.67,258,9
43,44,44,Bo Van Pelt,28.68,631,22
44,T45,T45,J.P. Hayes,28.69,459,16
45,T45,T45,Tripp Isenhour,28.69,373,13
46,47,47,Scott Gutschewski,28.7,287,10
47,T48,T48,Tim Clark,28.71,402,14
48,T48,T48,Steve Elkington,28.71,488,17
49,T50,T50,Frank Lickliter II,28.72,517,18
50,T50,T50,Mike Weir,28.72,517,18
51,T52,T52,Ryan Armour,28.75,575,20
52,T52,T52,John Daly,28.75,230,8
53,T52,T52,Parker McLachlin,28.75,345,12
54,55,55,Shigeki Maruyama,28.77,374,13
55,56,56,Michael Sim,28.78,259,9
56,57,57,Pat Perez,28.8,432,15
57,58,58,Mark Hensby,28.81,461,16
58,T59,T59,Fred Funk,28.82,317,11
59,T59,T59,Vaughn Taylor,28.82,490,17
60,T61,T61,Aaron Baddeley,28.83,519,18
61,T61,T61,Bob Tway,28.83,519,18
62,63,63,Kirk Triplett,28.85,375,13
63,64,64,Craig Lile,28.86,404,14
64,T65,T65,Robert Allenby,28.88,491,17
65,T65,T65,Arron Oberholser,28.88,462,16
66,T67,T67,John Mallinger,28.89,549,19
67,T67,T67,Ryan Moore,28.89,520,18
68,T67,T67,Joe Ogilvie,28.89,520,18
69,T67,T67,Geoff Ogilvy,28.89,520,18
