,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
74,T74,T74,Paul Goydos,60,0.61,36,59
75,T74,T74,Mathias Grönberg,95,0.61,58,95
76,T74,T74,J.J. Henry,86,0.61,52,85
77,T74,T74,Tom Lehman,62,0.61,38,62
78,T74,T74,Peter Lonard,85,0.61,52,85
79,T74,T74,Tom Pernice Jr.,104,0.61,63,104
80,T74,T74,Ted Purdy,102,0.61,62,102
81,T74,T74,Mark Wilson,87,0.61,53,87
82,T83,T83,Eric Axley,107,0.6,64,107
83,T83,T83,Paul Stankowski,52,0.6,31,52
84,T83,T83,Camilo Villegas,82,0.6,49,82
85,T86,T86,Steve Allan,63,0.59,37,63
86,T86,T86,Bubba Dickerson,51,0.59,30,51
87,T86,T86,Ernie Els,59,0.59,34,58
88,T86,T86,Anthony Kim,93,0.59,55,93
89,T86,T86,Tim Petrovic,106,0.59,63,106
90,T86,T86,Chris Stroud,66,0.59,39,66
91,T86,T86,Mike Weir,82,0.59,48,81
92,T93,T93,Bart Bryant,87,0.58,50,86
93,T93,T93,Alex Cejka,80,0.58,46,80
94,T93,T93,Ben Curtis,80,0.58,46,80
95,T93,T93,Padraig Harrington,64,0.58,36,62
96,T93,T93,Charles Howell III,89,0.58,50,86
97,T93,T93,Justin Leonard,95,0.58,55,95
98,T93,T93,Rocco Mediate,72,0.58,42,72
99,T93,T93,Ryan Palmer,91,0.58,53,91
100,T93,T93,Rod Pampling,92,0.58,52,90
101,T102,T102,Brendon de Jonge,76,0.57,43,76
102,T102,T102,Lucas Glover,98,0.57,55,97
103,T102,T102,Matt Hendrix,63,0.57,36,63
104,T102,T102,Tim Herron,98,0.57,56,98
105,T102,T102,Jeff Maggert,79,0.57,45,79
106,T102,T102,Hunter Mahan,91,0.57,52,91
107,T102,T102,Parker McLachlin,83,0.57,47,83
108,T102,T102,Corey Pavin,81,0.57,46,81
109,T110,T110,Craig Bowden,78,0.56,44,78
110,T110,T110,Bob Estes,88,0.56,49,88
111,T110,T110,Paul Gow,70,0.56,39,70
112,T110,T110,Jarrod Lyle,77,0.56,43,77
113,T110,T110,Brett Quigley,79,0.56,44,78
114,T110,T110,Chris Riley,59,0.56,33,59
115,T110,T110,Adam Scott,69,0.56,38,68
116,T117,T117,Luke Donald,69,0.55,37,67
117,T117,T117,Jeff Overton,60,0.55,33,60
118,T117,T117,Carl Pettersson,111,0.55,60,110
119,T117,T117,Dicky Pride,71,0.55,39,71
120,T117,T117,Vaughn Taylor,91,0.55,50,91
121,T122,T122,Rich Barcelo,80,0.54,43,80
122,T122,T122,Brian Davis,101,0.54,55,101
123,T122,T122,Pat Perez,84,0.54,45,84
124,T125,T125,Marco Dawson,73,0.53,39,73
125,T125,T125,Todd Hamilton,76,0.53,40,76
126,T125,T125,J.P. Hayes,89,0.53,47,89
127,T125,T125,Charley Hoffman,97,0.53,51,97
128,T125,T125,Ryuji Imada,104,0.53,55,104
129,T125,T125,Lee Janzen,66,0.53,35,66
130,T125,T125,Jeff Quinney,95,0.53,50,95
131,T125,T125,Kevin Sutherland,85,0.53,45,85
132,T125,T125,David Toms,80,0.53,41,77
133,T134,T134,Bryce Molder,56,0.52,29,56
134,T134,T134,Johnson Wagner,97,0.52,50,97
135,T136,T136,Michael Allen,74,0.51,38,74
136,T136,T136,Michael Boyd,61,0.51,31,61
137,T136,T136,K.J. Choi,87,0.51,43,85
138,T136,T136,Glen Day,85,0.51,43,85
139,T136,T136,Jim Furyk,84,0.51,42,82
140,T136,T136,Rory Sabbatini,81,0.51,40,79
141,T136,T136,Vijay Singh,102,0.51,51,100
142,T143,T143,Stewart Cink,91,0.5,44,88
143,T143,T143,Ken Duke,112,0.5,56,112
144,T143,T143,Robert Gamez,88,0.5,44,88
145,T143,T143,Retief Goosen,50,0.5,24,48
146,T143,T143,Cliff Kresge,107,0.5,53,107
147,T148,T148,Stephen Ames,81,0.49,37,76
148,T148,T148,Chris DiMarco,79,0.49,38,77
149,T148,T148,Stephen Leaney,82,0.49,40,82
150,T148,T148,George McNeill,95,0.49,47,95
151,T148,T148,Kevin Na,84,0.49,41,84
152,T148,T148,Chris Tidland,59,0.49,29,59
153,T154,T154,Tommy Armour III,81,0.48,39,81
154,T154,T154,Ryan Armour,107,0.48,51,107
155,T154,T154,Daniel Chopra,106,0.48,51,106
156,T157,T157,Mark Brooks,53,0.47,25,53
157,T157,T157,Craig Kanada,109,0.47,51,109
158,T157,T157,Jesper Parnevik,88,0.47,41,88
159,T160,T160,Mark Hensby,81,0.46,37,81
160,T160,T160,Michael Sim,52,0.46,24,52
161,T160,T160,Henrik Stenson,52,0.46,21,46
162,T160,T160,Dean Wilson,92,0.46,42,92
163,T164,T164,Jonathan Byrd,73,0.45,33,73
164,T164,T164,Bob Heintz,85,0.45,38,85
165,T164,T164,Matt Kuchar,85,0.45,38,85
166,T164,T164,Doug LaBelle II,104,0.45,47,104
167,T164,T164,Craig Lile,77,0.45,35,77
168,T169,T169,Steve Elkington,87,0.44,38,87
169,T169,T169,Richard Johnson,93,0.44,41,93
170,T169,T169,Joe Ogilvie,102,0.44,45,102
171,T172,T172,Gavin Coles,87,0.43,37,87
172,T172,T172,Bo Van Pelt,104,0.43,45,104
173,T172,T172,Scott Verplank,82,0.43,35,81
174,175,175,Shigeki Maruyama,84,0.42,35,84
175,T176,T176,Aaron Baddeley,83,0.41,33,80
176,T176,T176,Tim Clark,66,0.41,26,64
177,T176,T176,Nick O'Hern,72,0.41,28,68
178,T176,T176,Arron Oberholser,69,0.41,28,68
179,T176,T176,Bob Tway,103,0.41,42,103
180,181,181,Charlie Wi,90,0.4,36,90
181,T182,T182,Brian Gay,107,0.38,41,107
182,T182,T182,Nathan Green,103,0.38,39,103
183,T182,T182,Tripp Isenhour,86,0.38,33,86
184,T182,T182,Phil Mickelson,73,0.38,27,71
185,T182,T182,Steve Stricker,81,0.38,30,80
186,187,187,Tag Ridings,52,0.37,19,52
187,T188,T188,Anders Hansen,55,0.36,20,55
188,T188,T188,Freddie Jacobson,70,0.36,25,70
189,190,190,Zach Johnson,76,0.35,26,75
190,191,191,Jay Williamson,50,0.34,17,50
191,192,192,Tiger Woods,63,0.33,20,60
192,193,193,José María Olazábal,52,0.32,16,50
193,T194,T194,Heath Slocum,101,0.31,31,101
194,T194,T194,Brandt Snedeker,105,0.31,33,105
195,196,196,Sergio Garcia,68,0.29,19,66
