,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
167,T167,T167,Daniel Chopra,110,8.16,98,8
168,T167,T167,Jason Gore,86,8.16,98,8
169,170,170,Jerry Smith,94,8.13,123,10
170,T171,T171,Billy Andrade,78,8.0,75,6
171,T171,T171,Bubba Watson,83,8.0,100,8
172,173,173,Will MacKenzie,91,7.78,90,7
173,174,174,Jason Schultz,77,7.69,78,6
174,175,175,Ron Whittaker,81,7.61,92,7
175,176,176,Jonathan Kaye,95,7.48,107,8
176,177,177,"John Engler, Jr.",69,7.46,67,5
177,178,178,Bo Van Pelt,102,7.44,121,9
178,T179,T179,Dudley Hart,83,7.22,97,7
179,T179,T179,Ian Leggatt,80,7.22,97,7
180,181,181,James Driscoll,80,7.14,84,6
181,182,182,Nicholas Thompson,96,7.0,100,7
182,183,183,John Senden,96,6.54,107,7
183,184,184,Padraig Harrington,54,6.52,46,3
184,185,185,Jeff Gove,91,6.43,140,9
185,186,186,Justin Leonard,83,6.38,94,6
186,187,187,Joe Durant,101,6.29,143,9
187,188,188,Matt Hansen,68,6.15,65,4
188,T189,T189,Chad Campbell,91,6.12,98,6
189,T189,T189,Scott Gutschewski,53,6.12,49,3
190,T189,T189,Joey Sindelar,90,6.12,98,6
191,T192,T192,Bart Bryant,87,6.06,99,6
192,T192,T192,Robert Damron,91,6.06,99,6
193,194,194,Sergio Garcia,59,6.0,50,3
194,195,195,Charles Warren,93,5.93,118,7
195,196,196,Skip Kendall,72,5.81,86,5
