,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
0,T1,T1,Michael Allen,84,0.0,,110,100.0
1,T1,T1,Stephen Ames,63,0.0,,68,100.0
2,T1,T1,Tommy Armour III,65,0.0,,85,100.0
3,T1,T1,Paul Azinger,87,0.0,,126,100.0
4,T1,T1,Mark Brooks,90,0.0,,123,100.0
5,T1,T1,Michael Connell,51,0.0,,55,100.0
6,T1,T1,Luke Donald,66,0.0,,60,100.0
7,T1,T1,Fred Funk,106,0.0,,150,100.0
8,T1,T1,Retief Goosen,68,0.0,,75,100.0
9,T1,T1,Padraig Harrington,54,0.0,,52,100.0
10,T1,T1,Brandt Jobe,91,0.0,,98,100.0
11,T1,T1,Geoff Ogilvy,76,0.0,,69,100.0
12,T1,T1,Chris Riley,86,0.0,,83,100.0
13,T14,T14,Trevor Immelman,86,0.76,1.0,131,99.2
14,T14,T14,Richard Johnson,94,0.76,1.0,131,99.2
15,16,16,Jerry Kelly,100,0.79,1.0,127,99.2
16,T17,T17,K.J. Choi,93,0.86,1.0,116,99.1
17,T17,T17,J.J. Henry,96,0.86,1.0,116,99.1
18,T17,T17,Shigeki Maruyama,94,0.86,1.0,116,99.1
19,T20,T20,Olin Browne,108,0.88,1.0,114,99.1
20,T20,T20,Stewart Cink,93,0.88,1.0,113,99.1
21,T22,T22,Jesper Parnevik,84,0.9,1.0,111,99.1
22,T22,T22,D.A. Points,82,0.9,1.0,111,99.1
23,24,24,Ian Leggatt,80,0.92,1.0,109,99.0
24,T25,T25,Zach Johnson,98,0.94,1.0,106,99.0
25,T25,T25,Justin Leonard,83,0.94,1.0,106,99.0
26,27,27,Vaughn Taylor,88,0.96,1.0,104,99.0
27,T28,T28,Steve Jones,83,0.98,1.0,102,99.0
28,T28,T28,Kenny Perry,73,0.98,1.0,102,99.0
29,T28,T28,Scott Verplank,88,0.98,1.0,102,99.0
30,31,31,Hidemichi Tanaka,74,0.99,1.0,101,99.0
31,32,32,Arron Oberholser,82,1.02,1.0,98,98.9
32,33,33,Danny Ellis,68,1.03,1.0,97,98.9
33,34,34,Tim Herron,82,1.06,1.0,94,98.9
