,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
73,74,74,Lucas Glover,105,88.12,303,267
74,75,75,Ben Curtis,86,88.1,252,222
75,76,76,D.A. Points,82,88.09,235,207
76,77,77,Ryuji Imada,105,88.08,302,266
77,78,78,Len Mattiace,59,88.04,184,162
78,79,79,Corey Pavin,74,87.98,183,161
79,80,80,Marco Dawson,87,87.95,249,219
80,81,81,Doug Barron,74,87.9,248,218
81,82,82,Shane Bertsch,104,87.77,319,280
82,83,83,Jason Schultz,77,87.76,245,215
83,84,84,Ian Leggatt,80,87.74,212,186
84,85,85,Todd Hamilton,72,87.68,211,185
85,86,86,Bob Estes,85,87.6,250,219
86,T87,T87,Rory Sabbatini,84,87.59,266,233
87,T87,T87,Patrick Sheehan,104,87.59,290,254
88,89,89,Tjaart van der Walt,60,87.56,209,183
89,90,90,Chad Campbell,91,87.55,241,211
90,T91,T91,Greg Kraft,79,87.5,200,175
91,T91,T91,Bernhard Langer,77,87.5,192,168
92,T91,T91,Greg Owen,79,87.5,224,196
93,94,94,Aaron Baddeley,78,87.44,223,195
94,95,95,Davis Love III,85,87.43,183,160
95,96,96,Sean O'Hair,100,87.42,302,264
96,97,97,Billy Mayfair,94,87.41,278,243
97,98,98,Tom Pernice Jr.,108,87.37,293,256
98,99,99,Briny Baird,81,87.33,221,193
99,100,100,Rod Pampling,89,87.32,205,179
100,101,101,Robert Gamez,94,87.29,299,261
101,102,102,Zach Johnson,98,87.19,242,211
102,T103,T103,Steve Jones,83,87.07,263,229
103,T103,T103,Mike Sposa,68,87.07,232,202
104,T103,T103,Brett Wetterich,82,87.07,263,229
105,106,106,Luke Donald,66,87.05,139,121
106,107,107,Jason Bohn,104,87.03,293,255
107,108,108,Vaughn Taylor,88,87.0,277,241
108,109,109,Eric Axley,91,86.97,284,247
109,110,110,David Duval,71,86.91,191,166
110,T111,T111,David Branshaw,98,86.85,251,218
111,T111,T111,Dudley Hart,83,86.85,251,218
112,113,113,Peter Lonard,77,86.83,243,211
113,114,114,Brent Geiberger,99,86.81,273,237
114,115,115,Steve Flesch,119,86.67,360,312
115,116,116,Joe Ogilvie,95,86.64,277,240
116,117,117,Jonathan Byrd,66,86.63,202,175
117,118,118,Vijay Singh,103,86.57,283,245
118,119,119,John Senden,96,86.5,311,269
119,120,120,Charley Hoffman,100,86.38,279,241
120,121,121,Steve Elkington,52,86.36,176,152
121,122,122,Charles Howell III,96,86.31,263,227
122,123,123,Kenny Perry,73,86.27,204,176
123,124,124,Tommy Armour III,65,86.26,182,157
124,125,125,Daisuke Maruyama,83,86.21,232,200
125,T126,T126,"John Engler, Jr.",69,86.18,246,212
126,T126,T126,Scott Verplank,88,86.18,217,187
127,128,128,Hidemichi Tanaka,74,86.12,245,211
128,129,129,Ron Whittaker,81,86.1,259,223
129,130,130,Brandt Jobe,91,86.01,243,209
130,131,131,Rich Beem,85,85.99,207,178
131,132,132,Charles Warren,93,85.98,271,233
132,133,133,Bubba Watson,83,85.96,235,202
133,134,134,Tim Clark,80,85.71,238,204
134,135,135,Brian Bateman,69,85.65,230,197
135,136,136,Steve Lowery,99,85.62,313,268
136,137,137,Skip Kendall,72,85.56,187,160
137,138,138,Bob May,65,85.55,173,148
138,139,139,Troy Matteson,101,85.54,325,278
139,140,140,Frank Lickliter II,99,85.52,290,248
140,141,141,David McKenzie,82,85.48,241,206
141,142,142,Chris Couch,75,85.37,246,210
142,143,143,Kevin Sutherland,100,85.34,307,262
143,144,144,Will MacKenzie,91,85.32,293,250
144,145,145,Jeff Sluman,101,85.27,258,220
145,146,146,Mark Wilson,79,85.26,251,214
146,147,147,Sergio Garcia,59,85.16,128,109
147,148,148,Ted Purdy,103,85.14,276,235
148,149,149,Nick Watney,97,85.13,316,269
149,150,150,Woody Austin,107,85.11,329,280
150,151,151,Mike Weir,88,84.98,213,181
151,152,152,Jeff Gove,91,84.87,271,230
152,153,153,John Huston,74,84.84,244,207
153,154,154,Paul Stankowski,70,84.73,203,172
154,155,155,Mathew Goggin,72,84.69,209,177
155,156,156,Robert Damron,91,84.62,273,231
156,157,157,Chris DiMarco,83,84.5,200,169
157,158,158,Jonathan Kaye,95,84.38,288,243
158,159,159,Jon Mills,68,84.32,185,156
159,160,160,Mark Brooks,90,84.26,235,198
160,161,161,John Daly,51,84.15,164,138
161,162,162,Robert Garrigus,85,84.13,252,212
162,163,163,Bubba Dickerson,98,84.03,288,242
163,164,164,Lee Janzen,79,84.0,250,210
164,165,165,Craig Barlow,77,83.98,206,173
165,166,166,"Wes Short, Jr.",96,83.69,331,277
166,167,167,Kent Jones,103,83.63,336,281
167,168,168,Tim Petrovic,95,83.52,273,228
168,169,169,Jerry Smith,94,83.51,291,243
169,170,170,D.J. Trahan,92,83.33,264,220
170,171,171,Arjun Atwal,97,83.28,287,239
171,172,172,Roger Tambellini,64,83.25,197,164
172,173,173,Jerry Kelly,100,83.09,272,226
173,174,174,Greg Chalmers,71,82.94,211,175
174,175,175,Matt Hansen,68,82.91,234,194
175,176,176,Kirk Triplett,58,82.81,192,159
176,177,177,Alex Aragon,63,82.79,215,178
177,178,178,Joe Durant,101,82.75,342,283
178,179,179,Camilo Villegas,95,82.71,295,244
179,180,180,Billy Andrade,78,82.65,219,181
180,181,181,Michael Connell,51,82.46,171,141
181,182,182,Alex Cejka,93,82.27,282,232
182,183,183,Adam Scott,70,82.26,186,153
183,184,184,Paul Goydos,72,82.23,242,199
184,185,185,Bob Tway,81,82.13,207,170
185,186,186,J.B. Holmes,81,81.97,233,191
186,187,187,Joey Sindelar,90,81.75,274,224
187,188,188,James Driscoll,80,81.68,262,214
188,189,189,Chris Riley,86,81.48,216,176
189,190,190,Carlos Franco,86,81.36,279,227
190,191,191,Thomas Levet,53,81.22,197,160
191,192,192,Omar Uresti,61,81.01,179,145
192,193,193,Tim Herron,82,80.19,212,170
193,194,194,Fred Couples,52,80.0,105,84
194,195,195,Nicholas Thompson,96,79.86,283,226
195,196,196,Pat Perez,50,77.3,163,126
