,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
89,T89,T89,Brian Bateman,69,"10' 7""",1698.0829999999999,160
90,T89,T89,Todd Hamilton,72,"10' 7""",1466.4170000000001,139
91,T89,T89,Thomas Levet,53,"10' 7""",1222.833,116
92,T89,T89,Tag Ridings,103,"10' 7""",2726.0,258
93,T89,T89,Patrick Sheehan,104,"10' 7""",2406.583,227
94,T95,T95,Tim Clark,80,"10' 6""",2003.9170000000001,191
95,T95,T95,Michael Connell,51,"10' 6""",1225.917,117
96,T95,T95,Jason Gore,86,"10' 6""",2249.917,215
97,T95,T95,Tim Herron,82,"10' 6""",1788.9170000000001,170
98,T95,T95,David Howell,52,"10' 6""",1197.75,114
99,T95,T95,Ian Poulter,53,"10' 6""",1477.75,141
100,T95,T95,Bo Van Pelt,102,"10' 6""",3006.75,287
101,T102,T102,Alex Aragon,63,"10' 5""",1604.1670000000001,154
102,T102,T102,Shane Bertsch,104,"10' 5""",2963.417,284
103,T102,T102,Henrik Bjornstad,97,"10' 5""",2640.667,254
104,T102,T102,Daniel Chopra,110,"10' 5""",3256.583,312
105,T102,T102,Fred Funk,106,"10' 5""",2842.417,272
106,T102,T102,Sergio Garcia,59,"10' 5""",1301.5,125
107,T102,T102,Paul Goydos,72,"10' 5""",1992.8329999999999,192
108,T102,T102,Ryan Hietala,61,"10' 5""",1324.5,127
109,T102,T102,Ryuji Imada,105,"10' 5""",2676.333,257
110,T111,T111,Robert Allenby,79,"10' 4""",2152.667,208
111,T111,T111,J.P. Hayes,55,"10' 4""",1865.9170000000001,180
112,T111,T111,Frank Lickliter II,99,"10' 4""",2939.583,285
113,T111,T111,Will MacKenzie,91,"10' 4""",2213.75,214
114,T111,T111,Ryan Moore,68,"10' 4""",1780.3329999999999,172
115,T111,T111,Kenny Perry,73,"10' 4""",1890.0,183
116,T117,T117,David Branshaw,98,"10' 3""",2693.5,263
117,T117,T117,Luke Donald,66,"10' 3""",1514.4170000000001,148
118,T117,T117,Lee Janzen,79,"10' 3""",2136.75,209
119,T117,T117,Rod Pampling,89,"10' 3""",2254.417,220
120,T117,T117,Steve Stricker,64,"10' 3""",1877.1670000000001,183
121,T117,T117,Kirk Triplett,58,"10' 3""",1627.25,159
122,T123,T123,Jeff Brehaut,100,"10' 2""",2643.667,259
123,T123,T123,Bart Bryant,87,"10' 2""",2097.917,207
124,T123,T123,Robert Gamez,94,"10' 2""",2412.417,238
125,T123,T123,Robert Garrigus,85,"10' 2""",2261.0,222
126,T123,T123,Shaun Micheel,96,"10' 2""",2413.833,237
127,T123,T123,Adam Scott,70,"10' 2""",1814.75,179
128,T123,T123,Vijay Singh,103,"10' 2""",3078.167,304
129,T130,T130,Stephen Ames,63,"10' 1""",1501.25,149
130,T130,T130,Rich Beem,85,"10' 1""",2104.333,209
131,T130,T130,Fred Couples,52,"10' 1""",975.75,97
132,T130,T130,Chris DiMarco,83,"10' 1""",1850.3329999999999,183
133,T130,T130,Joe Durant,101,"10' 1""",3016.917,300
134,T130,T130,Harrison Frazar,95,"10' 1""",2476.25,245
135,T130,T130,Bob May,65,"10' 1""",1624.5,161
136,T130,T130,Pat Perez,50,"10' 1""",1258.167,125
137,T130,T130,John Rollins,93,"10' 1""",2410.417,240
138,T130,T130,Justin Rose,98,"10' 1""",2862.5,283
139,T130,T130,"Wes Short, Jr.",96,"10' 1""",2708.417,268
140,T130,T130,Nick Watney,97,"10' 1""",2651.083,262
141,T142,T142,Michael Allen,84,"10' 0""",2236.167,223
142,T142,T142,Woody Austin,107,"10' 0""",2906.583,290
143,T142,T142,Paul Azinger,87,"10' 0""",2217.583,222
144,T142,T142,Mark Brooks,90,"10' 0""",1857.4170000000001,186
145,T142,T142,Bubba Dickerson,98,"10' 0""",2536.417,253
146,T142,T142,Retief Goosen,68,"10' 0""",1453.8329999999999,145
147,T142,T142,Trevor Immelman,86,"10' 0""",2531.083,253
148,T142,T142,Greg Kraft,79,"10' 0""",1956.0829999999999,196
149,T142,T142,Sean O'Hair,100,"10' 0""",2205.167,220
150,T142,T142,Joe Ogilvie,95,"10' 0""",2468.833,247
151,T142,T142,Greg Owen,79,"10' 0""",1822.5,183
152,T142,T142,Jeff Sluman,101,"10' 0""",2801.167,280
153,T142,T142,Camilo Villegas,95,"10' 0""",2730.0,274
154,T142,T142,Jimmy Walker,60,"10' 0""",1626.1670000000001,163
155,T156,T156,Tommy Armour III,65,"9' 11""",1688.0,170
156,T156,T156,Scott Gutschewski,53,"9' 11""",1316.0829999999999,133
157,T156,T156,Rory Sabbatini,84,"9' 11""",1974.8329999999999,199
158,T156,T156,Scott Verplank,88,"9' 11""",2176.5,219
159,T156,T156,Charles Warren,93,"9' 11""",2265.833,228
160,T161,T161,Mark Calcavecchia,94,"9' 10""",2347.583,238
161,T161,T161,John Daly,51,"9' 10""",1235.083,126
162,T161,T161,Brian Davis,92,"9' 10""",2405.667,244
163,T161,T161,Lucas Glover,105,"9' 10""",2744.917,278
164,T161,T161,Jonathan Kaye,95,"9' 10""",2299.083,234
165,T161,T161,Ian Leggatt,80,"9' 10""",1914.5829999999999,194
166,T161,T161,Joey Sindelar,90,"9' 10""",2208.5,225
167,T168,T168,Eric Axley,91,"9' 9""",2535.25,259
168,T168,T168,Doug Barron,74,"9' 9""",1872.0,192
169,T168,T168,Greg Chalmers,71,"9' 9""",1511.5829999999999,155
170,T168,T168,Charley Hoffman,100,"9' 9""",2862.417,294
171,T168,T168,Justin Leonard,83,"9' 9""",1786.3329999999999,183
172,T168,T168,Jesper Parnevik,84,"9' 9""",2176.167,223
173,T168,T168,Mike Weir,88,"9' 9""",2026.3329999999999,208
174,T168,T168,Brett Wetterich,82,"9' 9""",2396.167,245
175,T176,T176,Stuart Appleby,83,"9' 8""",1948.5,202
176,T176,T176,Jason Bohn,104,"9' 8""",2613.667,271
177,T176,T176,Ernie Els,69,"9' 8""",1443.9170000000001,150
178,T176,T176,Jeff Gove,91,"9' 8""",2393.0,248
179,T176,T176,Skip Kendall,72,"9' 8""",1791.75,186
180,T176,T176,Steve Lowery,99,"9' 8""",2431.75,251
181,T176,T176,Daisuke Maruyama,83,"9' 8""",1989.8329999999999,205
182,T176,T176,Jeff Overton,95,"9' 8""",2450.75,254
183,T176,T176,Nicholas Thompson,96,"9' 8""",2047.5829999999999,211
184,T185,T185,Alex Cejka,93,"9' 7""",2456.083,256
185,T185,T185,Robert Damron,91,"9' 7""",2359.5,246
186,T187,T187,Bill Haas,99,"9' 6""",2299.25,241
187,T187,T187,Padraig Harrington,54,"9' 6""",1244.417,131
188,T187,T187,Roger Tambellini,64,"9' 6""",1319.5829999999999,139
189,T187,T187,Omar Uresti,61,"9' 6""",1271.667,134
190,T191,T191,Chris Couch,75,"9' 5""",1816.4170000000001,193
191,T191,T191,Peter Lonard,77,"9' 5""",1564.25,166
192,193,193,Kris Cox,83,"9' 1""",1997.5829999999999,219
193,T194,T194,Matt Hansen,68,"9' 0""",1471.5829999999999,164
194,T194,T194,Bubba Watson,83,"9' 0""",1909.1670000000001,212
195,196,196,Phil Mickelson,74,"8' 11""",1609.5,181
