,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,David Howell,52,85.0,40,34
1,2,2,Jerry Kelly,100,83.15,89,74
2,3,3,Ryan Moore,68,81.82,66,54
3,4,4,Richard Johnson,94,81.44,97,79
4,5,5,Tiger Woods,55,81.08,37,30
5,6,6,Phil Mickelson,74,80.95,42,34
6,7,7,Stephen Ames,63,80.85,47,38
7,8,8,Aaron Baddeley,78,80.68,88,71
8,9,9,Jon Mills,68,80.39,51,41
9,10,10,Paul Goydos,72,80.36,56,45
10,11,11,Rod Pampling,89,80.28,71,57
11,12,12,Mike Sposa,68,80.0,70,56
12,13,13,Greg Chalmers,71,79.73,74,59
13,14,14,Skip Kendall,72,79.69,64,51
14,15,15,Jason Gore,86,79.12,91,72
15,16,16,David McKenzie,82,79.03,62,49
16,17,17,Brian Gay,107,78.64,103,81
17,18,18,Brett Quigley,109,78.43,102,80
18,19,19,Geoff Ogilvy,76,77.78,54,42
19,T20,T20,Tommy Armour III,65,77.59,58,45
20,T20,T20,Brian Bateman,69,77.59,58,45
21,22,22,Bart Bryant,87,77.38,84,65
22,23,23,Steve Lowery,99,77.17,92,71
23,T24,T24,Tim Clark,80,77.14,70,54
24,T24,T24,J.J. Henry,96,77.14,70,54
25,26,26,Frank Lickliter II,99,76.85,108,83
26,27,27,Troy Matteson,101,76.84,95,73
27,28,28,Joe Ogilvie,95,76.83,82,63
28,29,29,"John Engler, Jr.",69,76.81,69,53
29,30,30,Shaun Micheel,96,76.71,73,56
30,31,31,James Driscoll,80,76.67,90,69
31,32,32,David Branshaw,98,76.6,94,72
32,33,33,Ted Purdy,103,76.29,97,74
33,34,34,Olin Browne,108,76.24,101,77
34,35,35,Todd Fischer,101,75.79,95,72
35,36,36,Luke Donald,66,75.47,53,40
36,37,37,Jim Furyk,89,75.44,57,43
37,38,38,Tag Ridings,103,75.25,101,76
38,39,39,Ben Crane,85,75.0,60,45
39,40,40,Arjun Atwal,97,74.7,83,62
40,41,41,Ben Curtis,86,74.63,67,50
41,42,42,Daniel Chopra,110,74.51,102,76
42,43,43,Harrison Frazar,95,74.42,86,64
43,44,44,Ron Whittaker,81,74.39,82,61
44,45,45,Kevin Sutherland,100,74.19,93,69
45,46,46,Jerry Smith,94,74.16,89,66
46,47,47,Lee Janzen,79,74.03,77,57
47,T48,T48,Stewart Cink,93,73.91,69,51
48,T48,T48,Bob Tway,81,73.91,69,51
49,50,50,Kent Jones,103,73.83,107,79
50,51,51,Bubba Watson,83,73.81,84,62
51,52,52,David Toms,76,73.77,61,45
52,53,53,Carl Pettersson,95,73.75,80,59
53,54,54,Bernhard Langer,77,73.44,64,47
54,T55,T55,Marco Dawson,87,73.33,75,55
55,T55,T55,Joe Durant,101,73.33,105,77
56,T55,T55,Justin Leonard,83,73.33,60,44
57,T55,T55,Jason Schultz,77,73.33,60,44
58,59,59,Woody Austin,107,73.27,101,74
59,60,60,Paul Azinger,87,73.26,86,63
60,61,61,Jonathan Byrd,66,73.13,67,49
61,62,62,Henrik Bjornstad,97,73.08,104,76
62,63,63,"Wes Short, Jr.",96,73.04,115,84
63,64,64,Shigeki Maruyama,94,73.03,89,65
64,65,65,Chris DiMarco,83,72.97,74,54
65,66,66,Padraig Harrington,54,72.92,48,35
66,67,67,Mike Weir,88,72.73,77,56
67,68,68,Doug Barron,74,72.62,84,61
68,T69,T69,K.J. Choi,93,72.41,87,63
69,T69,T69,Will MacKenzie,91,72.41,87,63
70,T69,T69,Ryan Palmer,101,72.41,87,63
71,72,72,Steve Flesch,119,72.38,105,76
72,73,73,Charley Hoffman,100,72.32,112,81
73,74,74,Greg Kraft,79,72.31,65,47
74,75,75,Jesper Parnevik,84,72.22,72,52
75,76,76,Len Mattiace,59,72.13,61,44
76,77,77,Michael Connell,51,72.09,43,31
77,78,78,Robert Gamez,94,72.07,111,80
78,79,79,Bob Estes,85,71.95,82,59
79,80,80,Nathan Green,108,71.88,96,69
80,81,81,Ernie Els,69,71.74,46,33
81,T82,T82,Freddie Jacobson,56,71.7,53,38
82,T82,T82,Paul Stankowski,70,71.7,53,38
83,T84,T84,Matt Hansen,68,71.64,67,48
84,T84,T84,Davis Love III,85,71.64,67,48
85,T86,T86,Brent Geiberger,99,71.43,91,65
86,T86,T86,Greg Owen,79,71.43,70,50
87,T86,T86,Steve Stricker,64,71.43,56,40
88,89,89,Hunter Mahan,98,71.29,101,72
89,90,90,Jeff Gove,91,71.21,66,47
90,91,91,John Cook,67,71.19,59,42
91,92,92,J.P. Hayes,55,71.15,52,37
92,93,93,Larry Mize,53,71.05,38,27
93,T94,T94,Lucas Glover,105,70.83,96,68
94,T94,T94,Jeff Sluman,101,70.83,96,68
95,96,96,Mark O'Meara,52,70.73,41,29
96,97,97,Zach Johnson,98,70.59,85,60
97,98,98,Nick Watney,97,70.53,95,67
98,99,99,Daisuke Maruyama,83,70.42,71,50
99,100,100,Brandt Jobe,91,70.33,91,64
100,101,101,Scott Verplank,88,70.31,64,45
101,T102,T102,John Rollins,93,70.11,87,61
102,T102,T102,D.J. Trahan,92,70.11,87,61
103,104,104,Fred Funk,106,70.1,97,68
104,T105,T105,Billy Mayfair,94,70.0,90,63
105,T105,T105,Hidemichi Tanaka,74,70.0,70,49
106,107,107,John Daly,51,69.84,63,44
107,108,108,Ryan Hietala,61,69.81,53,37
108,109,109,John Senden,96,69.74,76,53
109,110,110,Kris Cox,83,69.51,82,57
110,111,111,John Huston,74,69.23,78,54
