,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
134,T135,T135,Tim Clark,37.04,140,378
135,T135,T135,Lee Janzen,37.04,180,486
136,T135,T135,Skip Kendall,37.04,140,378
137,T135,T135,Adam Scott,37.04,120,324
138,T135,T135,D.J. Trahan,37.04,200,540
139,140,140,Troy Matteson,36.98,213,576
140,141,141,Robert Damron,36.92,206,558
141,T142,T142,Brent Geiberger,36.9,186,504
142,T142,T142,Ian Leggatt,36.9,186,504
143,144,144,Robert Gamez,36.85,199,540
144,T145,T145,Fred Funk,36.83,179,486
145,T145,T145,Todd Hamilton,36.83,179,486
146,147,147,Paul Goydos,36.81,159,432
147,T148,T148,Briny Baird,36.71,152,414
148,T148,T148,Steve Lowery,36.71,185,504
149,T150,T150,Bart Bryant,36.67,165,450
150,T150,T150,Jimmy Walker,36.67,132,360
151,152,152,Jeff Overton,36.63,178,486
152,153,153,Daisuke Maruyama,36.57,158,432
153,T154,T154,Billy Mayfair,36.51,184,504
154,T154,T154,Shaun Micheel,36.51,184,504
155,T156,T156,Brett Wetterich,36.44,164,450
156,T156,T156,Ron Whittaker,36.44,164,450
157,158,158,Bubba Dickerson,36.4,190,522
158,159,159,Bob Tway,36.34,157,432
159,160,160,Vijay Singh,36.32,170,468
160,161,161,Fred Couples,36.3,98,270
161,162,162,Brian Bateman,36.23,150,414
162,T163,T163,Robert Garrigus,36.11,169,468
163,T163,T163,Mathew Goggin,36.11,156,432
164,165,165,Mathias Grönberg,36.02,188,522
165,T166,T166,J.J. Henry,36.01,175,486
166,T166,T166,Hidemichi Tanaka,36.01,175,486
167,168,168,K.J. Choi,36.0,162,450
168,169,169,Hunter Mahan,35.91,181,504
169,170,170,Roger Tambellini,35.86,142,396
170,171,171,Jerry Kelly,35.84,200,558
171,172,172,John Rollins,35.8,174,486
172,173,173,Retief Goosen,35.76,103,288
173,174,174,Chris Smith,35.71,135,378
174,175,175,Michael Connell,35.56,128,360
175,176,176,Chris Couch,35.47,166,468
176,177,177,Nicholas Thompson,35.3,197,558
177,178,178,Chad Campbell,35.19,152,432
178,T179,T179,Alex Cejka,34.92,176,504
179,T179,T179,Peter Lonard,34.92,132,378
180,181,181,Ted Purdy,34.9,201,576
181,182,182,Joey Sindelar,34.87,182,522
182,183,183,Mike Weir,34.78,144,414
183,T184,T184,Steve Elkington,34.72,100,288
184,T184,T184,Thomas Levet,34.72,100,288
185,T184,T184,Will MacKenzie,34.72,175,504
186,187,187,Bubba Watson,34.67,156,450
187,188,188,Omar Uresti,34.66,131,378
188,189,189,Carlos Franco,34.29,179,522
189,190,190,Bob May,34.17,123,360
190,191,191,Kirk Triplett,34.03,98,288
191,192,192,Jeff Gove,33.73,170,504
192,193,193,Kenny Perry,33.6,127,378
193,194,194,Heath Slocum,33.52,175,522
194,195,195,Charles Howell III,33.13,161,486
195,196,196,Charles Warren,32.26,151,468
