,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
0,1,1,Roger Tambellini,64,"27' 8""",12144.083,439
1,2,2,James Driscoll,80,"27' 5""",15410.083,562
2,3,3,Ryan Hietala,61,"26' 11""",10489.583,390
3,T4,T4,Jesper Parnevik,84,"26' 10""",16116.667,601
4,T4,T4,Chris Smith,67,"26' 10""",13728.75,512
5,T6,T6,Ben Crane,85,"26' 6""",12055.583,455
6,T6,T6,Jimmy Walker,60,"26' 6""",11619.917,439
7,8,8,"John Engler, Jr.",69,"26' 5""",12831.0,485
8,T9,T9,Brent Geiberger,99,"26' 4""",19458.583,739
9,T9,T9,Len Mattiace,59,"26' 4""",9847.417,374
10,11,11,K.J. Choi,93,"26' 3""",18291.5,697
11,12,12,Brad Faxon,78,"26' 2""",14047.5,536
12,T13,T13,Ben Curtis,86,"26' 1""",15010.417,576
13,T13,T13,Billy Mayfair,94,"26' 1""",17501.167,670
14,T13,T13,Dean Wilson,115,"26' 1""",19233.5,737
15,T16,T16,Nathan Green,108,"26' 0""",18659.083,718
16,T16,T16,Charles Howell III,96,"26' 0""",17688.5,680
17,T18,T18,Brett Quigley,109,"25' 11""",20673.417,798
18,T18,T18,Mike Sposa,68,"25' 11""",11777.917,455
19,T20,T20,Mathew Goggin,72,"25' 10""",12602.083,488
20,T20,T20,Ryan Moore,68,"25' 10""",11869.667,459
21,T20,T20,Jason Schultz,77,"25' 10""",13657.5,528
22,T20,T20,Kevin Sutherland,100,"25' 10""",19770.833,766
23,T24,T24,Henrik Bjornstad,97,"25' 9""",18505.833,719
24,T24,T24,Daniel Chopra,110,"25' 9""",17575.583,682
25,T24,T24,David McKenzie,82,"25' 9""",14633.417,568
26,T24,T24,Duffy Waldorf,96,"25' 9""",17942.167,696
27,T28,T28,Alex Aragon,63,"25' 8""",9817.583,382
28,T28,T28,D.A. Points,82,"25' 8""",13921.167,542
29,T30,T30,Will MacKenzie,91,"25' 7""",16209.083,634
30,T30,T30,Tjaart van der Walt,60,"25' 7""",10837.75,423
31,T30,T30,Mark Wilson,79,"25' 7""",15056.083,588
32,T33,T33,Jason Gore,86,"25' 6""",14189.75,556
33,T33,T33,David Howell,52,"25' 6""",5996.8330000000005,235
34,T33,T33,Richard Johnson,94,"25' 6""",18550.5,727
35,T33,T33,Mark O'Meara,52,"25' 6""",6709.25,263
36,T37,T37,Aaron Baddeley,78,"25' 5""",12676.667,498
37,T37,T37,Shaun Micheel,96,"25' 5""",17328.75,681
38,T37,T37,Larry Mize,53,"25' 5""",8960.0,353
39,T37,T37,Rod Pampling,89,"25' 5""",12270.25,482
40,T37,T37,Nick Watney,97,"25' 5""",17387.583,684
41,T37,T37,Ron Whittaker,81,"25' 5""",15155.75,596
42,T37,T37,Tiger Woods,55,"25' 5""",8596.417,338
43,T44,T44,Steve Elkington,52,"25' 4""",10443.417,412
44,T44,T44,Dudley Hart,83,"25' 4""",14349.333,566
45,T44,T44,Corey Pavin,74,"25' 4""",12230.583,483
46,T47,T47,Tommy Armour III,65,"25' 3""",10417.0,413
47,T47,T47,Chris Couch,75,"25' 3""",14057.167,557
48,T47,T47,Carlos Franco,86,"25' 3""",15402.25,610
49,T47,T47,Charley Hoffman,100,"25' 3""",18610.083,736
50,T47,T47,Steve Jones,83,"25' 3""",14193.583,563
51,T47,T47,Greg Kraft,79,"25' 3""",13324.5,527
52,T47,T47,Vance Veazey,59,"25' 3""",10587.583,419
53,T54,T54,Bart Bryant,87,"25' 2""",15881.0,631
54,T54,T54,Lucas Glover,105,"25' 2""",18125.667,720
55,T54,T54,Jeff Gove,91,"25' 2""",18953.25,752
56,T54,T54,Todd Hamilton,72,"25' 2""",9853.583,392
57,T54,T54,J.B. Holmes,81,"25' 2""",12325.417,490
58,T54,T54,Tom Pernice Jr.,108,"25' 2""",16573.5,658
59,T54,T54,Carl Pettersson,95,"25' 2""",14214.0,565
60,T54,T54,Chris Riley,86,"25' 2""",12718.75,505
61,T54,T54,John Senden,96,"25' 2""",17945.333,713
62,T54,T54,Hidemichi Tanaka,74,"25' 2""",12549.833,498
63,T64,T64,Fred Couples,52,"25' 1""",6148.75,245
64,T64,T64,Danny Ellis,68,"25' 1""",11907.5,475
65,T64,T64,Sean O'Hair,100,"25' 1""",15332.333,612
66,T64,T64,Bo Van Pelt,102,"25' 1""",18486.083,738
67,T64,T64,Bubba Watson,83,"25' 1""",15491.417,618
68,T69,T69,Jonathan Kaye,95,"25' 0""",19044.917,762
69,T69,T69,J.L. Lewis,57,"25' 0""",9672.333,387
70,T69,T69,Steve Lowery,99,"25' 0""",17008.667,681
71,T69,T69,Tag Ridings,103,"25' 0""",16913.25,676
72,T73,T73,Arjun Atwal,97,"24' 11""",15582.417,626
73,T73,T73,Jeff Brehaut,100,"24' 11""",18101.917,726
74,T73,T73,Hunter Mahan,98,"24' 11""",18384.583,737
75,T73,T73,Bob Tway,81,"24' 11""",13563.0,544
76,T77,T77,Mark Calcavecchia,94,"24' 10""",14865.5,599
77,T77,T77,Luke Donald,66,"24' 10""",8532.667,344
78,T77,T77,Bob Estes,85,"24' 10""",15790.167,635
79,T77,T77,Brandt Jobe,91,"24' 10""",14979.917,604
80,T77,T77,Kent Jones,103,"24' 10""",17405.333,702
81,T77,T77,Frank Lickliter II,99,"24' 10""",17489.833,704
82,T77,T77,Jeff Overton,95,"24' 10""",17800.083,716
83,T77,T77,Greg Owen,79,"24' 10""",13371.917,539
84,T77,T77,John Rollins,93,"24' 10""",15739.0,633
85,T86,T86,Briny Baird,81,"24' 9""",15035.25,608
86,T86,T86,Brian Bateman,69,"24' 9""",12078.583,488
87,T86,T86,Jason Bohn,104,"24' 9""",18125.917,733
88,T86,T86,Daisuke Maruyama,83,"24' 9""",14219.0,574
89,T86,T86,Troy Matteson,101,"24' 9""",18165.167,733
90,T86,T86,Paul Stankowski,70,"24' 9""",12880.583,521
91,T86,T86,Charles Warren,93,"24' 9""",17727.167,716
92,T93,T93,Michael Allen,84,"24' 8""",13578.333,550
93,T93,T93,David Branshaw,98,"24' 8""",18539.833,752
94,T93,T93,Tim Clark,80,"24' 8""",11456.25,465
95,T93,T93,Michael Connell,51,"24' 8""",8209.167,333
96,T93,T93,Kris Cox,83,"24' 8""",14657.167,595
97,T93,T93,J.J. Henry,96,"24' 8""",16570.667,671
98,T93,T93,Bernhard Langer,77,"24' 8""",11672.917,473
99,T100,T100,Paul Azinger,87,"24' 7""",15909.667,648
100,T100,T100,Jonathan Byrd,66,"24' 7""",11098.583,452
101,T100,T100,Matt Hansen,68,"24' 7""",11462.667,466
102,T103,T103,Stephen Ames,63,"24' 6""",8758.417,358
103,T103,T103,Ryuji Imada,105,"24' 6""",17129.5,698
104,T103,T103,Lee Janzen,79,"24' 6""",12560.417,513
105,T103,T103,Jerry Kelly,100,"24' 6""",17323.333,706
106,T103,T103,Stephen Leaney,84,"24' 6""",15778.083,644
107,T103,T103,Arron Oberholser,82,"24' 6""",13004.833,530
108,T109,T109,Robert Allenby,79,"24' 5""",12167.583,498
109,T109,T109,Shane Bertsch,104,"24' 5""",16843.333,689
110,T109,T109,Greg Chalmers,71,"24' 5""",10062.0,412
111,T109,T109,Harrison Frazar,95,"24' 5""",14056.167,576
112,T109,T109,Jon Mills,68,"24' 5""",10928.083,447
