,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
92,T91,T91,Bob Tway,81,6.99,545,78
93,T94,T94,Jim Furyk,89,6.98,614,88
94,T94,T94,Retief Goosen,68,6.98,419,60
95,T94,T94,Justin Rose,98,6.98,663,95
96,T94,T94,Jimmy Walker,60,6.98,405,58
97,T98,T98,Corey Pavin,74,6.97,488,70
98,T98,T98,Mark Wilson,79,6.97,530,76
99,T100,T100,Billy Andrade,78,6.96,515,74
100,T100,T100,Ian Poulter,53,6.96,362,52
101,T100,T100,Jerry Smith,94,6.96,640,92
102,T103,T103,Larry Mize,53,6.94,354,51
103,T103,T103,Jeff Overton,95,6.94,645,93
104,T105,T105,Brian Davis,92,6.93,624,90
105,T105,T105,Bill Haas,99,6.93,665,96
106,T105,T105,Patrick Sheehan,104,6.93,693,100
107,108,108,Camilo Villegas,95,6.92,644,93
108,109,109,José María Olazábal,62,6.91,401,58
109,T110,T110,Robert Gamez,94,6.9,649,94
110,T110,T110,Pat Perez,50,6.9,345,50
111,T112,T112,"Wes Short, Jr.",96,6.88,647,94
112,T112,T112,Bo Van Pelt,102,6.88,702,102
113,T114,T114,Fred Funk,106,6.87,721,105
114,T114,T114,Steve Jones,83,6.87,563,82
115,T116,T116,Kris Cox,83,6.86,556,81
116,T116,T116,Paul Goydos,72,6.86,494,72
117,T118,T118,Bob Estes,85,6.85,582,85
118,T118,T118,Hidemichi Tanaka,74,6.85,500,73
119,T120,T120,Lucas Glover,105,6.84,691,101
120,T120,T120,Steve Lowery,99,6.84,663,97
121,T120,T120,D.J. Trahan,92,6.84,616,90
122,123,123,"John Engler, Jr.",69,6.82,457,67
123,T124,T124,J.B. Holmes,81,6.81,524,77
124,T124,T124,Adam Scott,70,6.81,463,68
125,T126,T126,Ryan Hietala,61,6.8,401,59
126,T126,T126,Trevor Immelman,86,6.8,585,86
127,T128,T128,Jerry Kelly,100,6.79,679,100
128,T128,T128,Ian Leggatt,80,6.79,516,76
129,T128,T128,John Rollins,93,6.79,618,91
130,T128,T128,Tiger Woods,55,6.79,353,52
131,T132,T132,Jason Bohn,104,6.78,705,104
132,T132,T132,Ben Curtis,86,6.78,583,86
133,T134,T134,Zach Johnson,98,6.77,596,88
134,T134,T134,Sean O'Hair,100,6.77,663,98
135,T136,T136,Peter Lonard,77,6.76,514,76
136,T136,T136,Daisuke Maruyama,83,6.76,534,79
137,T138,T138,Tim Herron,82,6.75,547,81
138,T138,T138,Jason Schultz,77,6.75,506,75
139,T140,T140,Billy Mayfair,94,6.73,633,94
140,T140,T140,Brett Wetterich,82,6.73,552,82
141,T142,T142,Chad Campbell,91,6.72,585,87
142,T142,T142,Robert Garrigus,85,6.72,558,83
143,T142,T142,Arron Oberholser,82,6.72,531,79
144,T145,T145,Brian Bateman,69,6.71,436,65
145,T145,T145,Mark Brooks,90,6.71,597,89
146,147,147,Bubba Watson,83,6.7,529,79
147,T148,T148,Bubba Dickerson,98,6.69,642,96
148,T148,T148,Omar Uresti,61,6.69,395,59
149,150,150,Matt Hansen,68,6.68,441,66
150,T151,T151,Rich Beem,85,6.67,554,83
151,T151,T151,Kevin Sutherland,100,6.67,640,96
152,T153,T153,Jeff Brehaut,100,6.66,639,96
153,T153,T153,Greg Owen,79,6.66,513,77
154,155,155,Hunter Mahan,98,6.65,652,98
155,T156,T156,Alex Cejka,93,6.64,604,91
156,T156,T156,Troy Matteson,101,6.64,671,101
157,T156,T156,Duffy Waldorf,96,6.64,611,92
158,159,159,Mathias Grönberg,92,6.63,590,89
159,160,160,David Branshaw,98,6.62,649,98
160,161,161,Ron Whittaker,81,6.61,522,79
161,162,162,Paul Stankowski,70,6.6,462,70
162,T163,T163,K.J. Choi,93,6.58,605,92
163,T163,T163,Joe Durant,101,6.58,665,101
164,165,165,Scott Gutschewski,53,6.57,335,51
165,166,166,Shaun Micheel,96,6.56,610,93
166,167,167,Craig Barlow,77,6.55,478,73
167,T168,T168,Jeff Maggert,81,6.53,529,81
168,T168,T168,Bob May,65,6.53,405,62
169,T170,T170,Briny Baird,81,6.52,502,77
170,T170,T170,Michael Connell,51,6.52,313,48
171,T170,T170,Carlos Franco,86,6.52,561,86
172,173,173,Joey Sindelar,90,6.51,586,90
173,T174,T174,Fred Couples,52,6.5,325,50
174,T174,T174,Brandt Jobe,91,6.5,572,88
175,T174,T174,Ted Purdy,103,6.5,656,101
176,177,177,Charles Warren,93,6.47,582,90
177,T178,T178,Steve Elkington,52,6.45,329,51
178,T178,T178,Sergio Garcia,59,6.45,355,55
179,T180,T180,Charles Howell III,96,6.44,599,93
180,T180,T180,Jon Mills,68,6.44,425,66
181,182,182,Thomas Levet,53,6.41,327,51
182,183,183,Nicholas Thompson,96,6.4,595,93
183,184,184,Heath Slocum,96,6.39,594,93
184,185,185,J.J. Henry,96,6.38,593,93
185,T186,T186,Chris Couch,75,6.36,477,75
186,T186,T186,Mathew Goggin,72,6.36,445,70
187,188,188,Jonathan Kaye,95,6.32,581,92
188,189,189,Roger Tambellini,64,6.3,384,61
189,190,190,John Senden,96,6.29,585,93
190,191,191,Will MacKenzie,91,6.26,551,88
191,192,192,Tom Lehman,70,6.23,374,60
192,193,193,Chris Smith,67,6.22,417,67
193,194,194,Bart Bryant,87,6.21,534,86
194,195,195,Jeff Gove,91,6.15,535,87
195,196,196,Kenny Perry,73,6.08,438,72
