,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
136,137,137,Corey Pavin,74,44.57,359,160
137,138,138,Billy Andrade,78,44.52,420,187
138,T139,T139,Ben Curtis,86,44.44,432,192
139,T139,T139,Scott Gutschewski,53,44.44,333,148
140,141,141,Billy Mayfair,94,44.42,520,231
141,142,142,"Wes Short, Jr.",96,44.39,669,297
142,143,143,Paul Goydos,72,44.37,426,189
143,144,144,Charles Howell III,96,44.16,514,227
144,145,145,Brett Wetterich,82,44.12,544,240
145,146,146,Matt Hansen,68,44.11,399,176
146,147,147,Bubba Watson,83,44.1,517,228
147,148,148,Camilo Villegas,95,44.08,574,253
148,149,149,Jason Bohn,104,44.06,631,278
149,150,150,Joey Sindelar,90,44.02,527,232
150,151,151,Ian Leggatt,80,43.96,505,222
151,152,152,Charles Warren,93,43.9,549,241
152,153,153,Sergio Garcia,59,43.82,283,124
153,154,154,Robert Garrigus,85,43.8,548,240
154,155,155,Jeff Brehaut,100,43.78,619,271
155,156,156,Phil Mickelson,74,43.75,336,147
156,157,157,Vijay Singh,103,43.7,595,260
157,158,158,Arron Oberholser,82,43.64,440,192
158,159,159,Robert Allenby,79,43.41,417,181
159,160,160,Robert Damron,91,43.4,583,253
160,161,161,Jeff Gove,91,43.39,537,233
161,162,162,Bob Tway,81,43.34,473,205
162,163,163,Will MacKenzie,91,43.33,547,237
163,164,164,Greg Owen,79,43.25,437,189
164,165,165,Mark Calcavecchia,94,43.2,581,251
165,166,166,Justin Rose,98,43.08,643,277
166,T167,T167,Jason Schultz,77,43.06,418,180
167,T167,T167,Paul Stankowski,70,43.06,432,186
168,169,169,Brian Davis,92,42.99,649,279
169,170,170,Sean O'Hair,100,42.96,554,238
170,171,171,Shane Bertsch,104,42.9,641,275
171,172,172,Jon Mills,68,42.86,350,150
172,173,173,Kenny Perry,73,42.82,439,188
173,174,174,Mathias Grönberg,92,42.78,561,240
174,175,175,Craig Barlow,77,42.72,405,173
175,176,176,Michael Connell,51,42.67,300,128
176,T177,T177,Carlos Franco,86,42.63,502,214
177,T177,T177,Patrick Sheehan,104,42.63,570,243
178,179,179,Hidemichi Tanaka,74,42.4,434,184
179,180,180,Tim Herron,82,42.32,456,193
180,181,181,Bill Haas,99,42.12,622,262
181,182,182,Peter Lonard,77,41.95,472,198
182,183,183,Ernie Els,69,41.93,322,135
183,184,184,Alex Cejka,93,41.82,593,248
184,185,185,John Daly,51,41.75,309,129
185,186,186,Omar Uresti,61,41.74,357,149
186,187,187,Mark Brooks,90,41.43,490,203
187,188,188,Nicholas Thompson,96,41.41,582,241
188,189,189,Tom Lehman,70,41.13,355,146
189,T190,T190,Todd Hamilton,72,40.78,412,168
190,T190,T190,Bob May,65,40.78,412,168
191,192,192,J.J. Henry,96,40.63,512,208
192,193,193,Thomas Levet,53,40.62,325,132
193,194,194,José María Olazábal,62,40.23,266,107
194,195,195,Jonathan Kaye,95,39.8,588,234
195,196,196,Heath Slocum,96,39.08,609,238
