,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
51,T51,T51,Jason Gore,86,151,502,30.1
52,T51,T51,Steve Lowery,99,151,576,26.2
53,T54,T54,David Branshaw,98,150,573,26.2
54,T54,T54,Kevin Sutherland,100,150,583,25.7
55,56,56,Zach Johnson,98,149,528,28.2
56,57,57,Arjun Atwal,97,148,592,25.0
57,58,58,Stewart Cink,93,146,541,27.0
58,T59,T59,John Senden,96,145,505,28.7
59,T59,T59,D.J. Trahan,92,145,533,27.2
60,61,61,Jerry Smith,94,144,585,24.6
61,T62,T62,Michael Allen,84,143,540,26.5
62,T62,T62,Aaron Baddeley,78,143,533,26.8
63,T64,T64,Marco Dawson,87,142,567,25.0
64,T64,T64,Jesper Parnevik,84,142,533,26.6
65,T64,T64,Carl Pettersson,95,142,547,26.0
66,T64,T64,Charles Warren,93,142,518,27.4
67,T68,T68,Alex Cejka,93,141,533,26.5
68,T68,T68,Patrick Sheehan,104,141,602,23.4
69,70,70,Doug Barron,74,140,513,27.3
70,T71,T71,Mark Calcavecchia,94,139,567,24.5
71,T71,T71,Skip Kendall,72,139,416,33.4
72,T71,T71,Duffy Waldorf,96,139,554,25.1
73,74,74,Brandt Jobe,91,138,458,30.1
74,T75,T75,Bob Estes,85,137,514,26.7
75,T75,T75,Stephen Leaney,84,137,554,24.7
76,T75,T75,Joey Sindelar,90,137,492,27.8
77,T78,T78,Jeff Gove,91,135,502,26.9
78,T78,T78,Shaun Micheel,96,135,518,26.1
79,T78,T78,Sean O'Hair,100,135,525,25.7
80,T78,T78,John Rollins,93,135,508,26.6
81,T78,T78,Mike Weir,88,135,456,29.6
82,T83,T83,Mathias Grönberg,92,134,534,25.1
83,T83,T83,Nicholas Thompson,96,134,500,26.8
84,T85,T85,K.J. Choi,93,133,522,25.5
85,T85,T85,Charles Howell III,96,133,523,25.4
86,T85,T85,Rod Pampling,89,133,510,26.1
87,88,88,Jim Furyk,89,132,485,27.2
88,T89,T89,Greg Chalmers,71,131,425,30.8
89,T89,T89,Jeff Maggert,81,131,441,29.7
90,T89,T89,Camilo Villegas,95,131,574,22.8
91,T92,T92,J.J. Henry,96,130,503,25.8
92,T92,T92,Trevor Immelman,86,130,505,25.7
93,T92,T92,Greg Kraft,79,130,470,27.7
94,T92,T92,Ian Leggatt,80,130,482,27.0
95,T92,T92,Brett Wetterich,82,130,498,26.1
96,T97,T97,Carlos Franco,86,129,512,25.2
97,T97,T97,Robert Garrigus,85,129,495,26.1
98,T97,T97,Will MacKenzie,91,129,473,27.3
99,T97,T97,D.A. Points,82,129,515,25.0
100,T97,T97,Heath Slocum,96,129,527,24.5
101,T97,T97,David Toms,76,129,448,28.8
102,T97,T97,Ron Whittaker,81,129,474,27.2
103,T104,T104,Dudley Hart,83,128,501,25.5
104,T104,T104,Billy Mayfair,94,128,509,25.1
105,T104,T104,Chris Riley,86,128,527,24.3
106,T107,T107,Rich Beem,85,127,446,28.5
107,T107,T107,Tim Clark,80,127,422,30.1
108,T107,T107,John Huston,74,127,467,27.2
109,T107,T107,Bubba Watson,83,127,482,26.3
110,T107,T107,Mark Wilson,79,127,510,24.9
111,112,112,Stuart Appleby,83,126,465,27.1
112,T113,T113,Ben Crane,85,124,461,26.9
113,T113,T113,Jonathan Kaye,95,124,538,23.0
114,T113,T113,Bob Tway,81,124,460,27.0
115,T116,T116,Chris Couch,75,121,418,28.9
116,T116,T116,Danny Ellis,68,121,438,27.6
117,T116,T116,David McKenzie,82,121,480,25.2
118,T116,T116,Scott Verplank,88,121,497,24.3
119,T120,T120,Briny Baird,81,120,457,26.3
120,T120,T120,Bart Bryant,87,120,455,26.4
121,T120,T120,Davis Love III,85,120,407,29.5
122,T123,T123,Tim Herron,82,119,415,28.7
123,T123,T123,Arron Oberholser,82,119,429,27.7
124,T123,T123,Mike Sposa,68,119,416,28.6
125,T126,T126,Mark Brooks,90,118,496,23.8
126,T126,T126,Paul Goydos,72,118,443,26.6
127,T126,T126,Daisuke Maruyama,83,118,478,24.7
128,T126,T126,Rory Sabbatini,84,118,456,25.9
129,130,130,Chris DiMarco,83,116,429,27.0
130,T131,T131,Tommy Armour III,65,115,379,30.3
131,T131,T131,Chad Campbell,91,115,453,25.4
132,T131,T131,Steve Jones,83,115,474,24.3
133,T131,T131,Bernhard Langer,77,115,428,26.9
134,135,135,John Cook,67,114,394,28.9
135,T136,T136,Alex Aragon,63,113,396,28.5
136,T136,T136,Lee Janzen,79,113,489,23.1
137,T138,T138,Billy Andrade,78,112,415,27.0
138,T138,T138,Jonathan Byrd,66,112,386,29.0
139,T138,T138,Ben Curtis,86,112,458,24.5
140,T138,T138,Jimmy Walker,60,112,395,28.4
141,T142,T142,J.B. Holmes,81,111,438,25.3
142,T142,T142,Justin Leonard,83,111,454,24.4
143,144,144,J.P. Hayes,55,110,382,28.8
144,T145,T145,"John Engler, Jr.",69,109,429,25.4
145,T145,T145,Peter Lonard,77,109,437,24.9
146,T145,T145,Ryan Moore,68,109,420,26.0
147,T145,T145,Vance Veazey,59,109,375,29.1
148,149,149,Paul Stankowski,70,108,423,25.5
149,T150,T150,Ryan Hietala,61,106,350,30.3
150,T150,T150,Greg Owen,79,106,416,25.5
151,152,152,Bob May,65,105,357,29.4
152,153,153,Geoff Ogilvy,76,104,384,27.1
153,T154,T154,Brian Bateman,69,102,402,25.4
154,T154,T154,Freddie Jacobson,56,102,385,26.5
155,T156,T156,Craig Barlow,77,100,395,25.3
156,T156,T156,David Duval,71,100,381,26.2
157,T156,T156,Kenny Perry,73,100,371,27.0
158,T156,T156,Kirk Triplett,58,100,356,28.1
159,160,160,Steve Stricker,64,99,397,24.9
160,T161,T161,Robert Allenby,79,98,426,23.0
161,T161,T161,Hidemichi Tanaka,74,98,444,22.1
162,T163,T163,Todd Hamilton,72,97,408,23.8
163,T163,T163,J.L. Lewis,57,97,356,27.2
164,165,165,Omar Uresti,61,95,339,28.0
165,T166,T166,Retief Goosen,68,94,330,28.5
166,T166,T166,Len Mattiace,59,94,388,24.2
167,168,168,Ernie Els,69,93,348,26.7
168,169,169,Matt Hansen,68,92,391,23.5
169,T170,T170,Stephen Ames,63,91,318,28.6
170,T170,T170,Luke Donald,66,91,324,28.1
171,T170,T170,Corey Pavin,74,91,390,23.3
172,T170,T170,Jason Schultz,77,91,439,20.7
173,T170,T170,Adam Scott,70,91,348,26.1
174,T175,T175,Jon Mills,68,89,353,25.2
175,T175,T175,Tjaart van der Walt,60,89,370,24.1
176,T177,T177,Mathew Goggin,72,88,378,23.3
177,T177,T177,Phil Mickelson,74,88,346,25.4
178,T177,T177,Ian Poulter,53,88,305,28.9
179,T180,T180,Padraig Harrington,54,87,282,30.9
180,T180,T180,Tom Lehman,70,87,299,29.1
181,182,182,Pat Perez,50,86,285,30.2
182,183,183,Roger Tambellini,64,84,334,25.1
183,T184,T184,Sergio Garcia,59,82,260,31.5
184,T184,T184,Chris Smith,67,82,361,22.7
185,186,186,Scott Gutschewski,53,80,294,27.2
186,187,187,Thomas Levet,53,78,307,25.4
187,T188,T188,John Daly,51,77,298,25.8
188,T188,T188,Mark O'Meara,52,77,274,28.1
189,190,190,Larry Mize,53,74,281,26.3
190,191,191,Michael Connell,51,73,274,26.6
191,192,192,Fred Couples,52,69,217,31.8
192,193,193,Steve Elkington,52,67,295,22.7
193,194,194,David Howell,52,63,219,28.8
194,195,195,José María Olazábal,62,62,266,23.3
195,196,196,Tiger Woods,55,61,252,24.2
