,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
39,T39,T39,J.P. Hayes,55,0.94,32,3.0
40,T41,T41,Tom Lehman,70,0.93,43,4.0
41,T41,T41,Len Mattiace,59,0.93,43,4.0
42,43,43,Brandt Jobe,91,0.92,76,7.0
43,T44,T44,Jason Bohn,104,0.91,77,7.0
44,T44,T44,Daniel Chopra,110,0.91,66,6.0
45,T44,T44,Bob Estes,85,0.91,77,7.0
46,T44,T44,Brad Faxon,78,0.91,55,5.0
47,48,48,Fred Funk,106,0.9,78,7.0
48,49,49,Jonathan Kaye,95,0.89,90,8.0
49,50,50,Omar Uresti,61,0.87,46,4.0
50,51,51,Mathew Goggin,72,0.85,59,5.0
51,52,52,José María Olazábal,62,0.83,36,3.0
52,T53,T53,Billy Andrade,78,0.82,49,4.0
53,T53,T53,John Huston,74,0.82,49,4.0
54,T53,T53,Davis Love III,85,0.82,49,4.0
55,T56,T56,Robert Damron,91,0.81,62,5.0
56,T56,T56,Sean O'Hair,100,0.81,62,5.0
57,T58,T58,Paul Goydos,72,0.8,50,4.0
58,T58,T58,Lee Janzen,79,0.8,50,4.0
59,T58,T58,Jon Mills,68,0.8,50,4.0
60,T58,T58,Joey Sindelar,90,0.8,75,6.0
61,62,62,Olin Browne,108,0.79,76,6.0
62,63,63,Mark Brooks,90,0.78,64,5.0
63,T64,T64,Bart Bryant,87,0.77,52,4.0
64,T64,T64,J.L. Lewis,57,0.77,39,3.0
65,T66,T66,Jeff Gove,91,0.75,80,6.0
66,T66,T66,J.J. Henry,96,0.75,67,5.0
67,T68,T68,"John Engler, Jr.",69,0.74,54,4.0
68,T68,T68,Stephen Leaney,84,0.74,68,5.0
69,T68,T68,Rod Pampling,89,0.74,54,4.0
70,71,71,Shaun Micheel,96,0.73,82,6.0
71,72,72,Carl Pettersson,95,0.72,69,5.0
72,T73,T73,Todd Hamilton,72,0.71,42,3.0
73,T73,T73,Hidemichi Tanaka,74,0.71,56,4.0
74,T73,T73,Tiger Woods,55,0.71,42,3.0
75,T76,T76,Stuart Appleby,83,0.7,57,4.0
76,T76,T76,David Toms,76,0.7,57,4.0
77,78,78,Woody Austin,107,0.69,72,5.0
78,T79,T79,Kent Jones,103,0.68,74,5.0
79,T79,T79,D.J. Trahan,92,0.68,59,4.0
80,T81,T81,Steve Elkington,52,0.67,45,3.0
81,T81,T81,Steve Flesch,119,0.67,89,6.0
82,T81,T81,Carlos Franco,86,0.67,75,5.0
83,T84,T84,Jesper Parnevik,84,0.66,61,4.0
84,T84,T84,Vaughn Taylor,88,0.66,61,4.0
85,T86,T86,Fred Couples,52,0.65,31,2.0
86,T86,T86,Justin Leonard,83,0.65,62,4.0
87,T86,T86,Thomas Levet,53,0.65,46,3.0
88,T86,T86,Heath Slocum,96,0.65,77,5.0
89,T90,T90,Harrison Frazar,95,0.64,47,3.0
90,T90,T90,Skip Kendall,72,0.64,47,3.0
91,T92,T92,Justin Rose,98,0.63,63,4.0
92,T92,T92,Nicholas Thompson,96,0.63,64,4.0
93,T94,T94,Tom Pernice Jr.,108,0.62,65,4.0
94,T94,T94,Tim Petrovic,95,0.62,81,5.0
95,T96,T96,Arjun Atwal,97,0.61,66,4.0
96,T96,T96,Eric Axley,91,0.61,49,3.0
97,T96,T96,John Daly,51,0.61,33,2.0
98,T96,T96,Luke Donald,66,0.61,33,2.0
99,T96,T96,Padraig Harrington,54,0.61,33,2.0
100,T96,T96,Ryan Palmer,101,0.61,66,4.0
101,T96,T96,Jimmy Walker,60,0.61,49,3.0
102,T103,T103,Robert Allenby,79,0.6,50,3.0
103,T103,T103,Tim Herron,82,0.6,50,3.0
104,T103,T103,J.B. Holmes,81,0.6,50,3.0
105,T103,T103,Zach Johnson,98,0.6,67,4.0
106,T103,T103,Duffy Waldorf,96,0.6,83,5.0
107,108,108,Steve Stricker,64,0.59,34,2.0
108,109,109,Alex Cejka,93,0.58,69,4.0
109,T110,T110,Chad Campbell,91,0.56,71,4.0
110,T110,T110,Brent Geiberger,99,0.56,90,5.0
111,T110,T110,Ian Leggatt,80,0.56,54,3.0
112,T110,T110,Jeff Overton,95,0.56,72,4.0
113,T114,T114,Jeff Brehaut,100,0.55,73,4.0
114,T114,T114,Bubba Dickerson,98,0.55,73,4.0
115,T114,T114,Dudley Hart,83,0.55,55,3.0
116,T114,T114,Billy Mayfair,94,0.55,73,4.0
117,T118,T118,Lucas Glover,105,0.54,74,4.0
118,T118,T118,Patrick Sheehan,104,0.54,74,4.0
119,T120,T120,John Cook,67,0.53,38,2.0
120,T120,T120,Jerry Kelly,100,0.53,76,4.0
121,T122,T122,Richard Johnson,94,0.52,77,4.0
122,T122,T122,Will MacKenzie,91,0.52,58,3.0
123,T122,T122,Arron Oberholser,82,0.52,58,3.0
124,T122,T122,John Senden,96,0.52,77,4.0
125,T126,T126,Bernhard Langer,77,0.51,39,2.0
126,T126,T126,Rory Sabbatini,84,0.51,59,3.0
127,T128,T128,Mark Calcavecchia,94,0.5,60,3.0
128,T128,T128,Jeff Maggert,81,0.5,60,3.0
129,T130,T130,Brian Bateman,69,0.49,41,2.0
130,T130,T130,Charles Warren,93,0.49,81,4.0
131,T132,T132,Steve Jones,83,0.48,62,3.0
132,T132,T132,Greg Kraft,79,0.48,63,3.0
133,T134,T134,Henrik Bjornstad,97,0.47,85,4.0
134,T134,T134,Jason Gore,86,0.47,43,2.0
135,T134,T134,Matt Hansen,68,0.47,43,2.0
136,T134,T134,Bob May,65,0.47,43,2.0
137,T134,T134,Jeff Sluman,101,0.47,64,3.0
138,139,139,Camilo Villegas,95,0.46,65,3.0
139,T140,T140,David Branshaw,98,0.45,66,3.0
140,T140,T140,Ben Crane,85,0.45,66,3.0
141,T140,T140,Nathan Green,108,0.45,88,4.0
142,143,143,Kirk Triplett,58,0.44,45,2.0
143,T144,T144,K.J. Choi,93,0.43,70,3.0
144,T144,T144,Charley Hoffman,100,0.43,69,3.0
145,146,146,Vance Veazey,59,0.42,48,2.0
146,T147,T147,Peter Lonard,77,0.41,49,2.0
147,T147,T147,Roger Tambellini,64,0.41,49,2.0
148,T147,T147,Bubba Watson,83,0.41,49,2.0
149,T150,T150,Kris Cox,83,0.4,50,2.0
150,T150,T150,Mark O'Meara,52,0.4,25,1.0
151,T150,T150,Tjaart van der Walt,60,0.4,50,2.0
152,T150,T150,Mike Weir,88,0.4,50,2.0
153,T154,T154,Joe Durant,101,0.39,77,3.0
154,T154,T154,Robert Garrigus,85,0.39,51,2.0
155,T154,T154,Hunter Mahan,98,0.39,77,3.0
156,157,157,Charles Howell III,96,0.38,80,3.0
157,158,158,Paul Stankowski,70,0.37,54,2.0
158,T159,T159,Ben Curtis,86,0.36,55,2.0
159,T159,T159,Scott Verplank,88,0.36,56,2.0
160,161,161,Brett Wetterich,82,0.35,57,2.0
161,T162,T162,David Howell,52,0.34,29,1.0
162,T162,T162,"Wes Short, Jr.",96,0.34,59,2.0
163,164,164,Steve Lowery,99,0.33,92,3.0
164,165,165,Phil Mickelson,74,0.32,31,1.0
165,166,166,Ryuji Imada,105,0.31,64,2.0
166,T167,T167,Shane Bertsch,104,0.29,69,2.0
167,T167,T167,Greg Chalmers,71,0.29,35,1.0
168,T167,T167,David Duval,71,0.29,35,1.0
169,T167,T167,Pat Perez,50,0.29,35,1.0
170,T167,T167,Kevin Sutherland,100,0.29,70,2.0
171,T167,T167,Ron Whittaker,81,0.29,68,2.0
172,173,173,Brian Davis,92,0.28,71,2.0
173,T174,T174,Sergio Garcia,59,0.27,37,1.0
174,T174,T174,Ian Poulter,53,0.27,37,1.0
175,T174,T174,Nick Watney,97,0.27,74,2.0
176,177,177,Tommy Armour III,65,0.26,39,1.0
177,T178,T178,Scott Gutschewski,53,0.24,41,1.0
178,T178,T178,Ryan Hietala,61,0.24,42,1.0
179,180,180,Aaron Baddeley,78,0.22,45,1.0
180,181,181,Tim Clark,80,0.21,47,1.0
181,182,182,Corey Pavin,74,0.2,49,1.0
182,T183,T183,Michael Allen,84,0.19,53,1.0
183,T183,T183,Doug Barron,74,0.19,52,1.0
184,T183,T183,Daisuke Maruyama,83,0.19,54,1.0
185,T183,T183,Kenny Perry,73,0.19,54,1.0
186,T183,T183,Tag Ridings,103,0.19,53,1.0
187,T188,T188,Paul Azinger,87,0.18,57,1.0
188,T188,T188,Briny Baird,81,0.18,55,1.0
189,T188,T188,Stewart Cink,93,0.18,57,1.0
190,T188,T188,Chris DiMarco,83,0.18,57,1.0
191,T188,T188,Joe Ogilvie,95,0.18,56,1.0
192,T188,T188,Greg Owen,79,0.18,55,1.0
193,194,194,Chris Couch,75,0.16,62,1.0
194,T195,T195,Stephen Ames,63,0.0,43,
195,T195,T195,Michael Connell,51,0.0,23,
