,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
127,T128,T128,Marco Dawson,87,10.13,881,87
128,T128,T128,Adam Scott,70,10.13,689,68
129,130,130,Arjun Atwal,97,10.12,961,95
130,T131,T131,Freddie Jacobson,56,10.11,566,56
131,T131,T131,Geoff Ogilvy,76,10.11,708,70
132,T133,T133,Jason Gore,86,10.1,848,84
133,T133,T133,Todd Hamilton,72,10.1,727,72
134,T133,T133,Ryan Palmer,101,10.1,1000,99
135,T133,T133,Tim Petrovic,95,10.1,919,91
136,T133,T133,David Toms,76,10.1,697,69
137,T138,T138,Stuart Appleby,83,10.09,787,78
138,T138,T138,Olin Browne,108,10.09,1049,104
139,T140,T140,Jonathan Byrd,66,10.08,665,66
140,T140,T140,Danny Ellis,68,10.08,645,64
141,T140,T140,Padraig Harrington,54,10.08,504,50
142,T140,T140,Pat Perez,50,10.08,504,50
143,T140,T140,D.A. Points,82,10.08,806,80
144,T145,T145,Todd Fischer,101,10.07,997,99
145,T145,T145,Dean Wilson,115,10.07,1118,111
146,T147,T147,Brian Davis,92,10.06,905,90
147,T147,T147,J.B. Holmes,81,10.06,775,77
148,T149,T149,Matt Hansen,68,10.05,663,66
149,T149,T149,J.L. Lewis,57,10.05,573,57
150,T149,T149,Mike Weir,88,10.05,854,85
151,T152,T152,Stewart Cink,93,10.03,883,88
152,T152,T152,Scott Verplank,88,10.03,863,86
153,154,154,Vijay Singh,103,10.01,1001,100
154,155,155,Steve Stricker,64,10.0,620,62
155,T156,T156,Lee Janzen,79,9.99,789,79
156,T156,T156,Rory Sabbatini,84,9.99,829,83
157,T156,T156,"Wes Short, Jr.",96,9.99,939,94
158,T159,T159,Michael Allen,84,9.96,837,84
159,T159,T159,Ben Crane,85,9.96,797,80
160,161,161,Luke Donald,66,9.95,627,63
161,T162,T162,Shane Bertsch,104,9.94,1014,102
162,T162,T162,Mike Sposa,68,9.94,646,65
163,164,164,Robert Damron,91,9.93,904,91
164,165,165,Nick Watney,97,9.92,942,95
165,T166,T166,Brad Faxon,78,9.91,773,78
166,T166,T166,Harrison Frazar,95,9.91,902,91
167,T166,T166,Joe Ogilvie,95,9.91,902,91
168,169,169,Alex Aragon,63,9.89,603,61
169,T170,T170,James Driscoll,80,9.88,790,80
170,T170,T170,Rod Pampling,89,9.88,830,84
171,T170,T170,Kirk Triplett,58,9.88,553,56
172,T173,T173,Tim Clark,80,9.87,780,79
173,T173,T173,David Duval,71,9.87,681,69
174,T173,T173,Dudley Hart,83,9.87,819,83
175,T173,T173,Tag Ridings,103,9.87,987,100
176,T177,T177,Mark O'Meara,52,9.86,493,50
177,T177,T177,Carl Pettersson,95,9.86,917,93
178,179,179,Chris Riley,86,9.85,808,82
179,180,180,John Daly,51,9.84,482,49
180,181,181,Paul Azinger,87,9.83,855,87
181,182,182,Mark Calcavecchia,94,9.82,913,93
182,T183,T183,Greg Chalmers,71,9.81,657,67
183,T183,T183,Vaughn Taylor,88,9.81,863,88
184,185,185,David Howell,52,9.8,441,45
185,186,186,Daniel Chopra,110,9.79,1047,107
186,T187,T187,Brian Gay,107,9.76,1044,107
187,T187,T187,Tom Pernice Jr.,108,9.76,1015,104
188,189,189,Shigeki Maruyama,94,9.74,896,92
189,190,190,Len Mattiace,59,9.73,574,59
190,191,191,Aaron Baddeley,78,9.68,736,76
191,192,192,Woody Austin,107,9.67,1035,107
192,193,193,Nathan Green,108,9.63,1001,104
193,194,194,John Huston,74,9.61,692,72
194,195,195,J.P. Hayes,55,9.49,522,55
195,196,196,Doug Barron,74,9.42,688,73
