,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
37,T37,T37,D.A. Points,28.63,773,27
38,39,39,Bubba Watson,28.64,716,25
39,40,40,David Duval,28.65,659,23
40,T41,T41,Skip Kendall,28.68,631,22
41,T41,T41,Len Mattiace,28.68,631,22
42,43,43,Vaughn Taylor,28.69,746,26
43,44,44,Brad Faxon,28.73,747,26
44,45,45,Jimmy Walker,28.75,575,20
45,46,46,Peter Lonard,28.76,604,21
46,47,47,Danny Ellis,28.77,633,22
47,48,48,Michael Allen,28.8,720,25
48,49,49,Shane Bertsch,28.81,922,32
49,50,50,Luke Donald,28.82,490,17
50,51,51,Bob Tway,28.83,692,24
51,52,52,David Toms,28.85,577,20
52,T53,T53,Alex Aragon,28.88,722,25
53,T53,T53,Pat Perez,28.88,462,16
54,55,55,Fred Funk,28.89,809,28
55,56,56,Bill Haas,28.9,838,29
56,T57,T57,Arjun Atwal,28.91,925,32
57,T57,T57,Todd Fischer,28.91,983,34
58,T59,T59,Zach Johnson,28.92,723,25
59,T59,T59,Brett Wetterich,28.92,723,25
60,T61,T61,Lee Janzen,28.93,810,28
61,T61,T61,Billy Mayfair,28.93,839,29
62,T61,T61,Tiger Woods,28.93,405,14
63,64,64,J.P. Hayes,28.95,550,19
64,65,65,Woody Austin,28.97,898,31
65,T66,T66,Robert Allenby,29.0,609,21
66,T66,T66,Stewart Cink,29.0,696,24
67,T66,T66,Freddie Jacobson,29.0,522,18
68,T66,T66,Frank Lickliter II,29.0,812,28
69,T66,T66,Shigeki Maruyama,29.0,841,29
70,T66,T66,Adam Scott,29.0,522,18
71,T72,T72,Ryuji Imada,29.03,871,30
72,T72,T72,Kent Jones,29.03,900,31
73,T72,T72,Steve Lowery,29.03,842,29
74,75,75,Bob May,29.05,581,20
75,76,76,Tim Petrovic,29.07,843,29
76,T77,T77,Paul Goydos,29.08,698,24
77,T77,T77,Justin Leonard,29.08,698,24
78,T77,T77,Scott Verplank,29.08,698,24
79,80,80,Rory Sabbatini,29.09,669,23
80,81,81,Dudley Hart,29.11,786,27
81,82,82,Robert Garrigus,29.12,757,26
82,83,83,Jerry Kelly,29.16,904,31
83,T84,T84,Billy Andrade,29.17,671,23
84,T84,T84,Tommy Armour III,29.17,671,23
85,T84,T84,Daisuke Maruyama,29.17,700,24
86,T87,T87,Brian Davis,29.19,788,27
87,T87,T87,Retief Goosen,29.19,467,16
88,T87,T87,Tag Ridings,29.19,934,32
89,90,90,Greg Kraft,29.2,730,25
90,T91,T91,Stuart Appleby,29.24,614,21
91,T91,T91,J.L. Lewis,29.24,497,17
92,T91,T91,Larry Mize,29.24,497,17
93,T94,T94,Steve Flesch,29.25,936,32
94,T94,T94,Vance Veazey,29.25,585,20
95,96,96,Corey Pavin,29.27,644,22
96,T97,T97,Chris DiMarco,29.29,703,24
97,T97,T97,Arron Oberholser,29.29,615,21
98,T97,T97,Ian Poulter,29.29,410,14
99,T100,T100,Jonathan Byrd,29.3,586,20
100,T100,T100,David McKenzie,29.3,791,27
101,T100,T100,Justin Rose,29.3,791,27
102,T103,T103,Alex Cejka,29.31,850,29
103,T103,T103,Sergio Garcia,29.31,469,16
104,T103,T103,Richard Johnson,29.31,850,29
105,T103,T103,Ryan Palmer,29.31,850,29
106,T107,T107,Bob Estes,29.32,733,25
107,T107,T107,Charles Howell III,29.32,821,28
108,T107,T107,Nick Watney,29.32,821,28
109,110,110,Robert Gamez,29.33,880,30
110,111,111,Mark Wilson,29.35,675,23
111,T112,T112,Kris Cox,29.37,793,27
112,T112,T112,J.J. Henry,29.37,793,27
113,T112,T112,Carl Pettersson,29.37,793,27
114,T112,T112,Ron Whittaker,29.37,793,27
115,116,116,Mathias Grönberg,29.38,852,29
116,T117,T117,Charley Hoffman,29.39,823,28
117,T117,T117,Joe Ogilvie,29.39,823,28
118,119,119,Mark Brooks,29.4,1029,35
119,T120,T120,Patrick Sheehan,29.42,971,33
120,T120,T120,D.J. Trahan,29.42,912,31
121,T122,T122,Greg Owen,29.43,677,23
122,T122,T122,Chris Smith,29.43,618,21
123,124,124,K.J. Choi,29.44,736,25
124,125,125,James Driscoll,29.45,854,29
125,126,126,Charles Warren,29.46,766,26
126,T127,T127,Stephen Leaney,29.48,796,27
127,T127,T127,Duffy Waldorf,29.48,796,27
128,T129,T129,Henrik Bjornstad,29.5,885,30
129,T129,T129,Mark Calcavecchia,29.5,767,26
130,T129,T129,John Daly,29.5,590,20
131,132,132,Bubba Dickerson,29.52,915,31
132,133,133,Fred Couples,29.53,443,15
133,134,134,Jerry Smith,29.54,827,28
134,135,135,Stephen Ames,29.55,591,20
135,136,136,José María Olazábal,29.56,473,16
136,T137,T137,Jason Gore,29.57,828,28
137,T137,T137,Ian Leggatt,29.57,828,28
138,T137,T137,Hunter Mahan,29.57,828,28
139,T137,T137,Kenny Perry,29.57,621,21
140,141,141,Briny Baird,29.58,710,24
141,T142,T142,Bernhard Langer,29.59,651,22
142,T142,T142,Jeff Overton,29.59,799,27
143,T144,T144,Will MacKenzie,29.61,829,28
144,T144,T144,Kevin Sutherland,29.61,829,28
145,T146,T146,Jon Mills,29.62,770,26
146,T146,T146,Heath Slocum,29.62,859,29
147,T148,T148,Tom Pernice Jr.,29.63,948,32
148,T148,T148,Jason Schultz,29.63,800,27
149,150,150,Camilo Villegas,29.64,830,28
150,151,151,Troy Matteson,29.66,949,32
151,152,152,Chad Campbell,29.67,712,24
152,T153,T153,Ryan Hietala,29.68,653,22
153,T153,T153,Shaun Micheel,29.68,831,28
154,155,155,Eric Axley,29.71,832,28
155,T156,T156,Jason Bohn,29.72,862,29
156,T156,T156,Carlos Franco,29.72,862,29
157,T158,T158,John Cook,29.73,654,22
158,T158,T158,Paul Stankowski,29.73,654,22
159,160,160,Todd Hamilton,29.74,803,27
160,161,161,Sean O'Hair,29.76,863,29
161,T162,T162,Rich Beem,29.77,774,26
162,T162,T162,Steve Jones,29.77,774,26
163,164,164,Ted Purdy,29.78,953,32
164,165,165,Joey Sindelar,29.79,864,29
165,166,166,John Senden,29.85,806,27
166,167,167,Joe Durant,29.86,836,28
167,168,168,Chris Couch,29.89,807,27
168,169,169,Craig Barlow,29.9,628,21
169,170,170,Mike Sposa,29.91,688,23
170,T171,T171,"John Engler, Jr.",29.92,778,26
171,T171,T171,J.B. Holmes,29.92,748,25
172,173,173,David Branshaw,29.93,868,29
173,174,174,Jeff Brehaut,29.97,959,32
174,175,175,Bart Bryant,30.0,750,25
175,176,176,Brett Quigley,30.03,961,32
176,T177,T177,Tim Herron,30.04,781,26
177,T177,T177,Trevor Immelman,30.04,721,24
178,T179,T179,Brian Bateman,30.08,722,24
179,T179,T179,Matt Hansen,30.08,722,24
180,181,181,"Wes Short, Jr.",30.09,963,32
181,182,182,Nicholas Thompson,30.1,933,31
182,183,183,Ben Curtis,30.19,785,26
183,184,184,Michael Connell,30.29,636,21
184,T185,T185,Roger Tambellini,30.33,728,24
185,T185,T185,Omar Uresti,30.33,637,21
186,T187,T187,Brandt Jobe,30.35,789,26
187,T187,T187,Thomas Levet,30.35,516,17
188,189,189,Scott Gutschewski,30.39,547,18
189,190,190,Jeff Maggert,30.46,792,26
190,191,191,Tom Lehman,30.5,549,18
191,192,192,Jeff Gove,30.54,855,28
192,193,193,Tjaart van der Walt,30.6,612,20
193,194,194,Jonathan Kaye,30.63,919,30
194,195,195,Steve Elkington,30.69,491,16
195,196,196,Mathew Goggin,30.84,771,25
