,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
136,137,137,Lee Janzen,79,90.13,152,137
137,138,138,Steve Lowery,99,90.06,181,163
138,139,139,Bob Estes,85,90.0,140,126
139,T140,T140,Jim Furyk,89,89.92,119,107
140,T140,T140,Thomas Levet,53,89.92,119,107
141,142,142,Steve Flesch,119,89.91,218,196
142,143,143,Davis Love III,85,89.8,98,88
143,144,144,Mark Wilson,79,89.74,156,140
144,T145,T145,Tim Clark,80,89.71,136,122
145,T145,T145,Robert Gamez,94,89.71,175,157
146,147,147,Carlos Franco,86,89.7,165,148
147,148,148,Tjaart van der Walt,60,89.68,126,113
148,149,149,Corey Pavin,74,89.62,106,95
149,150,150,Peter Lonard,77,89.58,144,129
150,151,151,Greg Owen,79,89.44,142,127
151,152,152,Arjun Atwal,97,89.38,160,143
152,153,153,Matt Hansen,68,89.29,140,125
153,154,154,Jeff Gove,91,89.1,156,139
154,155,155,Tommy Armour III,65,88.99,109,97
155,156,156,Bob May,65,88.89,108,96
156,T157,T157,Kent Jones,103,88.83,188,167
157,T157,T157,Jerry Smith,94,88.83,188,167
158,159,159,Ted Purdy,103,88.75,160,142
159,160,160,Robert Garrigus,85,88.74,151,134
160,161,161,John Senden,96,88.72,195,173
161,162,162,Craig Barlow,77,88.7,115,102
162,163,163,Chris Riley,86,88.6,114,101
163,164,164,Roger Tambellini,64,88.46,130,115
164,165,165,Will MacKenzie,91,88.27,179,158
165,166,166,Len Mattiace,59,88.24,119,105
166,167,167,Alex Aragon,63,88.15,135,119
167,168,168,Mathew Goggin,72,88.1,126,111
168,169,169,Tim Petrovic,95,88.05,159,140
169,170,170,Robert Damron,91,87.97,158,139
170,171,171,Bubba Dickerson,98,87.95,166,146
171,172,172,Jeff Overton,95,87.88,198,174
172,173,173,D.J. Trahan,92,87.82,156,137
173,174,174,Joey Sindelar,90,87.8,164,144
174,175,175,Camilo Villegas,95,87.77,188,165
175,T176,T176,Charles Howell III,96,87.74,155,136
176,T176,T176,Adam Scott,70,87.74,106,93
177,178,178,Nick Watney,97,87.69,195,171
178,179,179,Mark Brooks,90,87.68,138,121
179,180,180,Skip Kendall,72,87.61,113,99
180,181,181,Eric Axley,91,87.57,169,148
181,182,182,"Wes Short, Jr.",96,87.5,200,175
182,183,183,Tim Herron,82,87.39,111,97
183,184,184,Chris DiMarco,83,86.84,114,99
184,185,185,Omar Uresti,61,86.67,105,91
185,186,186,Joe Durant,101,86.63,187,162
186,187,187,Paul Goydos,72,86.62,142,123
187,188,188,Jon Mills,68,86.49,111,96
188,189,189,Billy Andrade,78,86.3,146,126
189,190,190,Alex Cejka,93,86.21,174,150
190,191,191,Kirk Triplett,58,86.09,115,99
191,192,192,Michael Connell,51,85.71,98,84
192,193,193,J.B. Holmes,81,84.29,140,118
193,194,194,James Driscoll,80,83.33,150,125
194,195,195,Nicholas Thompson,96,82.78,151,125
195,196,196,Pat Perez,50,81.93,83,68
