,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
107,T103,T103,D.A. Points,82,0.54,43,80
108,T103,T103,Vijay Singh,103,0.54,54,100
109,T103,T103,Kevin Sutherland,100,0.54,52,96
110,T111,T111,Stephen Ames,63,0.53,33,62
111,T111,T111,Olin Browne,108,0.53,55,104
112,T111,T111,Ben Curtis,86,0.53,46,86
113,T111,T111,Chris DiMarco,83,0.53,41,78
114,T111,T111,Ryan Hietala,61,0.53,31,59
115,T111,T111,Davis Love III,85,0.53,40,76
116,T111,T111,Jeff Overton,95,0.53,49,93
117,T118,T118,Bart Bryant,87,0.52,45,86
118,T118,T118,Greg Chalmers,71,0.52,35,67
119,T118,T118,K.J. Choi,93,0.52,48,92
120,T118,T118,Brandt Jobe,91,0.52,46,88
121,T118,T118,Brett Quigley,109,0.52,55,105
122,T118,T118,Hidemichi Tanaka,74,0.52,38,73
123,T118,T118,Vaughn Taylor,88,0.52,46,88
124,T125,T125,Ian Leggatt,80,0.51,39,76
125,T125,T125,Jeff Maggert,81,0.51,41,81
126,T125,T125,Ryan Palmer,101,0.51,50,99
127,T125,T125,Corey Pavin,74,0.51,36,70
128,T125,T125,Mark Wilson,79,0.51,39,76
129,T130,T130,Shane Bertsch,104,0.5,51,102
130,T130,T130,Lucas Glover,105,0.5,51,101
131,T130,T130,Charley Hoffman,100,0.5,49,98
132,T130,T130,Shigeki Maruyama,94,0.5,46,92
133,T130,T130,Mark O'Meara,52,0.5,25,50
134,T130,T130,Geoff Ogilvy,76,0.5,35,70
135,T130,T130,Patrick Sheehan,104,0.5,50,100
136,T130,T130,Duffy Waldorf,96,0.5,46,92
137,T138,T138,Robert Allenby,79,0.49,38,77
138,T138,T138,Arjun Atwal,97,0.49,47,95
139,T138,T138,Scott Gutschewski,53,0.49,25,51
140,T138,T138,J.J. Henry,96,0.49,46,93
141,T138,T138,Frank Lickliter II,99,0.49,48,97
142,T138,T138,Chris Riley,86,0.49,40,82
143,T138,T138,John Rollins,93,0.49,45,91
144,T138,T138,Ron Whittaker,81,0.49,39,79
145,T146,T146,Danny Ellis,68,0.48,31,64
146,T146,T146,Trevor Immelman,86,0.48,41,86
147,T146,T146,Dean Wilson,115,0.48,53,111
148,T149,T149,Steve Flesch,119,0.47,54,115
149,T149,T149,Steve Lowery,99,0.47,46,97
150,T149,T149,Jeff Sluman,101,0.47,47,101
151,T149,T149,Bob Tway,81,0.47,37,78
152,T153,T153,Luke Donald,66,0.46,29,63
153,T153,T153,Bob Estes,85,0.46,39,85
154,T153,T153,Harrison Frazar,95,0.46,42,91
155,T153,T153,Brent Geiberger,99,0.46,45,97
156,T153,T153,Freddie Jacobson,56,0.46,26,56
157,T153,T153,Justin Rose,98,0.46,44,95
158,T153,T153,Heath Slocum,96,0.46,43,93
159,T160,T160,Stuart Appleby,83,0.44,34,78
160,T160,T160,Skip Kendall,72,0.44,32,72
161,T160,T160,Greg Kraft,79,0.44,33,75
162,T160,T160,Ian Poulter,53,0.44,23,52
163,T160,T160,Scott Verplank,88,0.44,38,86
164,T165,T165,Mark Brooks,90,0.43,38,89
165,T165,T165,Stewart Cink,93,0.43,38,88
166,T165,T165,Retief Goosen,68,0.43,26,60
167,T165,T165,Bill Haas,99,0.43,41,96
168,T165,T165,Larry Mize,53,0.43,22,51
169,T165,T165,Joe Ogilvie,95,0.43,39,91
170,T165,T165,José María Olazábal,62,0.43,25,58
171,T172,T172,Ryuji Imada,105,0.42,43,102
172,T172,T172,Justin Leonard,83,0.42,33,79
173,T172,T172,Phil Mickelson,74,0.42,29,69
174,T172,T172,Rod Pampling,89,0.42,35,84
175,176,176,Shaun Micheel,96,0.41,38,93
176,T177,T177,Zach Johnson,98,0.4,35,88
177,T177,T177,Ryan Moore,68,0.4,26,65
178,T177,T177,Jimmy Walker,60,0.4,23,58
179,T180,T180,Paul Azinger,87,0.39,34,87
180,T180,T180,Marco Dawson,87,0.39,34,87
181,T180,T180,Stephen Leaney,84,0.39,33,84
182,T183,T183,Eric Axley,91,0.38,34,89
183,T183,T183,Ben Crane,85,0.38,30,80
184,T183,T183,Ernie Els,69,0.38,24,64
185,T183,T183,Todd Fischer,101,0.38,38,99
186,T187,T187,Michael Allen,84,0.37,31,84
187,T187,T187,Brad Faxon,78,0.37,29,78
188,T189,T189,Daniel Chopra,110,0.34,36,107
189,T189,T189,Richard Johnson,94,0.34,32,94
190,T189,T189,Vance Veazey,59,0.34,20,59
191,192,192,Jim Furyk,89,0.33,29,88
192,193,193,Aaron Baddeley,78,0.28,21,76
193,194,194,Steve Stricker,64,0.26,16,62
194,195,195,Jesper Parnevik,84,0.25,21,84
195,196,196,Brian Gay,107,0.24,26,107
