,Approach_Putt_Performance_RANK THIS WEEK,Approach_Putt_Performance_RANK LAST WEEK,Approach_Putt_Performance_PLAYER NAME,Approach_Putt_Performance_ROUNDS,Approach_Putt_Performance_VALUE,Approach_Putt_Performance_ATTEMPTS,Approach_Putt_Performance_TOTAL DISTANCE (FEET)
69,T47,T47,Corey Pavin,74,"2' 4""",617,1440.8329999999999
70,T47,T47,Tag Ridings,103,"2' 4""",940,2211.667
71,T47,T47,Adam Scott,70,"2' 4""",552,1269.167
72,T47,T47,Patrick Sheehan,104,"2' 4""",937,2213.667
73,T47,T47,Vijay Singh,103,"2' 4""",876,2070.167
74,T47,T47,Paul Stankowski,70,"2' 4""",700,1633.0829999999999
75,T47,T47,Hidemichi Tanaka,74,"2' 4""",712,1642.9170000000001
76,T47,T47,D.J. Trahan,92,"2' 4""",812,1907.75
77,T47,T47,Omar Uresti,61,"2' 4""",562,1315.75
78,T47,T47,Camilo Villegas,95,"2' 4""",883,2037.8329999999999
79,T47,T47,Bubba Watson,83,"2' 4""",800,1878.9170000000001
80,T47,T47,Mike Weir,88,"2' 4""",666,1530.5829999999999
81,T47,T47,Brett Wetterich,82,"2' 4""",798,1865.25
82,T47,T47,Ron Whittaker,81,"2' 4""",793,1866.8329999999999
83,T47,T47,Dean Wilson,115,"2' 4""",967,2287.0
84,T47,T47,Mark Wilson,79,"2' 4""",775,1810.0829999999999
85,T86,T86,Robert Allenby,79,"2' 5""",638,1532.75
86,T86,T86,Tommy Armour III,65,"2' 5""",564,1373.3329999999999
87,T86,T86,Craig Barlow,77,"2' 5""",627,1521.1670000000001
88,T86,T86,Jonathan Byrd,66,"2' 5""",572,1358.8329999999999
89,T86,T86,Chad Campbell,91,"2' 5""",738,1783.75
90,T86,T86,Greg Chalmers,71,"2' 5""",590,1413.0
91,T86,T86,K.J. Choi,93,"2' 5""",880,2132.833
92,T86,T86,Daniel Chopra,110,"2' 5""",908,2182.917
93,T86,T86,Chris Couch,75,"2' 5""",770,1891.0829999999999
94,T86,T86,Ben Curtis,86,"2' 5""",738,1763.0
95,T86,T86,Danny Ellis,68,"2' 5""",629,1509.0
96,T86,T86,Brad Faxon,78,"2' 5""",753,1799.5829999999999
97,T86,T86,Harrison Frazar,95,"2' 5""",769,1861.75
98,T86,T86,Fred Funk,106,"2' 5""",923,2264.417
99,T86,T86,Robert Gamez,94,"2' 5""",888,2181.75
100,T86,T86,Lucas Glover,105,"2' 5""",926,2254.583
101,T86,T86,Todd Hamilton,72,"2' 5""",585,1415.25
102,T86,T86,Padraig Harrington,54,"2' 5""",397,949.6669999999999
103,T86,T86,Dudley Hart,83,"2' 5""",757,1831.25
104,T86,T86,Charles Howell III,96,"2' 5""",881,2116.667
105,T86,T86,Brandt Jobe,91,"2' 5""",787,1888.8329999999999
106,T86,T86,Richard Johnson,94,"2' 5""",919,2190.0
107,T86,T86,Jonathan Kaye,95,"2' 5""",992,2385.5
108,T86,T86,Thomas Levet,53,"2' 5""",548,1341.8329999999999
109,T86,T86,Frank Lickliter II,99,"2' 5""",908,2199.333
110,T86,T86,Shigeki Maruyama,94,"2' 5""",823,1955.5829999999999
111,T86,T86,Daisuke Maruyama,83,"2' 5""",761,1860.0
112,T86,T86,Troy Matteson,101,"2' 5""",978,2395.583
113,T86,T86,Billy Mayfair,94,"2' 5""",860,2048.917
114,T86,T86,David McKenzie,82,"2' 5""",751,1839.6670000000001
115,T86,T86,Shaun Micheel,96,"2' 5""",872,2111.583
116,T86,T86,Larry Mize,53,"2' 5""",452,1109.333
117,T86,T86,Mark O'Meara,52,"2' 5""",367,901.8330000000001
118,T86,T86,Arron Oberholser,82,"2' 5""",678,1647.75
119,T86,T86,Joe Ogilvie,95,"2' 5""",809,1978.0
120,T86,T86,Rod Pampling,89,"2' 5""",637,1546.3329999999999
121,T86,T86,Jesper Parnevik,84,"2' 5""",765,1824.5
122,T86,T86,Tom Pernice Jr.,108,"2' 5""",892,2189.083
123,T86,T86,Kenny Perry,73,"2' 5""",697,1667.1670000000001
124,T86,T86,D.A. Points,82,"2' 5""",747,1785.5
125,T86,T86,Ted Purdy,103,"2' 5""",884,2125.75
126,T86,T86,John Rollins,93,"2' 5""",840,2012.4170000000001
127,T86,T86,Heath Slocum,96,"2' 5""",965,2328.917
128,T86,T86,Jerry Smith,94,"2' 5""",910,2183.75
129,T86,T86,Kevin Sutherland,100,"2' 5""",966,2374.167
130,T86,T86,Vaughn Taylor,88,"2' 5""",786,1918.75
131,T86,T86,David Toms,76,"2' 5""",653,1550.9170000000001
132,T86,T86,Charles Warren,93,"2' 5""",910,2193.25
133,T86,T86,Tiger Woods,55,"2' 5""",406,966.4169999999999
134,T135,T135,Briny Baird,81,"2' 6""",788,1955.0
135,T135,T135,Doug Barron,74,"2' 6""",683,1679.6670000000001
136,T135,T135,Jeff Brehaut,100,"2' 6""",954,2349.0
137,T135,T135,Tim Clark,80,"2' 6""",611,1531.5829999999999
138,T135,T135,John Daly,51,"2' 6""",434,1094.25
139,T135,T135,Luke Donald,66,"2' 6""",438,1093.25
140,T135,T135,Steve Elkington,52,"2' 6""",521,1282.667
141,T135,T135,"John Engler, Jr.",69,"2' 6""",693,1735.0
142,T135,T135,Robert Garrigus,85,"2' 6""",809,2028.3329999999999
143,T135,T135,Nathan Green,108,"2' 6""",957,2376.417
144,T135,T135,Mathias Grönberg,92,"2' 6""",863,2133.0
145,T135,T135,Scott Gutschewski,53,"2' 6""",504,1259.417
146,T135,T135,David Howell,52,"2' 6""",318,788.3330000000001
147,T135,T135,John Huston,74,"2' 6""",680,1718.8329999999999
148,T135,T135,Steve Jones,83,"2' 6""",752,1878.9170000000001
149,T135,T135,Kent Jones,103,"2' 6""",939,2363.917
150,T135,T135,Peter Lonard,77,"2' 6""",737,1819.0829999999999
151,T135,T135,Steve Lowery,99,"2' 6""",897,2233.167
152,T135,T135,Hunter Mahan,98,"2' 6""",983,2434.333
153,T135,T135,Brett Quigley,109,"2' 6""",1002,2509.083
154,T135,T135,Justin Rose,98,"2' 6""",928,2294.25
155,T135,T135,Jason Schultz,77,"2' 6""",718,1808.75
156,T135,T135,John Senden,96,"2' 6""",900,2238.667
157,T135,T135,Tjaart van der Walt,60,"2' 6""",560,1415.0
158,T135,T135,Nick Watney,97,"2' 6""",914,2267.75
159,T160,T160,Stuart Appleby,83,"2' 7""",665,1739.0829999999999
160,T160,T160,Woody Austin,107,"2' 7""",958,2449.75
161,T160,T160,Mark Calcavecchia,94,"2' 7""",838,2192.0
162,T160,T160,Kris Cox,83,"2' 7""",786,2017.0829999999999
163,T160,T160,Brian Davis,92,"2' 7""",878,2238.75
164,T160,T160,David Duval,71,"2' 7""",558,1445.3329999999999
165,T160,T160,Freddie Jacobson,56,"2' 7""",574,1463.3329999999999
166,T160,T160,J.L. Lewis,57,"2' 7""",533,1358.0829999999999
167,T160,T160,Sean O'Hair,100,"2' 7""",829,2138.5
168,T160,T160,Jeff Overton,95,"2' 7""",939,2397.25
169,T160,T160,Greg Owen,79,"2' 7""",686,1768.25
170,T160,T160,Ryan Palmer,101,"2' 7""",879,2268.167
171,T160,T160,Pat Perez,50,"2' 7""",456,1168.083
172,T160,T160,Mike Sposa,68,"2' 7""",619,1622.0829999999999
173,T160,T160,Roger Tambellini,64,"2' 7""",608,1563.8329999999999
174,T160,T160,Nicholas Thompson,96,"2' 7""",888,2276.75
175,T160,T160,Bo Van Pelt,102,"2' 7""",976,2511.75
176,T160,T160,Jimmy Walker,60,"2' 7""",602,1555.4170000000001
177,T178,T178,Alex Aragon,63,"2' 8""",570,1528.8329999999999
178,T178,T178,Henrik Bjornstad,97,"2' 8""",960,2563.583
179,T178,T178,Michael Connell,51,"2' 8""",474,1257.417
180,T178,T178,Ben Crane,85,"2' 8""",616,1629.4170000000001
181,T178,T178,James Driscoll,80,"2' 8""",809,2135.083
182,T178,T178,Mathew Goggin,72,"2' 8""",655,1738.0
183,T178,T178,J.P. Hayes,55,"2' 8""",505,1364.1670000000001
184,T178,T178,J.B. Holmes,81,"2' 8""",684,1811.0
185,T178,T178,Will MacKenzie,91,"2' 8""",853,2241.5
186,T178,T178,Jeff Maggert,81,"2' 8""",758,2017.3329999999999
187,T178,T178,Geoff Ogilvy,76,"2' 8""",545,1433.6670000000001
188,T178,T178,Carl Pettersson,95,"2' 8""",779,2055.75
189,T178,T178,Rory Sabbatini,84,"2' 8""",679,1829.5829999999999
190,T191,T191,Ryan Moore,68,"2' 9""",609,1684.0
191,T191,T191,Ian Poulter,53,"2' 9""",438,1212.167
192,T191,T191,"Wes Short, Jr.",96,"2' 9""",928,2555.917
193,T191,T191,Chris Smith,67,"2' 9""",685,1862.75
194,T195,T195,Jason Gore,86,"2' 10""",784,2198.75
195,T195,T195,Matt Hansen,68,"2' 10""",645,1813.5829999999999
