,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
0,1,1,Woody Austin,107,11,65
1,T2,T2,J.B. Holmes,81,9,58
2,T2,T2,Nicholas Thompson,96,9,74
3,4,4,Matt Hansen,68,8,61
4,T5,T5,James Driscoll,80,7,63
5,T5,T5,Robert Gamez,94,7,49
6,T5,T5,Charley Hoffman,100,7,45
7,T5,T5,Lee Janzen,79,7,47
8,T9,T9,Alex Cejka,93,6,41
9,T9,T9,Bubba Dickerson,98,6,53
10,T9,T9,Steve Flesch,119,6,51
11,T9,T9,Dudley Hart,83,6,49
12,T9,T9,Ryan Palmer,101,6,43
13,T9,T9,Patrick Sheehan,104,6,45
14,T9,T9,"Wes Short, Jr.",96,6,80
15,T9,T9,Roger Tambellini,64,6,45
16,T17,T17,Mark Brooks,90,5,33
17,T17,T17,Greg Chalmers,71,5,31
18,T17,T17,Kris Cox,83,5,45
19,T17,T17,Ben Curtis,86,5,33
20,T17,T17,Fred Funk,106,5,43
21,T17,T17,Lucas Glover,105,5,40
22,T17,T17,Nathan Green,108,5,55
23,T17,T17,Thomas Levet,53,5,42
24,T17,T17,Brett Quigley,109,5,49
25,T17,T17,Hidemichi Tanaka,74,5,33
26,T17,T17,D.J. Trahan,92,5,47
27,T28,T28,Billy Andrade,78,4,39
28,T28,T28,Alex Aragon,63,4,38
29,T28,T28,Arjun Atwal,97,4,44
30,T28,T28,Brian Bateman,69,4,37
31,T28,T28,Jeff Brehaut,100,4,53
32,T28,T28,Olin Browne,108,4,41
33,T28,T28,Chad Campbell,91,4,36
34,T28,T28,Michael Connell,51,4,32
35,T28,T28,Brian Davis,92,4,55
36,T28,T28,Robert Garrigus,85,4,55
37,T28,T28,Brian Gay,107,4,25
38,T28,T28,Jason Gore,86,4,55
39,T28,T28,Paul Goydos,72,4,41
40,T28,T28,Padraig Harrington,54,4,19
41,T28,T28,Tim Herron,82,4,34
42,T28,T28,Kent Jones,103,4,49
43,T28,T28,Jonathan Kaye,95,4,65
44,T28,T28,Peter Lonard,77,4,44
45,T28,T28,Jeff Maggert,81,4,37
46,T28,T28,Hunter Mahan,98,4,58
47,T28,T28,Sean O'Hair,100,4,54
48,T28,T28,Tim Petrovic,95,4,44
49,T28,T28,Carl Pettersson,95,4,47
50,T28,T28,Rory Sabbatini,84,4,39
51,T28,T28,Nick Watney,97,4,65
52,T28,T28,Dean Wilson,115,4,45
