,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
0,1,1,Shane Bertsch,104,51,647,7.9
1,2,2,Brian Gay,107,45,777,5.8
2,T3,T3,Daniel Chopra,110,43,690,6.2
3,T3,T3,Tom Pernice Jr.,108,43,662,6.5
4,5,5,Dean Wilson,115,42,683,6.1
5,T6,T6,Arjun Atwal,97,41,592,6.9
6,T6,T6,Jerry Kelly,100,41,574,7.1
7,T8,T8,Kent Jones,103,39,631,6.2
8,T8,T8,Frank Lickliter II,99,39,603,6.5
9,T8,T8,"Wes Short, Jr.",96,39,586,6.7
10,T11,T11,Robert Damron,91,38,589,6.5
11,T11,T11,Brent Geiberger,99,38,636,6.0
12,T11,T11,Stephen Leaney,84,38,554,6.9
13,14,14,Olin Browne,108,37,621,6.0
14,T15,T15,Michael Allen,84,36,540,6.7
15,T15,T15,Brett Quigley,109,36,675,5.3
16,T15,T15,Jeff Sluman,101,36,592,6.1
17,T18,T18,Mark Calcavecchia,94,35,567,6.2
18,T18,T18,Nathan Green,108,35,714,4.9
19,T20,T20,Henrik Bjornstad,97,33,629,5.2
20,T20,T20,Steve Flesch,119,33,737,4.5
21,T20,T20,Richard Johnson,94,33,597,5.5
22,T20,T20,Patrick Sheehan,104,33,602,5.5
23,T24,T24,Robert Gamez,94,32,568,5.6
24,T24,T24,Jason Gore,86,32,502,6.4
25,T24,T24,Charles Howell III,96,32,523,6.1
26,T24,T24,Shigeki Maruyama,94,32,604,5.3
27,T24,T24,Jerry Smith,94,32,585,5.5
28,T24,T24,Kevin Sutherland,100,32,583,5.5
29,T24,T24,Camilo Villegas,95,32,574,5.6
30,T24,T24,Charles Warren,93,32,518,6.2
31,T32,T32,Alex Cejka,93,31,533,5.8
32,T32,T32,Todd Fischer,101,31,657,4.7
33,T32,T32,J.J. Henry,96,31,503,6.2
34,T32,T32,Hunter Mahan,98,31,600,5.2
35,T32,T32,D.A. Points,82,31,515,6.0
36,T32,T32,Tag Ridings,103,31,658,4.7
37,T32,T32,Vijay Singh,103,31,617,5.0
38,T32,T32,Vaughn Taylor,88,31,579,5.4
39,T40,T40,Doug Barron,74,30,513,5.8
40,T40,T40,David Branshaw,98,30,573,5.2
41,T40,T40,Stewart Cink,93,30,541,5.5
42,T40,T40,Ben Crane,85,30,461,6.5
43,T40,T40,Jim Furyk,89,30,485,6.2
44,T40,T40,Ryuji Imada,105,30,614,4.9
45,T40,T40,Zach Johnson,98,30,528,5.7
46,T40,T40,Ron Whittaker,81,30,474,6.3
47,T48,T48,Eric Axley,91,29,573,5.1
48,T48,T48,Jason Bohn,104,29,606,4.8
49,T48,T48,Chad Campbell,91,29,453,6.4
50,T48,T48,Bubba Dickerson,98,29,569,5.1
51,T48,T48,Fred Funk,106,29,592,4.9
52,T48,T48,Lucas Glover,105,29,597,4.9
53,T48,T48,Rory Sabbatini,84,29,456,6.4
54,T48,T48,Duffy Waldorf,96,29,554,5.2
55,T48,T48,Brett Wetterich,82,29,498,5.8
56,T57,T57,Woody Austin,107,28,688,4.1
57,T57,T57,Joe Durant,101,28,631,4.4
58,T57,T57,Robert Garrigus,85,28,495,5.7
59,T57,T57,Lee Janzen,79,28,489,5.7
60,T57,T57,Jeff Maggert,81,28,441,6.3
61,T57,T57,Billy Mayfair,94,28,509,5.5
62,T57,T57,David McKenzie,82,28,480,5.8
63,T57,T57,Ryan Palmer,101,28,573,4.9
64,T57,T57,Ted Purdy,103,28,531,5.3
65,T57,T57,Chris Riley,86,28,527,5.3
66,T57,T57,John Senden,96,28,505,5.5
67,T57,T57,Heath Slocum,96,28,527,5.3
68,T57,T57,Chris Smith,67,28,361,7.8
69,T70,T70,Brad Faxon,78,27,545,5.0
70,T70,T70,Paul Goydos,72,27,443,6.1
71,T70,T70,John Huston,74,27,467,5.8
72,T70,T70,Jonathan Kaye,95,27,538,5.0
73,T70,T70,Sean O'Hair,100,27,525,5.1
74,T70,T70,Joe Ogilvie,95,27,578,4.7
75,T70,T70,Tim Petrovic,95,27,589,4.6
76,T70,T70,John Rollins,93,27,508,5.3
77,T70,T70,Justin Rose,98,27,600,4.5
78,T70,T70,David Toms,76,27,448,6.0
79,T70,T70,D.J. Trahan,92,27,533,5.1
80,T70,T70,Scott Verplank,88,27,497,5.4
81,T70,T70,Mark Wilson,79,27,510,5.3
82,T83,T83,Billy Andrade,78,26,415,6.3
83,T83,T83,Steve Lowery,99,26,576,4.5
84,T83,T83,Arron Oberholser,82,26,429,6.1
85,T83,T83,Jeff Overton,95,26,606,4.3
86,T83,T83,Carl Pettersson,95,26,547,4.8
87,T83,T83,Jason Schultz,77,26,439,5.9
88,T83,T83,Nick Watney,97,26,612,4.2
89,T90,T90,Ben Curtis,86,25,458,5.5
90,T90,T90,Marco Dawson,87,25,567,4.4
91,T90,T90,James Driscoll,80,25,541,4.6
92,T90,T90,Carlos Franco,86,25,512,4.9
93,T90,T90,Dudley Hart,83,25,501,5.0
94,T90,T90,Ian Leggatt,80,25,482,5.2
95,T90,T90,Shaun Micheel,96,25,518,4.8
96,T90,T90,Jesper Parnevik,84,25,533,4.7
97,T90,T90,Paul Stankowski,70,25,423,5.9
98,T99,T99,Paul Azinger,87,24,587,4.1
99,T99,T99,Craig Barlow,77,24,395,6.1
100,T99,T99,Rich Beem,85,24,446,5.4
101,T99,T99,Greg Chalmers,71,24,425,5.6
102,T99,T99,Chris DiMarco,83,24,429,5.6
103,T99,T99,Troy Matteson,101,24,583,4.1
104,T99,T99,Rod Pampling,89,24,510,4.7
105,T99,T99,Corey Pavin,74,24,390,6.2
106,T99,T99,Bo Van Pelt,102,24,619,3.9
107,T108,T108,Robert Allenby,79,23,426,5.4
108,T108,T108,Bob Estes,85,23,514,4.5
109,T108,T108,Tim Herron,82,23,415,5.5
110,T108,T108,Freddie Jacobson,56,23,385,6.0
111,T108,T108,Bob May,65,23,357,6.4
112,T108,T108,Greg Owen,79,23,416,5.5
113,T108,T108,Steve Stricker,64,23,397,5.8
114,T108,T108,Nicholas Thompson,96,23,500,4.6
115,T108,T108,Mike Weir,88,23,456,5.0
116,T117,T117,Tommy Armour III,65,22,379,5.8
117,T117,T117,Jeff Brehaut,100,22,562,3.9
118,T117,T117,Mark Brooks,90,22,496,4.4
119,T117,T117,Jonathan Byrd,66,22,386,5.7
120,T117,T117,David Duval,71,22,381,5.8
121,T117,T117,Bill Haas,99,22,608,3.6
122,T117,T117,Charley Hoffman,100,22,624,3.5
123,T117,T117,J.B. Holmes,81,22,438,5.0
124,T117,T117,Greg Kraft,79,22,470,4.7
125,T117,T117,Daisuke Maruyama,83,22,478,4.6
126,T117,T117,Mike Sposa,68,22,416,5.3
127,T117,T117,Kirk Triplett,58,22,356,6.2
128,T117,T117,Bob Tway,81,22,460,4.8
129,T117,T117,Tjaart van der Walt,60,22,370,5.9
130,T131,T131,K.J. Choi,93,21,522,4.0
131,T131,T131,Todd Hamilton,72,21,408,5.1
132,T131,T131,Brandt Jobe,91,21,458,4.6
133,T131,T131,Davis Love III,85,21,407,5.2
134,T131,T131,Len Mattiace,59,21,388,5.4
135,T131,T131,Geoff Ogilvy,76,21,384,5.5
136,T131,T131,Kenny Perry,73,21,371,5.7
137,T131,T131,Joey Sindelar,90,21,492,4.3
138,T131,T131,Bubba Watson,83,21,482,4.4
139,T140,T140,John Cook,67,20,394,5.1
140,T140,T140,Jeff Gove,91,20,502,4.0
141,T140,T140,Bernhard Langer,77,20,428,4.7
142,T140,T140,Justin Leonard,83,20,454,4.4
143,T144,T144,Stephen Ames,63,19,318,6.0
144,T144,T144,Brian Bateman,69,19,402,4.7
145,T144,T144,Michael Connell,51,19,274,6.9
146,T144,T144,Chris Couch,75,19,418,4.5
147,T144,T144,Kris Cox,83,19,492,3.9
148,T144,T144,Luke Donald,66,19,324,5.9
149,T144,T144,Matt Hansen,68,19,391,4.9
150,T144,T144,J.P. Hayes,55,19,382,5.0
151,T144,T144,Trevor Immelman,86,19,505,3.8
152,T144,T144,Steve Jones,83,19,474,4.0
153,T154,T154,Bart Bryant,87,18,455,4.0
154,T154,T154,Tim Clark,80,18,422,4.3
155,T154,T154,"John Engler, Jr.",69,18,429,4.2
156,T154,T154,Mathias Grönberg,92,18,534,3.4
157,T154,T154,Skip Kendall,72,18,416,4.3
158,T154,T154,Peter Lonard,77,18,437,4.1
159,T154,T154,Phil Mickelson,74,18,346,5.2
160,T161,T161,Aaron Baddeley,78,17,533,3.2
161,T161,T161,Briny Baird,81,17,457,3.7
162,T161,T161,John Daly,51,17,298,5.7
163,T161,T161,Danny Ellis,68,17,438,3.9
164,T161,T161,Ryan Hietala,61,17,350,4.9
165,T161,T161,José María Olazábal,62,17,266,6.4
166,T161,T161,Tiger Woods,55,17,252,6.7
167,T168,T168,Stuart Appleby,83,16,465,3.4
168,T168,T168,Brian Davis,92,16,552,2.9
169,T168,T168,Sergio Garcia,59,16,260,6.2
170,T168,T168,Will MacKenzie,91,16,473,3.4
171,T168,T168,Larry Mize,53,16,281,5.7
172,T168,T168,Roger Tambellini,64,16,334,4.8
173,T168,T168,Hidemichi Tanaka,74,16,444,3.6
174,T168,T168,Vance Veazey,59,16,375,4.3
175,T168,T168,Jimmy Walker,60,16,395,4.1
176,T177,T177,Harrison Frazar,95,15,562,2.7
177,T177,T177,Scott Gutschewski,53,15,294,5.1
178,T177,T177,Jon Mills,68,15,353,4.2
179,T177,T177,Ryan Moore,68,15,420,3.6
180,T181,T181,Retief Goosen,68,14,330,4.2
181,T181,T181,Tom Lehman,70,14,299,4.7
182,T181,T181,Thomas Levet,53,14,307,4.6
183,T181,T181,J.L. Lewis,57,14,356,3.9
184,185,185,Alex Aragon,63,13,396,3.3
185,T186,T186,Steve Elkington,52,12,295,4.1
186,T186,T186,Ernie Els,69,12,348,3.4
187,T188,T188,Ian Poulter,53,11,305,3.6
188,T188,T188,Adam Scott,70,11,348,3.2
189,T188,T188,Omar Uresti,61,11,339,3.2
190,T191,T191,Fred Couples,52,10,217,4.6
191,T191,T191,Mathew Goggin,72,10,378,2.6
192,T191,T191,Mark O'Meara,52,10,274,3.6
193,T191,T191,Pat Perez,50,10,285,3.5
194,195,195,Padraig Harrington,54,9,282,3.2
195,196,196,David Howell,52,8,219,3.7
