,Average_Putting_Distance_-_GIR_3_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_3_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_3_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_3_Putts_ROUNDS,Average_Putting_Distance_-_GIR_3_Putts_AVG,Average_Putting_Distance_-_GIR_3_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_3_Putts_TOTAL PUTTS
38,39,39,Jason Bohn,104,"44' 5""",26.625,50
39,T40,T40,Aaron Baddeley,78,"44' 4""",9.045,17
40,T40,T40,Carl Pettersson,95,"44' 4""",21.805999999999997,41
41,T40,T40,Bubba Watson,83,"44' 4""",19.672,37
42,43,43,Rod Pampling,89,"44' 3""",12.741,24
43,44,44,Jeff Brehaut,100,"44' 2""",22.8,43
44,T45,T45,Stuart Appleby,83,"44' 1""",12.707,24
45,T45,T45,Brian Davis,92,"44' 1""",26.468000000000004,50
46,T47,T47,Retief Goosen,68,"44' 0""",7.914,15
47,T47,T47,Kent Jones,103,"44' 0""",22.706999999999997,43
48,T49,T49,Henrik Bjornstad,97,"43' 11""",24.785999999999998,47
49,T49,T49,Marco Dawson,87,"43' 11""",16.352,31
50,T51,T51,Phil Mickelson,74,"43' 10""",9.998,19
51,T51,T51,Vaughn Taylor,88,"43' 10""",18.949,36
52,T53,T53,Zach Johnson,98,"43' 9""",13.640999999999998,26
53,T53,T53,Joey Sindelar,90,"43' 9""",24.698,47
54,55,55,John Daly,51,"43' 8""",14.155999999999999,27
55,T56,T56,Brandt Jobe,91,"43' 7""",13.600999999999999,26
56,T56,T56,Richard Johnson,94,"43' 7""",12.037,23
57,58,58,Skip Kendall,72,"43' 6""",12.539000000000001,24
58,T59,T59,Craig Barlow,77,"43' 4""",14.047,27
59,T59,T59,Jon Mills,68,"43' 4""",14.546,28
60,T61,T61,Ryan Hietala,61,"43' 3""",11.927,23
61,T61,T61,Hunter Mahan,98,"43' 3""",22.816999999999997,44
62,63,63,Shaun Micheel,96,"43' 2""",15.023,29
63,64,64,Stewart Cink,93,"43' 1""",13.448,26
64,65,65,Olin Browne,108,"43' 0""",20.125,39
65,T66,T66,Mathew Goggin,72,"42' 11""",20.098,39
66,T66,T66,Jason Schultz,77,"42' 11""",16.477999999999998,32
67,68,68,Chris Couch,75,"42' 10""",20.063,39
68,69,69,Jonathan Byrd,66,"42' 9""",13.335999999999999,26
69,T70,T70,K.J. Choi,93,"42' 7""",17.87,35
70,T70,T70,Arron Oberholser,82,"42' 7""",17.374000000000002,34
71,72,72,José María Olazábal,62,"42' 6""",7.135,14
72,73,73,Jim Furyk,89,"42' 3""",8.626,17
73,T74,T74,Chad Campbell,91,"42' 2""",15.181,30
74,T74,T74,Charles Warren,93,"42' 2""",23.805,47
75,T76,T76,John Cook,67,"42' 1""",16.155,32
76,T76,T76,Mathias Grönberg,92,"42' 1""",21.209,42
77,T78,T78,Charles Howell III,96,"42' 0""",22.675,45
78,T78,T78,Brett Wetterich,82,"42' 0""",18.652,37
79,T80,T80,Fred Couples,52,"41' 11""",13.583,27
80,T80,T80,Justin Leonard,83,"41' 11""",12.068,24
81,T82,T82,Bob Estes,85,"41' 10""",16.573,33
82,T82,T82,Patrick Sheehan,104,"41' 10""",20.069000000000003,40
83,T84,T84,Shigeki Maruyama,94,"41' 9""",18.024,36
84,T84,T84,Sean O'Hair,100,"41' 9""",23.564,47
85,T84,T84,Rory Sabbatini,84,"41' 9""",16.038,32
86,87,87,Steve Jones,83,"41' 7""",17.95,36
87,T88,T88,John Huston,74,"41' 6""",19.907,40
88,T88,T88,Stephen Leaney,84,"41' 6""",13.453,27
89,T90,T90,Sergio Garcia,59,"41' 5""",14.923,30
90,T90,T90,J.J. Henry,96,"41' 5""",15.412,31
91,T90,T90,Jonathan Kaye,95,"41' 5""",28.325,57
92,T93,T93,Bubba Dickerson,98,"41' 4""",21.331999999999997,43
93,T93,T93,Todd Fischer,101,"41' 4""",14.386,29
94,T93,T93,Billy Mayfair,94,"41' 4""",17.87,36
95,T93,T93,D.A. Points,82,"41' 4""",15.383,31
96,T97,T97,Michael Allen,84,"41' 3""",11.884,24
97,T97,T97,Scott Gutschewski,53,"41' 3""",8.42,17
98,T99,T99,Rich Beem,85,"41' 2""",14.815999999999999,30
99,T99,T99,Ted Purdy,103,"41' 2""",21.241999999999997,43
100,T99,T99,Brett Quigley,109,"41' 2""",22.729,46
101,T102,T102,Carlos Franco,86,"41' 1""",26.119,53
102,T102,T102,Corey Pavin,74,"41' 1""",12.322000000000001,25
103,T104,T104,James Driscoll,80,"41' 0""",25.09,51
104,T104,T104,Tim Petrovic,95,"41' 0""",18.195999999999998,37
105,T104,T104,Tjaart van der Walt,60,"41' 0""",14.274000000000001,29
106,T104,T104,Duffy Waldorf,96,"41' 0""",21.15,43
107,108,108,David McKenzie,82,"40' 11""",17.17,35
108,109,109,Jeff Gove,91,"40' 10""",23.041,47
109,110,110,"Wes Short, Jr.",96,"40' 9""",31.768,65
110,T111,T111,Tom Pernice Jr.,108,"40' 8""",22.951,47
111,T111,T111,Ron Whittaker,81,"40' 8""",15.609000000000002,32
112,113,113,Mark O'Meara,52,"40' 7""",7.787000000000001,16
113,T114,T114,Robert Garrigus,85,"40' 5""",23.273000000000003,48
114,T114,T114,Ryan Palmer,101,"40' 5""",18.447,38
115,T116,T116,Jerry Kelly,100,"40' 4""",21.305999999999997,44
116,T116,T116,Joe Ogilvie,95,"40' 4""",15.009,31
117,118,118,Dean Wilson,115,"40' 3""",18.829,39
118,T119,T119,Michael Connell,51,"40' 2""",13.495999999999999,28
119,T119,T119,Davis Love III,85,"40' 2""",10.121,21
120,T121,T121,Briny Baird,81,"40' 1""",18.288,38
121,T121,T121,Nathan Green,108,"40' 1""",22.59,47
122,T121,T121,Tim Herron,82,"40' 1""",13.962,29
123,T121,T121,Bo Van Pelt,102,"40' 1""",24.511,51
124,125,125,Tiger Woods,55,"39' 9""",8.107000000000001,17
125,T126,T126,Steve Elkington,52,"39' 8""",12.384,26
126,T126,T126,Ryan Moore,68,"39' 8""",10.004,21
127,T126,T126,Greg Owen,79,"39' 8""",18.082,38
128,T129,T129,Billy Andrade,78,"39' 7""",17.088,36
129,T129,T129,J.L. Lewis,57,"39' 7""",12.829,27
130,T131,T131,Steve Flesch,119,"39' 6""",20.396,43
131,T131,T131,Fred Funk,106,"39' 6""",20.389,43
132,133,133,Chris DiMarco,83,"39' 5""",14.179,30
133,T134,T134,Ian Leggatt,80,"39' 4""",14.647,31
134,T134,T134,Larry Mize,53,"39' 4""",7.087000000000001,15
135,T134,T134,Nicholas Thompson,96,"39' 4""",30.229,64
136,137,137,Chris Riley,86,"39' 3""",15.082,32
137,T138,T138,Robert Gamez,94,"39' 2""",19.754,42
138,T138,T138,Adam Scott,70,"39' 2""",15.025,32
139,140,140,Brian Bateman,69,"39' 1""",15.014000000000001,32
140,T141,T141,Ben Crane,85,"39' 0""",9.366,20
141,T141,T141,Peter Lonard,77,"39' 0""",19.208,41
142,T143,T143,Shane Bertsch,104,"38' 11""",20.074,43
143,T143,T143,Charley Hoffman,100,"38' 11""",16.794,36
144,T143,T143,Vijay Singh,103,"38' 11""",20.566999999999997,44
145,T146,T146,Stephen Ames,63,"38' 10""",8.855,19
146,T146,T146,Daisuke Maruyama,83,"38' 10""",15.832,34
147,148,148,Jason Gore,86,"38' 8""",22.749000000000002,49
148,T149,T149,Kenny Perry,73,"38' 7""",15.735999999999999,34
149,T149,T149,Jeff Sluman,101,"38' 7""",15.287,33
150,151,151,Robert Damron,91,"38' 6""",20.326,44
151,152,152,Pat Perez,50,"38' 4""",12.42,27
152,153,153,Frank Lickliter II,99,"38' 3""",19.269000000000002,42
153,154,154,Roger Tambellini,64,"38' 2""",17.88,39
154,155,155,Joe Durant,101,"38' 1""",22.378,49
155,T156,T156,Matt Hansen,68,"38' 0""",23.726,52
156,T156,T156,Padraig Harrington,54,"38' 0""",6.843,15
157,T156,T156,J.P. Hayes,55,"38' 0""",15.513,34
158,T156,T156,Greg Kraft,79,"38' 0""",12.31,27
159,T156,T156,Camilo Villegas,95,"38' 0""",20.515,45
160,T161,T161,Harrison Frazar,95,"37' 11""",12.275,27
161,T161,T161,Jeff Overton,95,"37' 11""",19.093,42
162,T161,T161,Bob Tway,81,"37' 11""",15.012,33
163,T161,T161,Vance Veazey,59,"37' 11""",7.2829999999999995,16
164,T165,T165,Paul Goydos,72,"37' 10""",16.789,37
165,T165,T165,Todd Hamilton,72,"37' 10""",11.812999999999999,26
166,T165,T165,Mark Wilson,79,"37' 10""",14.534,32
167,T168,T168,Mark Calcavecchia,94,"37' 9""",21.732,48
168,T168,T168,Kirk Triplett,58,"37' 9""",9.504,21
169,170,170,Jeff Maggert,81,"37' 8""",15.356,34
170,T171,T171,Lee Janzen,79,"37' 7""",17.119,38
171,T171,T171,Jerry Smith,94,"37' 7""",24.802,55
172,173,173,David Toms,76,"37' 6""",15.739,35
173,174,174,Danny Ellis,68,"37' 5""",8.088,18
174,T175,T175,Alex Aragon,63,"37' 3""",14.759,33
175,T175,T175,Ernie Els,69,"37' 3""",8.04,18
176,177,177,D.J. Trahan,92,"37' 2""",17.408,39
177,T178,T178,Doug Barron,74,"37' 0""",17.77,40
178,T178,T178,Lucas Glover,105,"37' 0""",15.527000000000001,35
179,T178,T178,Troy Matteson,101,"37' 0""",21.769000000000002,49
180,181,181,Omar Uresti,61,"36' 10""",15.023,34
181,182,182,Alex Cejka,93,"36' 8""",15.850999999999999,36
182,183,183,Dudley Hart,83,"36' 2""",17.794,41
183,T184,T184,Kris Cox,83,"35' 11""",16.393,38
184,T184,T184,J.B. Holmes,81,"35' 11""",20.691999999999997,48
185,186,186,Ben Curtis,86,"35' 1""",12.204,29
186,187,187,David Howell,52,"34' 11""",5.441,13
187,T188,T188,Thomas Levet,53,"34' 9""",14.594000000000001,35
188,T188,T188,Hidemichi Tanaka,74,"34' 9""",11.674000000000001,28
189,190,190,Will MacKenzie,91,"34' 6""",20.721999999999998,50
190,T191,T191,Woody Austin,107,"34' 2""",23.383000000000003,57
191,T191,T191,Brian Gay,107,"34' 2""",9.027000000000001,22
192,193,193,Arjun Atwal,97,"34' 1""",15.142999999999999,37
193,194,194,Mike Weir,88,"33' 7""",11.282,28
194,195,195,Tim Clark,80,"32' 10""",11.423,29
195,196,196,Jesper Parnevik,84,"32' 2""",5.013999999999999,13
