,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
44,45,45,Steve Flesch,119,32.5,280,91
45,46,46,Tiger Woods,55,32.46,114,37
46,47,47,"Wes Short, Jr.",96,32.39,247,80
47,48,48,Nick Watney,97,32.38,244,79
48,49,49,Vance Veazey,59,32.35,136,44
49,50,50,Bob Estes,85,32.29,223,72
50,51,51,Steve Jones,83,32.23,211,68
51,52,52,J.P. Hayes,55,32.17,143,46
52,53,53,Bart Bryant,87,32.08,212,68
53,T54,T54,Jason Bohn,104,32.0,250,80
54,T54,T54,Brent Geiberger,99,32.0,225,72
55,56,56,Rory Sabbatini,84,31.85,157,50
56,T57,T57,Alex Aragon,63,31.79,151,48
57,T57,T57,Jimmy Walker,60,31.79,151,48
58,T59,T59,Mark Calcavecchia,94,31.75,211,67
59,T59,T59,Chad Campbell,91,31.75,189,60
60,61,61,Tjaart van der Walt,60,31.71,123,39
61,T62,T62,Lucas Glover,105,31.65,237,75
62,T62,T62,Jason Gore,86,31.65,218,69
63,T62,T62,David Howell,52,31.65,79,25
64,65,65,Tim Petrovic,95,31.63,215,68
65,66,66,Chris Smith,67,31.4,172,54
66,67,67,Aaron Baddeley,78,31.38,188,59
67,68,68,Duffy Waldorf,96,31.37,204,64
68,69,69,Todd Fischer,101,31.32,265,83
69,70,70,Stuart Appleby,83,31.18,186,58
70,71,71,Henrik Bjornstad,97,31.17,247,77
71,72,72,Stephen Leaney,84,31.16,215,67
72,73,73,Zach Johnson,98,31.14,228,71
73,74,74,Michael Allen,84,31.12,196,61
74,T75,T75,Chris DiMarco,83,31.1,164,51
75,T75,T75,Freddie Jacobson,56,31.1,164,51
76,T75,T75,Jason Schultz,77,31.1,164,51
77,78,78,J.B. Holmes,81,31.07,177,55
78,79,79,David Duval,71,30.97,155,48
79,80,80,Corey Pavin,74,30.95,126,39
80,81,81,Scott Verplank,88,30.92,207,64
81,82,82,Roger Tambellini,64,30.88,136,42
82,83,83,Brian Davis,92,30.77,234,72
83,84,84,David Toms,76,30.59,170,52
84,85,85,Trevor Immelman,86,30.57,193,59
85,86,86,David Branshaw,98,30.55,275,84
86,87,87,Billy Andrade,78,30.49,164,50
87,88,88,Kris Cox,83,30.48,187,57
88,89,89,Chris Couch,75,30.41,194,59
89,90,90,Tim Clark,80,30.32,155,47
90,91,91,John Senden,96,30.26,228,69
91,92,92,Jerry Smith,94,30.19,265,80
92,93,93,Ben Curtis,86,30.11,176,53
93,94,94,Jim Furyk,89,30.1,196,59
94,T95,T95,Troy Matteson,101,30.04,233,70
95,T95,T95,Tom Pernice Jr.,108,30.04,223,67
96,97,97,Robert Garrigus,85,30.0,210,63
97,98,98,Kent Jones,103,29.96,247,74
98,99,99,Matt Hansen,68,29.94,157,47
99,100,100,Eric Axley,91,29.82,228,68
100,101,101,Kenny Perry,73,29.78,178,53
101,102,102,Justin Leonard,83,29.65,172,51
102,103,103,Tommy Armour III,65,29.63,135,40
103,104,104,Craig Barlow,77,29.45,146,43
104,T105,T105,Brian Bateman,69,29.41,187,55
105,T105,T105,Skip Kendall,72,29.41,153,45
106,107,107,Joe Ogilvie,95,29.39,228,67
107,108,108,Frank Lickliter II,99,29.36,235,69
108,109,109,Jonathan Byrd,66,29.33,150,44
109,110,110,Brett Wetterich,82,29.3,215,63
110,111,111,Joe Durant,101,29.29,280,82
111,112,112,Kevin Sutherland,100,29.22,243,71
112,113,113,Hidemichi Tanaka,74,29.1,189,55
113,114,114,Steve Stricker,64,29.08,141,41
114,115,115,Olin Browne,108,29.05,241,70
115,116,116,Steve Lowery,99,29.03,217,63
116,117,117,Adam Scott,70,29.01,131,38
117,118,118,Robert Gamez,94,28.97,214,62
118,119,119,Brad Faxon,78,28.95,190,55
119,120,120,Scott Gutschewski,53,28.91,128,37
120,121,121,Harrison Frazar,95,28.81,243,70
121,122,122,D.J. Trahan,92,28.77,219,63
122,123,123,Bubba Watson,83,28.76,226,65
123,T124,T124,K.J. Choi,93,28.57,224,64
124,T124,T124,Carlos Franco,86,28.57,175,50
125,T124,T124,Phil Mickelson,74,28.57,140,40
126,127,127,Justin Rose,98,28.52,263,75
127,128,128,Brandt Jobe,91,28.5,207,59
128,129,129,Doug Barron,74,28.41,176,50
129,130,130,Dudley Hart,83,28.36,201,57
130,131,131,Fred Funk,106,28.34,247,70
131,132,132,Robert Damron,91,28.33,240,68
132,133,133,Robert Allenby,79,28.25,177,50
133,T134,T134,Bubba Dickerson,98,28.14,231,65
134,T134,T134,Ron Whittaker,81,28.14,199,56
135,136,136,Jeff Maggert,81,28.13,192,54
136,137,137,Jerry Kelly,100,28.09,235,66
137,138,138,Sergio Garcia,59,28.07,114,32
138,139,139,Geoff Ogilvy,76,27.92,154,43
139,140,140,Retief Goosen,68,27.87,122,34
140,141,141,Marco Dawson,87,27.8,205,57
141,142,142,Joey Sindelar,90,27.78,216,60
142,143,143,Ted Purdy,103,27.68,224,62
143,144,144,John Cook,67,27.61,163,45
144,T145,T145,Shane Bertsch,104,27.55,265,73
145,T145,T145,Pat Perez,50,27.55,98,27
146,147,147,Patrick Sheehan,104,27.2,239,65
147,148,148,Mike Weir,88,27.17,184,50
148,149,149,Heath Slocum,96,27.13,247,67
149,150,150,Arron Oberholser,82,27.11,166,45
150,151,151,Billy Mayfair,94,27.03,222,60
151,T152,T152,Greg Chalmers,71,26.97,152,41
152,T152,T152,Fred Couples,52,26.97,89,24
153,T152,T152,Paul Goydos,72,26.97,152,41
154,T152,T152,Ryan Palmer,101,26.97,241,65
155,156,156,John Rollins,93,26.94,219,59
156,157,157,Ryuji Imada,105,26.83,246,66
157,158,158,Alex Cejka,93,26.82,220,59
158,T159,T159,Ian Leggatt,80,26.79,209,56
159,T159,T159,Larry Mize,53,26.79,112,30
160,161,161,Sean O'Hair,100,26.54,211,56
161,T162,T162,Jonathan Kaye,95,26.45,242,64
162,T162,T162,José María Olazábal,62,26.45,121,32
163,164,164,Mathias Grönberg,92,26.29,213,56
164,165,165,Jeff Sluman,101,26.07,234,61
165,166,166,Michael Connell,51,26.02,123,32
166,167,167,Bob Tway,81,25.93,189,49
167,168,168,John Daly,51,25.64,117,30
168,169,169,Bob May,65,25.61,164,42
169,T170,T170,Ryan Hietala,61,25.41,122,31
170,T170,T170,Thomas Levet,53,25.41,122,31
171,172,172,Peter Lonard,77,25.26,194,49
172,173,173,Padraig Harrington,54,25.25,99,25
173,174,174,Nicholas Thompson,96,25.22,226,57
174,175,175,Jeff Brehaut,100,25.2,246,62
175,176,176,Mike Sposa,68,25.17,143,36
176,177,177,Charles Howell III,96,25.12,203,51
177,178,178,Jeff Gove,91,25.11,235,59
178,179,179,Vijay Singh,103,25.1,247,62
179,180,180,Will MacKenzie,91,24.88,213,53
180,181,181,Daisuke Maruyama,83,24.86,185,46
181,182,182,Mark Brooks,90,24.63,203,50
182,183,183,Bill Haas,99,24.49,245,60
183,184,184,Jon Mills,68,24.31,144,35
184,185,185,D.A. Points,82,24.28,173,42
185,186,186,Tim Herron,82,24.19,186,45
186,187,187,Ernie Els,69,24.17,120,29
187,188,188,Paul Stankowski,70,24.04,183,44
188,189,189,Charles Warren,93,23.81,210,50
189,190,190,Kirk Triplett,58,23.7,135,32
190,191,191,Greg Owen,79,23.53,170,40
191,T192,T192,Tom Lehman,70,23.45,145,34
192,T192,T192,J.L. Lewis,57,23.45,145,34
193,194,194,J.J. Henry,96,22.94,218,50
194,195,195,Omar Uresti,61,22.66,128,29
195,196,196,Todd Hamilton,72,22.08,154,34
