,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
0,1,1,Todd Hamilton,27.0,243,9
1,2,2,Trevor Immelman,27.53,523,19
2,3,3,Corey Pavin,27.62,359,13
3,4,4,Kirk Triplett,27.75,333,12
4,T5,T5,Steve Flesch,27.88,697,25
5,T5,T5,Joe Ogilvie,27.88,474,17
6,T7,T7,Doug Barron,27.9,279,10
7,T7,T7,Ian Leggatt,27.9,279,10
8,T9,T9,Todd Fischer,28.0,476,17
9,T9,T9,Richard Johnson,28.0,504,18
10,11,11,Jeff Maggert,28.07,393,14
11,12,12,Rich Beem,28.13,422,15
12,13,13,John Daly,28.14,197,7
13,T14,T14,Greg Kraft,28.15,366,13
14,T14,T14,Rod Pampling,28.15,563,20
15,16,16,Jerry Kelly,28.16,535,19
16,17,17,Woody Austin,28.18,620,22
17,18,18,Chris Riley,28.19,451,16
18,19,19,Stewart Cink,28.2,564,20
19,T20,T20,Shane Bertsch,28.21,536,19
20,T20,T20,Jonathan Byrd,28.21,395,14
21,T20,T20,Scott Verplank,28.21,536,19
22,23,23,Pat Perez,28.22,254,9
23,24,24,David McKenzie,28.23,367,13
24,T25,T25,Marco Dawson,28.35,482,17
25,T25,T25,Robert Gamez,28.35,482,17
26,27,27,Retief Goosen,28.36,397,14
27,28,28,Bill Haas,28.37,539,19
28,T29,T29,Daniel Chopra,28.38,596,21
29,T29,T29,Ernie Els,28.38,454,16
30,T29,T29,"John Engler, Jr.",28.38,227,8
31,T29,T29,Hidemichi Tanaka,28.38,227,8
32,T33,T33,Stuart Appleby,28.39,511,18
33,T33,T33,Jesper Parnevik,28.39,511,18
34,T35,T35,Freddie Jacobson,28.4,284,10
35,T35,T35,Steve Stricker,28.4,426,15
36,T37,T37,Eric Axley,28.41,483,17
37,T37,T37,Phil Mickelson,28.41,483,17
38,39,39,J.L. Lewis,28.42,341,12
39,40,40,Tommy Armour III,28.45,313,11
40,T41,T41,Justin Leonard,28.47,427,15
41,T41,T41,Carl Pettersson,28.47,541,19
42,T43,T43,Mark Brooks,28.5,285,10
43,T43,T43,Lee Janzen,28.5,342,12
44,T43,T43,Vaughn Taylor,28.5,513,18
45,46,46,Mark Wilson,28.53,428,15
46,47,47,Chris Couch,28.55,314,11
47,48,48,Rory Sabbatini,28.56,514,18
48,T49,T49,Tom Pernice Jr.,28.6,572,20
49,T49,T49,Vance Veazey,28.6,286,10
50,51,51,Jason Bohn,28.61,658,23
51,52,52,Jim Furyk,28.62,601,21
52,T53,T53,Scott Gutschewski,28.63,229,8
53,T53,T53,Vijay Singh,28.63,687,24
54,55,55,Jeff Overton,28.65,573,20
55,56,56,Alex Aragon,28.67,172,6
56,57,57,Mike Weir,28.68,545,19
57,T58,T58,Henrik Bjornstad,28.72,517,18
58,T58,T58,Tim Clark,28.72,517,18
59,T58,T58,Shigeki Maruyama,28.72,517,18
60,61,61,Paul Azinger,28.75,460,16
61,62,62,Patrick Sheehan,28.76,489,17
62,T63,T63,Brian Bateman,28.78,259,9
63,T63,T63,Harrison Frazar,28.78,518,18
64,T63,T63,J.P. Hayes,28.78,259,9
65,T66,T66,Camilo Villegas,28.79,547,19
66,T66,T66,Charles Warren,28.79,547,19
67,68,68,Craig Barlow,28.8,432,15
68,69,69,Bob Estes,28.82,490,17
69,T70,T70,Nathan Green,28.83,663,23
70,T70,T70,Troy Matteson,28.83,519,18
71,T70,T70,Ian Poulter,28.83,346,12
72,73,73,Hunter Mahan,28.86,606,21
73,T74,T74,"Wes Short, Jr.",28.87,433,15
74,T74,T74,D.J. Trahan,28.87,433,15
75,T76,T76,Robert Allenby,28.89,520,18
76,T76,T76,Bubba Dickerson,28.89,520,18
77,78,78,Ryan Palmer,28.9,578,20
78,79,79,Dean Wilson,28.91,636,22
79,80,80,Brad Faxon,28.92,376,13
80,T81,T81,Robert Damron,28.93,434,15
81,T81,T81,Luke Donald,28.93,434,15
82,T81,T81,Steve Jones,28.93,434,15
83,T84,T84,Ben Crane,28.94,492,17
84,T84,T84,Jonathan Kaye,28.94,492,17
85,T86,T86,Brian Gay,28.95,637,22
86,T86,T86,Ryuji Imada,28.95,608,21
87,T88,T88,Arjun Atwal,29.0,464,16
88,T88,T88,Greg Chalmers,29.0,203,7
89,T88,T88,Michael Connell,29.0,116,4
90,T88,T88,Chris DiMarco,29.0,435,15
91,T88,T88,Carlos Franco,29.0,406,14
92,T88,T88,Sean O'Hair,29.0,609,21
93,T88,T88,Tag Ridings,29.0,522,18
94,T88,T88,Jason Schultz,29.0,319,11
95,T88,T88,Mike Sposa,29.0,290,10
96,T88,T88,David Toms,29.0,435,15
97,T88,T88,Nick Watney,29.0,551,19
98,T99,T99,K.J. Choi,29.05,610,21
99,T99,T99,Charley Hoffman,29.05,610,21
100,101,101,Daisuke Maruyama,29.06,465,16
101,102,102,Aaron Baddeley,29.07,407,14
102,103,103,Ryan Moore,29.08,349,12
103,T104,T104,Davis Love III,29.12,495,17
104,T104,T104,Heath Slocum,29.12,495,17
105,T106,T106,Len Mattiace,29.13,233,8
106,T106,T106,Mark O'Meara,29.13,233,8
107,T106,T106,Adam Scott,29.13,466,16
108,T106,T106,Bubba Watson,29.13,437,15
109,110,110,Mark Calcavecchia,29.14,612,21
110,111,111,Justin Rose,29.15,583,20
111,112,112,Danny Ellis,29.18,321,11
112,113,113,Stephen Leaney,29.2,438,15
113,114,114,Billy Andrade,29.21,409,14
114,115,115,Omar Uresti,29.22,263,9
115,116,116,Frank Lickliter II,29.24,614,21
116,T117,T117,Steve Lowery,29.25,585,20
117,T117,T117,Geoff Ogilvy,29.25,468,16
118,T119,T119,Chad Campbell,29.26,556,19
119,T119,T119,Bo Van Pelt,29.26,673,23
120,121,121,Dudley Hart,29.27,439,15
121,122,122,Peter Lonard,29.29,498,17
122,123,123,Nicholas Thompson,29.31,469,16
123,124,124,Charles Howell III,29.32,557,19
124,T125,T125,Billy Mayfair,29.33,528,18
125,T125,T125,Brett Quigley,29.33,616,21
126,T127,T127,John Cook,29.36,323,11
127,T127,T127,Bernhard Langer,29.36,411,14
128,T129,T129,David Branshaw,29.4,588,20
129,T129,T129,Robert Garrigus,29.4,441,15
130,T129,T129,Jason Gore,29.4,441,15
131,T132,T132,Stephen Ames,29.42,353,12
132,T132,T132,Tiger Woods,29.42,353,12
133,134,134,Jon Mills,29.43,206,7
134,T135,T135,Tjaart van der Walt,29.44,265,9
135,T135,T135,Jimmy Walker,29.44,265,9
136,137,137,Kevin Sutherland,29.45,589,20
137,138,138,Michael Allen,29.47,501,17
138,T139,T139,Lucas Glover,29.48,619,21
139,T139,T139,Jeff Sluman,29.48,619,21
140,T141,T141,Kris Cox,29.5,413,14
141,T141,T141,Brent Geiberger,29.5,590,20
142,T141,T141,Shaun Micheel,29.5,531,18
143,T141,T141,Jerry Smith,29.5,531,18
144,T141,T141,Brett Wetterich,29.5,472,16
145,T146,T146,Tim Petrovic,29.53,502,17
146,T146,T146,John Senden,29.53,561,19
147,148,148,Jeff Brehaut,29.56,473,16
148,149,149,Ted Purdy,29.58,562,19
149,T150,T150,Olin Browne,29.61,681,23
150,T150,T150,John Rollins,29.61,533,18
151,152,152,Zach Johnson,29.63,563,19
152,153,153,Steve Elkington,29.67,267,9
153,154,154,Mathias Grönberg,29.69,475,16
154,155,155,Kent Jones,29.7,594,20
155,156,156,Alex Cejka,29.71,505,17
156,T157,T157,Briny Baird,29.73,446,15
157,T157,T157,David Duval,29.73,327,11
158,T157,T157,Mathew Goggin,29.73,327,11
159,T157,T157,J.B. Holmes,29.73,446,15
160,T161,T161,Jeff Gove,29.75,476,16
161,T161,T161,J.J. Henry,29.75,595,20
162,163,163,Ben Curtis,29.76,506,17
163,164,164,José María Olazábal,29.77,387,13
164,165,165,Duffy Waldorf,29.79,566,19
165,166,166,Bob May,29.82,328,11
166,T167,T167,Fred Funk,29.88,747,25
167,T167,T167,Ryan Hietala,29.88,239,8
168,T167,T167,Greg Owen,29.88,478,16
169,170,170,Arron Oberholser,29.89,568,19
170,171,171,James Driscoll,29.91,329,11
