,Average_Putting_Distance_-_All_3_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_3_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_3_putts_PLAYER NAME,Average_Putting_Distance_-_All_3_putts_ROUNDS,Average_Putting_Distance_-_All_3_putts_AVG,Average_Putting_Distance_-_All_3_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_3_putts_TOTAL PUTTS
46,T44,T44,Nick Watney,97,"42' 0""",2603.5,62
47,T48,T48,Mark Brooks,90,"41' 11""",1341.9170000000001,32
48,T48,T48,Chris Couch,75,"41' 11""",1844.8329999999999,44
49,T48,T48,Skip Kendall,72,"41' 11""",1047.75,25
50,51,51,Tag Ridings,103,"41' 10""",1923.5,46
51,52,52,Brad Faxon,78,"41' 9""",1170.083,28
52,T53,T53,Brian Davis,92,"41' 8""",2249.083,54
53,T53,T53,Hunter Mahan,98,"41' 8""",2415.333,58
54,T53,T53,Bob May,65,"41' 8""",1166.417,28
55,T56,T56,Henrik Bjornstad,97,"41' 7""",2160.167,52
56,T56,T56,K.J. Choi,93,"41' 7""",1497.75,36
57,T56,T56,Jason Schultz,77,"41' 7""",1497.1670000000001,36
58,T56,T56,Charles Warren,93,"41' 7""",2121.583,51
59,60,60,Brett Wetterich,82,"41' 5""",1575.25,38
60,T61,T61,J.J. Henry,96,"41' 4""",1321.3329999999999,32
61,T61,T61,Brett Quigley,109,"41' 4""",1983.0,48
62,63,63,Freddie Jacobson,56,"41' 3""",1031.5,25
63,64,64,Jeff Gove,91,"41' 2""",2059.083,50
64,T65,T65,Rod Pampling,89,"41' 1""",1108.333,27
65,T65,T65,Corey Pavin,74,"41' 1""",1026.833,25
66,67,67,Ryan Hietala,61,"41' 0""",1066.917,26
67,T68,T68,Michael Allen,84,"40' 11""",1062.833,26
68,T68,T68,Jeff Brehaut,100,"40' 11""",2086.25,51
69,T68,T68,Brandt Jobe,91,"40' 11""",1268.333,31
70,71,71,Mathias Grönberg,92,"40' 10""",1797.75,44
71,T72,T72,Sergio Garcia,59,"40' 9""",1264.417,31
72,T72,T72,Charles Howell III,96,"40' 9""",1957.0829999999999,48
73,T74,T74,David Duval,71,"40' 8""",1343.1670000000001,33
74,T74,T74,Kent Jones,103,"40' 8""",1991.4170000000001,49
75,T74,T74,John Senden,96,"40' 8""",1950.1670000000001,48
76,T74,T74,Bubba Watson,83,"40' 8""",1788.0829999999999,44
77,78,78,Carlos Franco,86,"40' 7""",2354.25,58
78,T79,T79,Jonathan Byrd,66,"40' 6""",1214.333,30
79,T79,T79,James Driscoll,80,"40' 6""",2347.25,58
80,T81,T81,Bubba Dickerson,98,"40' 5""",2143.25,53
81,T81,T81,Justin Leonard,83,"40' 5""",1011.0830000000001,25
82,T81,T81,Shigeki Maruyama,94,"40' 5""",1575.75,39
83,84,84,Jerry Kelly,100,"40' 4""",1775.5,44
84,85,85,Richard Johnson,94,"40' 3""",1085.75,27
85,T86,T86,Jim Furyk,89,"40' 2""",803.0,20
86,T86,T86,Jonathan Kaye,95,"40' 2""",2528.833,63
87,T86,T86,D.A. Points,82,"40' 2""",1324.9170000000001,33
88,T86,T86,Duffy Waldorf,96,"40' 2""",1768.3329999999999,44
89,90,90,Briny Baird,81,"40' 1""",1524.0,38
90,91,91,Stephen Leaney,84,"39' 11""",1236.5,31
91,92,92,Greg Kraft,79,"39' 10""",1194.917,30
92,93,93,Ron Whittaker,81,"39' 9""",1471.0829999999999,37
93,T94,T94,Craig Barlow,77,"39' 8""",1349.8329999999999,34
94,T94,T94,Billy Mayfair,94,"39' 8""",1586.9170000000001,40
95,T94,T94,Tom Pernice Jr.,108,"39' 8""",2020.9170000000001,51
96,T94,T94,Rory Sabbatini,84,"39' 8""",1467.5,37
97,T94,T94,Dean Wilson,115,"39' 8""",1785.4170000000001,45
98,99,99,Bob Tway,81,"39' 7""",1426.4170000000001,36
99,T100,T100,Tommy Armour III,65,"39' 6""",1106.833,28
100,T100,T100,Fred Funk,106,"39' 6""",1699.0829999999999,43
101,T100,T100,John Huston,74,"39' 6""",1895.9170000000001,48
102,T100,T100,Mark O'Meara,52,"39' 6""",671.9169999999999,17
103,104,104,Sean O'Hair,100,"39' 5""",2088.833,53
104,T105,T105,Chad Campbell,91,"39' 3""",1414.3329999999999,36
105,T105,T105,Mathew Goggin,72,"39' 3""",1885.1670000000001,48
106,107,107,Patrick Sheehan,104,"39' 2""",1760.6670000000001,45
107,T108,T108,Brian Bateman,69,"39' 0""",1443.8329999999999,37
108,T108,T108,Chris DiMarco,83,"39' 0""",1248.167,32
109,T108,T108,Nathan Green,108,"39' 0""",2143.25,55
110,T111,T111,Ian Leggatt,80,"38' 11""",1284.917,33
111,T111,T111,Joe Ogilvie,95,"38' 11""",1363.25,35
112,T113,T113,Robert Garrigus,85,"38' 9""",2131.417,55
113,T113,T113,Scott Gutschewski,53,"38' 9""",775.75,20
114,T115,T115,Alex Aragon,63,"38' 8""",1393.0829999999999,36
115,T115,T115,Aaron Baddeley,78,"38' 8""",773.0,20
116,T115,T115,Robert Gamez,94,"38' 8""",1856.6670000000001,48
117,T115,T115,Frank Lickliter II,99,"38' 8""",1699.9170000000001,44
118,T115,T115,Davis Love III,85,"38' 8""",1006.3330000000001,26
119,T120,T120,Billy Andrade,78,"38' 7""",1505.5829999999999,39
120,T120,T120,Harrison Frazar,95,"38' 7""",1234.75,32
121,T120,T120,Ted Purdy,103,"38' 7""",1965.8329999999999,51
122,T123,T123,Michael Connell,51,"38' 6""",1230.75,32
123,T123,T123,Steve Jones,83,"38' 6""",1579.25,41
124,T123,T123,David McKenzie,82,"38' 6""",1577.0829999999999,41
125,T123,T123,Chris Riley,86,"38' 6""",1346.75,35
126,T123,T123,Tiger Woods,55,"38' 6""",693.1669999999999,18
127,T128,T128,Stephen Ames,63,"38' 5""",884.3330000000001,23
128,T128,T128,Peter Lonard,77,"38' 5""",1653.25,43
129,T128,T128,Tim Petrovic,95,"38' 5""",1650.1670000000001,43
130,131,131,Adam Scott,70,"38' 4""",1303.583,34
131,132,132,Jason Gore,86,"38' 3""",2103.75,55
132,133,133,Shane Bertsch,104,"38' 2""",1756.75,46
133,134,134,Fred Couples,52,"38' 1""",1179.667,31
134,T135,T135,Rich Beem,85,"38' 0""",1445.1670000000001,38
135,T135,T135,Tim Herron,82,"38' 0""",1253.917,33
136,T135,T135,Kenny Perry,73,"38' 0""",1368.3329999999999,36
137,T135,T135,"Wes Short, Jr.",96,"38' 0""",3040.333,80
138,T139,T139,J.P. Hayes,55,"37' 11""",1479.6670000000001,39
139,T139,T139,J.L. Lewis,57,"37' 11""",1138.167,30
140,T139,T139,Vance Veazey,59,"37' 11""",682.8330000000001,18
141,142,142,Ryan Palmer,101,"37' 10""",1627.5829999999999,43
142,T143,T143,Todd Fischer,101,"37' 9""",1283.917,34
143,T143,T143,Matt Hansen,68,"37' 9""",2226.25,59
144,T143,T143,Vijay Singh,103,"37' 9""",1773.6670000000001,47
145,T146,T146,Paul Goydos,72,"37' 8""",1542.6670000000001,41
146,T146,T146,Ryan Moore,68,"37' 8""",866.25,23
147,T148,T148,Jeff Sluman,101,"37' 7""",1354.25,36
148,T148,T148,Bo Van Pelt,102,"37' 7""",2141.5,57
149,150,150,Steve Flesch,119,"37' 5""",1872.0,50
150,T151,T151,Ian Poulter,53,"37' 3""",782.4169999999999,21
151,T151,T151,David Toms,76,"37' 3""",1379.0,37
152,153,153,Pat Perez,50,"37' 1""",1075.167,29
153,154,154,Jeff Maggert,81,"36' 11""",1291.083,35
154,T155,T155,Doug Barron,74,"36' 10""",1730.3329999999999,47
155,T155,T155,Robert Damron,91,"36' 10""",1767.8329999999999,48
156,T155,T155,Tjaart van der Walt,60,"36' 10""",1362.6670000000001,37
157,T158,T158,Todd Hamilton,72,"36' 7""",1059.833,29
158,T158,T158,Greg Owen,79,"36' 7""",1535.0,42
159,T158,T158,Omar Uresti,61,"36' 7""",1279.25,35
160,T158,T158,Camilo Villegas,95,"36' 7""",1755.9170000000001,48
161,162,162,Jerry Smith,94,"36' 6""",2154.917,59
162,163,163,Larry Mize,53,"36' 4""",618.25,17
163,T164,T164,Daisuke Maruyama,83,"36' 2""",1447.5,40
164,T164,T164,Roger Tambellini,64,"36' 2""",1628.8329999999999,45
165,T166,T166,Joe Durant,101,"36' 1""",2164.75,60
166,T166,T166,Nicholas Thompson,96,"36' 1""",2667.333,74
167,168,168,Ben Crane,85,"35' 10""",824.9169999999999,23
168,T169,T169,Troy Matteson,101,"35' 8""",1889.5829999999999,53
169,T169,T169,Jeff Overton,95,"35' 8""",1606.5,45
170,171,171,Charley Hoffman,100,"35' 7""",1564.6670000000001,44
171,T172,T172,Padraig Harrington,54,"35' 5""",672.3330000000001,19
172,T172,T172,Kirk Triplett,58,"35' 5""",849.0,24
173,174,174,Lucas Glover,105,"35' 4""",1377.6670000000001,39
174,175,175,Mark Wilson,79,"35' 2""",1302.0,37
175,176,176,Kris Cox,83,"34' 9""",1459.5829999999999,42
176,177,177,Lee Janzen,79,"34' 6""",1622.9170000000001,47
177,178,178,Alex Cejka,93,"34' 5""",1377.5829999999999,40
178,T179,T179,Ernie Els,69,"34' 3""",684.8330000000001,20
179,T179,T179,D.J. Trahan,92,"34' 3""",1541.4170000000001,45
180,181,181,J.B. Holmes,81,"34' 2""",1983.0,58
181,182,182,Mark Calcavecchia,94,"33' 10""",2099.25,62
182,183,183,Thomas Levet,53,"33' 9""",1349.5829999999999,40
183,184,184,Steve Elkington,52,"33' 5""",1136.0,34
184,185,185,Arjun Atwal,97,"33' 3""",1364.75,41
185,186,186,David Howell,52,"33' 2""",497.417,15
186,T187,T187,Brian Gay,107,"33' 1""",794.1669999999999,24
187,T187,T187,Hidemichi Tanaka,74,"33' 1""",1093.083,33
188,189,189,Woody Austin,107,"33' 0""",2147.333,65
189,190,190,Will MacKenzie,91,"32' 9""",1865.4170000000001,57
190,191,191,Danny Ellis,68,"32' 7""",847.0,26
191,192,192,Ben Curtis,86,"32' 6""",1072.5,33
192,193,193,Dudley Hart,83,"32' 3""",1581.6670000000001,49
193,194,194,Mike Weir,88,"30' 10""",1078.5,35
194,195,195,Tim Clark,80,"30' 2""",1116.75,37
195,196,196,Jesper Parnevik,84,"26' 2""",445.417,17
