,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Steve Stricker,64,73.17,41,30
1,2,2,Jim Furyk,89,71.11,45,32
2,3,3,Tommy Armour III,65,69.39,49,34
3,4,4,Tjaart van der Walt,60,68.42,38,26
4,5,5,John Senden,96,67.92,53,36
5,6,6,Ben Crane,85,67.24,58,39
6,7,7,Ian Poulter,53,66.67,30,20
7,8,8,Jeff Brehaut,100,64.79,71,46
8,9,9,Brian Bateman,69,63.89,36,23
9,10,10,Ted Purdy,103,63.29,79,50
10,11,11,K.J. Choi,93,62.9,62,39
11,12,12,Mark Brooks,90,62.75,51,32
12,13,13,Greg Chalmers,71,62.71,59,37
13,14,14,Carlos Franco,86,62.32,69,43
14,15,15,Tom Pernice Jr.,108,62.3,61,38
15,16,16,Brad Faxon,78,61.82,55,34
16,17,17,Sergio Garcia,59,61.54,39,24
17,18,18,Mike Sposa,68,61.4,57,35
18,T19,T19,Stephen Ames,63,61.36,44,27
19,T19,T19,Stuart Appleby,83,61.36,44,27
20,T21,T21,Harrison Frazar,95,61.29,62,38
21,T21,T21,Nathan Green,108,61.29,93,57
22,23,23,Shane Bertsch,104,60.81,74,45
23,24,24,Jesper Parnevik,84,60.61,66,40
24,25,25,D.A. Points,82,60.29,68,41
25,26,26,Lucas Glover,105,60.26,78,47
26,T27,T27,Alex Aragon,63,60.0,40,24
27,T27,T27,Dean Wilson,115,60.0,65,39
28,29,29,Billy Mayfair,94,59.62,52,31
29,30,30,Ryan Hietala,61,59.57,47,28
30,31,31,Luke Donald,66,59.52,42,25
31,32,32,Richard Johnson,94,59.42,69,41
32,33,33,Arron Oberholser,82,59.38,64,38
33,T34,T34,Fred Couples,52,59.26,27,16
34,T34,T34,Mark O'Meara,52,59.26,27,16
35,36,36,Greg Owen,79,59.18,49,29
36,37,37,Scott Verplank,88,59.09,44,26
37,38,38,Stewart Cink,93,59.02,61,36
38,39,39,Padraig Harrington,54,58.97,39,23
39,40,40,Ryan Palmer,101,58.82,68,40
40,41,41,Michael Allen,84,58.49,53,31
41,42,42,Vaughn Taylor,88,58.46,65,38
42,T43,T43,Ernie Els,69,58.33,48,28
43,T43,T43,Pat Perez,50,58.33,36,21
44,45,45,Kris Cox,83,58.21,67,39
45,46,46,Doug Barron,74,58.18,55,32
46,47,47,Michael Connell,51,58.06,31,18
47,48,48,J.B. Holmes,81,58.0,50,29
48,T49,T49,Steve Jones,83,57.89,57,33
49,T49,T49,Carl Pettersson,95,57.89,57,33
50,51,51,Peter Lonard,77,57.63,59,34
51,T52,T52,Ben Curtis,86,57.45,47,27
52,T52,T52,Vance Veazey,59,57.45,47,27
53,T54,T54,Rory Sabbatini,84,57.41,54,31
54,T54,T54,Mike Weir,88,57.41,54,31
55,56,56,Vijay Singh,103,57.35,68,39
56,T57,T57,Charles Howell III,96,57.14,70,40
57,T57,T57,Will MacKenzie,91,57.14,70,40
58,T59,T59,Olin Browne,108,56.94,72,41
59,T59,T59,Shaun Micheel,96,56.94,72,41
60,T61,T61,Chad Campbell,91,56.86,51,29
61,T61,T61,J.P. Hayes,55,56.86,51,29
62,63,63,Kirk Triplett,58,56.82,44,25
63,64,64,David Branshaw,98,56.76,74,42
64,65,65,Adam Scott,70,56.52,46,26
65,66,66,Nick Watney,97,56.45,62,35
66,67,67,Dudley Hart,83,56.41,39,22
67,68,68,Jeff Overton,95,56.34,71,40
68,T69,T69,Bernhard Langer,77,56.14,57,32
69,T69,T69,Jeff Sluman,101,56.14,57,32
70,71,71,Robert Allenby,79,56.0,50,28
71,T72,T72,Bob Estes,85,55.77,52,29
72,T72,T72,Bob Tway,81,55.77,52,29
73,74,74,Paul Azinger,87,55.74,61,34
74,T75,T75,Briny Baird,81,55.56,54,30
75,T75,T75,Fred Funk,106,55.56,72,40
76,T75,T75,Justin Leonard,83,55.56,54,30
77,T75,T75,Jerry Smith,94,55.56,63,35
78,T75,T75,Jimmy Walker,60,55.56,54,30
79,80,80,Danny Ellis,68,55.1,49,27
80,81,81,Ian Leggatt,80,55.07,69,38
81,T82,T82,Brian Gay,107,55.0,80,44
82,T82,T82,Jerry Kelly,100,55.0,60,33
83,T82,T82,Chris Smith,67,55.0,40,22
84,T82,T82,Omar Uresti,61,55.0,40,22
85,86,86,Rod Pampling,89,54.9,51,28
86,87,87,D.J. Trahan,92,54.84,62,34
87,88,88,Chris Riley,86,54.76,42,23
88,T89,T89,J.J. Henry,96,54.55,55,30
89,T89,T89,Stephen Leaney,84,54.55,66,36
90,T91,T91,Jonathan Byrd,66,54.35,46,25
91,T91,T91,Corey Pavin,74,54.35,46,25
92,T93,T93,Joey Sindelar,90,54.24,59,32
93,T93,T93,Duffy Waldorf,96,54.24,59,32
94,T95,T95,John Huston,74,54.1,61,33
95,T95,T95,Trevor Immelman,86,54.1,61,33
96,T95,T95,Jeff Maggert,81,54.1,61,33
97,98,98,Charley Hoffman,100,54.05,74,40
98,99,99,Greg Kraft,79,53.73,67,36
99,100,100,Kent Jones,103,53.66,82,44
100,T101,T101,Bart Bryant,87,53.45,58,31
101,T101,T101,Chris Couch,75,53.45,58,31
102,T101,T101,Brandt Jobe,91,53.45,58,31
103,T104,T104,David Duval,71,53.33,45,24
104,T104,T104,Jeff Gove,91,53.33,75,40
105,106,106,Skip Kendall,72,53.06,49,26
106,107,107,Jonathan Kaye,95,53.03,66,35
107,108,108,Brett Wetterich,82,52.94,51,27
108,109,109,Joe Durant,101,52.87,87,46
109,110,110,Todd Fischer,101,52.86,70,37
110,111,111,Mark Wilson,79,52.83,53,28
111,112,112,Phil Mickelson,74,52.78,36,19
112,113,113,Zach Johnson,98,52.73,55,29
113,114,114,Tim Herron,82,52.5,40,21
114,115,115,Shigeki Maruyama,94,52.44,82,43
115,116,116,Robert Gamez,94,52.38,63,33
116,117,117,Geoff Ogilvy,76,52.27,44,23
117,118,118,Kenny Perry,73,52.08,48,25
118,119,119,Aaron Baddeley,78,52.0,50,26
119,120,120,Davis Love III,85,51.92,52,27
120,121,121,Brett Quigley,109,51.9,79,41
121,122,122,Ryuji Imada,105,51.81,83,43
122,123,123,Paul Stankowski,70,51.79,56,29
123,124,124,Woody Austin,107,51.72,87,45
124,T125,T125,Daniel Chopra,110,51.52,66,34
125,T125,T125,Thomas Levet,53,51.52,33,17
126,T127,T127,Eric Axley,91,51.47,68,35
127,T127,T127,Robert Damron,91,51.47,68,35
128,129,129,Scott Gutschewski,53,51.43,35,18
129,130,130,Tag Ridings,103,51.16,86,44
130,131,131,Tim Clark,80,51.11,45,23
131,132,132,Matt Hansen,68,51.06,47,24
132,133,133,David Toms,76,51.02,49,25
133,134,134,Todd Hamilton,72,50.98,51,26
134,135,135,John Rollins,93,50.88,57,29
135,T136,T136,Arjun Atwal,97,50.7,71,36
136,T136,T136,Robert Garrigus,85,50.7,71,36
137,T138,T138,Bill Haas,99,50.68,73,37
138,T138,T138,Frank Lickliter II,99,50.68,73,37
139,T140,T140,Freddie Jacobson,56,50.0,44,22
140,T140,T140,Daisuke Maruyama,83,50.0,52,26
141,T140,T140,Ryan Moore,68,50.0,56,28
142,T140,T140,Sean O'Hair,100,50.0,58,29
143,T140,T140,Joe Ogilvie,95,50.0,70,35
144,T140,T140,Roger Tambellini,64,50.0,42,21
145,T140,T140,Charles Warren,93,50.0,44,22
146,147,147,Hunter Mahan,98,49.3,71,35
147,148,148,Tim Petrovic,95,49.28,69,34
148,149,149,Brent Geiberger,99,49.21,63,31
149,150,150,Bo Van Pelt,102,49.02,51,25
150,151,151,Bob May,65,48.98,49,24
151,152,152,J.L. Lewis,57,48.78,41,20
152,153,153,Jon Mills,68,48.48,33,16
153,154,154,Paul Goydos,72,48.39,62,30
154,155,155,Jason Gore,86,48.21,56,27
155,156,156,Steve Flesch,119,48.1,79,38
156,157,157,Patrick Sheehan,104,47.62,63,30
157,158,158,John Daly,51,47.37,38,18
158,T159,T159,Alex Cejka,93,47.14,70,33
159,T159,T159,James Driscoll,80,47.14,70,33
160,161,161,Retief Goosen,68,46.81,47,22
161,162,162,Kevin Sutherland,100,46.58,73,34
162,163,163,Larry Mize,53,46.43,28,13
163,164,164,Marco Dawson,87,46.27,67,31
164,165,165,Mathias Grönberg,92,45.9,61,28
165,166,166,Rich Beem,85,45.83,48,22
166,167,167,Steve Lowery,99,45.71,70,32
167,168,168,Troy Matteson,101,45.68,81,37
168,169,169,Len Mattiace,59,45.65,46,21
169,170,170,Bubba Dickerson,98,45.57,79,36
170,171,171,Ron Whittaker,81,45.28,53,24
171,172,172,Justin Rose,98,44.94,89,40
172,173,173,Camilo Villegas,95,44.93,69,31
173,174,174,Hidemichi Tanaka,74,44.9,49,22
174,175,175,Craig Barlow,77,44.64,56,25
175,176,176,Heath Slocum,96,44.62,65,29
176,177,177,Billy Andrade,78,44.19,43,19
177,178,178,Henrik Bjornstad,97,43.86,57,25
178,179,179,Tom Lehman,70,43.64,55,24
179,180,180,John Cook,67,43.59,39,17
180,181,181,Nicholas Thompson,96,43.48,69,30
181,182,182,Tiger Woods,55,43.33,30,13
182,183,183,David McKenzie,82,42.62,61,26
183,184,184,Chris DiMarco,83,42.55,47,20
184,185,185,Steve Elkington,52,42.42,33,14
185,186,186,Lee Janzen,79,42.31,52,22
186,187,187,Mark Calcavecchia,94,42.19,64,27
187,188,188,"Wes Short, Jr.",96,41.25,80,33
188,T189,T189,"John Engler, Jr.",69,41.18,34,14
189,T189,T189,Jason Schultz,77,41.18,51,21
190,191,191,Brian Davis,92,40.28,72,29
191,192,192,Jason Bohn,104,39.73,73,29
192,193,193,David Howell,52,39.13,23,9
193,194,194,Bubba Watson,83,39.06,64,25
194,195,195,José María Olazábal,62,38.71,31,12
195,196,196,Mathew Goggin,72,35.14,37,13
