,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
0,1,1,Shane Bertsch,104,30.06,173,52
1,2,2,Daniel Chopra,110,27.39,157,43
2,3,3,Mark Calcavecchia,94,26.52,132,35
3,4,4,Michael Allen,84,26.47,136,36
4,5,5,Brent Geiberger,99,26.17,149,39
5,6,6,Tiger Woods,55,25.76,66,17
6,7,7,Doug Barron,74,25.64,117,30
7,8,8,Chris Riley,86,25.23,111,28
8,9,9,Arjun Atwal,97,25.15,167,42
9,10,10,Jerry Kelly,100,24.85,169,42
10,11,11,Luke Donald,66,24.68,77,19
11,12,12,Stephen Leaney,84,24.2,157,38
12,13,13,Bob May,65,23.85,109,26
13,14,14,Kent Jones,103,23.84,172,41
14,T15,T15,Ben Crane,85,23.81,126,30
15,T15,T15,Frank Lickliter II,99,23.81,168,40
16,T15,T15,"Wes Short, Jr.",96,23.81,168,40
17,18,18,Robert Damron,91,23.78,164,39
18,19,19,Sean O'Hair,100,23.58,123,29
19,20,20,Sergio Garcia,59,23.29,73,17
20,21,21,Len Mattiace,59,23.08,91,21
21,22,22,Tom Pernice Jr.,108,22.99,187,43
22,T23,T23,Craig Barlow,77,22.86,105,24
23,T23,T23,D.A. Points,82,22.86,140,32
24,25,25,David Duval,71,22.77,101,23
25,26,26,Jason Gore,86,22.76,145,33
26,27,27,David Toms,76,22.69,119,27
27,28,28,Tjaart van der Walt,60,22.55,102,23
28,29,29,Vaughn Taylor,88,22.54,142,32
29,30,30,Dean Wilson,115,22.51,191,43
30,31,31,Ron Whittaker,81,22.46,138,31
31,32,32,Camilo Villegas,95,22.45,147,33
32,33,33,Davis Love III,85,22.22,99,22
33,T34,T34,Brian Gay,107,22.12,208,46
34,T34,T34,Steve Stricker,64,22.12,104,23
35,36,36,Geoff Ogilvy,76,22.0,100,22
36,37,37,Chris Smith,67,21.97,132,29
37,38,38,Greg Chalmers,71,21.93,114,25
38,39,39,Mike Sposa,68,21.9,105,23
39,40,40,Todd Hamilton,72,21.88,96,21
40,41,41,Billy Andrade,78,21.85,119,26
41,42,42,Stephen Ames,63,21.84,87,19
42,43,43,Henrik Bjornstad,97,21.79,156,34
43,44,44,Arron Oberholser,82,21.67,120,26
44,45,45,Billy Mayfair,94,21.54,130,28
45,46,46,John Daly,51,21.52,79,17
46,47,47,Freddie Jacobson,56,21.43,112,24
47,48,48,Tommy Armour III,65,21.36,103,22
48,49,49,Shigeki Maruyama,94,21.29,155,33
49,50,50,Phil Mickelson,74,21.18,85,18
50,51,51,Chad Campbell,91,21.17,137,29
51,52,52,Charles Howell III,96,21.02,157,33
52,53,53,José María Olazábal,62,20.99,81,17
53,54,54,Bob Tway,81,20.95,105,22
54,55,55,Jason Schultz,77,20.93,129,27
55,56,56,Rory Sabbatini,84,20.86,139,29
56,57,57,Stewart Cink,93,20.81,149,31
57,58,58,J.J. Henry,96,20.78,154,32
58,59,59,Jesper Parnevik,84,20.61,131,27
59,60,60,Scott Verplank,88,20.57,141,29
60,61,61,J.B. Holmes,81,20.56,107,22
61,62,62,Corey Pavin,74,20.51,117,24
62,63,63,Brad Faxon,78,20.45,132,27
63,64,64,John Huston,74,20.44,137,28
64,65,65,Lee Janzen,79,20.28,143,29
65,66,66,Brett Wetterich,82,20.27,148,30
66,67,67,Jerry Smith,94,20.25,158,32
67,68,68,Nathan Green,108,20.22,183,37
68,69,69,Jonathan Byrd,66,20.18,109,22
69,70,70,Carlos Franco,86,20.0,125,25
70,71,71,David McKenzie,82,19.86,146,29
71,72,72,Paul Stankowski,70,19.85,131,26
72,T73,T73,Olin Browne,108,19.69,193,38
73,T73,T73,Rod Pampling,89,19.69,127,25
74,75,75,Charles Warren,93,19.63,163,32
75,76,76,Jim Furyk,89,19.61,153,30
76,77,77,J.P. Hayes,55,19.59,97,19
77,78,78,Jeff Sluman,101,19.46,185,36
78,79,79,Michael Connell,51,19.42,103,20
79,80,80,Greg Owen,79,19.35,124,24
80,T81,T81,Todd Fischer,101,19.32,176,34
81,T81,T81,Larry Mize,53,19.32,88,17
82,83,83,Kirk Triplett,58,19.3,114,22
83,84,84,Alex Cejka,93,19.25,161,31
84,85,85,"John Engler, Jr.",69,19.19,99,19
85,86,86,Tim Petrovic,95,19.18,146,28
86,87,87,Steve Flesch,119,19.15,188,36
87,88,88,Greg Kraft,79,19.13,115,22
88,89,89,Paul Goydos,72,19.01,142,27
89,90,90,Hunter Mahan,98,18.93,169,32
90,91,91,Justin Rose,98,18.88,143,27
91,92,92,Zach Johnson,98,18.79,165,31
92,T93,T93,Robert Allenby,79,18.7,123,23
93,T93,T93,Mike Weir,88,18.7,123,23
94,T95,T95,Jeff Maggert,81,18.67,150,28
95,T95,T95,Vijay Singh,103,18.67,166,31
96,97,97,D.J. Trahan,92,18.62,145,27
97,98,98,Rich Beem,85,18.6,129,24
98,99,99,Mark Wilson,79,18.49,146,27
99,100,100,Tim Herron,82,18.4,125,23
100,101,101,Chris DiMarco,83,18.38,136,25
101,102,102,Brett Quigley,109,18.27,197,36
102,T103,T103,Ryuji Imada,105,18.24,170,31
103,T103,T103,Steve Lowery,99,18.24,148,27
104,T105,T105,Dudley Hart,83,18.18,143,26
105,T105,T105,John Senden,96,18.18,165,30
106,T107,T107,Jason Bohn,104,18.07,166,30
107,T107,T107,Lucas Glover,105,18.07,166,30
108,109,109,Joe Ogilvie,95,18.06,155,28
109,110,110,Ben Curtis,86,17.93,145,26
110,111,111,Jeff Overton,95,17.72,158,28
111,T112,T112,Richard Johnson,94,17.71,192,34
112,T112,T112,Patrick Sheehan,104,17.71,192,34
113,114,114,Carl Pettersson,95,17.69,147,26
114,115,115,Kevin Sutherland,100,17.68,181,32
115,116,116,Daisuke Maruyama,83,17.52,137,24
116,117,117,Ted Purdy,103,17.47,166,29
117,118,118,Tag Ridings,103,17.44,195,34
118,T119,T119,Eric Axley,91,17.37,167,29
119,T119,T119,Fred Funk,106,17.37,167,29
120,121,121,Ian Leggatt,80,17.36,144,25
121,122,122,Bob Estes,85,17.16,134,23
122,123,123,James Driscoll,80,17.12,146,25
123,124,124,Marco Dawson,87,17.11,152,26
124,125,125,Brian Bateman,69,17.07,123,21
125,126,126,Duffy Waldorf,96,17.06,170,29
126,127,127,Woody Austin,107,17.05,176,30
127,128,128,Brandt Jobe,91,17.04,135,23
128,129,129,John Rollins,93,16.98,159,27
129,T130,T130,Fred Couples,52,16.95,59,10
130,T130,T130,Bernhard Langer,77,16.95,118,20
131,T130,T130,Mark O'Meara,52,16.95,59,10
132,133,133,Robert Gamez,94,16.92,195,33
133,134,134,Ryan Hietala,61,16.82,107,18
134,135,135,Bubba Dickerson,98,16.57,181,30
135,136,136,John Cook,67,16.53,121,20
136,137,137,Nick Watney,97,16.46,158,26
137,138,138,David Branshaw,98,16.41,195,32
138,139,139,Jonathan Kaye,95,16.38,177,29
139,140,140,Robert Garrigus,85,16.37,171,28
140,141,141,Shaun Micheel,96,16.35,159,26
141,142,142,Paul Azinger,87,16.33,147,24
142,143,143,J.L. Lewis,57,16.28,86,14
143,144,144,Steve Jones,83,16.13,124,20
144,145,145,Ryan Palmer,101,16.11,180,29
145,146,146,Tim Clark,80,16.1,118,19
146,147,147,Justin Leonard,83,15.87,126,20
147,148,148,Scott Gutschewski,53,15.79,95,15
148,149,149,Trevor Immelman,86,15.75,127,20
149,150,150,Tom Lehman,70,15.73,89,14
150,151,151,Nicholas Thompson,96,15.65,147,23
151,152,152,Jimmy Walker,60,15.6,109,17
152,153,153,Heath Slocum,96,15.59,186,29
153,154,154,Retief Goosen,68,15.56,90,14
154,T155,T155,Skip Kendall,72,15.45,123,19
155,T155,T155,Hidemichi Tanaka,74,15.45,110,17
156,157,157,Bubba Watson,83,15.44,136,21
157,158,158,K.J. Choi,93,15.33,150,23
158,159,159,Roger Tambellini,64,15.32,111,17
159,T160,T160,Mark Brooks,90,15.17,145,22
160,T160,T160,Jeff Gove,91,15.17,145,22
161,162,162,Matt Hansen,68,15.15,132,20
162,163,163,Bo Van Pelt,102,15.06,166,25
163,164,164,Thomas Levet,53,15.05,93,14
164,165,165,Troy Matteson,101,14.91,161,24
165,166,166,David Howell,52,14.81,54,8
166,167,167,Vance Veazey,59,14.78,115,17
167,168,168,Ernie Els,69,14.77,88,13
168,169,169,Ryan Moore,68,14.68,109,16
169,170,170,Danny Ellis,68,14.66,116,17
170,171,171,Kenny Perry,73,14.58,144,21
171,172,172,Chris Couch,75,14.39,132,19
172,173,173,Steve Elkington,52,14.29,91,13
173,174,174,Joey Sindelar,90,14.19,155,22
174,175,175,Kris Cox,83,14.18,134,19
175,176,176,Stuart Appleby,83,14.04,114,16
176,177,177,Jeff Brehaut,100,14.01,157,22
177,178,178,Charley Hoffman,100,13.92,158,22
178,179,179,Peter Lonard,77,13.85,130,18
179,180,180,Joe Durant,101,13.79,203,28
180,181,181,Bill Haas,99,13.58,162,22
181,182,182,Harrison Frazar,95,13.49,126,17
182,183,183,Alex Aragon,63,13.33,105,14
183,184,184,Briny Baird,81,13.29,143,19
184,185,185,Aaron Baddeley,78,13.28,128,17
185,186,186,Jon Mills,68,13.27,113,15
186,187,187,Pat Perez,50,13.16,76,10
187,188,188,Ian Poulter,53,12.79,86,11
188,189,189,Brian Davis,92,12.41,137,17
189,190,190,Will MacKenzie,91,12.4,129,16
190,191,191,Bart Bryant,87,12.24,147,18
191,192,192,Mathias Grönberg,92,12.08,149,18
192,193,193,Omar Uresti,61,11.83,93,11
193,194,194,Padraig Harrington,54,11.39,79,9
194,195,195,Adam Scott,70,11.0,100,11
195,196,196,Mathew Goggin,72,10.99,91,10
