,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
122,T120,T120,Mathew Goggin,72,49,378,13.0
123,T120,T120,J.J. Henry,96,49,503,9.7
124,T120,T120,Justin Leonard,83,49,454,10.8
125,T120,T120,Kenny Perry,73,49,371,13.2
126,T120,T120,Jason Schultz,77,49,439,11.2
127,T120,T120,David Toms,76,49,448,10.9
128,T120,T120,Mike Weir,88,49,456,10.7
129,T130,T130,Robert Allenby,79,48,426,11.3
130,T130,T130,Doug Barron,74,48,513,9.4
131,T130,T130,Mark Brooks,90,48,496,9.7
132,T130,T130,Charles Howell III,96,48,523,9.2
133,T130,T130,Rory Sabbatini,84,48,456,10.5
134,T135,T135,Billy Andrade,78,47,415,11.3
135,T135,T135,Tim Clark,80,47,422,11.1
136,T135,T135,David Duval,71,47,381,12.3
137,T135,T135,Freddie Jacobson,56,47,385,12.2
138,T135,T135,Peter Lonard,77,47,437,10.8
139,T135,T135,Jeff Maggert,81,47,441,10.7
140,T135,T135,Charles Warren,93,47,518,9.1
141,T142,T142,Stephen Ames,63,46,318,14.5
142,T142,T142,Matt Hansen,68,46,391,11.8
143,T142,T142,Will MacKenzie,91,46,473,9.7
144,T142,T142,Bob Tway,81,46,460,10.0
145,T142,T142,Jimmy Walker,60,46,395,11.6
146,T147,T147,Alex Aragon,63,44,396,11.1
147,T147,T147,John Cook,67,44,394,11.2
148,T149,T149,Tim Herron,82,43,415,10.4
149,T149,T149,Skip Kendall,72,43,416,10.3
150,T149,T149,Daisuke Maruyama,83,43,478,9.0
151,T149,T149,Vance Veazey,59,43,375,11.5
152,T153,T153,Jonathan Byrd,66,42,386,10.9
153,T153,T153,J.P. Hayes,55,42,382,11.0
154,T153,T153,Arron Oberholser,82,42,429,9.8
155,T153,T153,Paul Stankowski,70,42,423,9.9
156,T157,T157,Bob May,65,41,357,11.5
157,T157,T157,Roger Tambellini,64,41,334,12.3
158,T159,T159,Steve Elkington,52,40,295,13.6
159,T159,T159,Steve Stricker,64,40,397,10.1
160,T161,T161,Craig Barlow,77,39,395,9.9
161,T161,T161,Greg Chalmers,71,39,425,9.2
162,T161,T161,Phil Mickelson,74,39,346,11.3
163,T161,T161,Corey Pavin,74,39,390,10.0
164,165,165,Geoff Ogilvy,76,38,384,9.9
165,T166,T166,Tommy Armour III,65,37,379,9.8
166,T166,T166,Greg Owen,79,37,416,8.9
167,T166,T166,Adam Scott,70,37,348,10.6
168,T169,T169,Paul Goydos,72,36,443,8.1
169,T169,T169,D.A. Points,82,36,515,7.0
170,T169,T169,Tiger Woods,55,36,252,14.3
171,T172,T172,Scott Gutschewski,53,35,294,11.9
172,T172,T172,Ian Poulter,53,35,305,11.5
173,T172,T172,Mike Sposa,68,35,416,8.4
174,T172,T172,Tjaart van der Walt,60,35,370,9.5
175,176,176,Todd Hamilton,72,34,408,8.3
176,T177,T177,Retief Goosen,68,33,330,10.0
177,T177,T177,J.L. Lewis,57,33,356,9.3
178,179,179,José María Olazábal,62,32,266,12.0
179,T180,T180,Michael Connell,51,31,274,11.3
180,T180,T180,Luke Donald,66,31,324,9.6
181,T180,T180,Sergio Garcia,59,31,260,11.9
182,T180,T180,Tom Lehman,70,31,299,10.4
183,T180,T180,Jon Mills,68,31,353,8.8
184,T180,T180,Kirk Triplett,58,31,356,8.7
185,T186,T186,John Daly,51,30,298,10.1
186,T186,T186,Thomas Levet,53,30,307,9.8
187,T188,T188,Ernie Els,69,29,348,8.3
188,T188,T188,Ryan Hietala,61,29,350,8.3
189,190,190,Omar Uresti,61,28,339,8.3
190,191,191,Larry Mize,53,27,281,9.6
191,T192,T192,Mark O'Meara,52,26,274,9.5
192,T192,T192,Pat Perez,50,26,285,9.1
193,194,194,David Howell,52,25,219,11.4
194,T195,T195,Fred Couples,52,23,217,10.6
195,T195,T195,Padraig Harrington,54,23,282,8.2
