,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
177,178,178,Nicholas Thompson,96,12.41,266,33
178,179,179,Scott Gutschewski,53,12.34,154,19
179,180,180,Justin Leonard,83,12.07,232,28
180,181,181,Alex Aragon,63,12.02,183,22
181,182,182,Peter Lonard,77,11.82,220,26
182,T183,T183,Bill Haas,99,11.76,289,34
183,T183,T183,Pat Perez,50,11.76,136,16
184,185,185,Matt Hansen,68,11.54,208,24
185,186,186,Chris Couch,75,11.47,218,25
186,187,187,Joey Sindelar,90,11.44,271,31
187,188,188,Mathew Goggin,72,11.29,186,21
188,189,189,Skip Kendall,72,11.27,213,24
189,T190,T190,Jeff Gove,91,11.11,297,33
190,T190,T190,Bo Van Pelt,102,11.11,306,34
191,192,192,Joe Durant,101,10.53,361,38
192,193,193,Omar Uresti,61,10.38,183,19
193,194,194,Will MacKenzie,91,10.34,232,24
194,195,195,Bart Bryant,87,10.0,260,26
195,196,196,Padraig Harrington,54,9.85,132,13
